Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
2004¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":362,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Program
2922¿MemberExpression¿¿3561¿¿¿¿{"start":{"line":236,"column":13},"end":{"line":236,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿MemberExpression
2923¿Identifier¿¿3561¿propertiesReader¿¿¿{"start":{"line":236,"column":13},"end":{"line":236,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
2924¿Identifier¿¿3561¿set¿¿¿{"start":{"line":236,"column":30},"end":{"line":236,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
2925¿VariableDeclarator¿¿3561¿v341¿¿¿{"start":{"line":236,"column":3},"end":{"line":236,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿VariableDeclarator
2926¿CallExpression¿¿3561¿¿¿¿{"start":{"line":236,"column":3},"end":{"line":236,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿CallExpression
2927¿MemberExpression¿¿3561¿¿¿¿{"start":{"line":236,"column":3},"end":{"line":236,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿MemberExpression
2928¿ThisExpression¿¿3561¿¿¿¿{"start":{"line":236,"column":3},"end":{"line":236,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿ThisExpression
2929¿Identifier¿¿3561¿each¿¿¿{"start":{"line":236,"column":8},"end":{"line":236,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
2930¿Identifier¿¿3561¿v340¿¿¿¿¿Identifier
2931¿Identifier¿¿3561¿propertiesReader¿¿¿{"start":{"line":236,"column":35},"end":{"line":236,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
2932¿ExpressionStatement¿¿3561¿¿¿¿{"start":{"line":236,"column":3},"end":{"line":236,"column":53},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿ExpressionStatement
2933¿Identifier¿¿3561¿v341¿¿¿¿¿Identifier
2934¿ReturnStatement¿¿3561¿¿¿¿{"start":{"line":238,"column":3},"end":{"line":238,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿ReturnStatement
2935¿Identifier¿¿3561¿propertiesReader¿¿¿{"start":{"line":238,"column":10},"end":{"line":238,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
2936¿BlockStatement¿¿3561¿¿¿¿{"start":{"line":234,"column":47},"end":{"line":239,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿BlockStatement
2937¿ExpressionStatement¿¿3513¿¿¿¿{"start":{"line":234,"column":0},"end":{"line":239,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿ExpressionStatement
2938¿AssignmentExpression¿=¿3513¿¿¿¿{"start":{"line":234,"column":0},"end":{"line":239,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿AssignmentExpression
2939¿MemberExpression¿¿3513¿¿¿¿{"start":{"line":234,"column":0},"end":{"line":234,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿MemberExpression
2940¿Identifier¿¿3513¿v339¿¿¿¿¿Identifier
2941¿Identifier¿¿3513¿clone¿¿¿{"start":{"line":234,"column":27},"end":{"line":234,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
2942¿Identifier¿¿3513¿v342¿¿¿¿¿Identifier
2943¿VariableDeclarator¿¿3513¿v343¿¿¿{"start":{"line":246,"column":0},"end":{"line":246,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿VariableDeclarator
2944¿MemberExpression¿¿3513¿¿¿¿{"start":{"line":246,"column":0},"end":{"line":246,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿MemberExpression
2945¿Identifier¿¿3513¿PropertiesReader¿¿¿{"start":{"line":246,"column":0},"end":{"line":246,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
2946¿Identifier¿¿3513¿prototype¿¿¿{"start":{"line":246,"column":17},"end":{"line":246,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
2947¿VariableDeclarator¿¿3513¿v357¿¿¿{"start":{"line":246,"column":0},"end":{"line":259,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿VariableDeclarator
2948¿FunctionExpression¿¿3513¿anon¿¿¿{"start":{"line":246,"column":39},"end":{"line":259,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿FunctionExpression
2949¿Identifier¿¿0¿root¿¿¿{"start":{"line":246,"column":49},"end":{"line":246,"column":53},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
2950¿VariableDeclarator¿¿3563¿v344¿¿¿{"start":{"line":247,"column":26},"end":{"line":247,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿VariableDeclarator
2951¿MemberExpression¿¿3563¿¿¿¿{"start":{"line":247,"column":26},"end":{"line":247,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿MemberExpression
2952¿ThisExpression¿¿3563¿¿¿¿{"start":{"line":247,"column":26},"end":{"line":247,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿ThisExpression
2953¿Identifier¿¿3563¿_properties¿¿¿{"start":{"line":247,"column":31},"end":{"line":247,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
2954¿VariableDeclarator¿¿3563¿keys¿¿¿{"start":{"line":247,"column":7},"end":{"line":247,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿VariableDeclarator
2955¿CallExpression¿¿3563¿¿¿¿{"start":{"line":247,"column":14},"end":{"line":247,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿CallExpression
2956¿MemberExpression¿¿3563¿¿¿¿{"start":{"line":247,"column":14},"end":{"line":247,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿MemberExpression
2957¿Identifier¿¿3563¿Object¿¿¿{"start":{"line":247,"column":14},"end":{"line":247,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
2958¿Identifier¿¿3563¿keys¿¿¿{"start":{"line":247,"column":21},"end":{"line":247,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
2959¿Identifier¿¿3563¿v344¿¿¿¿¿Identifier
2960¿VariableDeclarator¿¿3563¿outObj¿¿¿{"start":{"line":248,"column":7},"end":{"line":248,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿VariableDeclarator
2961¿ObjectExpression¿¿3563¿¿¿¿¿¿ObjectExpression
2962¿VariableDeclarator¿¿3563¿i¿¿¿{"start":{"line":250,"column":12},"end":{"line":250,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿VariableDeclarator
2963¿Literal¿number¿3563¿¿0¿¿{"start":{"line":250,"column":16},"end":{"line":250,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Literal
2964¿VariableDeclarator¿¿3563¿v345¿¿¿{"start":{"line":250,"column":34},"end":{"line":250,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿VariableDeclarator
2965¿CallExpression¿¿3563¿¿¿¿{"start":{"line":250,"column":34},"end":{"line":250,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿CallExpression
2966¿Identifier¿¿3563¿String¿¿¿{"start":{"line":250,"column":34},"end":{"line":250,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
2967¿Identifier¿¿3563¿root¿¿¿{"start":{"line":250,"column":41},"end":{"line":250,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
2968¿VariableDeclarator¿¿3563¿prefixLength¿¿¿{"start":{"line":250,"column":19},"end":{"line":250,"column":53},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿VariableDeclarator
2969¿MemberExpression¿¿3563¿¿¿¿{"start":{"line":250,"column":34},"end":{"line":250,"column":53},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿MemberExpression
2970¿Identifier¿¿3563¿v345¿¿¿¿¿Identifier
2971¿Identifier¿¿3563¿length¿¿¿{"start":{"line":250,"column":47},"end":{"line":250,"column":53},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
2972¿VariableDeclarator¿¿3563¿v346¿¿¿{"start":{"line":250,"column":59},"end":{"line":250,"column":70},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿VariableDeclarator
2973¿MemberExpression¿¿3563¿¿¿¿{"start":{"line":250,"column":59},"end":{"line":250,"column":70},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿MemberExpression
2974¿Identifier¿¿3563¿keys¿¿¿{"start":{"line":250,"column":59},"end":{"line":250,"column":63},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
2975¿Identifier¿¿3563¿length¿¿¿{"start":{"line":250,"column":64},"end":{"line":250,"column":70},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
2976¿VariableDeclarator¿¿3563¿v347¿¿¿{"start":{"line":250,"column":55},"end":{"line":250,"column":70},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿VariableDeclarator
2977¿BinaryExpression¿<¿3563¿¿¿¿{"start":{"line":250,"column":55},"end":{"line":250,"column":70},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿BinaryExpression
2978¿Identifier¿¿3563¿i¿¿¿{"start":{"line":250,"column":55},"end":{"line":250,"column":56},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
2979¿Identifier¿¿3563¿v346¿¿¿¿¿Identifier
2980¿WhileStatement¿¿3563¿¿¿¿{"start":{"line":250,"column":3},"end":{"line":256,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿WhileStatement
2981¿Identifier¿¿3563¿v347¿¿¿¿¿Identifier
2982¿VariableDeclarator¿¿3563¿key¿¿¿{"start":{"line":251,"column":10},"end":{"line":251,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿VariableDeclarator
2983¿MemberExpression¿computed¿3563¿¿¿¿{"start":{"line":251,"column":16},"end":{"line":251,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿MemberExpression
2984¿Identifier¿¿3563¿keys¿¿¿{"start":{"line":251,"column":16},"end":{"line":251,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
2985¿Identifier¿¿3563¿i¿¿¿{"start":{"line":251,"column":21},"end":{"line":251,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
2986¿VariableDeclarator¿¿3563¿v349¿¿¿{"start":{"line":253,"column":10},"end":{"line":253,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿VariableDeclarator
2987¿CallExpression¿¿3563¿¿¿¿{"start":{"line":253,"column":10},"end":{"line":253,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿CallExpression
2988¿MemberExpression¿¿3563¿¿¿¿{"start":{"line":253,"column":10},"end":{"line":253,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿MemberExpression
2989¿Identifier¿¿3563¿key¿¿¿{"start":{"line":253,"column":10},"end":{"line":253,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
2990¿Identifier¿¿3563¿indexOf¿¿¿{"start":{"line":253,"column":14},"end":{"line":253,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
2991¿Identifier¿¿3563¿root¿¿¿{"start":{"line":253,"column":22},"end":{"line":253,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
2992¿VariableDeclarator¿¿3563¿v350¿¿¿{"start":{"line":253,"column":10},"end":{"line":253,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿VariableDeclarator
2993¿BinaryExpression¿===¿3563¿¿¿¿{"start":{"line":253,"column":10},"end":{"line":253,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿BinaryExpression
2994¿Identifier¿¿3563¿v349¿¿¿¿¿Identifier
2995¿Literal¿number¿3563¿¿0¿¿{"start":{"line":253,"column":32},"end":{"line":253,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Literal
2996¿VariableDeclarator¿¿3563¿v351¿¿¿{"start":{"line":253,"column":37},"end":{"line":253,"column":61},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿VariableDeclarator
2997¿CallExpression¿¿3563¿¿¿¿{"start":{"line":253,"column":37},"end":{"line":253,"column":61},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿CallExpression
2998¿MemberExpression¿¿3563¿¿¿¿{"start":{"line":253,"column":37},"end":{"line":253,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿MemberExpression
2999¿Identifier¿¿3563¿key¿¿¿{"start":{"line":253,"column":37},"end":{"line":253,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
3000¿Identifier¿¿3563¿charAt¿¿¿{"start":{"line":253,"column":41},"end":{"line":253,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
3001¿Identifier¿¿3563¿prefixLength¿¿¿{"start":{"line":253,"column":48},"end":{"line":253,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
3002¿VariableDeclarator¿¿3563¿v352¿¿¿{"start":{"line":253,"column":37},"end":{"line":253,"column":69},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿VariableDeclarator
3003¿BinaryExpression¿===¿3563¿¿¿¿{"start":{"line":253,"column":37},"end":{"line":253,"column":69},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿BinaryExpression
3004¿Identifier¿¿3563¿v351¿¿¿¿¿Identifier
3005¿Literal¿string¿3563¿¿'.'¿¿{"start":{"line":253,"column":66},"end":{"line":253,"column":69},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Literal
3006¿VariableDeclarator¿¿3563¿v353¿¿¿{"start":{"line":253,"column":10},"end":{"line":253,"column":69},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿VariableDeclarator
3007¿LogicalExpression¿&&¿3563¿¿¿¿{"start":{"line":253,"column":10},"end":{"line":253,"column":69},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿LogicalExpression
3008¿Identifier¿¿3563¿v350¿¿¿¿¿Identifier
3009¿Identifier¿¿3563¿v352¿¿¿¿¿Identifier
3010¿IfStatement¿¿3563¿¿¿¿{"start":{"line":253,"column":6},"end":{"line":255,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿IfStatement
3011¿Identifier¿¿3563¿v353¿¿¿¿¿Identifier
3012¿VariableDeclarator¿¿3563¿v356¿¿¿{"start":{"line":254,"column":9},"end":{"line":254,"column":61},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿VariableDeclarator
3013¿CallExpression¿¿3563¿¿¿¿{"start":{"line":254,"column":48},"end":{"line":254,"column":61},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿CallExpression
3014¿MemberExpression¿¿3563¿¿¿¿{"start":{"line":254,"column":48},"end":{"line":254,"column":56},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿MemberExpression
3015¿ThisExpression¿¿3563¿¿¿¿{"start":{"line":254,"column":48},"end":{"line":254,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿ThisExpression
3016¿Identifier¿¿3563¿get¿¿¿{"start":{"line":254,"column":53},"end":{"line":254,"column":56},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
3017¿Identifier¿¿3563¿key¿¿¿{"start":{"line":254,"column":57},"end":{"line":254,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
3018¿ExpressionStatement¿¿3563¿¿¿¿{"start":{"line":254,"column":9},"end":{"line":254,"column":62},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿ExpressionStatement
