Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1742¿Program¿¿-1¿¿¿¿{"start":{"line":2,"column":0},"end":{"line":334,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Program
2627¿VariableDeclarator¿¿3114¿v283¿¿¿{"start":{"line":235,"column":8},"end":{"line":235,"column":43},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2628¿UnaryExpression¿!¿3114¿¿¿¿{"start":{"line":235,"column":8},"end":{"line":235,"column":43},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿UnaryExpression
2629¿Identifier¿¿3114¿v282¿¿¿¿¿Identifier
2630¿IfStatement¿¿3114¿¿¿¿{"start":{"line":235,"column":5},"end":{"line":237,"column":6},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿IfStatement
2631¿Identifier¿¿3114¿v283¿¿¿¿¿Identifier
2632¿VariableDeclarator¿¿3114¿v284¿¿¿{"start":{"line":236,"column":41},"end":{"line":236,"column":61},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2633¿CallExpression¿¿3114¿¿¿¿{"start":{"line":236,"column":41},"end":{"line":236,"column":61},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿CallExpression
2634¿MemberExpression¿¿3114¿¿¿¿{"start":{"line":236,"column":41},"end":{"line":236,"column":55},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
2635¿Identifier¿¿3114¿JSON¿¿¿{"start":{"line":236,"column":41},"end":{"line":236,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2636¿Identifier¿¿3114¿stringify¿¿¿{"start":{"line":236,"column":46},"end":{"line":236,"column":55},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2637¿Identifier¿¿3114¿data¿¿¿{"start":{"line":236,"column":56},"end":{"line":236,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2638¿VariableDeclarator¿¿3114¿v285¿¿¿{"start":{"line":236,"column":18},"end":{"line":236,"column":61},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2639¿BinaryExpression¿+¿3114¿¿¿¿{"start":{"line":236,"column":18},"end":{"line":236,"column":61},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿BinaryExpression
2640¿Literal¿string¿3114¿¿'Message received: '¿¿{"start":{"line":236,"column":18},"end":{"line":236,"column":38},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Literal
2641¿Identifier¿¿3114¿v284¿¿¿¿¿Identifier
2642¿VariableDeclarator¿¿3114¿v286¿¿¿{"start":{"line":236,"column":6},"end":{"line":236,"column":62},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2643¿CallExpression¿¿3114¿¿¿¿{"start":{"line":236,"column":6},"end":{"line":236,"column":62},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿CallExpression
2644¿MemberExpression¿¿3114¿¿¿¿{"start":{"line":236,"column":6},"end":{"line":236,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
2645¿Identifier¿¿3114¿console¿¿¿{"start":{"line":236,"column":6},"end":{"line":236,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2646¿Identifier¿¿3114¿log¿¿¿{"start":{"line":236,"column":14},"end":{"line":236,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2647¿Identifier¿¿3114¿v285¿¿¿¿¿Identifier
2648¿ExpressionStatement¿¿3114¿¿¿¿{"start":{"line":236,"column":6},"end":{"line":236,"column":63},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿ExpressionStatement
2649¿Identifier¿¿3114¿v286¿¿¿¿¿Identifier
2650¿BlockStatement¿¿3114¿¿¿¿{"start":{"line":235,"column":44},"end":{"line":237,"column":6},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿BlockStatement
2651¿BlockStatement¿¿3114¿¿¿¿{"start":{"line":234,"column":36},"end":{"line":238,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿BlockStatement
2652¿VariableDeclarator¿¿3114¿v287¿¿¿{"start":{"line":240,"column":40},"end":{"line":240,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2653¿CallExpression¿¿3114¿¿¿¿{"start":{"line":240,"column":40},"end":{"line":240,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿CallExpression
2654¿MemberExpression¿¿3114¿¿¿¿{"start":{"line":240,"column":40},"end":{"line":240,"column":54},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
2655¿Identifier¿¿3114¿JSON¿¿¿{"start":{"line":240,"column":40},"end":{"line":240,"column":44},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2656¿Identifier¿¿3114¿stringify¿¿¿{"start":{"line":240,"column":45},"end":{"line":240,"column":54},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2657¿Identifier¿¿3114¿data¿¿¿{"start":{"line":240,"column":55},"end":{"line":240,"column":59},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2658¿VariableDeclarator¿¿3114¿v288¿¿¿{"start":{"line":240,"column":17},"end":{"line":240,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2659¿BinaryExpression¿+¿3114¿¿¿¿{"start":{"line":240,"column":17},"end":{"line":240,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿BinaryExpression
2660¿Literal¿string¿3114¿¿'Message received: '¿¿{"start":{"line":240,"column":17},"end":{"line":240,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Literal
2661¿Identifier¿¿3114¿v287¿¿¿¿¿Identifier
2662¿VariableDeclarator¿¿3114¿v289¿¿¿{"start":{"line":240,"column":5},"end":{"line":240,"column":61},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2663¿CallExpression¿¿3114¿¿¿¿{"start":{"line":240,"column":5},"end":{"line":240,"column":61},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿CallExpression
2664¿MemberExpression¿¿3114¿¿¿¿{"start":{"line":240,"column":5},"end":{"line":240,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
2665¿Identifier¿¿3114¿console¿¿¿{"start":{"line":240,"column":5},"end":{"line":240,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2666¿Identifier¿¿3114¿log¿¿¿{"start":{"line":240,"column":13},"end":{"line":240,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2667¿Identifier¿¿3114¿v288¿¿¿¿¿Identifier
2668¿ExpressionStatement¿¿3114¿¿¿¿{"start":{"line":240,"column":5},"end":{"line":240,"column":62},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿ExpressionStatement
2669¿Identifier¿¿3114¿v289¿¿¿¿¿Identifier
2670¿BlockStatement¿¿3114¿¿¿¿{"start":{"line":239,"column":8},"end":{"line":241,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿BlockStatement
2671¿BlockStatement¿¿3114¿¿¿¿{"start":{"line":233,"column":28},"end":{"line":242,"column":4},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿BlockStatement
2672¿VariableDeclarator¿¿3114¿v290¿¿¿{"start":{"line":245,"column":10},"end":{"line":245,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2673¿MemberExpression¿¿3114¿¿¿¿{"start":{"line":245,"column":10},"end":{"line":245,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
2674¿Identifier¿¿3114¿data¿¿¿{"start":{"line":245,"column":10},"end":{"line":245,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2675¿Identifier¿¿3114¿event¿¿¿{"start":{"line":245,"column":15},"end":{"line":245,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2676¿SwitchStatement¿¿3114¿¿¿¿{"start":{"line":245,"column":3},"end":{"line":288,"column":4},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿SwitchStatement
2677¿Identifier¿¿3114¿v290¿¿¿¿¿Identifier
2678¿SwitchCase¿¿3114¿¿¿¿{"start":{"line":246,"column":4},"end":{"line":250,"column":11},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿SwitchCase
2679¿Literal¿string¿3114¿¿'idle'¿¿{"start":{"line":246,"column":9},"end":{"line":246,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Literal
2680¿VariableDeclarator¿¿3114¿v291¿¿¿{"start":{"line":247,"column":8},"end":{"line":247,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2681¿MemberExpression¿¿3114¿¿¿¿{"start":{"line":247,"column":8},"end":{"line":247,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
2682¿ThisExpression¿¿3114¿¿¿¿{"start":{"line":247,"column":8},"end":{"line":247,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿ThisExpression
2683¿Identifier¿¿3114¿options¿¿¿{"start":{"line":247,"column":13},"end":{"line":247,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2684¿VariableDeclarator¿¿3114¿v292¿¿¿{"start":{"line":247,"column":8},"end":{"line":247,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2685¿MemberExpression¿¿3114¿¿¿¿{"start":{"line":247,"column":8},"end":{"line":247,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
2686¿Identifier¿¿3114¿v291¿¿¿¿¿Identifier
2687¿Identifier¿¿3114¿verbose¿¿¿{"start":{"line":247,"column":21},"end":{"line":247,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2688¿IfStatement¿¿3114¿¿¿¿{"start":{"line":247,"column":5},"end":{"line":247,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿IfStatement
2689¿Identifier¿¿3114¿v292¿¿¿¿¿Identifier
2690¿VariableDeclarator¿¿3114¿v293¿¿¿{"start":{"line":247,"column":30},"end":{"line":247,"column":59},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2691¿CallExpression¿¿3114¿¿¿¿{"start":{"line":247,"column":30},"end":{"line":247,"column":59},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿CallExpression
2692¿MemberExpression¿¿3114¿¿¿¿{"start":{"line":247,"column":30},"end":{"line":247,"column":41},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
2693¿Identifier¿¿3114¿console¿¿¿{"start":{"line":247,"column":30},"end":{"line":247,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2694¿Identifier¿¿3114¿log¿¿¿{"start":{"line":247,"column":38},"end":{"line":247,"column":41},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2695¿Literal¿string¿3114¿¿'Event: stopped'¿¿{"start":{"line":247,"column":42},"end":{"line":247,"column":58},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Literal
2696¿ExpressionStatement¿¿3114¿¿¿¿{"start":{"line":247,"column":30},"end":{"line":247,"column":59},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿ExpressionStatement
2697¿Identifier¿¿3114¿v293¿¿¿¿¿Identifier
2698¿BlockStatement¿¿3114¿¿¿¿{"start":{"line":247,"column":29},"end":{"line":247,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿BlockStatement
2699¿EmptyStatement¿¿3114¿¿¿¿{"start":{"line":247,"column":60},"end":{"line":247,"column":61},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿EmptyStatement
2700¿VariableDeclarator¿¿3114¿v294¿¿¿{"start":{"line":249,"column":5},"end":{"line":249,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2701¿CallExpression¿¿3114¿¿¿¿{"start":{"line":249,"column":5},"end":{"line":249,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿CallExpression
2702¿MemberExpression¿¿3114¿¿¿¿{"start":{"line":249,"column":5},"end":{"line":249,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
2703¿ThisExpression¿¿3114¿¿¿¿{"start":{"line":249,"column":5},"end":{"line":249,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿ThisExpression
2704¿Identifier¿¿3114¿emit¿¿¿{"start":{"line":249,"column":10},"end":{"line":249,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2705¿Literal¿string¿3114¿¿'stopped'¿¿{"start":{"line":249,"column":15},"end":{"line":249,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Literal
2706¿ExpressionStatement¿¿3114¿¿¿¿{"start":{"line":249,"column":5},"end":{"line":249,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿ExpressionStatement
2707¿Identifier¿¿3114¿v294¿¿¿¿¿Identifier
2708¿BreakStatement¿¿3114¿¿¿¿{"start":{"line":250,"column":5},"end":{"line":250,"column":11},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿BreakStatement
2709¿SwitchCase¿¿3114¿¿¿¿{"start":{"line":251,"column":4},"end":{"line":255,"column":11},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿SwitchCase
2710¿Literal¿string¿3114¿¿'playback-restart'¿¿{"start":{"line":251,"column":9},"end":{"line":251,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Literal
2711¿VariableDeclarator¿¿3114¿v295¿¿¿{"start":{"line":252,"column":8},"end":{"line":252,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2712¿MemberExpression¿¿3114¿¿¿¿{"start":{"line":252,"column":8},"end":{"line":252,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
2713¿ThisExpression¿¿3114¿¿¿¿{"start":{"line":252,"column":8},"end":{"line":252,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿ThisExpression
2714¿Identifier¿¿3114¿options¿¿¿{"start":{"line":252,"column":13},"end":{"line":252,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2715¿VariableDeclarator¿¿3114¿v296¿¿¿{"start":{"line":252,"column":8},"end":{"line":252,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2716¿MemberExpression¿¿3114¿¿¿¿{"start":{"line":252,"column":8},"end":{"line":252,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
2717¿Identifier¿¿3114¿v295¿¿¿¿¿Identifier
2718¿Identifier¿¿3114¿verbose¿¿¿{"start":{"line":252,"column":21},"end":{"line":252,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2719¿IfStatement¿¿3114¿¿¿¿{"start":{"line":252,"column":5},"end":{"line":252,"column":58},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿IfStatement
2720¿Identifier¿¿3114¿v296¿¿¿¿¿Identifier
2721¿VariableDeclarator¿¿3114¿v297¿¿¿{"start":{"line":252,"column":30},"end":{"line":252,"column":57},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2722¿CallExpression¿¿3114¿¿¿¿{"start":{"line":252,"column":30},"end":{"line":252,"column":57},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿CallExpression
2723¿MemberExpression¿¿3114¿¿¿¿{"start":{"line":252,"column":30},"end":{"line":252,"column":41},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
2724¿Identifier¿¿3114¿console¿¿¿{"start":{"line":252,"column":30},"end":{"line":252,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2725¿Identifier¿¿3114¿log¿¿¿{"start":{"line":252,"column":38},"end":{"line":252,"column":41},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2726¿Literal¿string¿3114¿¿'Event: start'¿¿{"start":{"line":252,"column":42},"end":{"line":252,"column":56},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Literal
2727¿ExpressionStatement¿¿3114¿¿¿¿{"start":{"line":252,"column":30},"end":{"line":252,"column":57},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿ExpressionStatement
2728¿Identifier¿¿3114¿v297¿¿¿¿¿Identifier
2729¿BlockStatement¿¿3114¿¿¿¿{"start":{"line":252,"column":29},"end":{"line":252,"column":58},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿BlockStatement
2730¿EmptyStatement¿¿3114¿¿¿¿{"start":{"line":252,"column":58},"end":{"line":252,"column":59},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿EmptyStatement
2731¿VariableDeclarator¿¿3114¿v298¿¿¿{"start":{"line":254,"column":5},"end":{"line":254,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2732¿CallExpression¿¿3114¿¿¿¿{"start":{"line":254,"column":5},"end":{"line":254,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿CallExpression
2733¿MemberExpression¿¿3114¿¿¿¿{"start":{"line":254,"column":5},"end":{"line":254,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
2734¿ThisExpression¿¿3114¿¿¿¿{"start":{"line":254,"column":5},"end":{"line":254,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿ThisExpression
2735¿Identifier¿¿3114¿emit¿¿¿{"start":{"line":254,"column":10},"end":{"line":254,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2736¿Literal¿string¿3114¿¿'started'¿¿{"start":{"line":254,"column":15},"end":{"line":254,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Literal
2737¿ExpressionStatement¿¿3114¿¿¿¿{"start":{"line":254,"column":5},"end":{"line":254,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿ExpressionStatement
2738¿Identifier¿¿3114¿v298¿¿¿¿¿Identifier
2739¿BreakStatement¿¿3114¿¿¿¿{"start":{"line":255,"column":5},"end":{"line":255,"column":11},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿BreakStatement
2740¿SwitchCase¿¿3114¿¿¿¿{"start":{"line":256,"column":4},"end":{"line":260,"column":11},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿SwitchCase
2741¿Literal¿string¿3114¿¿'pause'¿¿{"start":{"line":256,"column":9},"end":{"line":256,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Literal
2742¿VariableDeclarator¿¿3114¿v299¿¿¿{"start":{"line":257,"column":8},"end":{"line":257,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
2743¿MemberExpression¿¿3114¿¿¿¿{"start":{"line":257,"column":8},"end":{"line":257,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
2744¿ThisExpression¿¿3114¿¿¿¿{"start":{"line":257,"column":8},"end":{"line":257,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿ThisExpression
2745¿Identifier¿¿3114¿options¿¿¿{"start":{"line":257,"column":13},"end":{"line":257,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
2746¿VariableDeclarator¿¿3114¿v300¿¿¿{"start":{"line":257,"column":8},"end":{"line":257,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
