Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
3088¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":166,"column":2},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Program
4352¿Identifier¿¿4474¿str¿¿¿{"start":{"line":153,"column":72},"end":{"line":153,"column":75},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4353¿BlockStatement¿¿4474¿¿¿¿¿¿BlockStatement
4354¿VariableDeclarator¿¿4474¿obj¿¿¿{"start":{"line":154,"column":8},"end":{"line":154,"column":61},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
4355¿VariableDeclarator¿¿4474¿v536¿¿¿{"start":{"line":154,"column":14},"end":{"line":154,"column":34},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
4356¿MemberExpression¿¿4474¿¿¿¿{"start":{"line":154,"column":14},"end":{"line":154,"column":34},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿MemberExpression
4357¿Identifier¿¿4474¿options¿¿¿{"start":{"line":154,"column":14},"end":{"line":154,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4358¿Identifier¿¿4474¿plainObjects¿¿¿{"start":{"line":154,"column":22},"end":{"line":154,"column":34},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4359¿VariableDeclarator¿¿4474¿v537¿¿¿{"start":{"line":154,"column":37},"end":{"line":154,"column":56},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
4360¿CallExpression¿¿4474¿¿¿¿{"start":{"line":154,"column":37},"end":{"line":154,"column":56},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿CallExpression
4361¿MemberExpression¿¿4474¿¿¿¿{"start":{"line":154,"column":37},"end":{"line":154,"column":50},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿MemberExpression
4362¿Identifier¿¿4474¿Object¿¿¿{"start":{"line":154,"column":37},"end":{"line":154,"column":43},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4363¿Identifier¿¿4474¿create¿¿¿{"start":{"line":154,"column":44},"end":{"line":154,"column":50},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4364¿Literal¿object¿4474¿¿null¿¿{"start":{"line":154,"column":51},"end":{"line":154,"column":55},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Literal
4365¿VariableDeclarator¿¿4474¿v538¿¿¿{"start":{"line":154,"column":59},"end":{"line":154,"column":61},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
4366¿ObjectExpression¿¿4474¿¿¿¿{"start":{"line":154,"column":59},"end":{"line":154,"column":61},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿ObjectExpression
4367¿IfStatement¿¿4474¿¿¿¿{"start":{"line":154,"column":14},"end":{"line":154,"column":61},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿IfStatement
4368¿Identifier¿¿4474¿v536¿¿¿¿¿Identifier
4369¿ExpressionStatement¿¿4474¿¿¿¿{"start":{"line":154,"column":14},"end":{"line":154,"column":61},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿ExpressionStatement
4370¿AssignmentExpression¿=¿4474¿¿¿¿{"start":{"line":154,"column":14},"end":{"line":154,"column":61},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿AssignmentExpression
4371¿Identifier¿¿4474¿obj¿¿¿{"start":{"line":154,"column":14},"end":{"line":154,"column":61},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4372¿Identifier¿¿4474¿v537¿¿¿¿¿Identifier
4373¿BlockStatement¿¿4474¿¿¿¿¿¿BlockStatement
4374¿ExpressionStatement¿¿4474¿¿¿¿{"start":{"line":154,"column":14},"end":{"line":154,"column":61},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿ExpressionStatement
4375¿AssignmentExpression¿=¿4474¿¿¿¿{"start":{"line":154,"column":14},"end":{"line":154,"column":61},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿AssignmentExpression
4376¿Identifier¿¿4474¿obj¿¿¿{"start":{"line":154,"column":14},"end":{"line":154,"column":61},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4377¿Identifier¿¿4474¿v538¿¿¿¿¿Identifier
4378¿BlockStatement¿¿4474¿¿¿¿¿¿BlockStatement
4379¿VariableDeclarator¿¿4474¿keys¿¿¿{"start":{"line":158,"column":8},"end":{"line":158,"column":35},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
4380¿CallExpression¿¿4474¿¿¿¿{"start":{"line":158,"column":15},"end":{"line":158,"column":35},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿CallExpression
4381¿MemberExpression¿¿4474¿¿¿¿{"start":{"line":158,"column":15},"end":{"line":158,"column":26},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿MemberExpression
4382¿Identifier¿¿4474¿Object¿¿¿{"start":{"line":158,"column":15},"end":{"line":158,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4383¿Identifier¿¿4474¿keys¿¿¿{"start":{"line":158,"column":22},"end":{"line":158,"column":26},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4384¿Identifier¿¿4474¿tempObj¿¿¿{"start":{"line":158,"column":27},"end":{"line":158,"column":34},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4385¿VariableDeclarator¿¿4474¿i¿¿¿{"start":{"line":159,"column":13},"end":{"line":159,"column":18},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
4386¿Literal¿number¿4474¿¿0¿¿{"start":{"line":159,"column":17},"end":{"line":159,"column":18},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Literal
4387¿VariableDeclarator¿¿4474¿v539¿¿¿{"start":{"line":159,"column":24},"end":{"line":159,"column":35},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
4388¿MemberExpression¿¿4474¿¿¿¿{"start":{"line":159,"column":24},"end":{"line":159,"column":35},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿MemberExpression
4389¿Identifier¿¿4474¿keys¿¿¿{"start":{"line":159,"column":24},"end":{"line":159,"column":28},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4390¿Identifier¿¿4474¿length¿¿¿{"start":{"line":159,"column":29},"end":{"line":159,"column":35},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4391¿VariableDeclarator¿¿4474¿v540¿¿¿{"start":{"line":159,"column":20},"end":{"line":159,"column":35},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
4392¿BinaryExpression¿<¿4474¿¿¿¿{"start":{"line":159,"column":20},"end":{"line":159,"column":35},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿BinaryExpression
4393¿Identifier¿¿4474¿i¿¿¿{"start":{"line":159,"column":20},"end":{"line":159,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4394¿Identifier¿¿4474¿v539¿¿¿¿¿Identifier
4395¿WhileStatement¿¿4474¿¿¿¿{"start":{"line":159,"column":4},"end":{"line":163,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿WhileStatement
4396¿Identifier¿¿4474¿v540¿¿¿¿¿Identifier
4397¿VariableDeclarator¿¿4474¿key¿¿¿{"start":{"line":160,"column":12},"end":{"line":160,"column":25},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
4398¿MemberExpression¿computed¿4474¿¿¿¿{"start":{"line":160,"column":18},"end":{"line":160,"column":25},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿MemberExpression
4399¿Identifier¿¿4474¿keys¿¿¿{"start":{"line":160,"column":18},"end":{"line":160,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4400¿Identifier¿¿4474¿i¿¿¿{"start":{"line":160,"column":23},"end":{"line":160,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4401¿VariableDeclarator¿¿4474¿v542¿¿¿{"start":{"line":161,"column":36},"end":{"line":161,"column":48},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
4402¿MemberExpression¿computed¿4474¿¿¿¿{"start":{"line":161,"column":36},"end":{"line":161,"column":48},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿MemberExpression
4403¿Identifier¿¿4474¿tempObj¿¿¿{"start":{"line":161,"column":36},"end":{"line":161,"column":43},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4404¿Identifier¿¿4474¿key¿¿¿{"start":{"line":161,"column":44},"end":{"line":161,"column":47},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4405¿VariableDeclarator¿¿4474¿newObj¿¿¿{"start":{"line":161,"column":12},"end":{"line":161,"column":58},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
4406¿CallExpression¿¿4474¿¿¿¿{"start":{"line":161,"column":21},"end":{"line":161,"column":58},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿CallExpression
4407¿Identifier¿¿4474¿parseKeys¿¿¿{"start":{"line":161,"column":21},"end":{"line":161,"column":30},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4408¿Identifier¿¿4474¿key¿¿¿{"start":{"line":161,"column":31},"end":{"line":161,"column":34},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4409¿Identifier¿¿4474¿v542¿¿¿¿¿Identifier
4410¿Identifier¿¿4474¿options¿¿¿{"start":{"line":161,"column":50},"end":{"line":161,"column":57},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4411¿ExpressionStatement¿¿4474¿¿¿¿{"start":{"line":162,"column":8},"end":{"line":162,"column":48},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿ExpressionStatement
4412¿AssignmentExpression¿=¿4474¿¿¿¿{"start":{"line":162,"column":8},"end":{"line":162,"column":47},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿AssignmentExpression
4413¿Identifier¿¿4474¿obj¿¿¿{"start":{"line":162,"column":8},"end":{"line":162,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4414¿CallExpression¿¿4474¿¿¿¿{"start":{"line":162,"column":14},"end":{"line":162,"column":47},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿CallExpression
4415¿MemberExpression¿¿4474¿¿¿¿{"start":{"line":162,"column":14},"end":{"line":162,"column":25},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿MemberExpression
4416¿Identifier¿¿4474¿Utils¿¿¿{"start":{"line":162,"column":14},"end":{"line":162,"column":19},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4417¿Identifier¿¿4474¿merge¿¿¿{"start":{"line":162,"column":20},"end":{"line":162,"column":25},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4418¿Identifier¿¿4474¿obj¿¿¿{"start":{"line":162,"column":26},"end":{"line":162,"column":29},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4419¿Identifier¿¿4474¿newObj¿¿¿{"start":{"line":162,"column":31},"end":{"line":162,"column":37},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4420¿Identifier¿¿4474¿options¿¿¿{"start":{"line":162,"column":39},"end":{"line":162,"column":46},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4421¿VariableDeclarator¿¿4474¿v541¿¿¿{"start":{"line":159,"column":37},"end":{"line":159,"column":40},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
4422¿UpdateExpression¿¿4474¿¿¿¿{"start":{"line":159,"column":37},"end":{"line":159,"column":40},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿UpdateExpression
4423¿Identifier¿¿4474¿i¿¿¿{"start":{"line":159,"column":39},"end":{"line":159,"column":40},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4424¿ExpressionStatement¿¿4474¿¿¿¿{"start":{"line":159,"column":4},"end":{"line":163,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿ExpressionStatement
4425¿AssignmentExpression¿=¿4474¿¿¿¿{"start":{"line":159,"column":4},"end":{"line":163,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿AssignmentExpression
4426¿Identifier¿¿4474¿v540¿¿¿{"start":{"line":159,"column":4},"end":{"line":163,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4427¿BinaryExpression¿<¿4474¿¿¿¿{"start":{"line":159,"column":20},"end":{"line":159,"column":35},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿BinaryExpression
4428¿Identifier¿¿4474¿i¿¿¿{"start":{"line":159,"column":20},"end":{"line":159,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4429¿Identifier¿¿4474¿v539¿¿¿¿¿Identifier
4430¿BlockStatement¿¿4474¿¿¿¿¿¿BlockStatement
4431¿VariableDeclarator¿¿4474¿v543¿¿¿{"start":{"line":165,"column":11},"end":{"line":165,"column":29},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿VariableDeclarator
4432¿CallExpression¿¿4474¿¿¿¿{"start":{"line":165,"column":11},"end":{"line":165,"column":29},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿CallExpression
4433¿MemberExpression¿¿4474¿¿¿¿{"start":{"line":165,"column":11},"end":{"line":165,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿MemberExpression
4434¿Identifier¿¿4474¿Utils¿¿¿{"start":{"line":165,"column":11},"end":{"line":165,"column":16},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4435¿Identifier¿¿4474¿compact¿¿¿{"start":{"line":165,"column":17},"end":{"line":165,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4436¿Identifier¿¿4474¿obj¿¿¿{"start":{"line":165,"column":25},"end":{"line":165,"column":28},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4437¿ReturnStatement¿¿4474¿¿¿¿{"start":{"line":165,"column":4},"end":{"line":165,"column":30},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿ReturnStatement
4438¿Identifier¿¿4474¿v543¿¿¿¿¿Identifier
4439¿BlockStatement¿¿4474¿¿¿¿{"start":{"line":131,"column":38},"end":{"line":166,"column":1},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿BlockStatement
4440¿ExpressionStatement¿¿4446¿¿¿¿{"start":{"line":131,"column":0},"end":{"line":166,"column":2},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿ExpressionStatement
4441¿AssignmentExpression¿=¿4446¿¿¿¿{"start":{"line":131,"column":0},"end":{"line":166,"column":1},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿AssignmentExpression
4442¿MemberExpression¿¿4446¿¿¿¿{"start":{"line":131,"column":0},"end":{"line":131,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿MemberExpression
4443¿Identifier¿¿4446¿module¿¿¿{"start":{"line":131,"column":0},"end":{"line":131,"column":6},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4444¿Identifier¿¿4446¿exports¿¿¿{"start":{"line":131,"column":7},"end":{"line":131,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Identifier
4445¿Identifier¿¿4446¿v544¿¿¿¿¿Identifier
4446¿CFG_F_START¿¿4446¿__main__¿¿¿¿¿CFG_F_START
4447¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
4448¿CFG_F_START¿¿4448¿3164_parseValues¿¿¿¿¿CFG_F_START
4449¿CFG_F_END¿¿0¿3164_parseValues¿¿¿¿¿CFG_F_END
4450¿CFG_IF_END¿¿0¿3186¿¿¿¿¿CFG_IF_END
4451¿CFG_IF_END¿¿0¿3251¿¿¿¿¿CFG_IF_END
4452¿CFG_IF_END¿¿0¿3286¿¿¿¿¿CFG_IF_END
4453¿CFG_IF_END¿¿0¿3272¿¿¿¿¿CFG_IF_END
4454¿CFG_IF_END¿¿0¿3340¿¿¿¿¿CFG_IF_END
4455¿CFG_WHILE_END¿¿0¿¿¿¿¿¿CFG_WHILE_END
4456¿CFG_F_START¿¿4456¿3388_parseObject¿¿¿¿¿CFG_F_START
4457¿CFG_F_END¿¿0¿3388_parseObject¿¿¿¿¿CFG_F_END
4458¿CFG_IF_END¿¿0¿3399¿¿¿¿¿CFG_IF_END
4459¿CFG_IF_END¿¿0¿3447¿¿¿¿¿CFG_IF_END
4460¿CFG_IF_END¿¿0¿3502¿¿¿¿¿CFG_IF_END
4461¿CFG_IF_END¿¿0¿3574¿¿¿¿¿CFG_IF_END
4462¿CFG_IF_END¿¿0¿3414¿¿¿¿¿CFG_IF_END
4463¿CFG_F_START¿¿4463¿3611_parseKeys¿¿¿¿¿CFG_F_START
4464¿CFG_F_END¿¿0¿3611_parseKeys¿¿¿¿¿CFG_F_END
4465¿CFG_IF_END¿¿0¿3618¿¿¿¿¿CFG_IF_END
4466¿CFG_IF_END¿¿0¿3634¿¿¿¿¿CFG_IF_END
4467¿CFG_IF_END¿¿0¿3699¿¿¿¿¿CFG_IF_END
4468¿CFG_IF_END¿¿0¿3690¿¿¿¿¿CFG_IF_END
4469¿CFG_IF_END¿¿0¿3662¿¿¿¿¿CFG_IF_END
4470¿CFG_IF_END¿¿0¿3792¿¿¿¿¿CFG_IF_END
4471¿CFG_IF_END¿¿0¿3783¿¿¿¿¿CFG_IF_END
4472¿CFG_WHILE_END¿¿0¿¿¿¿¿¿CFG_WHILE_END
4473¿CFG_IF_END¿¿0¿3816¿¿¿¿¿CFG_IF_END
4474¿CFG_F_START¿¿4474¿3855_anon¿¿¿¿¿CFG_F_START
4475¿CFG_F_END¿¿0¿3855_anon¿¿¿¿¿CFG_F_END
4476¿CFG_IF_END¿¿0¿3899¿¿¿¿¿CFG_IF_END
4477¿CFG_IF_END¿¿0¿3942¿¿¿¿¿CFG_IF_END
4478¿CFG_IF_END¿¿0¿3980¿¿¿¿¿CFG_IF_END
4479¿CFG_IF_END¿¿0¿4018¿¿¿¿¿CFG_IF_END
4480¿CFG_IF_END¿¿0¿4068¿¿¿¿¿CFG_IF_END
4481¿CFG_IF_END¿¿0¿4106¿¿¿¿¿CFG_IF_END
4482¿CFG_IF_END¿¿0¿4144¿¿¿¿¿CFG_IF_END
4483¿CFG_IF_END¿¿0¿4182¿¿¿¿¿CFG_IF_END
4484¿CFG_IF_END¿¿0¿4220¿¿¿¿¿CFG_IF_END
4485¿CFG_IF_END¿¿0¿4258¿¿¿¿¿CFG_IF_END
4486¿CFG_IF_END¿¿0¿4314¿¿¿¿¿CFG_IF_END
4487¿CFG_IF_END¿¿0¿4299¿¿¿¿¿CFG_IF_END
4488¿CFG_IF_END¿¿0¿4342¿¿¿¿¿CFG_IF_END
4489¿CFG_IF_END¿¿0¿4367¿¿¿¿¿CFG_IF_END
4490¿CFG_WHILE_END¿¿0¿¿¿¿¿¿CFG_WHILE_END
4491¿TAINT_SOURCE¿¿0¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
4492¿PDG_CALL¿¿4446¿4446.CALL->require-o533¿¿¿¿¿PDG_CALL
4493¿PDG_OBJECT¿¿0¿4446.Utils-o534¿¿¿¿¿PDG_OBJECT
4494¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
4495¿PDG_OBJECT¿¿0¿4446.Object-o535¿¿¿¿¿PDG_OBJECT
4496¿PDG_OBJECT¿¿0¿4446.Object.prototype-o536¿¿¿¿¿PDG_OBJECT
4497¿PDG_OBJECT¿¿0¿4446.v359.hasOwnProperty-o537¿¿¿¿¿PDG_OBJECT
4498¿PDG_OBJECT¿¿0¿4446.Utils.decode-o538¿¿¿¿¿PDG_OBJECT
4499¿PDG_OBJECT¿¿0¿4446.defaults-o539¿¿¿¿¿PDG_OBJECT
4500¿PDG_OBJECT¿¿0¿4446.defaults-o540¿¿¿¿¿PDG_OBJECT
4501¿PDG_OBJECT¿¿0¿4446.defaults.delimiter-o541¿¿¿¿¿PDG_OBJECT
4502¿PDG_OBJECT¿¿0¿4446.defaults-o542¿¿¿¿¿PDG_OBJECT
4503¿PDG_OBJECT¿¿0¿4446.defaults.depth-o543¿¿¿¿¿PDG_OBJECT
4504¿PDG_OBJECT¿¿0¿4446.defaults-o544¿¿¿¿¿PDG_OBJECT
4505¿PDG_OBJECT¿¿0¿4446.defaults.arrayLimit-o545¿¿¿¿¿PDG_OBJECT
4506¿PDG_OBJECT¿¿0¿4446.defaults-o546¿¿¿¿¿PDG_OBJECT
4507¿PDG_OBJECT¿¿0¿4446.defaults.parameterLimit-o547¿¿¿¿¿PDG_OBJECT
4508¿PDG_OBJECT¿¿0¿4446.defaults-o548¿¿¿¿¿PDG_OBJECT
4509¿PDG_OBJECT¿¿0¿4446.defaults.strictNullHandling-o549¿¿¿¿¿PDG_OBJECT
4510¿PDG_OBJECT¿¿0¿4446.defaults-o550¿¿¿¿¿PDG_OBJECT
4511¿PDG_OBJECT¿¿0¿4446.defaults.plainObjects-o551¿¿¿¿¿PDG_OBJECT
4512¿PDG_OBJECT¿¿0¿4446.defaults-o552¿¿¿¿¿PDG_OBJECT
4513¿PDG_OBJECT¿¿0¿4446.defaults.allowPrototypes-o553¿¿¿¿¿PDG_OBJECT
4514¿PDG_OBJECT¿¿0¿4446.defaults-o554¿¿¿¿¿PDG_OBJECT
4515¿PDG_OBJECT¿¿0¿4446.defaults.allowDots-o555¿¿¿¿¿PDG_OBJECT
4516¿PDG_OBJECT¿¿0¿4446.defaults-o556¿¿¿¿¿PDG_OBJECT
4517¿PDG_OBJECT¿¿0¿4446.defaults.decoder-o557¿¿¿¿¿PDG_OBJECT
4518¿PDG_OBJECT¿¿0¿4448.this-o558¿¿¿¿¿PDG_OBJECT
4519¿PDG_OBJECT¿¿0¿4448.str-o559¿¿¿¿¿PDG_OBJECT
4520¿PDG_OBJECT¿¿0¿4448.options-o560¿¿¿¿¿PDG_OBJECT
4521¿PDG_OBJECT¿¿0¿4446.parseValues-o561¿¿¿¿¿PDG_OBJECT
4522¿PDG_OBJECT¿¿0¿4456.this-o562¿¿¿¿¿PDG_OBJECT
4523¿PDG_OBJECT¿¿0¿4456.chain-o563¿¿¿¿¿PDG_OBJECT
4524¿PDG_OBJECT¿¿0¿4456.val-o564¿¿¿¿¿PDG_OBJECT
4525¿PDG_OBJECT¿¿0¿4456.options-o565¿¿¿¿¿PDG_OBJECT
4526¿PDG_OBJECT¿¿0¿4446.parseObject-o566¿¿¿¿¿PDG_OBJECT
