Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
2610¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":247,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Program
3738¿VariableDeclarator¿¿4637¿v529¿¿¿{"start":{"line":169,"column":0},"end":{"line":174,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿VariableDeclarator
3739¿FunctionExpression¿¿4637¿anon¿¿¿{"start":{"line":169,"column":11},"end":{"line":174,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿FunctionExpression
3740¿Identifier¿¿0¿subject¿¿¿{"start":{"line":169,"column":21},"end":{"line":169,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
3741¿Identifier¿¿0¿predicate¿¿¿{"start":{"line":169,"column":30},"end":{"line":169,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
3742¿Identifier¿¿0¿object¿¿¿{"start":{"line":169,"column":41},"end":{"line":169,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
3743¿Identifier¿¿0¿graph¿¿¿{"start":{"line":169,"column":49},"end":{"line":169,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
3744¿ExpressionStatement¿¿4696¿¿¿¿{"start":{"line":170,"column":2},"end":{"line":170,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿ExpressionStatement
3745¿AssignmentExpression¿=¿4696¿¿¿¿{"start":{"line":170,"column":2},"end":{"line":170,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿AssignmentExpression
3746¿MemberExpression¿¿4696¿¿¿¿{"start":{"line":170,"column":2},"end":{"line":170,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿MemberExpression
3747¿ThisExpression¿¿4696¿¿¿¿{"start":{"line":170,"column":2},"end":{"line":170,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿ThisExpression
3748¿Identifier¿¿4696¿subject¿¿¿{"start":{"line":170,"column":7},"end":{"line":170,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
3749¿Identifier¿¿4696¿subject¿¿¿{"start":{"line":170,"column":17},"end":{"line":170,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
3750¿ExpressionStatement¿¿4696¿¿¿¿{"start":{"line":171,"column":2},"end":{"line":171,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿ExpressionStatement
3751¿AssignmentExpression¿=¿4696¿¿¿¿{"start":{"line":171,"column":2},"end":{"line":171,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿AssignmentExpression
3752¿MemberExpression¿¿4696¿¿¿¿{"start":{"line":171,"column":2},"end":{"line":171,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿MemberExpression
3753¿ThisExpression¿¿4696¿¿¿¿{"start":{"line":171,"column":2},"end":{"line":171,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿ThisExpression
3754¿Identifier¿¿4696¿predicate¿¿¿{"start":{"line":171,"column":7},"end":{"line":171,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
3755¿Identifier¿¿4696¿predicate¿¿¿{"start":{"line":171,"column":19},"end":{"line":171,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
3756¿ExpressionStatement¿¿4696¿¿¿¿{"start":{"line":172,"column":2},"end":{"line":172,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿ExpressionStatement
3757¿AssignmentExpression¿=¿4696¿¿¿¿{"start":{"line":172,"column":2},"end":{"line":172,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿AssignmentExpression
3758¿MemberExpression¿¿4696¿¿¿¿{"start":{"line":172,"column":2},"end":{"line":172,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿MemberExpression
3759¿ThisExpression¿¿4696¿¿¿¿{"start":{"line":172,"column":2},"end":{"line":172,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿ThisExpression
3760¿Identifier¿¿4696¿object¿¿¿{"start":{"line":172,"column":7},"end":{"line":172,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
3761¿Identifier¿¿4696¿object¿¿¿{"start":{"line":172,"column":16},"end":{"line":172,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
3762¿ExpressionStatement¿¿4696¿¿¿¿{"start":{"line":173,"column":2},"end":{"line":173,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿ExpressionStatement
3763¿AssignmentExpression¿=¿4696¿¿¿¿{"start":{"line":173,"column":2},"end":{"line":173,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿AssignmentExpression
3764¿MemberExpression¿¿4696¿¿¿¿{"start":{"line":173,"column":2},"end":{"line":173,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿MemberExpression
3765¿ThisExpression¿¿4696¿¿¿¿{"start":{"line":173,"column":2},"end":{"line":173,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿ThisExpression
3766¿Identifier¿¿4696¿graph¿¿¿{"start":{"line":173,"column":7},"end":{"line":173,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
3767¿Identifier¿¿4696¿graph¿¿¿{"start":{"line":173,"column":15},"end":{"line":173,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
3768¿BlockStatement¿¿4696¿¿¿¿{"start":{"line":169,"column":56},"end":{"line":174,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿BlockStatement
3769¿ExpressionStatement¿¿4637¿¿¿¿{"start":{"line":169,"column":0},"end":{"line":174,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿ExpressionStatement
3770¿AssignmentExpression¿=¿4637¿¿¿¿{"start":{"line":169,"column":0},"end":{"line":174,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿AssignmentExpression
3771¿MemberExpression¿¿4637¿¿¿¿{"start":{"line":169,"column":0},"end":{"line":169,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿MemberExpression
3772¿Identifier¿¿4637¿rdf¿¿¿{"start":{"line":169,"column":0},"end":{"line":169,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
3773¿Identifier¿¿4637¿Quad¿¿¿{"start":{"line":169,"column":4},"end":{"line":169,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
3774¿Identifier¿¿4637¿v529¿¿¿¿¿Identifier
3775¿VariableDeclarator¿¿4637¿v530¿¿¿{"start":{"line":176,"column":0},"end":{"line":176,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿VariableDeclarator
3776¿MemberExpression¿¿4637¿¿¿¿{"start":{"line":176,"column":0},"end":{"line":176,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿MemberExpression
3777¿Identifier¿¿4637¿rdf¿¿¿{"start":{"line":176,"column":0},"end":{"line":176,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
3778¿Identifier¿¿4637¿Quad¿¿¿{"start":{"line":176,"column":4},"end":{"line":176,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
3779¿VariableDeclarator¿¿4637¿v531¿¿¿{"start":{"line":176,"column":0},"end":{"line":176,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿VariableDeclarator
3780¿MemberExpression¿¿4637¿¿¿¿{"start":{"line":176,"column":0},"end":{"line":176,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿MemberExpression
3781¿Identifier¿¿4637¿v530¿¿¿¿¿Identifier
3782¿Identifier¿¿4637¿prototype¿¿¿{"start":{"line":176,"column":9},"end":{"line":176,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
3783¿VariableDeclarator¿¿4637¿v547¿¿¿{"start":{"line":176,"column":0},"end":{"line":178,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿VariableDeclarator
3784¿FunctionExpression¿¿4637¿anon¿¿¿{"start":{"line":176,"column":28},"end":{"line":178,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿FunctionExpression
3785¿Identifier¿¿0¿other¿¿¿{"start":{"line":176,"column":38},"end":{"line":176,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
3786¿VariableDeclarator¿¿4698¿v532¿¿¿{"start":{"line":177,"column":9},"end":{"line":177,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿VariableDeclarator
3787¿MemberExpression¿¿4698¿¿¿¿{"start":{"line":177,"column":9},"end":{"line":177,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿MemberExpression
3788¿ThisExpression¿¿4698¿¿¿¿{"start":{"line":177,"column":9},"end":{"line":177,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿ThisExpression
3789¿Identifier¿¿4698¿subject¿¿¿{"start":{"line":177,"column":14},"end":{"line":177,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
3790¿VariableDeclarator¿¿4698¿v533¿¿¿{"start":{"line":177,"column":29},"end":{"line":177,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿VariableDeclarator
3791¿MemberExpression¿¿4698¿¿¿¿{"start":{"line":177,"column":29},"end":{"line":177,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿MemberExpression
3792¿Identifier¿¿4698¿other¿¿¿{"start":{"line":177,"column":29},"end":{"line":177,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
3793¿Identifier¿¿4698¿subject¿¿¿{"start":{"line":177,"column":35},"end":{"line":177,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
3794¿VariableDeclarator¿¿4698¿v534¿¿¿{"start":{"line":177,"column":9},"end":{"line":177,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿VariableDeclarator
3795¿CallExpression¿¿4698¿¿¿¿{"start":{"line":177,"column":9},"end":{"line":177,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿CallExpression
3796¿MemberExpression¿¿4698¿¿¿¿{"start":{"line":177,"column":9},"end":{"line":177,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿MemberExpression
3797¿Identifier¿¿4698¿v532¿¿¿¿¿Identifier
3798¿Identifier¿¿4698¿equals¿¿¿{"start":{"line":177,"column":22},"end":{"line":177,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
3799¿Identifier¿¿4698¿v533¿¿¿¿¿Identifier
3800¿VariableDeclarator¿¿4698¿v535¿¿¿{"start":{"line":177,"column":47},"end":{"line":177,"column":61},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿VariableDeclarator
3801¿MemberExpression¿¿4698¿¿¿¿{"start":{"line":177,"column":47},"end":{"line":177,"column":61},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿MemberExpression
3802¿ThisExpression¿¿4698¿¿¿¿{"start":{"line":177,"column":47},"end":{"line":177,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿ThisExpression
3803¿Identifier¿¿4698¿predicate¿¿¿{"start":{"line":177,"column":52},"end":{"line":177,"column":61},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
3804¿VariableDeclarator¿¿4698¿v536¿¿¿{"start":{"line":177,"column":69},"end":{"line":177,"column":84},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿VariableDeclarator
3805¿MemberExpression¿¿4698¿¿¿¿{"start":{"line":177,"column":69},"end":{"line":177,"column":84},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿MemberExpression
3806¿Identifier¿¿4698¿other¿¿¿{"start":{"line":177,"column":69},"end":{"line":177,"column":74},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
3807¿Identifier¿¿4698¿predicate¿¿¿{"start":{"line":177,"column":75},"end":{"line":177,"column":84},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
3808¿VariableDeclarator¿¿4698¿v537¿¿¿{"start":{"line":177,"column":47},"end":{"line":177,"column":85},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿VariableDeclarator
3809¿CallExpression¿¿4698¿¿¿¿{"start":{"line":177,"column":47},"end":{"line":177,"column":85},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿CallExpression
3810¿MemberExpression¿¿4698¿¿¿¿{"start":{"line":177,"column":47},"end":{"line":177,"column":68},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿MemberExpression
3811¿Identifier¿¿4698¿v535¿¿¿¿¿Identifier
3812¿Identifier¿¿4698¿equals¿¿¿{"start":{"line":177,"column":62},"end":{"line":177,"column":68},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
3813¿Identifier¿¿4698¿v536¿¿¿¿¿Identifier
3814¿VariableDeclarator¿¿4698¿v538¿¿¿{"start":{"line":177,"column":9},"end":{"line":177,"column":85},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿VariableDeclarator
3815¿LogicalExpression¿&&¿4698¿¿¿¿{"start":{"line":177,"column":9},"end":{"line":177,"column":85},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿LogicalExpression
3816¿Identifier¿¿4698¿v534¿¿¿¿¿Identifier
3817¿Identifier¿¿4698¿v537¿¿¿¿¿Identifier
3818¿VariableDeclarator¿¿4698¿v539¿¿¿{"start":{"line":177,"column":89},"end":{"line":177,"column":100},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿VariableDeclarator
3819¿MemberExpression¿¿4698¿¿¿¿{"start":{"line":177,"column":89},"end":{"line":177,"column":100},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿MemberExpression
3820¿ThisExpression¿¿4698¿¿¿¿{"start":{"line":177,"column":89},"end":{"line":177,"column":93},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿ThisExpression
3821¿Identifier¿¿4698¿object¿¿¿{"start":{"line":177,"column":94},"end":{"line":177,"column":100},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
3822¿VariableDeclarator¿¿4698¿v540¿¿¿{"start":{"line":177,"column":108},"end":{"line":177,"column":120},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿VariableDeclarator
3823¿MemberExpression¿¿4698¿¿¿¿{"start":{"line":177,"column":108},"end":{"line":177,"column":120},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿MemberExpression
3824¿Identifier¿¿4698¿other¿¿¿{"start":{"line":177,"column":108},"end":{"line":177,"column":113},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
3825¿Identifier¿¿4698¿object¿¿¿{"start":{"line":177,"column":114},"end":{"line":177,"column":120},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
3826¿VariableDeclarator¿¿4698¿v541¿¿¿{"start":{"line":177,"column":89},"end":{"line":177,"column":121},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿VariableDeclarator
3827¿CallExpression¿¿4698¿¿¿¿{"start":{"line":177,"column":89},"end":{"line":177,"column":121},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿CallExpression
3828¿MemberExpression¿¿4698¿¿¿¿{"start":{"line":177,"column":89},"end":{"line":177,"column":107},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿MemberExpression
3829¿Identifier¿¿4698¿v539¿¿¿¿¿Identifier
3830¿Identifier¿¿4698¿equals¿¿¿{"start":{"line":177,"column":101},"end":{"line":177,"column":107},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
3831¿Identifier¿¿4698¿v540¿¿¿¿¿Identifier
3832¿VariableDeclarator¿¿4698¿v542¿¿¿{"start":{"line":177,"column":9},"end":{"line":177,"column":121},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿VariableDeclarator
3833¿LogicalExpression¿&&¿4698¿¿¿¿{"start":{"line":177,"column":9},"end":{"line":177,"column":121},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿LogicalExpression
3834¿Identifier¿¿4698¿v538¿¿¿¿¿Identifier
3835¿Identifier¿¿4698¿v541¿¿¿¿¿Identifier
3836¿VariableDeclarator¿¿4698¿v543¿¿¿{"start":{"line":177,"column":125},"end":{"line":177,"column":135},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿VariableDeclarator
3837¿MemberExpression¿¿4698¿¿¿¿{"start":{"line":177,"column":125},"end":{"line":177,"column":135},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿MemberExpression
3838¿ThisExpression¿¿4698¿¿¿¿{"start":{"line":177,"column":125},"end":{"line":177,"column":129},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿ThisExpression
3839¿Identifier¿¿4698¿graph¿¿¿{"start":{"line":177,"column":130},"end":{"line":177,"column":135},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
3840¿VariableDeclarator¿¿4698¿v544¿¿¿{"start":{"line":177,"column":143},"end":{"line":177,"column":154},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿VariableDeclarator
3841¿MemberExpression¿¿4698¿¿¿¿{"start":{"line":177,"column":143},"end":{"line":177,"column":154},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿MemberExpression
3842¿Identifier¿¿4698¿other¿¿¿{"start":{"line":177,"column":143},"end":{"line":177,"column":148},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
3843¿Identifier¿¿4698¿graph¿¿¿{"start":{"line":177,"column":149},"end":{"line":177,"column":154},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
3844¿VariableDeclarator¿¿4698¿v545¿¿¿{"start":{"line":177,"column":125},"end":{"line":177,"column":155},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿VariableDeclarator
3845¿CallExpression¿¿4698¿¿¿¿{"start":{"line":177,"column":125},"end":{"line":177,"column":155},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿CallExpression
3846¿MemberExpression¿¿4698¿¿¿¿{"start":{"line":177,"column":125},"end":{"line":177,"column":142},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿MemberExpression
