Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
2986¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":780,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Program
4219¿ExpressionStatement¿¿5387¿¿¿¿{"start":{"line":526,"column":12},"end":{"line":526,"column":36},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿ExpressionStatement
4220¿AssignmentExpression¿=¿5387¿¿¿¿{"start":{"line":526,"column":12},"end":{"line":526,"column":35},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿AssignmentExpression
4221¿MemberExpression¿¿5387¿¿¿¿{"start":{"line":526,"column":12},"end":{"line":526,"column":31},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
4222¿Identifier¿¿5387¿response¿¿¿{"start":{"line":526,"column":12},"end":{"line":526,"column":20},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
4223¿Identifier¿¿5387¿statusCode¿¿¿{"start":{"line":526,"column":21},"end":{"line":526,"column":31},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
4224¿Literal¿number¿5387¿¿200¿¿{"start":{"line":526,"column":32},"end":{"line":526,"column":35},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Literal
4225¿VariableDeclarator¿¿5387¿v528¿¿¿{"start":{"line":528,"column":12},"end":{"line":533,"column":13},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
4226¿CallExpression¿¿5387¿¿¿¿{"start":{"line":528,"column":12},"end":{"line":533,"column":13},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿CallExpression
4227¿MemberExpression¿¿5387¿¿¿¿{"start":{"line":528,"column":12},"end":{"line":528,"column":22},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
4228¿ThisExpression¿¿5387¿¿¿¿{"start":{"line":528,"column":12},"end":{"line":528,"column":16},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿ThisExpression
4229¿Identifier¿¿5387¿serve¿¿¿{"start":{"line":528,"column":17},"end":{"line":528,"column":22},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
4230¿Identifier¿¿5387¿request¿¿¿{"start":{"line":529,"column":16},"end":{"line":529,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
4231¿Identifier¿¿5387¿response¿¿¿{"start":{"line":530,"column":16},"end":{"line":530,"column":24},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
4232¿Identifier¿¿5387¿file¿¿¿{"start":{"line":531,"column":16},"end":{"line":531,"column":20},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
4233¿Literal¿string¿5387¿¿'binary'¿¿{"start":{"line":532,"column":16},"end":{"line":532,"column":24},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Literal
4234¿ExpressionStatement¿¿5387¿¿¿¿{"start":{"line":528,"column":12},"end":{"line":533,"column":14},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿ExpressionStatement
4235¿Identifier¿¿5387¿v528¿¿¿¿¿Identifier
4236¿VariableDeclarator¿¿5387¿v529¿¿¿{"start":{"line":535,"column":15},"end":{"line":535,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
4237¿MemberExpression¿¿5387¿¿¿¿{"start":{"line":535,"column":15},"end":{"line":535,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
4238¿ThisExpression¿¿5387¿¿¿¿{"start":{"line":535,"column":15},"end":{"line":535,"column":19},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿ThisExpression
4239¿Identifier¿¿5387¿config¿¿¿{"start":{"line":535,"column":20},"end":{"line":535,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
4240¿VariableDeclarator¿¿5387¿v530¿¿¿{"start":{"line":535,"column":15},"end":{"line":535,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
4241¿MemberExpression¿¿5387¿¿¿¿{"start":{"line":535,"column":15},"end":{"line":535,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
4242¿Identifier¿¿5387¿v529¿¿¿¿¿Identifier
4243¿Identifier¿¿5387¿verbose¿¿¿{"start":{"line":535,"column":27},"end":{"line":535,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
4244¿IfStatement¿¿5387¿¿¿¿{"start":{"line":535,"column":12},"end":{"line":537,"column":13},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿IfStatement
4245¿Identifier¿¿5387¿v530¿¿¿¿¿Identifier
4246¿VariableDeclarator¿¿5387¿v531¿¿¿{"start":{"line":536,"column":31},"end":{"line":536,"column":42},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
4247¿MemberExpression¿¿5387¿¿¿¿{"start":{"line":536,"column":31},"end":{"line":536,"column":42},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
4248¿ThisExpression¿¿5387¿¿¿¿{"start":{"line":536,"column":31},"end":{"line":536,"column":35},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿ThisExpression
4249¿Identifier¿¿5387¿config¿¿¿{"start":{"line":536,"column":36},"end":{"line":536,"column":42},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
4250¿VariableDeclarator¿¿5387¿v532¿¿¿{"start":{"line":536,"column":31},"end":{"line":536,"column":48},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
4251¿MemberExpression¿¿5387¿¿¿¿{"start":{"line":536,"column":31},"end":{"line":536,"column":48},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
4252¿Identifier¿¿5387¿v531¿¿¿¿¿Identifier
4253¿Identifier¿¿5387¿logID¿¿¿{"start":{"line":536,"column":43},"end":{"line":536,"column":48},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
4254¿VariableDeclarator¿¿5387¿v533¿¿¿{"start":{"line":536,"column":28},"end":{"line":536,"column":62},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
4255¿TemplateLiteral¿¿5387¿¿¿¿{"start":{"line":536,"column":28},"end":{"line":536,"column":62},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿TemplateLiteral
4256¿Identifier¿¿5387¿v532¿¿¿¿¿Identifier
4257¿VariableDeclarator¿¿5387¿v534¿¿¿{"start":{"line":536,"column":16},"end":{"line":536,"column":63},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
4258¿CallExpression¿¿5387¿¿¿¿{"start":{"line":536,"column":16},"end":{"line":536,"column":63},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿CallExpression
4259¿MemberExpression¿¿5387¿¿¿¿{"start":{"line":536,"column":16},"end":{"line":536,"column":27},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
4260¿Identifier¿¿5387¿console¿¿¿{"start":{"line":536,"column":16},"end":{"line":536,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
4261¿Identifier¿¿5387¿log¿¿¿{"start":{"line":536,"column":24},"end":{"line":536,"column":27},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
4262¿Identifier¿¿5387¿v533¿¿¿¿¿Identifier
4263¿ExpressionStatement¿¿5387¿¿¿¿{"start":{"line":536,"column":16},"end":{"line":536,"column":64},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿ExpressionStatement
4264¿Identifier¿¿5387¿v534¿¿¿¿¿Identifier
4265¿BlockStatement¿¿5387¿¿¿¿{"start":{"line":535,"column":35},"end":{"line":537,"column":13},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿BlockStatement
4266¿ReturnStatement¿¿5387¿¿¿¿{"start":{"line":539,"column":12},"end":{"line":539,"column":19},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿ReturnStatement
4267¿BlockStatement¿¿5387¿¿¿¿{"start":{"line":497,"column":28},"end":{"line":540,"column":9},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿BlockStatement
4268¿VariableDeclarator¿¿5377¿v536¿¿¿{"start":{"line":497,"column":8},"end":{"line":540,"column":20},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
4269¿CallExpression¿¿5377¿¿¿¿{"start":{"line":497,"column":8},"end":{"line":540,"column":20},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿CallExpression
4270¿MemberExpression¿¿5377¿¿¿¿{"start":{"line":497,"column":8},"end":{"line":540,"column":14},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
4271¿Identifier¿¿5377¿v535¿¿¿¿¿Identifier
4272¿Identifier¿¿5377¿bind¿¿¿{"start":{"line":540,"column":10},"end":{"line":540,"column":14},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
4273¿ThisExpression¿¿5377¿¿¿¿{"start":{"line":540,"column":15},"end":{"line":540,"column":19},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿ThisExpression
4274¿VariableDeclarator¿¿5377¿v537¿¿¿{"start":{"line":494,"column":4},"end":{"line":541,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
4275¿CallExpression¿¿5377¿¿¿¿{"start":{"line":494,"column":4},"end":{"line":541,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿CallExpression
4276¿MemberExpression¿¿5377¿¿¿¿{"start":{"line":494,"column":4},"end":{"line":494,"column":15},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
4277¿Identifier¿¿5377¿fs¿¿¿{"start":{"line":494,"column":4},"end":{"line":494,"column":6},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
4278¿Identifier¿¿5377¿readFile¿¿¿{"start":{"line":494,"column":7},"end":{"line":494,"column":15},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
4279¿Identifier¿¿5377¿filename¿¿¿{"start":{"line":495,"column":8},"end":{"line":495,"column":16},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
4280¿Literal¿string¿5377¿¿'binary'¿¿{"start":{"line":496,"column":8},"end":{"line":496,"column":16},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Literal
4281¿Identifier¿¿5377¿v536¿¿¿¿¿Identifier
4282¿ExpressionStatement¿¿5377¿¿¿¿{"start":{"line":494,"column":4},"end":{"line":541,"column":6},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿ExpressionStatement
4283¿Identifier¿¿5377¿v537¿¿¿¿¿Identifier
4284¿BlockStatement¿¿5377¿¿¿¿{"start":{"line":431,"column":53},"end":{"line":542,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿BlockStatement
4285¿VariableDeclarator¿¿5337¿serve¿¿¿{"start":{"line":544,"column":0},"end":{"line":590,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
4286¿FunctionExpression¿¿5337¿anon¿¿¿{"start":{"line":544,"column":0},"end":{"line":590,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿FunctionExpression
4287¿Identifier¿¿0¿request¿¿¿{"start":{"line":544,"column":15},"end":{"line":544,"column":22},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
4288¿Identifier¿¿0¿response¿¿¿{"start":{"line":544,"column":23},"end":{"line":544,"column":31},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
4289¿Identifier¿¿0¿body¿¿¿{"start":{"line":544,"column":32},"end":{"line":544,"column":36},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
4290¿Identifier¿¿0¿encoding¿¿¿{"start":{"line":544,"column":37},"end":{"line":544,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
4291¿VariableDeclarator¿¿5393¿v538¿¿¿{"start":{"line":545,"column":8},"end":{"line":545,"column":27},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
4292¿MemberExpression¿¿5393¿¿¿¿{"start":{"line":545,"column":8},"end":{"line":545,"column":27},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
4293¿Identifier¿¿5393¿response¿¿¿{"start":{"line":545,"column":8},"end":{"line":545,"column":16},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
4294¿Identifier¿¿5393¿statusCode¿¿¿{"start":{"line":545,"column":17},"end":{"line":545,"column":27},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
4295¿VariableDeclarator¿¿5393¿v539¿¿¿{"start":{"line":545,"column":7},"end":{"line":545,"column":27},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
4296¿UnaryExpression¿!¿5393¿¿¿¿{"start":{"line":545,"column":7},"end":{"line":545,"column":27},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿UnaryExpression
4297¿Identifier¿¿5393¿v538¿¿¿¿¿Identifier
4298¿IfStatement¿¿5393¿¿¿¿{"start":{"line":545,"column":4},"end":{"line":547,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿IfStatement
4299¿Identifier¿¿5393¿v539¿¿¿¿¿Identifier
4300¿ExpressionStatement¿¿5393¿¿¿¿{"start":{"line":546,"column":8},"end":{"line":546,"column":32},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿ExpressionStatement
4301¿AssignmentExpression¿=¿5393¿¿¿¿{"start":{"line":546,"column":8},"end":{"line":546,"column":31},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿AssignmentExpression
4302¿MemberExpression¿¿5393¿¿¿¿{"start":{"line":546,"column":8},"end":{"line":546,"column":27},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
4303¿Identifier¿¿5393¿response¿¿¿{"start":{"line":546,"column":8},"end":{"line":546,"column":16},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
4304¿Identifier¿¿5393¿statusCode¿¿¿{"start":{"line":546,"column":17},"end":{"line":546,"column":27},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
4305¿Literal¿number¿5393¿¿200¿¿{"start":{"line":546,"column":28},"end":{"line":546,"column":31},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Literal
4306¿BlockStatement¿¿5393¿¿¿¿{"start":{"line":545,"column":28},"end":{"line":547,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿BlockStatement
4307¿VariableDeclarator¿¿5393¿v540¿¿¿{"start":{"line":549,"column":8},"end":{"line":549,"column":42},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
4308¿CallExpression¿¿5393¿¿¿¿{"start":{"line":549,"column":8},"end":{"line":549,"column":42},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿CallExpression
4309¿MemberExpression¿¿5393¿¿¿¿{"start":{"line":549,"column":8},"end":{"line":549,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
4310¿Identifier¿¿5393¿response¿¿¿{"start":{"line":549,"column":8},"end":{"line":549,"column":16},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
4311¿Identifier¿¿5393¿getHeader¿¿¿{"start":{"line":549,"column":17},"end":{"line":549,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
4312¿Literal¿string¿5393¿¿'Content-Type'¿¿{"start":{"line":549,"column":27},"end":{"line":549,"column":41},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Literal
4313¿VariableDeclarator¿¿5393¿v541¿¿¿{"start":{"line":549,"column":7},"end":{"line":549,"column":42},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
4314¿UnaryExpression¿!¿5393¿¿¿¿{"start":{"line":549,"column":7},"end":{"line":549,"column":42},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿UnaryExpression
4315¿Identifier¿¿5393¿v540¿¿¿¿¿Identifier
4316¿IfStatement¿¿5393¿¿¿¿{"start":{"line":549,"column":4},"end":{"line":558,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿IfStatement
4317¿Identifier¿¿5393¿v541¿¿¿¿¿Identifier
4318¿VariableDeclarator¿¿5393¿v542¿¿¿{"start":{"line":550,"column":8},"end":{"line":553,"column":9},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
4319¿CallExpression¿¿5393¿¿¿¿{"start":{"line":550,"column":8},"end":{"line":553,"column":9},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿CallExpression
4320¿MemberExpression¿¿5393¿¿¿¿{"start":{"line":550,"column":8},"end":{"line":550,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
4321¿Identifier¿¿5393¿response¿¿¿{"start":{"line":550,"column":8},"end":{"line":550,"column":16},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
4322¿Identifier¿¿5393¿setHeader¿¿¿{"start":{"line":550,"column":17},"end":{"line":550,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
4323¿Literal¿string¿5393¿¿'Content-Type'¿¿{"start":{"line":551,"column":12},"end":{"line":551,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Literal
4324¿Literal¿string¿5393¿¿'text/plain'¿¿{"start":{"line":552,"column":12},"end":{"line":552,"column":24},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Literal
