Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1085¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":170,"column":2},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-753c-phhg-cj29/src/graph.js"}¿¿Program
1966¿PDG_OBJECT¿¿0¿1859.v222-o310¿¿¿¿¿PDG_OBJECT
1967¿PDG_OBJECT¿¿0¿1859.v214-o311¿¿¿¿¿PDG_OBJECT
1968¿PDG_OBJECT¿¿0¿1859.v214.dot-o312¿¿¿¿¿PDG_OBJECT
1969¿PDG_CALL¿¿1861¿1861.CALL->node.set-o313¿¿¿¿¿PDG_CALL
1970¿PDG_OBJECT¿¿0¿1861.v117-o314¿¿¿¿¿PDG_OBJECT
1971¿PDG_CALL¿¿1861¿1861.CALL->node.set-o315¿¿¿¿¿PDG_CALL
1972¿PDG_OBJECT¿¿0¿1861.v118-o316¿¿¿¿¿PDG_OBJECT
1973¿PDG_OBJECT¿¿0¿1863.config.graphVizPath-o317¿¿¿¿¿PDG_OBJECT
1974¿PDG_CALL¿¿1863¿1863.CALL->path.join-o318¿¿¿¿¿PDG_CALL
1975¿PDG_OBJECT¿¿0¿1863.cmd-o319¿¿¿¿¿PDG_OBJECT
1976¿PDG_CALL¿¿1863¿1863.CALL->exec-o320¿¿¿¿¿PDG_CALL
1977¿PDG_OBJECT¿¿0¿1863.v121-o321¿¿¿¿¿PDG_OBJECT
1978¿TAINT_SINK¿¿0¿exec¿¿¿¿¿TAINT_SINK
1979¿PDG_OBJECT¿¿0¿1865.this-o322¿¿¿¿¿PDG_OBJECT
1980¿PDG_OBJECT¿¿0¿1863.v124-o323¿¿¿¿¿PDG_OBJECT
1981¿PDG_CALL¿¿1863¿1863.CALL->v121.catch-o324¿¿¿¿¿PDG_CALL
1982¿PDG_OBJECT¿¿0¿1863.v125-o325¿¿¿¿¿PDG_OBJECT
1983¿PDG_RETURN¿¿0¿1863.RET_OBJ-o326¿¿¿¿¿PDG_RETURN
1984¿PDG_CALL¿¿1863¿1863.CALL->exec-o327¿¿¿¿¿PDG_CALL
1985¿PDG_OBJECT¿¿0¿1863.v126-o328¿¿¿¿¿PDG_OBJECT
1986¿TAINT_SINK¿¿0¿exec¿¿¿¿¿TAINT_SINK
1987¿PDG_OBJECT¿¿0¿1868.this-o329¿¿¿¿¿PDG_OBJECT
1988¿PDG_OBJECT¿¿0¿1868.error-o330¿¿¿¿¿PDG_OBJECT
1989¿PDG_OBJECT¿¿0¿1863.v129-o331¿¿¿¿¿PDG_OBJECT
1990¿PDG_CALL¿¿1863¿1863.CALL->v126.catch-o332¿¿¿¿¿PDG_CALL
1991¿PDG_OBJECT¿¿0¿1863.v130-o333¿¿¿¿¿PDG_OBJECT
1992¿PDG_RETURN¿¿0¿1863.RET_OBJ-o334¿¿¿¿¿PDG_RETURN
1993¿PDG_OBJECT¿¿0¿1865.v122-o335¿¿¿¿¿PDG_OBJECT
1994¿PDG_CALL¿¿1865¿1865.CALL->Error-o336¿¿¿¿¿PDG_CALL
1995¿PDG_OBJECT¿¿0¿1865.v123-o337¿¿¿¿¿PDG_OBJECT
1996¿PDG_OBJECT¿¿0¿1868.v127-o338¿¿¿¿¿PDG_OBJECT
1997¿PDG_CALL¿¿1868¿1868.CALL->Error-o339¿¿¿¿¿PDG_CALL
1998¿PDG_OBJECT¿¿0¿1868.v128-o340¿¿¿¿¿PDG_OBJECT
1999¿PDG_OBJECT¿¿0¿1870.config.graphVizOptions-o341¿¿¿¿¿PDG_OBJECT
2000¿PDG_OBJECT¿¿0¿1870.v132-o342¿¿¿¿¿PDG_OBJECT
2001¿PDG_OBJECT¿¿0¿1870.config.rankdir-o343¿¿¿¿¿PDG_OBJECT
2002¿PDG_OBJECT¿¿0¿1870.config.layout-o344¿¿¿¿¿PDG_OBJECT
2003¿PDG_OBJECT¿¿0¿1870.config.backgroundColor-o345¿¿¿¿¿PDG_OBJECT
2004¿PDG_OBJECT¿¿0¿1870.v136-o346¿¿¿¿¿PDG_OBJECT
2005¿PDG_OBJECT¿¿0¿1870.graphVizOptions.G-o347¿¿¿¿¿PDG_OBJECT
2006¿PDG_CALL¿¿1870¿1870.CALL->Object.assign-o348¿¿¿¿¿PDG_CALL
2007¿PDG_OBJECT¿¿0¿1870.v138-o349¿¿¿¿¿PDG_OBJECT
2008¿PDG_OBJECT¿¿0¿1870.config.edgeColor-o350¿¿¿¿¿PDG_OBJECT
2009¿PDG_OBJECT¿¿0¿1870.v140-o351¿¿¿¿¿PDG_OBJECT
2010¿PDG_OBJECT¿¿0¿1870.graphVizOptions.E-o352¿¿¿¿¿PDG_OBJECT
2011¿PDG_CALL¿¿1870¿1870.CALL->Object.assign-o353¿¿¿¿¿PDG_CALL
2012¿PDG_OBJECT¿¿0¿1870.v142-o354¿¿¿¿¿PDG_OBJECT
2013¿PDG_OBJECT¿¿0¿1870.config.fontName-o355¿¿¿¿¿PDG_OBJECT
2014¿PDG_OBJECT¿¿0¿1870.config.fontSize-o356¿¿¿¿¿PDG_OBJECT
2015¿PDG_OBJECT¿¿0¿1870.config.nodeColor-o357¿¿¿¿¿PDG_OBJECT
2016¿PDG_OBJECT¿¿0¿1870.config.nodeShape-o358¿¿¿¿¿PDG_OBJECT
2017¿PDG_OBJECT¿¿0¿1870.config.nodeStyle-o359¿¿¿¿¿PDG_OBJECT
2018¿PDG_OBJECT¿¿0¿1870.v149-o360¿¿¿¿¿PDG_OBJECT
2019¿PDG_OBJECT¿¿0¿1870.graphVizOptions.N-o361¿¿¿¿¿PDG_OBJECT
2020¿PDG_CALL¿¿1870¿1870.CALL->Object.assign-o362¿¿¿¿¿PDG_CALL
2021¿PDG_OBJECT¿¿0¿1870.v151-o363¿¿¿¿¿PDG_OBJECT
2022¿PDG_OBJECT¿¿0¿1870.v152-o364¿¿¿¿¿PDG_OBJECT
2023¿PDG_OBJECT¿¿0¿1870.v152-o365¿¿¿¿¿PDG_OBJECT
2024¿PDG_OBJECT¿¿0¿1870.v152.G-o366¿¿¿¿¿PDG_OBJECT
2025¿PDG_OBJECT¿¿0¿1870.v152-o367¿¿¿¿¿PDG_OBJECT
2026¿PDG_OBJECT¿¿0¿1870.v152.E-o368¿¿¿¿¿PDG_OBJECT
2027¿PDG_OBJECT¿¿0¿1870.v152-o369¿¿¿¿¿PDG_OBJECT
2028¿PDG_OBJECT¿¿0¿1870.v152.N-o370¿¿¿¿¿PDG_OBJECT
2029¿PDG_RETURN¿¿0¿1870.RET_OBJ-o371¿¿¿¿¿PDG_RETURN
2030¿PDG_CALL¿¿1872¿1872.CALL->graphviz.digraph-o372¿¿¿¿¿PDG_CALL
2031¿PDG_OBJECT¿¿0¿1872.g-o373¿¿¿¿¿PDG_OBJECT
2032¿PDG_OBJECT¿¿0¿1872.nodes-o374¿¿¿¿¿PDG_OBJECT
2033¿PDG_OBJECT¿¿0¿1874.this-o375¿¿¿¿¿PDG_OBJECT
2034¿PDG_OBJECT¿¿0¿1874.a-o376¿¿¿¿¿PDG_OBJECT
2035¿PDG_OBJECT¿¿0¿1874.b-o377¿¿¿¿¿PDG_OBJECT
2036¿PDG_OBJECT¿¿0¿1872.v154-o378¿¿¿¿¿PDG_OBJECT
2037¿PDG_OBJECT¿¿0¿1872.v155-o379¿¿¿¿¿PDG_OBJECT
2038¿PDG_CALL¿¿1872¿1872.CALL->circular.reduce-o380¿¿¿¿¿PDG_CALL
2039¿PDG_OBJECT¿¿0¿1872.cyclicModules-o381¿¿¿¿¿PDG_OBJECT
2040¿PDG_OBJECT¿¿0¿1872.config.graphVizPath-o382¿¿¿¿¿PDG_OBJECT
2041¿PDG_CALL¿¿1872¿1872.CALL->g.setGraphVizPath-o383¿¿¿¿¿PDG_CALL
2042¿PDG_OBJECT¿¿0¿1872.v158-o384¿¿¿¿¿PDG_OBJECT
2043¿PDG_CALL¿¿1872¿1872.CALL->Object.keys-o385¿¿¿¿¿PDG_CALL
2044¿PDG_OBJECT¿¿0¿1872.v159-o386¿¿¿¿¿PDG_OBJECT
2045¿PDG_OBJECT¿¿0¿1877.this-o387¿¿¿¿¿PDG_OBJECT
2046¿PDG_OBJECT¿¿0¿1877.id-o388¿¿¿¿¿PDG_OBJECT
2047¿PDG_OBJECT¿¿0¿1872.v186-o389¿¿¿¿¿PDG_OBJECT
2048¿PDG_CALL¿¿1872¿1872.CALL->v159.forEach-o390¿¿¿¿¿PDG_CALL
2049¿PDG_OBJECT¿¿0¿1872.v187-o391¿¿¿¿¿PDG_OBJECT
2050¿PDG_OBJECT¿¿0¿1884.this-o392¿¿¿¿¿PDG_OBJECT
2051¿PDG_OBJECT¿¿0¿1884.resolve-o393¿¿¿¿¿PDG_OBJECT
2052¿PDG_OBJECT¿¿0¿1884.reject-o394¿¿¿¿¿PDG_OBJECT
2053¿PDG_OBJECT¿¿0¿1872.v192-o395¿¿¿¿¿PDG_OBJECT
2054¿PDG_CALL¿¿1872¿1872.CALL->Promise-o396¿¿¿¿¿PDG_CALL
2055¿PDG_OBJECT¿¿0¿1872.v193-o397¿¿¿¿¿PDG_OBJECT
2056¿PDG_RETURN¿¿0¿1872.RET_OBJ-o398¿¿¿¿¿PDG_RETURN
2057¿PDG_CALL¿¿1874¿1874.CALL->a.concat-o399¿¿¿¿¿PDG_CALL
2058¿PDG_OBJECT¿¿0¿1874.v153-o400¿¿¿¿¿PDG_OBJECT
2059¿PDG_RETURN¿¿0¿1874.RET_OBJ-o401¿¿¿¿¿PDG_RETURN
2060¿PDG_OBJECT¿¿0¿1877.nodes.*-o402¿¿¿¿¿PDG_OBJECT
2061¿PDG_CALL¿¿1877¿1877.CALL->g.addNode-o403¿¿¿¿¿PDG_CALL
2062¿PDG_OBJECT¿¿0¿1877.v161-o404¿¿¿¿¿PDG_OBJECT
2063¿PDG_OBJECT¿¿0¿1877.nodes-o405¿¿¿¿¿PDG_OBJECT
2064¿PDG_OBJECT¿¿0¿1877.nodes.*-o406¿¿¿¿¿PDG_OBJECT
2065¿PDG_OBJECT¿¿0¿1877.modules.*-o407¿¿¿¿¿PDG_OBJECT
2066¿PDG_OBJECT¿¿0¿1877.v162.length-o408¿¿¿¿¿PDG_OBJECT
2067¿PDG_OBJECT¿¿0¿1877.config.noDependencyColor-o409¿¿¿¿¿PDG_OBJECT
2068¿PDG_CALL¿¿1877¿1877.CALL->setNodeColor-o410¿¿¿¿¿PDG_CALL
2069¿PDG_OBJECT¿¿0¿1877.v167-o411¿¿¿¿¿PDG_OBJECT
2070¿PDG_CALL¿¿1877¿1877.CALL->cyclicModules.indexOf-o412¿¿¿¿¿PDG_CALL
2071¿PDG_OBJECT¿¿0¿1877.v168-o413¿¿¿¿¿PDG_OBJECT
2072¿PDG_OBJECT¿¿0¿1877.v169-o414¿¿¿¿¿PDG_OBJECT
2073¿PDG_OBJECT¿¿0¿1877.config.cyclicNodeColor-o415¿¿¿¿¿PDG_OBJECT
2074¿PDG_CALL¿¿1877¿1877.CALL->setNodeColor-o416¿¿¿¿¿PDG_CALL
2075¿PDG_OBJECT¿¿0¿1877.v172-o417¿¿¿¿¿PDG_OBJECT
2076¿PDG_OBJECT¿¿0¿1881.this-o418¿¿¿¿¿PDG_OBJECT
2077¿PDG_OBJECT¿¿0¿1881.depId-o419¿¿¿¿¿PDG_OBJECT
2078¿PDG_OBJECT¿¿0¿1877.v184-o420¿¿¿¿¿PDG_OBJECT
2079¿PDG_CALL¿¿1877¿1877.CALL->v173.forEach-o421¿¿¿¿¿PDG_CALL
2080¿PDG_OBJECT¿¿0¿1877.v185-o422¿¿¿¿¿PDG_OBJECT
2081¿PDG_CALL¿¿1881¿1881.CALL->g.addNode-o423¿¿¿¿¿PDG_CALL
2082¿PDG_OBJECT¿¿0¿1881.v175-o424¿¿¿¿¿PDG_OBJECT
2083¿PDG_OBJECT¿¿0¿1881.nodes-o425¿¿¿¿¿PDG_OBJECT
2084¿PDG_OBJECT¿¿0¿1881.nodes.*-o426¿¿¿¿¿PDG_OBJECT
2085¿PDG_CALL¿¿1881¿1881.CALL->setNodeColor-o427¿¿¿¿¿PDG_CALL
2086¿PDG_OBJECT¿¿0¿1881.v180-o428¿¿¿¿¿PDG_OBJECT
2087¿PDG_CALL¿¿1881¿1881.CALL->g.addEdge-o429¿¿¿¿¿PDG_CALL
2088¿PDG_OBJECT¿¿0¿1881.v183-o430¿¿¿¿¿PDG_OBJECT
2089¿PDG_OBJECT¿¿0¿1886.this-o431¿¿¿¿¿PDG_OBJECT
2090¿PDG_OBJECT¿¿0¿1886.code-o432¿¿¿¿¿PDG_OBJECT
2091¿PDG_OBJECT¿¿0¿1886.out-o433¿¿¿¿¿PDG_OBJECT
2092¿PDG_OBJECT¿¿0¿1886.err-o434¿¿¿¿¿PDG_OBJECT
2093¿PDG_OBJECT¿¿0¿1884.v190-o435¿¿¿¿¿PDG_OBJECT
2094¿PDG_CALL¿¿1884¿1884.CALL->g.output-o436¿¿¿¿¿PDG_CALL
2095¿PDG_OBJECT¿¿0¿1884.v191-o437¿¿¿¿¿PDG_OBJECT
2096¿PDG_CALL¿¿1886¿1886.CALL->Error-o438¿¿¿¿¿PDG_CALL
2097¿PDG_OBJECT¿¿0¿1886.v188-o439¿¿¿¿¿PDG_OBJECT
2098¿PDG_CALL¿¿1886¿1886.CALL->reject-o440¿¿¿¿¿PDG_CALL
2099¿PDG_OBJECT¿¿0¿1886.v189-o441¿¿¿¿¿PDG_OBJECT
2100¿PDG_CALL¿¿1888¿1888.CALL->createGraphvizOptions-o442¿¿¿¿¿PDG_CALL
2101¿PDG_OBJECT¿¿0¿1888.options-o443¿¿¿¿¿PDG_OBJECT
2102¿PDG_OBJECT¿¿0¿1888.options-o444¿¿¿¿¿PDG_OBJECT
2103¿PDG_OBJECT¿¿0¿1888.options.type-o445¿¿¿¿¿PDG_OBJECT
2104¿PDG_CALL¿¿1888¿1888.CALL->checkGraphvizInstalled-o446¿¿¿¿¿PDG_CALL
2105¿PDG_OBJECT¿¿0¿1888.v195-o447¿¿¿¿¿PDG_OBJECT
2106¿PDG_OBJECT¿¿0¿1890.this-o448¿¿¿¿¿PDG_OBJECT
2107¿PDG_OBJECT¿¿0¿1888.v197-o449¿¿¿¿¿PDG_OBJECT
2108¿PDG_CALL¿¿1888¿1888.CALL->v195.then-o450¿¿¿¿¿PDG_CALL
2109¿PDG_OBJECT¿¿0¿1888.v198-o451¿¿¿¿¿PDG_OBJECT
2110¿PDG_RETURN¿¿0¿1888.RET_OBJ-o452¿¿¿¿¿PDG_RETURN
2111¿PDG_CALL¿¿1890¿1890.CALL->createGraph-o453¿¿¿¿¿PDG_CALL
2112¿PDG_OBJECT¿¿0¿1890.v196-o454¿¿¿¿¿PDG_OBJECT
2113¿PDG_RETURN¿¿0¿1890.RET_OBJ-o455¿¿¿¿¿PDG_RETURN
2114¿PDG_CALL¿¿1892¿1892.CALL->createGraphvizOptions-o456¿¿¿¿¿PDG_CALL
2115¿PDG_OBJECT¿¿0¿1892.options-o457¿¿¿¿¿PDG_OBJECT
2116¿PDG_CALL¿¿1892¿1892.CALL->path.extname-o458¿¿¿¿¿PDG_CALL
2117¿PDG_OBJECT¿¿0¿1892.v201-o459¿¿¿¿¿PDG_OBJECT
2118¿PDG_CALL¿¿1892¿1892.CALL->v201.replace-o460¿¿¿¿¿PDG_CALL
2119¿PDG_OBJECT¿¿0¿1892.v202-o461¿¿¿¿¿PDG_OBJECT
2120¿PDG_OBJECT¿¿0¿1892.options-o462¿¿¿¿¿PDG_OBJECT
2121¿PDG_OBJECT¿¿0¿1892.options.type-o463¿¿¿¿¿PDG_OBJECT
2122¿PDG_CALL¿¿1892¿1892.CALL->checkGraphvizInstalled-o464¿¿¿¿¿PDG_CALL
2123¿PDG_OBJECT¿¿0¿1892.v203-o465¿¿¿¿¿PDG_OBJECT
2124¿PDG_OBJECT¿¿0¿1894.this-o466¿¿¿¿¿PDG_OBJECT
2125¿PDG_OBJECT¿¿0¿1892.v211-o467¿¿¿¿¿PDG_OBJECT
2126¿PDG_CALL¿¿1892¿1892.CALL->v203.then-o468¿¿¿¿¿PDG_CALL
2127¿PDG_OBJECT¿¿0¿1892.v212-o469¿¿¿¿¿PDG_OBJECT
2128¿PDG_RETURN¿¿0¿1892.RET_OBJ-o470¿¿¿¿¿PDG_RETURN
2129¿PDG_CALL¿¿1894¿1894.CALL->createGraph-o471¿¿¿¿¿PDG_CALL
2130¿PDG_OBJECT¿¿0¿1894.v204-o472¿¿¿¿¿PDG_OBJECT
2131¿PDG_OBJECT¿¿0¿1896.this-o473¿¿¿¿¿PDG_OBJECT
2132¿PDG_OBJECT¿¿0¿1896.image-o474¿¿¿¿¿PDG_OBJECT
2133¿PDG_OBJECT¿¿0¿1894.v206-o475¿¿¿¿¿PDG_OBJECT
2134¿PDG_CALL¿¿1894¿1894.CALL->v204.then-o476¿¿¿¿¿PDG_CALL
2135¿PDG_OBJECT¿¿0¿1894.v207-o477¿¿¿¿¿PDG_OBJECT
2136¿PDG_OBJECT¿¿0¿1898.this-o478¿¿¿¿¿PDG_OBJECT
2137¿PDG_OBJECT¿¿0¿1894.v209-o479¿¿¿¿¿PDG_OBJECT
2138¿PDG_CALL¿¿1894¿1894.CALL->v207.then-o480¿¿¿¿¿PDG_CALL
2139¿PDG_OBJECT¿¿0¿1894.v210-o481¿¿¿¿¿PDG_OBJECT
2140¿PDG_RETURN¿¿0¿1894.RET_OBJ-o482¿¿¿¿¿PDG_RETURN
2141¿PDG_CALL¿¿1896¿1896.CALL->writeFile-o483¿¿¿¿¿PDG_CALL
2142¿PDG_OBJECT¿¿0¿1896.v205-o484¿¿¿¿¿PDG_OBJECT
2143¿TAINT_SINK¿¿0¿writeFile¿¿¿¿¿TAINT_SINK
2144¿PDG_RETURN¿¿0¿1896.RET_OBJ-o485¿¿¿¿¿PDG_RETURN
2145¿PDG_CALL¿¿1898¿1898.CALL->path.resolve-o486¿¿¿¿¿PDG_CALL
2146¿PDG_OBJECT¿¿0¿1898.v208-o487¿¿¿¿¿PDG_OBJECT
2147¿PDG_RETURN¿¿0¿1898.RET_OBJ-o488¿¿¿¿¿PDG_RETURN
2148¿PDG_CALL¿¿1900¿1900.CALL->createGraphvizOptions-o489¿¿¿¿¿PDG_CALL
2149¿PDG_OBJECT¿¿0¿1900.options-o490¿¿¿¿¿PDG_OBJECT
2150¿PDG_OBJECT¿¿0¿1900.options-o491¿¿¿¿¿PDG_OBJECT
2151¿PDG_OBJECT¿¿0¿1900.options.type-o492¿¿¿¿¿PDG_OBJECT
2152¿PDG_CALL¿¿1900¿1900.CALL->checkGraphvizInstalled-o493¿¿¿¿¿PDG_CALL
2153¿PDG_OBJECT¿¿0¿1900.v215-o494¿¿¿¿¿PDG_OBJECT
2154¿PDG_OBJECT¿¿0¿1902.this-o495¿¿¿¿¿PDG_OBJECT
2155¿PDG_OBJECT¿¿0¿1900.v217-o496¿¿¿¿¿PDG_OBJECT
2156¿PDG_CALL¿¿1900¿1900.CALL->v215.then-o497¿¿¿¿¿PDG_CALL
2157¿PDG_OBJECT¿¿0¿1900.v218-o498¿¿¿¿¿PDG_OBJECT
2158¿PDG_OBJECT¿¿0¿1904.this-o499¿¿¿¿¿PDG_OBJECT
2159¿PDG_OBJECT¿¿0¿1904.output-o500¿¿¿¿¿PDG_OBJECT
2160¿PDG_OBJECT¿¿0¿1900.v220-o501¿¿¿¿¿PDG_OBJECT
2161¿PDG_CALL¿¿1900¿1900.CALL->v218.then-o502¿¿¿¿¿PDG_CALL
2162¿PDG_OBJECT¿¿0¿1900.v221-o503¿¿¿¿¿PDG_OBJECT
2163¿PDG_RETURN¿¿0¿1900.RET_OBJ-o504¿¿¿¿¿PDG_RETURN
2164¿PDG_CALL¿¿1902¿1902.CALL->createGraph-o505¿¿¿¿¿PDG_CALL
2165¿PDG_OBJECT¿¿0¿1902.v216-o506¿¿¿¿¿PDG_OBJECT
2166¿PDG_RETURN¿¿0¿1902.RET_OBJ-o507¿¿¿¿¿PDG_RETURN
2167¿PDG_CALL¿¿1904¿1904.CALL->output.toString-o508¿¿¿¿¿PDG_CALL
2168¿PDG_OBJECT¿¿0¿1904.v219-o509¿¿¿¿¿PDG_OBJECT
2169¿PDG_RETURN¿¿0¿1904.RET_OBJ-o510¿¿¿¿¿PDG_RETURN
