Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
5849¿Program¿¿-1¿¿¿¿{"start":{"line":27,"column":0},"end":{"line":760,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Program
8100¿MemberExpression¿¿10388¿¿¿¿{"start":{"line":365,"column":8},"end":{"line":365,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿MemberExpression
8101¿Identifier¿¿10388¿a¿¿¿{"start":{"line":365,"column":8},"end":{"line":365,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
8102¿Identifier¿¿10388¿priority¿¿¿{"start":{"line":365,"column":10},"end":{"line":365,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
8103¿VariableDeclarator¿¿10388¿v825¿¿¿{"start":{"line":365,"column":21},"end":{"line":365,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿VariableDeclarator
8104¿MemberExpression¿¿10388¿¿¿¿{"start":{"line":365,"column":21},"end":{"line":365,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿MemberExpression
8105¿Identifier¿¿10388¿b¿¿¿{"start":{"line":365,"column":21},"end":{"line":365,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
8106¿Identifier¿¿10388¿priority¿¿¿{"start":{"line":365,"column":23},"end":{"line":365,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
8107¿VariableDeclarator¿¿10388¿v826¿¿¿{"start":{"line":365,"column":8},"end":{"line":365,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿VariableDeclarator
8108¿BinaryExpression¿>¿10388¿¿¿¿{"start":{"line":365,"column":8},"end":{"line":365,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿BinaryExpression
8109¿Identifier¿¿10388¿v824¿¿¿¿¿Identifier
8110¿Identifier¿¿10388¿v825¿¿¿¿¿Identifier
8111¿VariableDeclarator¿¿10388¿v827¿¿¿{"start":{"line":365,"column":38},"end":{"line":365,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿VariableDeclarator
8112¿UnaryExpression¿-¿10388¿¿¿¿{"start":{"line":365,"column":38},"end":{"line":365,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿UnaryExpression
8113¿Literal¿number¿10388¿¿1¿¿{"start":{"line":365,"column":39},"end":{"line":365,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Literal
8114¿VariableDeclarator¿¿10388¿v828¿¿¿{"start":{"line":365,"column":8},"end":{"line":365,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿VariableDeclarator
8115¿IfStatement¿¿10388¿¿¿¿{"start":{"line":365,"column":8},"end":{"line":365,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿IfStatement
8116¿Identifier¿¿10388¿v826¿¿¿¿¿Identifier
8117¿ExpressionStatement¿¿10388¿¿¿¿{"start":{"line":365,"column":8},"end":{"line":365,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿ExpressionStatement
8118¿AssignmentExpression¿=¿10388¿¿¿¿{"start":{"line":365,"column":8},"end":{"line":365,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿AssignmentExpression
8119¿Identifier¿¿10388¿v828¿¿¿¿¿Identifier
8120¿Literal¿number¿10388¿¿1¿¿{"start":{"line":365,"column":34},"end":{"line":365,"column":35},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Literal
8121¿BlockStatement¿¿10388¿¿¿¿¿¿BlockStatement
8122¿ExpressionStatement¿¿10388¿¿¿¿{"start":{"line":365,"column":8},"end":{"line":365,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿ExpressionStatement
8123¿AssignmentExpression¿=¿10388¿¿¿¿{"start":{"line":365,"column":8},"end":{"line":365,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿AssignmentExpression
8124¿Identifier¿¿10388¿v828¿¿¿¿¿Identifier
8125¿Identifier¿¿10388¿v827¿¿¿¿¿Identifier
8126¿BlockStatement¿¿10388¿¿¿¿¿¿BlockStatement
8127¿ReturnStatement¿¿10388¿¿¿¿{"start":{"line":365,"column":1},"end":{"line":365,"column":41},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿ReturnStatement
8128¿Identifier¿¿10388¿v828¿¿¿¿¿Identifier
8129¿BlockStatement¿¿10388¿¿¿¿{"start":{"line":364,"column":20},"end":{"line":366,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿BlockStatement
8130¿VariableDeclarator¿¿10281¿v863¿¿¿{"start":{"line":368,"column":0},"end":{"line":403,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿VariableDeclarator
8131¿FunctionExpression¿¿10281¿anon¿¿¿{"start":{"line":368,"column":17},"end":{"line":403,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿FunctionExpression
8132¿Identifier¿¿0¿first¿¿¿{"start":{"line":368,"column":26},"end":{"line":368,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
8133¿Identifier¿¿0¿last¿¿¿{"start":{"line":368,"column":33},"end":{"line":368,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
8134¿VariableDeclarator¿¿10391¿self¿¿¿{"start":{"line":370,"column":5},"end":{"line":370,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿VariableDeclarator
8135¿ThisExpression¿¿10391¿¿¿¿{"start":{"line":370,"column":12},"end":{"line":370,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿ThisExpression
8136¿VariableDeclarator¿¿10391¿arr¿¿¿{"start":{"line":371,"column":5},"end":{"line":371,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿VariableDeclarator
8137¿ArrayExpression¿¿10391¿¿¿¿{"start":{"line":371,"column":11},"end":{"line":371,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿ArrayExpression
8138¿VariableDeclarator¿¿10391¿v829¿¿¿{"start":{"line":373,"column":5},"end":{"line":373,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿VariableDeclarator
8139¿MemberExpression¿¿10391¿¿¿¿{"start":{"line":373,"column":5},"end":{"line":373,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿MemberExpression
8140¿Identifier¿¿10391¿self¿¿¿{"start":{"line":373,"column":5},"end":{"line":373,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
8141¿Identifier¿¿10391¿cmdarg¿¿¿{"start":{"line":373,"column":10},"end":{"line":373,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
8142¿VariableDeclarator¿¿10391¿v830¿¿¿{"start":{"line":373,"column":5},"end":{"line":373,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿VariableDeclarator
8143¿BinaryExpression¿===¿10391¿¿¿¿{"start":{"line":373,"column":5},"end":{"line":373,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿BinaryExpression
8144¿Identifier¿¿10391¿v829¿¿¿¿¿Identifier
8145¿Literal¿string¿10391¿¿'gm'¿¿{"start":{"line":373,"column":21},"end":{"line":373,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Literal
8146¿IfStatement¿¿10391¿¿¿¿{"start":{"line":373,"column":1},"end":{"line":374,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿IfStatement
8147¿Identifier¿¿10391¿v830¿¿¿¿¿Identifier
8148¿VariableDeclarator¿¿10391¿v831¿¿¿{"start":{"line":374,"column":2},"end":{"line":374,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿VariableDeclarator
8149¿CallExpression¿¿10391¿¿¿¿{"start":{"line":374,"column":2},"end":{"line":374,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿CallExpression
8150¿MemberExpression¿¿10391¿¿¿¿{"start":{"line":374,"column":2},"end":{"line":374,"column":10},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿MemberExpression
8151¿Identifier¿¿10391¿arr¿¿¿{"start":{"line":374,"column":2},"end":{"line":374,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
8152¿Identifier¿¿10391¿push¿¿¿{"start":{"line":374,"column":6},"end":{"line":374,"column":10},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
8153¿Literal¿string¿10391¿¿'convert'¿¿{"start":{"line":374,"column":11},"end":{"line":374,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Literal
8154¿ExpressionStatement¿¿10391¿¿¿¿{"start":{"line":374,"column":2},"end":{"line":374,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿ExpressionStatement
8155¿Identifier¿¿10391¿v831¿¿¿¿¿Identifier
8156¿BlockStatement¿¿10391¿¿¿¿¿¿BlockStatement
8157¿VariableDeclarator¿¿10391¿v832¿¿¿{"start":{"line":376,"column":10},"end":{"line":376,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿VariableDeclarator
8158¿CallExpression¿¿10391¿¿¿¿{"start":{"line":376,"column":10},"end":{"line":376,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿CallExpression
8159¿MemberExpression¿¿10391¿¿¿¿{"start":{"line":376,"column":10},"end":{"line":376,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿MemberExpression
8160¿Identifier¿¿10391¿arr¿¿¿{"start":{"line":376,"column":10},"end":{"line":376,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
8161¿Identifier¿¿10391¿push¿¿¿{"start":{"line":376,"column":14},"end":{"line":376,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
8162¿Identifier¿¿10391¿first¿¿¿{"start":{"line":376,"column":19},"end":{"line":376,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
8163¿VariableDeclarator¿¿10391¿v833¿¿¿{"start":{"line":376,"column":1},"end":{"line":376,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿VariableDeclarator
8164¿LogicalExpression¿&&¿10391¿¿¿¿{"start":{"line":376,"column":1},"end":{"line":376,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿LogicalExpression
8165¿Identifier¿¿10391¿first¿¿¿{"start":{"line":376,"column":1},"end":{"line":376,"column":6},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
8166¿Identifier¿¿10391¿v832¿¿¿¿¿Identifier
8167¿ExpressionStatement¿¿10391¿¿¿¿{"start":{"line":376,"column":1},"end":{"line":376,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿ExpressionStatement
8168¿Identifier¿¿10391¿v833¿¿¿¿¿Identifier
8169¿VariableDeclarator¿¿10391¿v834¿¿¿{"start":{"line":378,"column":6},"end":{"line":378,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿VariableDeclarator
8170¿MemberExpression¿¿10391¿¿¿¿{"start":{"line":378,"column":6},"end":{"line":378,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿MemberExpression
8171¿Identifier¿¿10391¿self¿¿¿{"start":{"line":378,"column":6},"end":{"line":378,"column":10},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
8172¿Identifier¿¿10391¿islimit¿¿¿{"start":{"line":378,"column":11},"end":{"line":378,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
8173¿VariableDeclarator¿¿10391¿v835¿¿¿{"start":{"line":378,"column":5},"end":{"line":378,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿VariableDeclarator
8174¿UnaryExpression¿!¿10391¿¿¿¿{"start":{"line":378,"column":5},"end":{"line":378,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿UnaryExpression
8175¿Identifier¿¿10391¿v834¿¿¿¿¿Identifier
8176¿IfStatement¿¿10391¿¿¿¿{"start":{"line":378,"column":1},"end":{"line":384,"column":2},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿IfStatement
8177¿Identifier¿¿10391¿v835¿¿¿¿¿Identifier
8178¿VariableDeclarator¿¿10391¿tmp¿¿¿{"start":{"line":379,"column":6},"end":{"line":379,"column":42},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿VariableDeclarator
8179¿MemberExpression¿¿10391¿¿¿¿{"start":{"line":379,"column":12},"end":{"line":379,"column":42},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿MemberExpression
8180¿Identifier¿¿10391¿CONF¿¿¿{"start":{"line":379,"column":12},"end":{"line":379,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
8181¿Identifier¿¿10391¿default_image_consumption¿¿¿{"start":{"line":379,"column":17},"end":{"line":379,"column":42},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
8182¿IfStatement¿¿10391¿¿¿¿{"start":{"line":380,"column":2},"end":{"line":383,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿IfStatement
8183¿Identifier¿¿10391¿tmp¿¿¿{"start":{"line":380,"column":6},"end":{"line":380,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
8184¿VariableDeclarator¿¿10391¿v836¿¿¿{"start":{"line":381,"column":25},"end":{"line":381,"column":35},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿VariableDeclarator
8185¿BinaryExpression¿/¿10391¿¿¿¿{"start":{"line":381,"column":25},"end":{"line":381,"column":35},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿BinaryExpression
8186¿Literal¿number¿10391¿¿1500¿¿{"start":{"line":381,"column":25},"end":{"line":381,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Literal
8187¿Literal¿number¿10391¿¿100¿¿{"start":{"line":381,"column":32},"end":{"line":381,"column":35},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Literal
8188¿VariableDeclarator¿¿10391¿v837¿¿¿{"start":{"line":381,"column":24},"end":{"line":381,"column":42},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿VariableDeclarator
8189¿BinaryExpression¿*¿10391¿¿¿¿{"start":{"line":381,"column":24},"end":{"line":381,"column":42},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿BinaryExpression
8190¿Identifier¿¿10391¿v836¿¿¿¿¿Identifier
8191¿Identifier¿¿10391¿tmp¿¿¿{"start":{"line":381,"column":39},"end":{"line":381,"column":42},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
8192¿VariableDeclarator¿¿10391¿v838¿¿¿{"start":{"line":381,"column":3},"end":{"line":381,"column":43},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿VariableDeclarator
8193¿CallExpression¿¿10391¿¿¿¿{"start":{"line":381,"column":3},"end":{"line":381,"column":43},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿CallExpression
8194¿MemberExpression¿¿10391¿¿¿¿{"start":{"line":381,"column":3},"end":{"line":381,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿MemberExpression
8195¿Identifier¿¿10391¿self¿¿¿{"start":{"line":381,"column":3},"end":{"line":381,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
8196¿Identifier¿¿10391¿limit¿¿¿{"start":{"line":381,"column":8},"end":{"line":381,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
8197¿Literal¿string¿10391¿¿'memory'¿¿{"start":{"line":381,"column":14},"end":{"line":381,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Literal
8198¿Identifier¿¿10391¿v837¿¿¿¿¿Identifier
8199¿ExpressionStatement¿¿10391¿¿¿¿{"start":{"line":381,"column":3},"end":{"line":381,"column":44},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿ExpressionStatement
8200¿Identifier¿¿10391¿v838¿¿¿¿¿Identifier
8201¿VariableDeclarator¿¿10391¿v839¿¿¿{"start":{"line":382,"column":22},"end":{"line":382,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿VariableDeclarator
8202¿BinaryExpression¿/¿10391¿¿¿¿{"start":{"line":382,"column":22},"end":{"line":382,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿BinaryExpression
8203¿Literal¿number¿10391¿¿3000¿¿{"start":{"line":382,"column":22},"end":{"line":382,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Literal
8204¿Literal¿number¿10391¿¿100¿¿{"start":{"line":382,"column":29},"end":{"line":382,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Literal
8205¿VariableDeclarator¿¿10391¿v840¿¿¿{"start":{"line":382,"column":21},"end":{"line":382,"column":39},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿VariableDeclarator
8206¿BinaryExpression¿*¿10391¿¿¿¿{"start":{"line":382,"column":21},"end":{"line":382,"column":39},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿BinaryExpression
8207¿Identifier¿¿10391¿v839¿¿¿¿¿Identifier
8208¿Identifier¿¿10391¿tmp¿¿¿{"start":{"line":382,"column":36},"end":{"line":382,"column":39},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
8209¿VariableDeclarator¿¿10391¿v841¿¿¿{"start":{"line":382,"column":3},"end":{"line":382,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿VariableDeclarator
8210¿CallExpression¿¿10391¿¿¿¿{"start":{"line":382,"column":3},"end":{"line":382,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿CallExpression
8211¿MemberExpression¿¿10391¿¿¿¿{"start":{"line":382,"column":3},"end":{"line":382,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿MemberExpression
8212¿Identifier¿¿10391¿self¿¿¿{"start":{"line":382,"column":3},"end":{"line":382,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
8213¿Identifier¿¿10391¿limit¿¿¿{"start":{"line":382,"column":8},"end":{"line":382,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
8214¿Literal¿string¿10391¿¿'map'¿¿{"start":{"line":382,"column":14},"end":{"line":382,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Literal
8215¿Identifier¿¿10391¿v840¿¿¿¿¿Identifier
8216¿ExpressionStatement¿¿10391¿¿¿¿{"start":{"line":382,"column":3},"end":{"line":382,"column":41},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿ExpressionStatement
8217¿Identifier¿¿10391¿v841¿¿¿¿¿Identifier
8218¿BlockStatement¿¿10391¿¿¿¿{"start":{"line":380,"column":11},"end":{"line":383,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿BlockStatement
