Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
4210¿Program¿¿-1¿¿¿¿{"start":{"line":17,"column":0},"end":{"line":489,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Program
5764¿Identifier¿¿7403¿path¿¿¿{"start":{"line":259,"column":26},"end":{"line":259,"column":30},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5765¿VariableDeclarator¿¿7403¿v703¿¿¿{"start":{"line":259,"column":12},"end":{"line":259,"column":31},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5766¿UnaryExpression¿!¿7403¿¿¿¿{"start":{"line":259,"column":12},"end":{"line":259,"column":31},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿UnaryExpression
5767¿Identifier¿¿7403¿v702¿¿¿¿¿Identifier
5768¿VariableDeclarator¿¿7403¿v704¿¿¿{"start":{"line":259,"column":35},"end":{"line":259,"column":40},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5769¿UnaryExpression¿!¿7403¿¿¿¿{"start":{"line":259,"column":35},"end":{"line":259,"column":40},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿UnaryExpression
5770¿Identifier¿¿7403¿code¿¿¿{"start":{"line":259,"column":36},"end":{"line":259,"column":40},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5771¿VariableDeclarator¿¿7403¿v705¿¿¿{"start":{"line":259,"column":12},"end":{"line":259,"column":40},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5772¿LogicalExpression¿||¿7403¿¿¿¿{"start":{"line":259,"column":12},"end":{"line":259,"column":40},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿LogicalExpression
5773¿Identifier¿¿7403¿v703¿¿¿¿¿Identifier
5774¿Identifier¿¿7403¿v704¿¿¿¿¿Identifier
5775¿IfStatement¿¿7403¿¿¿¿{"start":{"line":259,"column":8},"end":{"line":309,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿IfStatement
5776¿Identifier¿¿7403¿v705¿¿¿¿¿Identifier
5777¿VariableDeclarator¿¿7403¿v706¿¿¿{"start":{"line":260,"column":12},"end":{"line":260,"column":60},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5778¿CallExpression¿¿7403¿¿¿¿{"start":{"line":260,"column":12},"end":{"line":260,"column":60},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿CallExpression
5779¿MemberExpression¿¿7403¿¿¿¿{"start":{"line":260,"column":12},"end":{"line":260,"column":20},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿MemberExpression
5780¿Identifier¿¿7403¿res¿¿¿{"start":{"line":260,"column":12},"end":{"line":260,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5781¿Identifier¿¿7403¿send¿¿¿{"start":{"line":260,"column":16},"end":{"line":260,"column":20},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5782¿Literal¿string¿7403¿¿'Error: FBP path or code is not valid'¿¿{"start":{"line":260,"column":21},"end":{"line":260,"column":59},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Literal
5783¿ExpressionStatement¿¿7403¿¿¿¿{"start":{"line":260,"column":12},"end":{"line":260,"column":61},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿ExpressionStatement
5784¿Identifier¿¿7403¿v706¿¿¿¿¿Identifier
5785¿BlockStatement¿¿7403¿¿¿¿{"start":{"line":259,"column":42},"end":{"line":261,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿BlockStatement
5786¿VariableDeclarator¿¿7403¿child¿¿¿{"start":{"line":262,"column":16},"end":{"line":262,"column":21},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5787¿VariableDeclarator¿¿7403¿error¿¿¿{"start":{"line":263,"column":16},"end":{"line":263,"column":21},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5788¿VariableDeclarator¿¿7403¿stdout¿¿¿{"start":{"line":264,"column":16},"end":{"line":264,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5789¿Literal¿string¿7403¿¿''¿¿{"start":{"line":264,"column":25},"end":{"line":264,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Literal
5790¿VariableDeclarator¿¿7403¿fbp_path¿¿¿{"start":{"line":265,"column":16},"end":{"line":265,"column":52},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5791¿CallExpression¿¿7403¿¿¿¿{"start":{"line":265,"column":27},"end":{"line":265,"column":52},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿CallExpression
5792¿Identifier¿¿7403¿generateHiddenPath¿¿¿{"start":{"line":265,"column":27},"end":{"line":265,"column":45},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5793¿Identifier¿¿7403¿path¿¿¿{"start":{"line":265,"column":47},"end":{"line":265,"column":51},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5794¿IfStatement¿¿7403¿¿¿¿{"start":{"line":266,"column":12},"end":{"line":308,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿IfStatement
5795¿Identifier¿¿7403¿fbp_path¿¿¿{"start":{"line":266,"column":16},"end":{"line":266,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5796¿VariableDeclarator¿¿7403¿err¿¿¿{"start":{"line":267,"column":20},"end":{"line":267,"column":51},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5797¿CallExpression¿¿7403¿¿¿¿{"start":{"line":267,"column":26},"end":{"line":267,"column":51},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿CallExpression
5798¿Identifier¿¿7403¿writeFile¿¿¿{"start":{"line":267,"column":26},"end":{"line":267,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5799¿Identifier¿¿7403¿fbp_path¿¿¿{"start":{"line":267,"column":36},"end":{"line":267,"column":44},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5800¿Identifier¿¿7403¿code¿¿¿{"start":{"line":267,"column":46},"end":{"line":267,"column":50},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5801¿IfStatement¿¿7403¿¿¿¿{"start":{"line":268,"column":16},"end":{"line":271,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿IfStatement
5802¿Identifier¿¿7403¿err¿¿¿{"start":{"line":268,"column":20},"end":{"line":268,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5803¿VariableDeclarator¿¿7403¿v707¿¿¿{"start":{"line":269,"column":20},"end":{"line":269,"column":51},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5804¿CallExpression¿¿7403¿¿¿¿{"start":{"line":269,"column":20},"end":{"line":269,"column":51},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿CallExpression
5805¿MemberExpression¿¿7403¿¿¿¿{"start":{"line":269,"column":20},"end":{"line":269,"column":31},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿MemberExpression
5806¿Identifier¿¿7403¿console¿¿¿{"start":{"line":269,"column":20},"end":{"line":269,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5807¿Identifier¿¿7403¿log¿¿¿{"start":{"line":269,"column":28},"end":{"line":269,"column":31},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5808¿Literal¿string¿7403¿¿'Write File error'¿¿{"start":{"line":269,"column":32},"end":{"line":269,"column":50},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Literal
5809¿ExpressionStatement¿¿7403¿¿¿¿{"start":{"line":269,"column":20},"end":{"line":269,"column":52},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿ExpressionStatement
5810¿Identifier¿¿7403¿v707¿¿¿¿¿Identifier
5811¿VariableDeclarator¿¿7403¿v708¿¿¿{"start":{"line":270,"column":20},"end":{"line":270,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5812¿CallExpression¿¿7403¿¿¿¿{"start":{"line":270,"column":20},"end":{"line":270,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿CallExpression
5813¿MemberExpression¿¿7403¿¿¿¿{"start":{"line":270,"column":20},"end":{"line":270,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿MemberExpression
5814¿Identifier¿¿7403¿res¿¿¿{"start":{"line":270,"column":20},"end":{"line":270,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5815¿Identifier¿¿7403¿send¿¿¿{"start":{"line":270,"column":24},"end":{"line":270,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5816¿Identifier¿¿7403¿err¿¿¿{"start":{"line":270,"column":29},"end":{"line":270,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5817¿ExpressionStatement¿¿7403¿¿¿¿{"start":{"line":270,"column":20},"end":{"line":270,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿ExpressionStatement
5818¿Identifier¿¿7403¿v708¿¿¿¿¿Identifier
5819¿BlockStatement¿¿7403¿¿¿¿{"start":{"line":268,"column":25},"end":{"line":271,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿BlockStatement
5820¿VariableDeclarator¿¿7403¿v709¿¿¿{"start":{"line":272,"column":28},"end":{"line":272,"column":74},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5821¿BinaryExpression¿+¿7403¿¿¿¿{"start":{"line":272,"column":28},"end":{"line":272,"column":74},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿BinaryExpression
5822¿Literal¿string¿7403¿¿'Running command sol-fbp-runner -c '¿¿{"start":{"line":272,"column":28},"end":{"line":272,"column":64},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Literal
5823¿Identifier¿¿7403¿fbp_path¿¿¿{"start":{"line":272,"column":66},"end":{"line":272,"column":74},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5824¿VariableDeclarator¿¿7403¿v710¿¿¿{"start":{"line":272,"column":16},"end":{"line":272,"column":75},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5825¿CallExpression¿¿7403¿¿¿¿{"start":{"line":272,"column":16},"end":{"line":272,"column":75},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿CallExpression
5826¿MemberExpression¿¿7403¿¿¿¿{"start":{"line":272,"column":16},"end":{"line":272,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿MemberExpression
5827¿Identifier¿¿7403¿console¿¿¿{"start":{"line":272,"column":16},"end":{"line":272,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5828¿Identifier¿¿7403¿log¿¿¿{"start":{"line":272,"column":24},"end":{"line":272,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5829¿Identifier¿¿7403¿v709¿¿¿¿¿Identifier
5830¿ExpressionStatement¿¿7403¿¿¿¿{"start":{"line":272,"column":16},"end":{"line":272,"column":76},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿ExpressionStatement
5831¿Identifier¿¿7403¿v710¿¿¿¿¿Identifier
5832¿IfStatement¿¿7403¿¿¿¿{"start":{"line":273,"column":16},"end":{"line":278,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿IfStatement
5833¿Identifier¿¿7403¿conf¿¿¿{"start":{"line":273,"column":20},"end":{"line":273,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5834¿VariableDeclarator¿¿7403¿v711¿¿¿{"start":{"line":274,"column":53},"end":{"line":274,"column":70},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5835¿ArrayExpression¿¿7403¿¿¿¿{"start":{"line":274,"column":53},"end":{"line":274,"column":70},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿ArrayExpression
5836¿Literal¿string¿7403¿¿'-c'¿¿{"start":{"line":274,"column":54},"end":{"line":274,"column":58},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Literal
5837¿Identifier¿¿7403¿fbp_path¿¿¿{"start":{"line":274,"column":61},"end":{"line":274,"column":69},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5838¿VariableDeclarator¿¿7403¿v712¿¿¿{"start":{"line":275,"column":40},"end":{"line":275,"column":81},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5839¿ObjectExpression¿¿7403¿¿¿¿¿¿ObjectExpression
5840¿ExpressionStatement¿¿7403¿¿¿¿{"start":{"line":275,"column":40},"end":{"line":275,"column":81},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿ExpressionStatement
5841¿AssignmentExpression¿=¿7403¿¿¿¿{"start":{"line":275,"column":40},"end":{"line":275,"column":81},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿AssignmentExpression
5842¿MemberExpression¿¿7403¿¿¿¿{"start":{"line":275,"column":40},"end":{"line":275,"column":81},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿MemberExpression
5843¿Identifier¿¿7403¿v712¿¿¿¿¿Identifier
5844¿Identifier¿¿7403¿SOL_FLOW_MODULE_RESOLVER_CONFFILE¿¿¿{"start":{"line":275,"column":41},"end":{"line":275,"column":74},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5845¿Identifier¿¿7403¿conf¿¿¿{"start":{"line":275,"column":76},"end":{"line":275,"column":80},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5846¿VariableDeclarator¿¿7403¿v713¿¿¿{"start":{"line":275,"column":34},"end":{"line":275,"column":82},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5847¿ObjectExpression¿¿7403¿¿¿¿{"start":{"line":275,"column":34},"end":{"line":275,"column":82},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿ObjectExpression
5848¿Property¿¿7403¿¿¿¿{"start":{"line":275,"column":35},"end":{"line":275,"column":81},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Property
5849¿Identifier¿¿7403¿env¿¿¿{"start":{"line":275,"column":35},"end":{"line":275,"column":38},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5850¿Identifier¿¿7403¿v712¿¿¿¿¿Identifier
5851¿ExpressionStatement¿¿7403¿¿¿¿{"start":{"line":274,"column":20},"end":{"line":275,"column":84},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿ExpressionStatement
5852¿AssignmentExpression¿=¿7403¿¿¿¿{"start":{"line":274,"column":20},"end":{"line":275,"column":83},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿AssignmentExpression
5853¿Identifier¿¿7403¿child¿¿¿{"start":{"line":274,"column":20},"end":{"line":274,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5854¿CallExpression¿¿7403¿¿¿¿{"start":{"line":274,"column":28},"end":{"line":275,"column":83},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿CallExpression
5855¿Identifier¿¿7403¿spawn¿¿¿{"start":{"line":274,"column":28},"end":{"line":274,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5856¿Literal¿string¿7403¿¿'sol-fbp-runner'¿¿{"start":{"line":274,"column":34},"end":{"line":274,"column":50},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Literal
5857¿Identifier¿¿7403¿v711¿¿¿¿¿Identifier
5858¿Identifier¿¿7403¿v713¿¿¿¿¿Identifier
5859¿BlockStatement¿¿7403¿¿¿¿{"start":{"line":273,"column":26},"end":{"line":276,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿BlockStatement
5860¿VariableDeclarator¿¿7403¿v714¿¿¿{"start":{"line":277,"column":53},"end":{"line":277,"column":69},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5861¿ArrayExpression¿¿7403¿¿¿¿{"start":{"line":277,"column":53},"end":{"line":277,"column":69},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿ArrayExpression
5862¿Literal¿string¿7403¿¿'-c'¿¿{"start":{"line":277,"column":54},"end":{"line":277,"column":58},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Literal
5863¿Identifier¿¿7403¿fbp_path¿¿¿{"start":{"line":277,"column":60},"end":{"line":277,"column":68},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5864¿ExpressionStatement¿¿7403¿¿¿¿{"start":{"line":277,"column":20},"end":{"line":277,"column":71},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿ExpressionStatement
5865¿AssignmentExpression¿=¿7403¿¿¿¿{"start":{"line":277,"column":20},"end":{"line":277,"column":70},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿AssignmentExpression
5866¿Identifier¿¿7403¿child¿¿¿{"start":{"line":277,"column":20},"end":{"line":277,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5867¿CallExpression¿¿7403¿¿¿¿{"start":{"line":277,"column":28},"end":{"line":277,"column":70},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿CallExpression
5868¿Identifier¿¿7403¿spawn¿¿¿{"start":{"line":277,"column":28},"end":{"line":277,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5869¿Literal¿string¿7403¿¿'sol-fbp-runner'¿¿{"start":{"line":277,"column":34},"end":{"line":277,"column":50},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Literal
5870¿Identifier¿¿7403¿v714¿¿¿¿¿Identifier
5871¿BlockStatement¿¿7403¿¿¿¿{"start":{"line":276,"column":23},"end":{"line":278,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿BlockStatement
5872¿VariableDeclarator¿¿7403¿v715¿¿¿{"start":{"line":279,"column":34},"end":{"line":281,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5873¿FunctionExpression¿¿7403¿anon¿¿¿{"start":{"line":279,"column":34},"end":{"line":281,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿FunctionExpression
5874¿Identifier¿¿0¿err¿¿¿{"start":{"line":279,"column":43},"end":{"line":279,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5875¿ExpressionStatement¿¿7407¿¿¿¿{"start":{"line":280,"column":20},"end":{"line":280,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿ExpressionStatement
5876¿AssignmentExpression¿=¿7407¿¿¿¿{"start":{"line":280,"column":20},"end":{"line":280,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿AssignmentExpression
5877¿Identifier¿¿7407¿error¿¿¿{"start":{"line":280,"column":20},"end":{"line":280,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
5878¿Literal¿boolean¿7407¿¿true¿¿{"start":{"line":280,"column":28},"end":{"line":280,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Literal
5879¿BlockStatement¿¿7407¿¿¿¿{"start":{"line":279,"column":48},"end":{"line":281,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿BlockStatement
5880¿VariableDeclarator¿¿7403¿v716¿¿¿{"start":{"line":279,"column":16},"end":{"line":281,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
5881¿CallExpression¿¿7403¿¿¿¿{"start":{"line":279,"column":16},"end":{"line":281,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿CallExpression
5882¿MemberExpression¿¿7403¿¿¿¿{"start":{"line":279,"column":16},"end":{"line":279,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿MemberExpression
