Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
15966¿Program¿¿-1¿¿¿¿{"start":{"line":8,"column":0},"end":{"line":3000,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Program
21811¿Identifier¿¿28531¿read¿¿¿{"start":{"line":1354,"column":7},"end":{"line":1354,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
21812¿Identifier¿¿28531¿v2611¿¿¿¿¿Identifier
21813¿ReturnStatement¿¿28531¿¿¿¿{"start":{"line":1355,"column":2},"end":{"line":1355,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ReturnStatement
21814¿ThisExpression¿¿28531¿¿¿¿{"start":{"line":1355,"column":9},"end":{"line":1355,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ThisExpression
21815¿BlockStatement¿¿28531¿¿¿¿{"start":{"line":1352,"column":53},"end":{"line":1356,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BlockStatement
21816¿ExpressionStatement¿¿28298¿¿¿¿{"start":{"line":1352,"column":0},"end":{"line":1356,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ExpressionStatement
21817¿AssignmentExpression¿=¿28298¿¿¿¿{"start":{"line":1352,"column":0},"end":{"line":1356,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿AssignmentExpression
21818¿MemberExpression¿¿28298¿¿¿¿{"start":{"line":1352,"column":0},"end":{"line":1352,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
21819¿Identifier¿¿28298¿v2605¿¿¿¿¿Identifier
21820¿Identifier¿¿28298¿truncate¿¿¿{"start":{"line":1352,"column":26},"end":{"line":1352,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
21821¿Identifier¿¿28298¿v2612¿¿¿¿¿Identifier
21822¿VariableDeclarator¿¿28298¿v2613¿¿¿{"start":{"line":1363,"column":0},"end":{"line":1363,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
21823¿MemberExpression¿¿28298¿¿¿¿{"start":{"line":1363,"column":0},"end":{"line":1363,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
21824¿Identifier¿¿28298¿util¿¿¿{"start":{"line":1363,"column":0},"end":{"line":1363,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
21825¿Identifier¿¿28298¿DataBuffer¿¿¿{"start":{"line":1363,"column":5},"end":{"line":1363,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
21826¿VariableDeclarator¿¿28298¿v2614¿¿¿{"start":{"line":1363,"column":0},"end":{"line":1363,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
21827¿MemberExpression¿¿28298¿¿¿¿{"start":{"line":1363,"column":0},"end":{"line":1363,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
21828¿Identifier¿¿28298¿v2613¿¿¿¿¿Identifier
21829¿Identifier¿¿28298¿prototype¿¿¿{"start":{"line":1363,"column":16},"end":{"line":1363,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
21830¿VariableDeclarator¿¿28298¿v2621¿¿¿{"start":{"line":1363,"column":0},"end":{"line":1373,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
21831¿FunctionExpression¿¿28298¿anon¿¿¿{"start":{"line":1363,"column":34},"end":{"line":1373,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿FunctionExpression
21832¿VariableDeclarator¿¿28533¿rval¿¿¿{"start":{"line":1364,"column":6},"end":{"line":1364,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
21833¿Literal¿string¿28533¿¿''¿¿{"start":{"line":1364,"column":13},"end":{"line":1364,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Literal
21834¿VariableDeclarator¿¿28533¿i¿¿¿{"start":{"line":1365,"column":10},"end":{"line":1365,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
21835¿MemberExpression¿¿28533¿¿¿¿{"start":{"line":1365,"column":14},"end":{"line":1365,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
21836¿ThisExpression¿¿28533¿¿¿¿{"start":{"line":1365,"column":14},"end":{"line":1365,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ThisExpression
21837¿Identifier¿¿28533¿read¿¿¿{"start":{"line":1365,"column":19},"end":{"line":1365,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
21838¿VariableDeclarator¿¿28533¿v2615¿¿¿{"start":{"line":1365,"column":29},"end":{"line":1365,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
21839¿MemberExpression¿¿28533¿¿¿¿{"start":{"line":1365,"column":29},"end":{"line":1365,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
21840¿ThisExpression¿¿28533¿¿¿¿{"start":{"line":1365,"column":29},"end":{"line":1365,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ThisExpression
21841¿Identifier¿¿28533¿data¿¿¿{"start":{"line":1365,"column":34},"end":{"line":1365,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
21842¿VariableDeclarator¿¿28533¿v2616¿¿¿{"start":{"line":1365,"column":29},"end":{"line":1365,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
21843¿MemberExpression¿¿28533¿¿¿¿{"start":{"line":1365,"column":29},"end":{"line":1365,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
21844¿Identifier¿¿28533¿v2615¿¿¿¿¿Identifier
21845¿Identifier¿¿28533¿byteLength¿¿¿{"start":{"line":1365,"column":39},"end":{"line":1365,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
21846¿VariableDeclarator¿¿28533¿v2617¿¿¿{"start":{"line":1365,"column":25},"end":{"line":1365,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
21847¿BinaryExpression¿<¿28533¿¿¿¿{"start":{"line":1365,"column":25},"end":{"line":1365,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BinaryExpression
21848¿Identifier¿¿28533¿i¿¿¿{"start":{"line":1365,"column":25},"end":{"line":1365,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
21849¿Identifier¿¿28533¿v2616¿¿¿¿¿Identifier
21850¿WhileStatement¿¿28533¿¿¿¿{"start":{"line":1365,"column":2},"end":{"line":1371,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿WhileStatement
21851¿Identifier¿¿28533¿v2617¿¿¿¿¿Identifier
21852¿VariableDeclarator¿¿28533¿v2619¿¿¿{"start":{"line":1366,"column":12},"end":{"line":1366,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
21853¿MemberExpression¿¿28533¿¿¿¿{"start":{"line":1366,"column":12},"end":{"line":1366,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
21854¿ThisExpression¿¿28533¿¿¿¿{"start":{"line":1366,"column":12},"end":{"line":1366,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ThisExpression
21855¿Identifier¿¿28533¿data¿¿¿{"start":{"line":1366,"column":17},"end":{"line":1366,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
21856¿VariableDeclarator¿¿28533¿b¿¿¿{"start":{"line":1366,"column":8},"end":{"line":1366,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
21857¿CallExpression¿¿28533¿¿¿¿{"start":{"line":1366,"column":12},"end":{"line":1366,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿CallExpression
21858¿MemberExpression¿¿28533¿¿¿¿{"start":{"line":1366,"column":12},"end":{"line":1366,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
21859¿Identifier¿¿28533¿v2619¿¿¿¿¿Identifier
21860¿Identifier¿¿28533¿getUint8¿¿¿{"start":{"line":1366,"column":22},"end":{"line":1366,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
21861¿Identifier¿¿28533¿i¿¿¿{"start":{"line":1366,"column":31},"end":{"line":1366,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
21862¿VariableDeclarator¿¿28533¿v2620¿¿¿{"start":{"line":1367,"column":7},"end":{"line":1367,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
21863¿BinaryExpression¿<¿28533¿¿¿¿{"start":{"line":1367,"column":7},"end":{"line":1367,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BinaryExpression
21864¿Identifier¿¿28533¿b¿¿¿{"start":{"line":1367,"column":7},"end":{"line":1367,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
21865¿Literal¿number¿28533¿¿16¿¿{"start":{"line":1367,"column":11},"end":{"line":1367,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Literal
21866¿IfStatement¿¿28533¿¿¿¿{"start":{"line":1367,"column":4},"end":{"line":1369,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿IfStatement
21867¿Identifier¿¿28533¿v2620¿¿¿¿¿Identifier
21868¿ExpressionStatement¿¿28533¿¿¿¿{"start":{"line":1368,"column":6},"end":{"line":1368,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ExpressionStatement
21869¿AssignmentExpression¿+=¿28533¿¿¿¿{"start":{"line":1368,"column":6},"end":{"line":1368,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿AssignmentExpression
21870¿Identifier¿¿28533¿rval¿¿¿{"start":{"line":1368,"column":6},"end":{"line":1368,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
21871¿Literal¿string¿28533¿¿'0'¿¿{"start":{"line":1368,"column":14},"end":{"line":1368,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Literal
21872¿BlockStatement¿¿28533¿¿¿¿{"start":{"line":1367,"column":15},"end":{"line":1369,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BlockStatement
21873¿ExpressionStatement¿¿28533¿¿¿¿{"start":{"line":1370,"column":4},"end":{"line":1370,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ExpressionStatement
21874¿AssignmentExpression¿+=¿28533¿¿¿¿{"start":{"line":1370,"column":4},"end":{"line":1370,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿AssignmentExpression
21875¿Identifier¿¿28533¿rval¿¿¿{"start":{"line":1370,"column":4},"end":{"line":1370,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
21876¿CallExpression¿¿28533¿¿¿¿{"start":{"line":1370,"column":12},"end":{"line":1370,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿CallExpression
21877¿MemberExpression¿¿28533¿¿¿¿{"start":{"line":1370,"column":12},"end":{"line":1370,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
21878¿Identifier¿¿28533¿b¿¿¿{"start":{"line":1370,"column":12},"end":{"line":1370,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
21879¿Identifier¿¿28533¿toString¿¿¿{"start":{"line":1370,"column":14},"end":{"line":1370,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
21880¿Literal¿number¿28533¿¿16¿¿{"start":{"line":1370,"column":23},"end":{"line":1370,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Literal
21881¿VariableDeclarator¿¿28533¿v2618¿¿¿{"start":{"line":1365,"column":51},"end":{"line":1365,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
21882¿UpdateExpression¿¿28533¿¿¿¿{"start":{"line":1365,"column":51},"end":{"line":1365,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿UpdateExpression
21883¿Identifier¿¿28533¿i¿¿¿{"start":{"line":1365,"column":53},"end":{"line":1365,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
21884¿ExpressionStatement¿¿28533¿¿¿¿{"start":{"line":1365,"column":2},"end":{"line":1371,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ExpressionStatement
21885¿AssignmentExpression¿=¿28533¿¿¿¿{"start":{"line":1365,"column":2},"end":{"line":1371,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿AssignmentExpression
21886¿Identifier¿¿28533¿v2617¿¿¿{"start":{"line":1365,"column":2},"end":{"line":1371,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
21887¿BinaryExpression¿<¿28533¿¿¿¿{"start":{"line":1365,"column":25},"end":{"line":1365,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BinaryExpression
21888¿Identifier¿¿28533¿i¿¿¿{"start":{"line":1365,"column":25},"end":{"line":1365,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
21889¿Identifier¿¿28533¿v2616¿¿¿¿¿Identifier
21890¿BlockStatement¿¿28533¿¿¿¿¿¿BlockStatement
21891¿ReturnStatement¿¿28533¿¿¿¿{"start":{"line":1372,"column":2},"end":{"line":1372,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ReturnStatement
21892¿Identifier¿¿28533¿rval¿¿¿{"start":{"line":1372,"column":9},"end":{"line":1372,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
21893¿BlockStatement¿¿28533¿¿¿¿{"start":{"line":1363,"column":45},"end":{"line":1373,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BlockStatement
21894¿ExpressionStatement¿¿28298¿¿¿¿{"start":{"line":1363,"column":0},"end":{"line":1373,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ExpressionStatement
21895¿AssignmentExpression¿=¿28298¿¿¿¿{"start":{"line":1363,"column":0},"end":{"line":1373,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿AssignmentExpression
21896¿MemberExpression¿¿28298¿¿¿¿{"start":{"line":1363,"column":0},"end":{"line":1363,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
21897¿Identifier¿¿28298¿v2614¿¿¿¿¿Identifier
21898¿Identifier¿¿28298¿toHex¿¿¿{"start":{"line":1363,"column":26},"end":{"line":1363,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
21899¿Identifier¿¿28298¿v2621¿¿¿¿¿Identifier
21900¿VariableDeclarator¿¿28298¿v2622¿¿¿{"start":{"line":1384,"column":0},"end":{"line":1384,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
21901¿MemberExpression¿¿28298¿¿¿¿{"start":{"line":1384,"column":0},"end":{"line":1384,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
21902¿Identifier¿¿28298¿util¿¿¿{"start":{"line":1384,"column":0},"end":{"line":1384,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
21903¿Identifier¿¿28298¿DataBuffer¿¿¿{"start":{"line":1384,"column":5},"end":{"line":1384,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
21904¿VariableDeclarator¿¿28298¿v2623¿¿¿{"start":{"line":1384,"column":0},"end":{"line":1384,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
21905¿MemberExpression¿¿28298¿¿¿¿{"start":{"line":1384,"column":0},"end":{"line":1384,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
21906¿Identifier¿¿28298¿v2622¿¿¿¿¿Identifier
21907¿Identifier¿¿28298¿prototype¿¿¿{"start":{"line":1384,"column":16},"end":{"line":1384,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
21908¿VariableDeclarator¿¿28298¿v2651¿¿¿{"start":{"line":1384,"column":0},"end":{"line":1408,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
21909¿FunctionExpression¿¿28298¿anon¿¿¿{"start":{"line":1384,"column":37},"end":{"line":1408,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿FunctionExpression
21910¿Identifier¿¿0¿encoding¿¿¿{"start":{"line":1384,"column":46},"end":{"line":1384,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
21911¿VariableDeclarator¿¿28537¿v2624¿¿¿{"start":{"line":1385,"column":28},"end":{"line":1385,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
21912¿MemberExpression¿¿28537¿¿¿¿{"start":{"line":1385,"column":28},"end":{"line":1385,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
21913¿ThisExpression¿¿28537¿¿¿¿{"start":{"line":1385,"column":28},"end":{"line":1385,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ThisExpression
21914¿Identifier¿¿28537¿data¿¿¿{"start":{"line":1385,"column":33},"end":{"line":1385,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
21915¿VariableDeclarator¿¿28537¿v2625¿¿¿{"start":{"line":1385,"column":39},"end":{"line":1385,"column":48},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
21916¿MemberExpression¿¿28537¿¿¿¿{"start":{"line":1385,"column":39},"end":{"line":1385,"column":48},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
21917¿ThisExpression¿¿28537¿¿¿¿{"start":{"line":1385,"column":39},"end":{"line":1385,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ThisExpression
21918¿Identifier¿¿28537¿read¿¿¿{"start":{"line":1385,"column":44},"end":{"line":1385,"column":48},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
21919¿VariableDeclarator¿¿28537¿v2626¿¿¿{"start":{"line":1385,"column":50},"end":{"line":1385,"column":63},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
