Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
4025¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":550,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Program
5474¿ExpressionStatement¿¿7126¿¿¿¿{"start":{"line":264,"column":12},"end":{"line":264,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿ExpressionStatement
5475¿AssignmentExpression¿=¿7126¿¿¿¿{"start":{"line":264,"column":12},"end":{"line":264,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿AssignmentExpression
5476¿Identifier¿¿7126¿it¿¿¿{"start":{"line":264,"column":12},"end":{"line":264,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5477¿MemberExpression¿computed¿7126¿¿¿¿{"start":{"line":264,"column":17},"end":{"line":264,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿MemberExpression
5478¿Identifier¿¿7126¿it¿¿¿{"start":{"line":264,"column":17},"end":{"line":264,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5479¿Identifier¿¿7126¿p¿¿¿{"start":{"line":264,"column":20},"end":{"line":264,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5480¿BlockStatement¿¿7126¿¿¿¿{"start":{"line":258,"column":29},"end":{"line":265,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿BlockStatement
5481¿VariableDeclarator¿¿7126¿v575¿¿¿{"start":{"line":265,"column":21},"end":{"line":265,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
5482¿MemberExpression¿¿7126¿¿¿¿{"start":{"line":265,"column":21},"end":{"line":265,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿MemberExpression
5483¿Identifier¿¿7126¿it¿¿¿{"start":{"line":265,"column":21},"end":{"line":265,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5484¿Identifier¿¿7126¿length¿¿¿{"start":{"line":265,"column":24},"end":{"line":265,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5485¿VariableDeclarator¿¿7126¿v576¿¿¿{"start":{"line":265,"column":21},"end":{"line":265,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
5486¿BinaryExpression¿===¿7126¿¿¿¿{"start":{"line":265,"column":21},"end":{"line":265,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿BinaryExpression
5487¿Identifier¿¿7126¿v575¿¿¿¿¿Identifier
5488¿Identifier¿¿7126¿p¿¿¿{"start":{"line":265,"column":35},"end":{"line":265,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5489¿IfStatement¿¿7126¿¿¿¿{"start":{"line":265,"column":17},"end":{"line":272,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿IfStatement
5490¿Identifier¿¿7126¿v576¿¿¿¿¿Identifier
5491¿VariableDeclarator¿¿7126¿v577¿¿¿{"start":{"line":266,"column":16},"end":{"line":266,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
5492¿BinaryExpression¿===¿7126¿¿¿¿{"start":{"line":266,"column":16},"end":{"line":266,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿BinaryExpression
5493¿Identifier¿¿7126¿cursor¿¿¿{"start":{"line":266,"column":16},"end":{"line":266,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5494¿Identifier¿¿7126¿end¿¿¿{"start":{"line":266,"column":27},"end":{"line":266,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5495¿IfStatement¿¿7126¿¿¿¿{"start":{"line":266,"column":12},"end":{"line":271,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿IfStatement
5496¿Identifier¿¿7126¿v577¿¿¿¿¿Identifier
5497¿VariableDeclarator¿¿7126¿v578¿¿¿{"start":{"line":267,"column":14},"end":{"line":267,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
5498¿CallExpression¿¿7126¿¿¿¿{"start":{"line":267,"column":14},"end":{"line":267,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿CallExpression
5499¿MemberExpression¿¿7126¿¿¿¿{"start":{"line":267,"column":14},"end":{"line":267,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿MemberExpression
5500¿Identifier¿¿7126¿it¿¿¿{"start":{"line":267,"column":14},"end":{"line":267,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5501¿Identifier¿¿7126¿push¿¿¿{"start":{"line":267,"column":17},"end":{"line":267,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5502¿Identifier¿¿7126¿val¿¿¿{"start":{"line":267,"column":22},"end":{"line":267,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5503¿ExpressionStatement¿¿7126¿¿¿¿{"start":{"line":267,"column":14},"end":{"line":267,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿ExpressionStatement
5504¿Identifier¿¿7126¿v578¿¿¿¿¿Identifier
5505¿ReturnStatement¿¿7126¿¿¿¿{"start":{"line":268,"column":14},"end":{"line":268,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿ReturnStatement
5506¿Identifier¿¿7126¿nonexistent¿¿¿{"start":{"line":268,"column":21},"end":{"line":268,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5507¿BlockStatement¿¿7126¿¿¿¿{"start":{"line":266,"column":32},"end":{"line":269,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿BlockStatement
5508¿IfStatement¿¿7126¿¿¿¿{"start":{"line":269,"column":19},"end":{"line":271,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿IfStatement
5509¿Identifier¿¿7126¿force¿¿¿{"start":{"line":269,"column":23},"end":{"line":269,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5510¿VariableDeclarator¿¿7126¿v579¿¿¿{"start":{"line":270,"column":27},"end":{"line":270,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
5511¿ObjectExpression¿¿7126¿¿¿¿¿¿ObjectExpression
5512¿ExpressionStatement¿¿7126¿¿¿¿{"start":{"line":270,"column":14},"end":{"line":270,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿ExpressionStatement
5513¿AssignmentExpression¿=¿7126¿¿¿¿{"start":{"line":270,"column":14},"end":{"line":270,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿AssignmentExpression
5514¿MemberExpression¿¿7126¿¿¿¿{"start":{"line":270,"column":14},"end":{"line":270,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿MemberExpression
5515¿Identifier¿¿7126¿it¿¿¿{"start":{"line":270,"column":19},"end":{"line":270,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5516¿Identifier¿¿7126¿p¿¿¿{"start":{"line":270,"column":22},"end":{"line":270,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5517¿Identifier¿¿7126¿v579¿¿¿¿¿Identifier
5518¿ExpressionStatement¿¿7126¿¿¿¿{"start":{"line":270,"column":14},"end":{"line":270,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿ExpressionStatement
5519¿AssignmentExpression¿=¿7126¿¿¿¿{"start":{"line":270,"column":14},"end":{"line":270,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿AssignmentExpression
5520¿Identifier¿¿7126¿it¿¿¿{"start":{"line":270,"column":14},"end":{"line":270,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5521¿MemberExpression¿computed¿7126¿¿¿¿{"start":{"line":270,"column":19},"end":{"line":270,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿MemberExpression
5522¿Identifier¿¿7126¿it¿¿¿{"start":{"line":270,"column":19},"end":{"line":270,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5523¿Identifier¿¿7126¿p¿¿¿{"start":{"line":270,"column":22},"end":{"line":270,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5524¿BlockStatement¿¿7126¿¿¿¿{"start":{"line":269,"column":30},"end":{"line":271,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿BlockStatement
5525¿BlockStatement¿¿7126¿¿¿¿¿¿BlockStatement
5526¿BlockStatement¿¿7126¿¿¿¿{"start":{"line":265,"column":38},"end":{"line":272,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿BlockStatement
5527¿BlockStatement¿¿7126¿¿¿¿¿¿BlockStatement
5528¿BlockStatement¿¿7126¿¿¿¿{"start":{"line":256,"column":31},"end":{"line":273,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿BlockStatement
5529¿VariableDeclarator¿¿7126¿v580¿¿¿{"start":{"line":274,"column":21},"end":{"line":274,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
5530¿MemberExpression¿computed¿7126¿¿¿¿{"start":{"line":274,"column":21},"end":{"line":274,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿MemberExpression
5531¿Identifier¿¿7126¿it¿¿¿{"start":{"line":274,"column":21},"end":{"line":274,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5532¿Identifier¿¿7126¿step¿¿¿{"start":{"line":274,"column":24},"end":{"line":274,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5533¿VariableDeclarator¿¿7126¿v581¿¿¿{"start":{"line":274,"column":14},"end":{"line":274,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
5534¿UnaryExpression¿typeof¿7126¿¿¿¿{"start":{"line":274,"column":14},"end":{"line":274,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿UnaryExpression
5535¿Identifier¿¿7126¿v580¿¿¿¿¿Identifier
5536¿VariableDeclarator¿¿7126¿v582¿¿¿{"start":{"line":274,"column":14},"end":{"line":274,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
5537¿BinaryExpression¿===¿7126¿¿¿¿{"start":{"line":274,"column":14},"end":{"line":274,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿BinaryExpression
5538¿Identifier¿¿7126¿v581¿¿¿¿¿Identifier
5539¿Literal¿string¿7126¿¿'undefined'¿¿{"start":{"line":274,"column":34},"end":{"line":274,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Literal
5540¿IfStatement¿¿7126¿¿¿¿{"start":{"line":274,"column":10},"end":{"line":289,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿IfStatement
5541¿Identifier¿¿7126¿v582¿¿¿¿¿Identifier
5542¿IfStatement¿¿7126¿¿¿¿{"start":{"line":275,"column":12},"end":{"line":287,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿IfStatement
5543¿Identifier¿¿7126¿force¿¿¿{"start":{"line":275,"column":16},"end":{"line":275,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5544¿VariableDeclarator¿¿7126¿v583¿¿¿{"start":{"line":276,"column":18},"end":{"line":276,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
5545¿BinaryExpression¿===¿7126¿¿¿¿{"start":{"line":276,"column":18},"end":{"line":276,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿BinaryExpression
5546¿Identifier¿¿7126¿cursor¿¿¿{"start":{"line":276,"column":18},"end":{"line":276,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5547¿Identifier¿¿7126¿end¿¿¿{"start":{"line":276,"column":29},"end":{"line":276,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5548¿IfStatement¿¿7126¿¿¿¿{"start":{"line":276,"column":14},"end":{"line":279,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿IfStatement
5549¿Identifier¿¿7126¿v583¿¿¿¿¿Identifier
5550¿ExpressionStatement¿¿7126¿¿¿¿{"start":{"line":277,"column":16},"end":{"line":277,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿ExpressionStatement
5551¿AssignmentExpression¿=¿7126¿¿¿¿{"start":{"line":277,"column":16},"end":{"line":277,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿AssignmentExpression
5552¿MemberExpression¿computed¿7126¿¿¿¿{"start":{"line":277,"column":16},"end":{"line":277,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿MemberExpression
5553¿Identifier¿¿7126¿it¿¿¿{"start":{"line":277,"column":16},"end":{"line":277,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5554¿Identifier¿¿7126¿step¿¿¿{"start":{"line":277,"column":19},"end":{"line":277,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5555¿Identifier¿¿7126¿val¿¿¿{"start":{"line":277,"column":27},"end":{"line":277,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5556¿ReturnStatement¿¿7126¿¿¿¿{"start":{"line":278,"column":16},"end":{"line":278,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿ReturnStatement
5557¿Identifier¿¿7126¿nonexistent¿¿¿{"start":{"line":278,"column":23},"end":{"line":278,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5558¿BlockStatement¿¿7126¿¿¿¿{"start":{"line":276,"column":34},"end":{"line":279,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿BlockStatement
5559¿VariableDeclarator¿¿7126¿v584¿¿¿{"start":{"line":281,"column":40},"end":{"line":281,"column":48},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
5560¿MemberExpression¿computed¿7126¿¿¿¿{"start":{"line":281,"column":40},"end":{"line":281,"column":48},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿MemberExpression
5561¿Identifier¿¿7126¿it¿¿¿{"start":{"line":281,"column":40},"end":{"line":281,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5562¿Identifier¿¿7126¿step¿¿¿{"start":{"line":281,"column":43},"end":{"line":281,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5563¿VariableDeclarator¿¿7126¿v585¿¿¿{"start":{"line":281,"column":55},"end":{"line":281,"column":65},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
5564¿BinaryExpression¿+¿7126¿¿¿¿{"start":{"line":281,"column":55},"end":{"line":281,"column":65},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿BinaryExpression
5565¿Identifier¿¿7126¿cursor¿¿¿{"start":{"line":281,"column":55},"end":{"line":281,"column":61},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5566¿Literal¿number¿7126¿¿1¿¿{"start":{"line":281,"column":64},"end":{"line":281,"column":65},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Literal
5567¿VariableDeclarator¿¿7126¿v586¿¿¿{"start":{"line":281,"column":50},"end":{"line":281,"column":66},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
5568¿MemberExpression¿computed¿7126¿¿¿¿{"start":{"line":281,"column":50},"end":{"line":281,"column":66},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿MemberExpression
5569¿Identifier¿¿7126¿path¿¿¿{"start":{"line":281,"column":50},"end":{"line":281,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5570¿Identifier¿¿7126¿v585¿¿¿¿¿Identifier
5571¿VariableDeclarator¿¿7126¿v587¿¿¿{"start":{"line":281,"column":18},"end":{"line":281,"column":67},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
5572¿CallExpression¿¿7126¿¿¿¿{"start":{"line":281,"column":18},"end":{"line":281,"column":67},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿CallExpression
5573¿Identifier¿¿7126¿toArrayIndexReference¿¿¿{"start":{"line":281,"column":18},"end":{"line":281,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5574¿Identifier¿¿7126¿v584¿¿¿¿¿Identifier
5575¿Identifier¿¿7126¿v586¿¿¿¿¿Identifier
5576¿VariableDeclarator¿¿7126¿v588¿¿¿{"start":{"line":281,"column":72},"end":{"line":281,"column":74},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
5577¿UnaryExpression¿-¿7126¿¿¿¿{"start":{"line":281,"column":72},"end":{"line":281,"column":74},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿UnaryExpression
5578¿Literal¿number¿7126¿¿1¿¿{"start":{"line":281,"column":73},"end":{"line":281,"column":74},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Literal
5579¿VariableDeclarator¿¿7126¿v589¿¿¿{"start":{"line":281,"column":18},"end":{"line":281,"column":74},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
5580¿BinaryExpression¿!==¿7126¿¿¿¿{"start":{"line":281,"column":18},"end":{"line":281,"column":74},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿BinaryExpression
5581¿Identifier¿¿7126¿v587¿¿¿¿¿Identifier
5582¿Identifier¿¿7126¿v588¿¿¿¿¿Identifier
5583¿IfStatement¿¿7126¿¿¿¿{"start":{"line":281,"column":14},"end":{"line":284,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿IfStatement
5584¿Identifier¿¿7126¿v589¿¿¿¿¿Identifier
5585¿ExpressionStatement¿¿7126¿¿¿¿{"start":{"line":282,"column":16},"end":{"line":282,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿ExpressionStatement
5586¿AssignmentExpression¿=¿7126¿¿¿¿{"start":{"line":282,"column":16},"end":{"line":282,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿AssignmentExpression
5587¿MemberExpression¿¿7126¿¿¿¿{"start":{"line":282,"column":16},"end":{"line":282,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿MemberExpression
5588¿Identifier¿¿7126¿it¿¿¿{"start":{"line":282,"column":21},"end":{"line":282,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5589¿Identifier¿¿7126¿step¿¿¿{"start":{"line":282,"column":24},"end":{"line":282,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
5590¿ArrayExpression¿¿7126¿¿¿¿{"start":{"line":282,"column":32},"end":{"line":282,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿ArrayExpression
