Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
5187¿Program¿¿-1¿¿¿¿{"start":{"line":6,"column":0},"end":{"line":785,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Program
7031¿VariableDeclarator¿¿9166¿v810¿¿¿{"start":{"line":346,"column":2},"end":{"line":355,"column":4},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
7032¿CallExpression¿¿9166¿¿¿¿{"start":{"line":346,"column":2},"end":{"line":355,"column":4},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿CallExpression
7033¿MemberExpression¿¿9166¿¿¿¿{"start":{"line":346,"column":2},"end":{"line":346,"column":44},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿MemberExpression
7034¿Identifier¿¿9166¿v800¿¿¿¿¿Identifier
7035¿Identifier¿¿9166¿forEach¿¿¿{"start":{"line":346,"column":37},"end":{"line":346,"column":44},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
7036¿Identifier¿¿9166¿v809¿¿¿¿¿Identifier
7037¿ExpressionStatement¿¿9166¿¿¿¿{"start":{"line":346,"column":2},"end":{"line":355,"column":4},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿ExpressionStatement
7038¿Identifier¿¿9166¿v810¿¿¿¿¿Identifier
7039¿BlockStatement¿¿9166¿¿¿¿{"start":{"line":345,"column":47},"end":{"line":356,"column":1},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿BlockStatement
7040¿VariableDeclarator¿¿9071¿isObj¿¿¿{"start":{"line":358,"column":0},"end":{"line":360,"column":1},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
7041¿FunctionExpression¿¿9071¿anon¿¿¿{"start":{"line":358,"column":0},"end":{"line":360,"column":1},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿FunctionExpression
7042¿Identifier¿¿0¿o¿¿¿{"start":{"line":358,"column":15},"end":{"line":358,"column":16},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
7043¿VariableDeclarator¿¿9171¿v811¿¿¿{"start":{"line":359,"column":9},"end":{"line":359,"column":17},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
7044¿UnaryExpression¿typeof¿9171¿¿¿¿{"start":{"line":359,"column":9},"end":{"line":359,"column":17},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿UnaryExpression
7045¿Identifier¿¿9171¿o¿¿¿{"start":{"line":359,"column":16},"end":{"line":359,"column":17},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
7046¿VariableDeclarator¿¿9171¿v812¿¿¿{"start":{"line":359,"column":9},"end":{"line":359,"column":30},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
7047¿BinaryExpression¿===¿9171¿¿¿¿{"start":{"line":359,"column":9},"end":{"line":359,"column":30},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿BinaryExpression
7048¿Identifier¿¿9171¿v811¿¿¿¿¿Identifier
7049¿Literal¿string¿9171¿¿'object'¿¿{"start":{"line":359,"column":22},"end":{"line":359,"column":30},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Literal
7050¿VariableDeclarator¿¿9171¿v813¿¿¿{"start":{"line":359,"column":34},"end":{"line":359,"column":44},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
7051¿BinaryExpression¿!==¿9171¿¿¿¿{"start":{"line":359,"column":34},"end":{"line":359,"column":44},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿BinaryExpression
7052¿Identifier¿¿9171¿o¿¿¿{"start":{"line":359,"column":34},"end":{"line":359,"column":35},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
7053¿Literal¿object¿9171¿¿null¿¿{"start":{"line":359,"column":40},"end":{"line":359,"column":44},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Literal
7054¿VariableDeclarator¿¿9171¿v814¿¿¿{"start":{"line":359,"column":9},"end":{"line":359,"column":44},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
7055¿LogicalExpression¿&&¿9171¿¿¿¿{"start":{"line":359,"column":9},"end":{"line":359,"column":44},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿LogicalExpression
7056¿Identifier¿¿9171¿v812¿¿¿¿¿Identifier
7057¿Identifier¿¿9171¿v813¿¿¿¿¿Identifier
7058¿ReturnStatement¿¿9171¿¿¿¿{"start":{"line":359,"column":2},"end":{"line":359,"column":44},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿ReturnStatement
7059¿Identifier¿¿9171¿v814¿¿¿¿¿Identifier
7060¿BlockStatement¿¿9171¿¿¿¿{"start":{"line":358,"column":18},"end":{"line":360,"column":1},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿BlockStatement
7061¿VariableDeclarator¿¿9071¿overlay¿¿¿{"start":{"line":362,"column":0},"end":{"line":374,"column":1},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
7062¿FunctionExpression¿¿9071¿anon¿¿¿{"start":{"line":362,"column":0},"end":{"line":374,"column":1},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿FunctionExpression
7063¿Identifier¿¿0¿from¿¿¿{"start":{"line":362,"column":17},"end":{"line":362,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
7064¿Identifier¿¿0¿to¿¿¿{"start":{"line":362,"column":23},"end":{"line":362,"column":25},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
7065¿Identifier¿¿0¿schema¿¿¿{"start":{"line":362,"column":27},"end":{"line":362,"column":33},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
7066¿VariableDeclarator¿¿9173¿v815¿¿¿{"start":{"line":363,"column":2},"end":{"line":363,"column":19},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
7067¿CallExpression¿¿9173¿¿¿¿{"start":{"line":363,"column":2},"end":{"line":363,"column":19},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿CallExpression
7068¿MemberExpression¿¿9173¿¿¿¿{"start":{"line":363,"column":2},"end":{"line":363,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿MemberExpression
7069¿Identifier¿¿9173¿Object¿¿¿{"start":{"line":363,"column":2},"end":{"line":363,"column":8},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
7070¿Identifier¿¿9173¿keys¿¿¿{"start":{"line":363,"column":9},"end":{"line":363,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
7071¿Identifier¿¿9173¿from¿¿¿{"start":{"line":363,"column":14},"end":{"line":363,"column":18},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
7072¿VariableDeclarator¿¿9173¿v838¿¿¿{"start":{"line":363,"column":28},"end":{"line":373,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
7073¿FunctionExpression¿¿9173¿anon¿¿¿{"start":{"line":363,"column":28},"end":{"line":373,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿FunctionExpression
7074¿Identifier¿¿0¿k¿¿¿{"start":{"line":363,"column":37},"end":{"line":363,"column":38},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
7075¿VariableDeclarator¿¿9175¿v816¿¿¿{"start":{"line":365,"column":22},"end":{"line":365,"column":29},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
7076¿MemberExpression¿computed¿9175¿¿¿¿{"start":{"line":365,"column":22},"end":{"line":365,"column":29},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿MemberExpression
7077¿Identifier¿¿9175¿from¿¿¿{"start":{"line":365,"column":22},"end":{"line":365,"column":26},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
7078¿Identifier¿¿9175¿k¿¿¿{"start":{"line":365,"column":27},"end":{"line":365,"column":28},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
7079¿VariableDeclarator¿¿9175¿v817¿¿¿{"start":{"line":365,"column":8},"end":{"line":365,"column":30},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
7080¿CallExpression¿¿9175¿¿¿¿{"start":{"line":365,"column":8},"end":{"line":365,"column":30},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿CallExpression
7081¿MemberExpression¿¿9175¿¿¿¿{"start":{"line":365,"column":8},"end":{"line":365,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿MemberExpression
7082¿Identifier¿¿9175¿Array¿¿¿{"start":{"line":365,"column":8},"end":{"line":365,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
7083¿Identifier¿¿9175¿isArray¿¿¿{"start":{"line":365,"column":14},"end":{"line":365,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
7084¿Identifier¿¿9175¿v816¿¿¿¿¿Identifier
7085¿VariableDeclarator¿¿9175¿v818¿¿¿{"start":{"line":365,"column":41},"end":{"line":365,"column":48},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
7086¿MemberExpression¿computed¿9175¿¿¿¿{"start":{"line":365,"column":41},"end":{"line":365,"column":48},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿MemberExpression
7087¿Identifier¿¿9175¿from¿¿¿{"start":{"line":365,"column":41},"end":{"line":365,"column":45},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
7088¿Identifier¿¿9175¿k¿¿¿{"start":{"line":365,"column":46},"end":{"line":365,"column":47},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
7089¿VariableDeclarator¿¿9175¿v819¿¿¿{"start":{"line":365,"column":35},"end":{"line":365,"column":49},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
7090¿CallExpression¿¿9175¿¿¿¿{"start":{"line":365,"column":35},"end":{"line":365,"column":49},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿CallExpression
7091¿Identifier¿¿9175¿isObj¿¿¿{"start":{"line":365,"column":35},"end":{"line":365,"column":40},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
7092¿Identifier¿¿9175¿v818¿¿¿¿¿Identifier
7093¿VariableDeclarator¿¿9175¿v820¿¿¿{"start":{"line":365,"column":34},"end":{"line":365,"column":49},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
7094¿UnaryExpression¿!¿9175¿¿¿¿{"start":{"line":365,"column":34},"end":{"line":365,"column":49},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿UnaryExpression
7095¿Identifier¿¿9175¿v819¿¿¿¿¿Identifier
7096¿VariableDeclarator¿¿9175¿v821¿¿¿{"start":{"line":365,"column":8},"end":{"line":365,"column":49},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
7097¿LogicalExpression¿||¿9175¿¿¿¿{"start":{"line":365,"column":8},"end":{"line":365,"column":49},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿LogicalExpression
7098¿Identifier¿¿9175¿v817¿¿¿¿¿Identifier
7099¿Identifier¿¿9175¿v820¿¿¿¿¿Identifier
7100¿VariableDeclarator¿¿9175¿v822¿¿¿{"start":{"line":365,"column":53},"end":{"line":365,"column":60},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
7101¿UnaryExpression¿!¿9175¿¿¿¿{"start":{"line":365,"column":53},"end":{"line":365,"column":60},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿UnaryExpression
7102¿Identifier¿¿9175¿schema¿¿¿{"start":{"line":365,"column":54},"end":{"line":365,"column":60},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
7103¿VariableDeclarator¿¿9175¿v823¿¿¿{"start":{"line":365,"column":8},"end":{"line":365,"column":60},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
7104¿LogicalExpression¿||¿9175¿¿¿¿{"start":{"line":365,"column":8},"end":{"line":365,"column":60},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿LogicalExpression
7105¿Identifier¿¿9175¿v821¿¿¿¿¿Identifier
7106¿Identifier¿¿9175¿v822¿¿¿¿¿Identifier
7107¿VariableDeclarator¿¿9175¿v824¿¿¿{"start":{"line":365,"column":64},"end":{"line":365,"column":77},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
7108¿MemberExpression¿¿9175¿¿¿¿{"start":{"line":365,"column":64},"end":{"line":365,"column":77},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿MemberExpression
7109¿Identifier¿¿9175¿schema¿¿¿{"start":{"line":365,"column":64},"end":{"line":365,"column":70},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
7110¿Identifier¿¿9175¿format¿¿¿{"start":{"line":365,"column":71},"end":{"line":365,"column":77},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
7111¿VariableDeclarator¿¿9175¿v825¿¿¿{"start":{"line":365,"column":64},"end":{"line":365,"column":90},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
7112¿BinaryExpression¿===¿9175¿¿¿¿{"start":{"line":365,"column":64},"end":{"line":365,"column":90},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿BinaryExpression
7113¿Identifier¿¿9175¿v824¿¿¿¿¿Identifier
7114¿Literal¿string¿9175¿¿'object'¿¿{"start":{"line":365,"column":82},"end":{"line":365,"column":90},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Literal
7115¿VariableDeclarator¿¿9175¿v826¿¿¿{"start":{"line":365,"column":8},"end":{"line":365,"column":90},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
7116¿LogicalExpression¿||¿9175¿¿¿¿{"start":{"line":365,"column":8},"end":{"line":365,"column":90},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿LogicalExpression
7117¿Identifier¿¿9175¿v823¿¿¿¿¿Identifier
7118¿Identifier¿¿9175¿v825¿¿¿¿¿Identifier
7119¿IfStatement¿¿9175¿¿¿¿{"start":{"line":365,"column":4},"end":{"line":372,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿IfStatement
7120¿Identifier¿¿9175¿v826¿¿¿¿¿Identifier
7121¿VariableDeclarator¿¿9175¿v827¿¿¿{"start":{"line":366,"column":24},"end":{"line":366,"column":31},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
7122¿MemberExpression¿computed¿9175¿¿¿¿{"start":{"line":366,"column":24},"end":{"line":366,"column":31},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿MemberExpression
7123¿Identifier¿¿9175¿from¿¿¿{"start":{"line":366,"column":24},"end":{"line":366,"column":28},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
7124¿Identifier¿¿9175¿k¿¿¿{"start":{"line":366,"column":29},"end":{"line":366,"column":30},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
7125¿VariableDeclarator¿¿9175¿v828¿¿¿{"start":{"line":366,"column":6},"end":{"line":366,"column":40},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
7126¿CallExpression¿¿9175¿¿¿¿{"start":{"line":366,"column":14},"end":{"line":366,"column":40},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿CallExpression
7127¿Identifier¿¿9175¿coerce¿¿¿{"start":{"line":366,"column":14},"end":{"line":366,"column":20},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
7128¿Identifier¿¿9175¿k¿¿¿{"start":{"line":366,"column":21},"end":{"line":366,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
7129¿Identifier¿¿9175¿v827¿¿¿¿¿Identifier
7130¿Identifier¿¿9175¿schema¿¿¿{"start":{"line":366,"column":33},"end":{"line":366,"column":39},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
7131¿ExpressionStatement¿¿9175¿¿¿¿{"start":{"line":366,"column":6},"end":{"line":366,"column":40},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿ExpressionStatement
7132¿AssignmentExpression¿=¿9175¿¿¿¿{"start":{"line":366,"column":6},"end":{"line":366,"column":40},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿AssignmentExpression
7133¿MemberExpression¿computed¿9175¿¿¿¿{"start":{"line":366,"column":6},"end":{"line":366,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿MemberExpression
7134¿Identifier¿¿9175¿to¿¿¿{"start":{"line":366,"column":6},"end":{"line":366,"column":8},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
7135¿Identifier¿¿9175¿k¿¿¿{"start":{"line":366,"column":9},"end":{"line":366,"column":10},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
7136¿Identifier¿¿9175¿v828¿¿¿¿¿Identifier
7137¿BlockStatement¿¿9175¿¿¿¿{"start":{"line":365,"column":92},"end":{"line":367,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿BlockStatement
7138¿VariableDeclarator¿¿9175¿v829¿¿¿{"start":{"line":368,"column":17},"end":{"line":368,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
7139¿MemberExpression¿computed¿9175¿¿¿¿{"start":{"line":368,"column":17},"end":{"line":368,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿MemberExpression
7140¿Identifier¿¿9175¿to¿¿¿{"start":{"line":368,"column":17},"end":{"line":368,"column":19},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
7141¿Identifier¿¿9175¿k¿¿¿{"start":{"line":368,"column":20},"end":{"line":368,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
7142¿VariableDeclarator¿¿9175¿v830¿¿¿{"start":{"line":368,"column":11},"end":{"line":368,"column":23},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
7143¿CallExpression¿¿9175¿¿¿¿{"start":{"line":368,"column":11},"end":{"line":368,"column":23},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿CallExpression
7144¿Identifier¿¿9175¿isObj¿¿¿{"start":{"line":368,"column":11},"end":{"line":368,"column":16},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
7145¿Identifier¿¿9175¿v829¿¿¿¿¿Identifier
7146¿VariableDeclarator¿¿9175¿v831¿¿¿{"start":{"line":368,"column":10},"end":{"line":368,"column":23},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
7147¿UnaryExpression¿!¿9175¿¿¿¿{"start":{"line":368,"column":10},"end":{"line":368,"column":23},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿UnaryExpression
7148¿Identifier¿¿9175¿v830¿¿¿¿¿Identifier
7149¿IfStatement¿¿9175¿¿¿¿{"start":{"line":368,"column":6},"end":{"line":370,"column":7},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿IfStatement
7150¿Identifier¿¿9175¿v831¿¿¿¿¿Identifier
7151¿VariableDeclarator¿¿9175¿v832¿¿¿{"start":{"line":369,"column":16},"end":{"line":369,"column":18},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿VariableDeclarator
7152¿ObjectExpression¿¿9175¿¿¿¿¿¿ObjectExpression
7153¿ExpressionStatement¿¿9175¿¿¿¿{"start":{"line":369,"column":8},"end":{"line":369,"column":18},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿ExpressionStatement
7154¿AssignmentExpression¿=¿9175¿¿¿¿{"start":{"line":369,"column":8},"end":{"line":369,"column":18},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿AssignmentExpression
7155¿MemberExpression¿computed¿9175¿¿¿¿{"start":{"line":369,"column":8},"end":{"line":369,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿MemberExpression
7156¿Identifier¿¿9175¿to¿¿¿{"start":{"line":369,"column":8},"end":{"line":369,"column":10},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
7157¿Identifier¿¿9175¿k¿¿¿{"start":{"line":369,"column":11},"end":{"line":369,"column":12},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Identifier
7158¿Identifier¿¿9175¿v832¿¿¿¿¿Identifier
7159¿BlockStatement¿¿9175¿¿¿¿{"start":{"line":368,"column":25},"end":{"line":370,"column":7},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿BlockStatement
