Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
6192¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":949,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Program
8415¿IfStatement¿¿11094¿¿¿¿{"start":{"line":482,"column":23},"end":{"line":482,"column":79},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿IfStatement
8416¿Identifier¿¿11094¿hasOnly¿¿¿{"start":{"line":482,"column":23},"end":{"line":482,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
8417¿ExpressionStatement¿¿11094¿¿¿¿{"start":{"line":482,"column":23},"end":{"line":482,"column":79},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿ExpressionStatement
8418¿AssignmentExpression¿=¿11094¿¿¿¿{"start":{"line":482,"column":23},"end":{"line":482,"column":79},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿AssignmentExpression
8419¿Identifier¿¿11094¿v951¿¿¿¿¿Identifier
8420¿Identifier¿¿11094¿v947¿¿¿¿¿Identifier
8421¿BlockStatement¿¿11094¿¿¿¿¿¿BlockStatement
8422¿ExpressionStatement¿¿11094¿¿¿¿{"start":{"line":482,"column":23},"end":{"line":482,"column":79},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿ExpressionStatement
8423¿AssignmentExpression¿=¿11094¿¿¿¿{"start":{"line":482,"column":23},"end":{"line":482,"column":79},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿AssignmentExpression
8424¿Identifier¿¿11094¿v951¿¿¿¿¿Identifier
8425¿Identifier¿¿11094¿v950¿¿¿¿¿Identifier
8426¿BlockStatement¿¿11094¿¿¿¿¿¿BlockStatement
8427¿VariableDeclarator¿¿11094¿v952¿¿¿{"start":{"line":483,"column":29},"end":{"line":483,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
8428¿MemberExpression¿¿11094¿¿¿¿{"start":{"line":483,"column":29},"end":{"line":483,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿MemberExpression
8429¿Identifier¿¿11094¿options¿¿¿{"start":{"line":483,"column":29},"end":{"line":483,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
8430¿Identifier¿¿11094¿only¿¿¿{"start":{"line":483,"column":37},"end":{"line":483,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
8431¿VariableDeclarator¿¿11094¿v953¿¿¿{"start":{"line":483,"column":28},"end":{"line":483,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
8432¿UnaryExpression¿!¿11094¿¿¿¿{"start":{"line":483,"column":28},"end":{"line":483,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿UnaryExpression
8433¿Identifier¿¿11094¿v952¿¿¿¿¿Identifier
8434¿VariableDeclarator¿¿11094¿v954¿¿¿{"start":{"line":483,"column":54},"end":{"line":483,"column":66},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
8435¿MemberExpression¿¿11094¿¿¿¿{"start":{"line":483,"column":54},"end":{"line":483,"column":66},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿MemberExpression
8436¿Identifier¿¿11094¿options¿¿¿{"start":{"line":483,"column":54},"end":{"line":483,"column":61},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
8437¿Identifier¿¿11094¿part¿¿¿{"start":{"line":483,"column":62},"end":{"line":483,"column":66},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
8438¿VariableDeclarator¿¿11094¿v955¿¿¿{"start":{"line":483,"column":44},"end":{"line":483,"column":73},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
8439¿IfStatement¿¿11094¿¿¿¿{"start":{"line":483,"column":44},"end":{"line":483,"column":73},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿IfStatement
8440¿Identifier¿¿11094¿hasPart¿¿¿{"start":{"line":483,"column":44},"end":{"line":483,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
8441¿ExpressionStatement¿¿11094¿¿¿¿{"start":{"line":483,"column":44},"end":{"line":483,"column":73},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿ExpressionStatement
8442¿AssignmentExpression¿=¿11094¿¿¿¿{"start":{"line":483,"column":44},"end":{"line":483,"column":73},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿AssignmentExpression
8443¿Identifier¿¿11094¿v955¿¿¿¿¿Identifier
8444¿Identifier¿¿11094¿v954¿¿¿¿¿Identifier
8445¿BlockStatement¿¿11094¿¿¿¿¿¿BlockStatement
8446¿ExpressionStatement¿¿11094¿¿¿¿{"start":{"line":483,"column":44},"end":{"line":483,"column":73},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿ExpressionStatement
8447¿AssignmentExpression¿=¿11094¿¿¿¿{"start":{"line":483,"column":44},"end":{"line":483,"column":73},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿AssignmentExpression
8448¿Identifier¿¿11094¿v955¿¿¿¿¿Identifier
8449¿Literal¿boolean¿11094¿¿true¿¿{"start":{"line":483,"column":69},"end":{"line":483,"column":73},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Literal
8450¿BlockStatement¿¿11094¿¿¿¿¿¿BlockStatement
8451¿VariableDeclarator¿¿11094¿v956¿¿¿{"start":{"line":483,"column":18},"end":{"line":483,"column":73},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
8452¿IfStatement¿¿11094¿¿¿¿{"start":{"line":483,"column":18},"end":{"line":483,"column":73},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿IfStatement
8453¿Identifier¿¿11094¿hasOnly¿¿¿{"start":{"line":483,"column":18},"end":{"line":483,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
8454¿ExpressionStatement¿¿11094¿¿¿¿{"start":{"line":483,"column":18},"end":{"line":483,"column":73},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿ExpressionStatement
8455¿AssignmentExpression¿=¿11094¿¿¿¿{"start":{"line":483,"column":18},"end":{"line":483,"column":73},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿AssignmentExpression
8456¿Identifier¿¿11094¿v956¿¿¿¿¿Identifier
8457¿Identifier¿¿11094¿v953¿¿¿¿¿Identifier
8458¿BlockStatement¿¿11094¿¿¿¿¿¿BlockStatement
8459¿ExpressionStatement¿¿11094¿¿¿¿{"start":{"line":483,"column":18},"end":{"line":483,"column":73},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿ExpressionStatement
8460¿AssignmentExpression¿=¿11094¿¿¿¿{"start":{"line":483,"column":18},"end":{"line":483,"column":73},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿AssignmentExpression
8461¿Identifier¿¿11094¿v956¿¿¿¿¿Identifier
8462¿Identifier¿¿11094¿v955¿¿¿¿¿Identifier
8463¿BlockStatement¿¿11094¿¿¿¿¿¿BlockStatement
8464¿ExpressionStatement¿¿11094¿¿¿¿{"start":{"line":481,"column":8},"end":{"line":484,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿ExpressionStatement
8465¿AssignmentExpression¿=¿11094¿¿¿¿{"start":{"line":481,"column":8},"end":{"line":484,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿AssignmentExpression
8466¿MemberExpression¿¿11094¿¿¿¿{"start":{"line":481,"column":8},"end":{"line":484,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿MemberExpression
8467¿Identifier¿¿11094¿compareFlags¿¿¿{"start":{"line":481,"column":8},"end":{"line":481,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
8468¿Identifier¿¿11094¿prototype¿¿¿{"start":{"line":482,"column":12},"end":{"line":482,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
8469¿Identifier¿¿11094¿v951¿¿¿¿¿Identifier
8470¿ExpressionStatement¿¿11094¿¿¿¿{"start":{"line":481,"column":8},"end":{"line":484,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿ExpressionStatement
8471¿AssignmentExpression¿=¿11094¿¿¿¿{"start":{"line":481,"column":8},"end":{"line":484,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿AssignmentExpression
8472¿MemberExpression¿¿11094¿¿¿¿{"start":{"line":481,"column":8},"end":{"line":484,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿MemberExpression
8473¿Identifier¿¿11094¿compareFlags¿¿¿{"start":{"line":481,"column":8},"end":{"line":481,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
8474¿Identifier¿¿11094¿part¿¿¿{"start":{"line":483,"column":12},"end":{"line":483,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
8475¿Identifier¿¿11094¿v956¿¿¿¿¿Identifier
8476¿ExpressionStatement¿¿11094¿¿¿¿{"start":{"line":481,"column":8},"end":{"line":484,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿ExpressionStatement
8477¿AssignmentExpression¿=¿11094¿¿¿¿{"start":{"line":481,"column":8},"end":{"line":484,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿AssignmentExpression
8478¿Identifier¿¿11094¿compareFlags¿¿¿{"start":{"line":481,"column":8},"end":{"line":481,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
8479¿ObjectExpression¿¿11094¿¿¿¿¿¿ObjectExpression
8480¿ExpressionStatement¿¿11094¿¿¿¿{"start":{"line":481,"column":8},"end":{"line":484,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿ExpressionStatement
8481¿AssignmentExpression¿=¿11094¿¿¿¿{"start":{"line":481,"column":8},"end":{"line":484,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿AssignmentExpression
8482¿Identifier¿¿11094¿compareFlags¿¿¿{"start":{"line":481,"column":8},"end":{"line":481,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
8483¿ObjectExpression¿¿11094¿¿¿¿¿¿ObjectExpression
8484¿BlockStatement¿¿11094¿¿¿¿{"start":{"line":475,"column":22},"end":{"line":485,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿BlockStatement
8485¿VariableDeclarator¿¿11094¿v958¿¿¿{"start":{"line":487,"column":8},"end":{"line":487,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
8486¿ArrowFunctionExpression¿¿11094¿¿¿¿{"start":{"line":487,"column":18},"end":{"line":487,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿ArrowFunctionExpression
8487¿Identifier¿¿0¿a¿¿¿{"start":{"line":487,"column":19},"end":{"line":487,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
8488¿Identifier¿¿0¿b¿¿¿{"start":{"line":487,"column":22},"end":{"line":487,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
8489¿VariableDeclarator¿¿11101¿v957¿¿¿{"start":{"line":487,"column":28},"end":{"line":487,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
8490¿BinaryExpression¿===¿11101¿¿¿¿{"start":{"line":487,"column":28},"end":{"line":487,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿BinaryExpression
8491¿Identifier¿¿11101¿a¿¿¿{"start":{"line":487,"column":28},"end":{"line":487,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
8492¿Identifier¿¿11101¿b¿¿¿{"start":{"line":487,"column":34},"end":{"line":487,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
8493¿ReturnStatement¿¿11101¿¿¿¿¿¿ReturnStatement
8494¿Identifier¿¿11101¿v957¿¿¿¿¿Identifier
8495¿BlockStatement¿¿11101¿¿¿¿¿¿BlockStatement
8496¿ExpressionStatement¿¿11094¿¿¿¿{"start":{"line":487,"column":8},"end":{"line":487,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿ExpressionStatement
8497¿AssignmentExpression¿=¿11094¿¿¿¿{"start":{"line":487,"column":8},"end":{"line":487,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿AssignmentExpression
8498¿Identifier¿¿11094¿compare¿¿¿{"start":{"line":487,"column":8},"end":{"line":487,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
8499¿Identifier¿¿11094¿v958¿¿¿¿¿Identifier
8500¿BlockStatement¿¿11094¿¿¿¿{"start":{"line":486,"column":9},"end":{"line":488,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿BlockStatement
8501¿VariableDeclarator¿¿11094¿misses¿¿¿{"start":{"line":490,"column":8},"end":{"line":490,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
8502¿Literal¿boolean¿11094¿¿false¿¿{"start":{"line":490,"column":17},"end":{"line":490,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Literal
8503¿VariableDeclarator¿¿11094¿v959¿¿¿{"start":{"line":491,"column":30},"end":{"line":491,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
8504¿MemberExpression¿¿11094¿¿¿¿{"start":{"line":491,"column":30},"end":{"line":491,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿MemberExpression
8505¿Identifier¿¿11094¿values¿¿¿{"start":{"line":491,"column":30},"end":{"line":491,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
8506¿Identifier¿¿11094¿length¿¿¿{"start":{"line":491,"column":37},"end":{"line":491,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
8507¿VariableDeclarator¿¿11094¿matches¿¿¿{"start":{"line":491,"column":10},"end":{"line":491,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
8508¿NewExpression¿¿11094¿¿¿¿{"start":{"line":491,"column":20},"end":{"line":491,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿NewExpression
8509¿Identifier¿¿11094¿Array¿¿¿{"start":{"line":491,"column":24},"end":{"line":491,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
8510¿Identifier¿¿11094¿v959¿¿¿¿¿Identifier
8511¿VariableDeclarator¿¿11094¿i¿¿¿{"start":{"line":492,"column":13},"end":{"line":492,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
8512¿Literal¿number¿11094¿¿0¿¿{"start":{"line":492,"column":17},"end":{"line":492,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Literal
8513¿VariableDeclarator¿¿11094¿v960¿¿¿{"start":{"line":492,"column":24},"end":{"line":492,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
8514¿MemberExpression¿¿11094¿¿¿¿{"start":{"line":492,"column":24},"end":{"line":492,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿MemberExpression
8515¿Identifier¿¿11094¿matches¿¿¿{"start":{"line":492,"column":24},"end":{"line":492,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
8516¿Identifier¿¿11094¿length¿¿¿{"start":{"line":492,"column":32},"end":{"line":492,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
8517¿VariableDeclarator¿¿11094¿v961¿¿¿{"start":{"line":492,"column":20},"end":{"line":492,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
8518¿BinaryExpression¿<¿11094¿¿¿¿{"start":{"line":492,"column":20},"end":{"line":492,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿BinaryExpression
8519¿Identifier¿¿11094¿i¿¿¿{"start":{"line":492,"column":20},"end":{"line":492,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
8520¿Identifier¿¿11094¿v960¿¿¿¿¿Identifier
8521¿WhileStatement¿¿11094¿¿¿¿{"start":{"line":492,"column":4},"end":{"line":494,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿WhileStatement
8522¿Identifier¿¿11094¿v961¿¿¿¿¿Identifier
8523¿ExpressionStatement¿¿11094¿¿¿¿{"start":{"line":493,"column":8},"end":{"line":493,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿ExpressionStatement
8524¿AssignmentExpression¿=¿11094¿¿¿¿{"start":{"line":493,"column":8},"end":{"line":493,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿AssignmentExpression
8525¿MemberExpression¿computed¿11094¿¿¿¿{"start":{"line":493,"column":8},"end":{"line":493,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿MemberExpression
8526¿Identifier¿¿11094¿matches¿¿¿{"start":{"line":493,"column":8},"end":{"line":493,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
8527¿Identifier¿¿11094¿i¿¿¿{"start":{"line":493,"column":16},"end":{"line":493,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
8528¿Literal¿number¿11094¿¿0¿¿{"start":{"line":493,"column":21},"end":{"line":493,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Literal
8529¿VariableDeclarator¿¿11094¿v962¿¿¿{"start":{"line":492,"column":40},"end":{"line":492,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
8530¿UpdateExpression¿¿11094¿¿¿¿{"start":{"line":492,"column":40},"end":{"line":492,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿UpdateExpression
8531¿Identifier¿¿11094¿i¿¿¿{"start":{"line":492,"column":42},"end":{"line":492,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
8532¿ExpressionStatement¿¿11094¿¿¿¿{"start":{"line":492,"column":4},"end":{"line":494,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿ExpressionStatement
8533¿AssignmentExpression¿=¿11094¿¿¿¿{"start":{"line":492,"column":4},"end":{"line":494,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿AssignmentExpression
8534¿Identifier¿¿11094¿v961¿¿¿{"start":{"line":492,"column":4},"end":{"line":494,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
8535¿BinaryExpression¿<¿11094¿¿¿¿{"start":{"line":492,"column":20},"end":{"line":492,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿BinaryExpression
8536¿Identifier¿¿11094¿i¿¿¿{"start":{"line":492,"column":20},"end":{"line":492,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
8537¿Identifier¿¿11094¿v960¿¿¿¿¿Identifier
8538¿BlockStatement¿¿11094¿¿¿¿¿¿BlockStatement
8539¿VariableDeclarator¿¿11094¿v963¿¿¿{"start":{"line":496,"column":8},"end":{"line":496,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
8540¿UnaryExpression¿typeof¿11094¿¿¿¿{"start":{"line":496,"column":8},"end":{"line":496,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿UnaryExpression
