Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
3216¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":597,"column":2},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿Program
4515¿ReturnStatement¿¿5614¿¿¿¿{"start":{"line":364,"column":12},"end":{"line":364,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿ReturnStatement
4516¿Identifier¿¿5614¿ret¿¿¿{"start":{"line":364,"column":19},"end":{"line":364,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿Identifier
4517¿BlockStatement¿¿5614¿¿¿¿{"start":{"line":361,"column":37},"end":{"line":365,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿BlockStatement
4518¿VariableDeclarator¿¿5603¿v429¿¿¿{"start":{"line":372,"column":17},"end":{"line":380,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿VariableDeclarator
4519¿FunctionExpression¿¿5603¿anon¿¿¿{"start":{"line":372,"column":17},"end":{"line":380,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿FunctionExpression
4520¿Identifier¿¿0¿key¿¿¿{"start":{"line":372,"column":26},"end":{"line":372,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿Identifier
4521¿Identifier¿¿0¿value¿¿¿{"start":{"line":372,"column":31},"end":{"line":372,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿Identifier
4522¿VariableDeclarator¿¿5616¿v421¿¿¿{"start":{"line":373,"column":20},"end":{"line":373,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿VariableDeclarator
4523¿BinaryExpression¿!==¿5616¿¿¿¿{"start":{"line":373,"column":20},"end":{"line":373,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿BinaryExpression
4524¿Identifier¿¿5616¿key¿¿¿{"start":{"line":373,"column":20},"end":{"line":373,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿Identifier
4525¿Identifier¿¿5616¿undefined¿¿¿{"start":{"line":373,"column":28},"end":{"line":373,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿Identifier
4526¿VariableDeclarator¿¿5616¿v422¿¿¿{"start":{"line":373,"column":41},"end":{"line":373,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿VariableDeclarator
4527¿BinaryExpression¿!==¿5616¿¿¿¿{"start":{"line":373,"column":41},"end":{"line":373,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿BinaryExpression
4528¿Identifier¿¿5616¿value¿¿¿{"start":{"line":373,"column":41},"end":{"line":373,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿Identifier
4529¿Identifier¿¿5616¿undefined¿¿¿{"start":{"line":373,"column":51},"end":{"line":373,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿Identifier
4530¿VariableDeclarator¿¿5616¿v423¿¿¿{"start":{"line":373,"column":20},"end":{"line":373,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿VariableDeclarator
4531¿LogicalExpression¿&&¿5616¿¿¿¿{"start":{"line":373,"column":20},"end":{"line":373,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿LogicalExpression
4532¿Identifier¿¿5616¿v421¿¿¿¿¿Identifier
4533¿Identifier¿¿5616¿v422¿¿¿¿¿Identifier
4534¿IfStatement¿¿5616¿¿¿¿{"start":{"line":373,"column":16},"end":{"line":379,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿IfStatement
4535¿Identifier¿¿5616¿v423¿¿¿¿¿Identifier
4536¿VariableDeclarator¿¿5616¿v424¿¿¿{"start":{"line":374,"column":24},"end":{"line":374,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿VariableDeclarator
4537¿UnaryExpression¿typeof¿5616¿¿¿¿{"start":{"line":374,"column":24},"end":{"line":374,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿UnaryExpression
4538¿Identifier¿¿5616¿value¿¿¿{"start":{"line":374,"column":31},"end":{"line":374,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿Identifier
4539¿VariableDeclarator¿¿5616¿v425¿¿¿{"start":{"line":374,"column":24},"end":{"line":374,"column":49},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿VariableDeclarator
4540¿BinaryExpression¿===¿5616¿¿¿¿{"start":{"line":374,"column":24},"end":{"line":374,"column":49},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿BinaryExpression
4541¿Identifier¿¿5616¿v424¿¿¿¿¿Identifier
4542¿Literal¿string¿5616¿¿'object'¿¿{"start":{"line":374,"column":41},"end":{"line":374,"column":49},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿Literal
4543¿IfStatement¿¿5616¿¿¿¿{"start":{"line":374,"column":20},"end":{"line":378,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿IfStatement
4544¿Identifier¿¿5616¿v425¿¿¿¿¿Identifier
4545¿VariableDeclarator¿¿5616¿v427¿¿¿{"start":{"line":375,"column":24},"end":{"line":375,"column":63},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿VariableDeclarator
4546¿CallExpression¿¿5616¿¿¿¿{"start":{"line":375,"column":42},"end":{"line":375,"column":63},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿CallExpression
4547¿MemberExpression¿¿5616¿¿¿¿{"start":{"line":375,"column":42},"end":{"line":375,"column":56},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿MemberExpression
4548¿Identifier¿¿5616¿JSON¿¿¿{"start":{"line":375,"column":42},"end":{"line":375,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿Identifier
4549¿Identifier¿¿5616¿stringify¿¿¿{"start":{"line":375,"column":47},"end":{"line":375,"column":56},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿Identifier
4550¿Identifier¿¿5616¿value¿¿¿{"start":{"line":375,"column":57},"end":{"line":375,"column":62},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿Identifier
4551¿ExpressionStatement¿¿5616¿¿¿¿{"start":{"line":375,"column":24},"end":{"line":375,"column":64},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿ExpressionStatement
4552¿AssignmentExpression¿=¿5616¿¿¿¿{"start":{"line":375,"column":24},"end":{"line":375,"column":63},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿AssignmentExpression
4553¿MemberExpression¿¿5616¿¿¿¿{"start":{"line":375,"column":24},"end":{"line":375,"column":39},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿MemberExpression
4554¿Identifier¿¿5616¿v426¿¿¿¿¿Identifier
4555¿Identifier¿¿5616¿key¿¿¿{"start":{"line":375,"column":36},"end":{"line":375,"column":39},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿Identifier
4556¿Identifier¿¿5616¿v427¿¿¿¿¿Identifier
4557¿BlockStatement¿¿5616¿¿¿¿{"start":{"line":374,"column":51},"end":{"line":376,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿BlockStatement
4558¿VariableDeclarator¿¿5616¿v428¿¿¿{"start":{"line":377,"column":24},"end":{"line":377,"column":35},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿VariableDeclarator
4559¿MemberExpression¿¿5616¿¿¿¿{"start":{"line":377,"column":24},"end":{"line":377,"column":35},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿MemberExpression
4560¿Identifier¿¿5616¿process¿¿¿{"start":{"line":377,"column":24},"end":{"line":377,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿Identifier
4561¿Identifier¿¿5616¿env¿¿¿{"start":{"line":377,"column":32},"end":{"line":377,"column":35},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿Identifier
4562¿ExpressionStatement¿¿5616¿¿¿¿{"start":{"line":377,"column":24},"end":{"line":377,"column":48},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿ExpressionStatement
4563¿AssignmentExpression¿=¿5616¿¿¿¿{"start":{"line":377,"column":24},"end":{"line":377,"column":47},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿AssignmentExpression
4564¿MemberExpression¿¿5616¿¿¿¿{"start":{"line":377,"column":24},"end":{"line":377,"column":39},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿MemberExpression
4565¿Identifier¿¿5616¿v428¿¿¿¿¿Identifier
4566¿Identifier¿¿5616¿key¿¿¿{"start":{"line":377,"column":36},"end":{"line":377,"column":39},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿Identifier
4567¿Identifier¿¿5616¿value¿¿¿{"start":{"line":377,"column":42},"end":{"line":377,"column":47},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿Identifier
4568¿BlockStatement¿¿5616¿¿¿¿{"start":{"line":376,"column":27},"end":{"line":378,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿BlockStatement
4569¿BlockStatement¿¿5616¿¿¿¿{"start":{"line":373,"column":62},"end":{"line":379,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿BlockStatement
4570¿BlockStatement¿¿5616¿¿¿¿{"start":{"line":372,"column":38},"end":{"line":380,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿BlockStatement
4571¿VariableDeclarator¿¿5603¿v433¿¿¿{"start":{"line":386,"column":17},"end":{"line":388,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿VariableDeclarator
4572¿FunctionExpression¿¿5603¿anon¿¿¿{"start":{"line":386,"column":17},"end":{"line":388,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿FunctionExpression
4573¿Identifier¿¿0¿key¿¿¿{"start":{"line":386,"column":26},"end":{"line":386,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿Identifier
4574¿VariableDeclarator¿¿5620¿v430¿¿¿{"start":{"line":387,"column":45},"end":{"line":387,"column":56},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿VariableDeclarator
4575¿MemberExpression¿¿5620¿¿¿¿{"start":{"line":387,"column":45},"end":{"line":387,"column":56},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿MemberExpression
4576¿Identifier¿¿5620¿process¿¿¿{"start":{"line":387,"column":45},"end":{"line":387,"column":52},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿Identifier
4577¿Identifier¿¿5620¿env¿¿¿{"start":{"line":387,"column":53},"end":{"line":387,"column":56},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿Identifier
4578¿VariableDeclarator¿¿5620¿v431¿¿¿{"start":{"line":387,"column":45},"end":{"line":387,"column":61},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿VariableDeclarator
4579¿MemberExpression¿computed¿5620¿¿¿¿{"start":{"line":387,"column":45},"end":{"line":387,"column":61},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿MemberExpression
4580¿Identifier¿¿5620¿v430¿¿¿¿¿Identifier
4581¿Identifier¿¿5620¿key¿¿¿{"start":{"line":387,"column":57},"end":{"line":387,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿Identifier
4582¿VariableDeclarator¿¿5620¿v432¿¿¿{"start":{"line":387,"column":23},"end":{"line":387,"column":62},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿VariableDeclarator
4583¿CallExpression¿¿5620¿¿¿¿{"start":{"line":387,"column":23},"end":{"line":387,"column":62},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿CallExpression
4584¿Identifier¿¿5620¿_toObjectIfJSONString¿¿¿{"start":{"line":387,"column":23},"end":{"line":387,"column":44},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿Identifier
4585¿Identifier¿¿5620¿v431¿¿¿¿¿Identifier
4586¿ReturnStatement¿¿5620¿¿¿¿{"start":{"line":387,"column":16},"end":{"line":387,"column":63},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿ReturnStatement
4587¿Identifier¿¿5620¿v432¿¿¿¿¿Identifier
4588¿BlockStatement¿¿5620¿¿¿¿{"start":{"line":386,"column":31},"end":{"line":388,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿BlockStatement
4589¿VariableDeclarator¿¿5603¿v434¿¿¿{"start":{"line":367,"column":17},"end":{"line":389,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿VariableDeclarator
4590¿ObjectExpression¿¿5603¿¿¿¿¿¿ObjectExpression
4591¿ExpressionStatement¿¿5603¿¿¿¿{"start":{"line":367,"column":17},"end":{"line":389,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿ExpressionStatement
4592¿AssignmentExpression¿=¿5603¿¿¿¿{"start":{"line":367,"column":17},"end":{"line":389,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿AssignmentExpression
4593¿MemberExpression¿¿5603¿¿¿¿{"start":{"line":367,"column":17},"end":{"line":389,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿MemberExpression
4594¿Identifier¿¿5603¿v434¿¿¿¿¿Identifier
4595¿Identifier¿¿5603¿set¿¿¿{"start":{"line":372,"column":12},"end":{"line":372,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿Identifier
4596¿Identifier¿¿5603¿v429¿¿¿¿¿Identifier
4597¿ExpressionStatement¿¿5603¿¿¿¿{"start":{"line":367,"column":17},"end":{"line":389,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿ExpressionStatement
4598¿AssignmentExpression¿=¿5603¿¿¿¿{"start":{"line":367,"column":17},"end":{"line":389,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿AssignmentExpression
4599¿MemberExpression¿¿5603¿¿¿¿{"start":{"line":367,"column":17},"end":{"line":389,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿MemberExpression
4600¿Identifier¿¿5603¿v434¿¿¿¿¿Identifier
4601¿Identifier¿¿5603¿get¿¿¿{"start":{"line":386,"column":12},"end":{"line":386,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿Identifier
4602¿Identifier¿¿5603¿v433¿¿¿¿¿Identifier
4603¿VariableDeclarator¿¿5603¿v445¿¿¿{"start":{"line":398,"column":17},"end":{"line":418,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿VariableDeclarator
4604¿FunctionExpression¿¿5603¿anon¿¿¿{"start":{"line":398,"column":17},"end":{"line":418,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿FunctionExpression
4605¿Identifier¿¿0¿key¿¿¿{"start":{"line":398,"column":26},"end":{"line":398,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿Identifier
4606¿Identifier¿¿0¿value¿¿¿{"start":{"line":398,"column":31},"end":{"line":398,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿Identifier
4607¿Identifier¿¿0¿callback¿¿¿{"start":{"line":398,"column":38},"end":{"line":398,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿Identifier
4608¿VariableDeclarator¿¿5622¿v435¿¿¿{"start":{"line":399,"column":20},"end":{"line":399,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿VariableDeclarator
4609¿BinaryExpression¿!==¿5622¿¿¿¿{"start":{"line":399,"column":20},"end":{"line":399,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿BinaryExpression
4610¿Identifier¿¿5622¿key¿¿¿{"start":{"line":399,"column":20},"end":{"line":399,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿Identifier
4611¿Identifier¿¿5622¿undefined¿¿¿{"start":{"line":399,"column":28},"end":{"line":399,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿Identifier
4612¿VariableDeclarator¿¿5622¿v436¿¿¿{"start":{"line":399,"column":41},"end":{"line":399,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿VariableDeclarator
4613¿BinaryExpression¿!==¿5622¿¿¿¿{"start":{"line":399,"column":41},"end":{"line":399,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿BinaryExpression
4614¿Identifier¿¿5622¿value¿¿¿{"start":{"line":399,"column":41},"end":{"line":399,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿Identifier
4615¿Identifier¿¿5622¿undefined¿¿¿{"start":{"line":399,"column":51},"end":{"line":399,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿Identifier
4616¿VariableDeclarator¿¿5622¿v437¿¿¿{"start":{"line":399,"column":20},"end":{"line":399,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿VariableDeclarator
4617¿LogicalExpression¿&&¿5622¿¿¿¿{"start":{"line":399,"column":20},"end":{"line":399,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿LogicalExpression
4618¿Identifier¿¿5622¿v435¿¿¿¿¿Identifier
4619¿Identifier¿¿5622¿v436¿¿¿¿¿Identifier
4620¿IfStatement¿¿5622¿¿¿¿{"start":{"line":399,"column":16},"end":{"line":417,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿IfStatement
4621¿Identifier¿¿5622¿v437¿¿¿¿¿Identifier
4622¿VariableDeclarator¿¿5622¿setCommand¿¿¿{"start":{"line":401,"column":24},"end":{"line":401,"column":129},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿VariableDeclarator
4623¿CallExpression¿¿5622¿¿¿¿{"start":{"line":401,"column":37},"end":{"line":401,"column":129},"fname":"/datasets/secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js"}¿¿CallExpression
