Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
18915¿Program¿¿-1¿¿¿¿{"start":{"line":9,"column":0},"end":{"line":2319,"column":4},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Program
24919¿Literal¿string¿33654¿¿'vertical'¿¿{"start":{"line":907,"column":34},"end":{"line":907,"column":44},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Literal
24920¿VariableDeclarator¿¿33654¿v2727¿¿¿{"start":{"line":908,"column":10},"end":{"line":908,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿VariableDeclarator
24921¿MemberExpression¿¿33654¿¿¿¿{"start":{"line":908,"column":10},"end":{"line":908,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿MemberExpression
24922¿Identifier¿¿33654¿options¿¿¿{"start":{"line":908,"column":10},"end":{"line":908,"column":17},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
24923¿Identifier¿¿33654¿legend¿¿¿{"start":{"line":908,"column":18},"end":{"line":908,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
24924¿ExpressionStatement¿¿33654¿¿¿¿{"start":{"line":908,"column":10},"end":{"line":908,"column":50},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿ExpressionStatement
24925¿AssignmentExpression¿=¿33654¿¿¿¿{"start":{"line":908,"column":10},"end":{"line":908,"column":49},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿AssignmentExpression
24926¿MemberExpression¿¿33654¿¿¿¿{"start":{"line":908,"column":10},"end":{"line":908,"column":38},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿MemberExpression
24927¿Identifier¿¿33654¿v2727¿¿¿¿¿Identifier
24928¿Identifier¿¿33654¿verticalAlign¿¿¿{"start":{"line":908,"column":25},"end":{"line":908,"column":38},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
24929¿Literal¿string¿33654¿¿'middle'¿¿{"start":{"line":908,"column":41},"end":{"line":908,"column":49},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Literal
24930¿VariableDeclarator¿¿33654¿v2728¿¿¿{"start":{"line":909,"column":10},"end":{"line":909,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿VariableDeclarator
24931¿MemberExpression¿¿33654¿¿¿¿{"start":{"line":909,"column":10},"end":{"line":909,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿MemberExpression
24932¿Identifier¿¿33654¿options¿¿¿{"start":{"line":909,"column":10},"end":{"line":909,"column":17},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
24933¿Identifier¿¿33654¿legend¿¿¿{"start":{"line":909,"column":18},"end":{"line":909,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
24934¿ExpressionStatement¿¿33654¿¿¿¿{"start":{"line":909,"column":10},"end":{"line":909,"column":40},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿ExpressionStatement
24935¿AssignmentExpression¿=¿33654¿¿¿¿{"start":{"line":909,"column":10},"end":{"line":909,"column":39},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿AssignmentExpression
24936¿MemberExpression¿¿33654¿¿¿¿{"start":{"line":909,"column":10},"end":{"line":909,"column":30},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿MemberExpression
24937¿Identifier¿¿33654¿v2728¿¿¿¿¿Identifier
24938¿Identifier¿¿33654¿align¿¿¿{"start":{"line":909,"column":25},"end":{"line":909,"column":30},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
24939¿Identifier¿¿33654¿legend¿¿¿{"start":{"line":909,"column":33},"end":{"line":909,"column":39},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
24940¿BlockStatement¿¿33654¿¿¿¿{"start":{"line":906,"column":15},"end":{"line":910,"column":9},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿BlockStatement
24941¿BlockStatement¿¿33654¿¿¿¿{"start":{"line":903,"column":37},"end":{"line":911,"column":7},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿BlockStatement
24942¿BlockStatement¿¿33654¿¿¿¿{"start":{"line":901,"column":30},"end":{"line":912,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿BlockStatement
24943¿IfStatement¿¿33654¿¿¿¿{"start":{"line":912,"column":11},"end":{"line":914,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿IfStatement
24944¿Identifier¿¿33654¿hideLegend¿¿¿{"start":{"line":912,"column":15},"end":{"line":912,"column":25},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
24945¿VariableDeclarator¿¿33654¿v2729¿¿¿{"start":{"line":913,"column":6},"end":{"line":913,"column":20},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿VariableDeclarator
24946¿MemberExpression¿¿33654¿¿¿¿{"start":{"line":913,"column":6},"end":{"line":913,"column":20},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿MemberExpression
24947¿Identifier¿¿33654¿options¿¿¿{"start":{"line":913,"column":6},"end":{"line":913,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
24948¿Identifier¿¿33654¿legend¿¿¿{"start":{"line":913,"column":14},"end":{"line":913,"column":20},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
24949¿ExpressionStatement¿¿33654¿¿¿¿{"start":{"line":913,"column":6},"end":{"line":913,"column":37},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿ExpressionStatement
24950¿AssignmentExpression¿=¿33654¿¿¿¿{"start":{"line":913,"column":6},"end":{"line":913,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿AssignmentExpression
24951¿MemberExpression¿¿33654¿¿¿¿{"start":{"line":913,"column":6},"end":{"line":913,"column":28},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿MemberExpression
24952¿Identifier¿¿33654¿v2729¿¿¿¿¿Identifier
24953¿Identifier¿¿33654¿enabled¿¿¿{"start":{"line":913,"column":21},"end":{"line":913,"column":28},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
24954¿Literal¿boolean¿33654¿¿false¿¿{"start":{"line":913,"column":31},"end":{"line":913,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Literal
24955¿BlockStatement¿¿33654¿¿¿¿{"start":{"line":912,"column":27},"end":{"line":914,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿BlockStatement
24956¿BlockStatement¿¿33654¿¿¿¿¿¿BlockStatement
24957¿BlockStatement¿¿33654¿¿¿¿{"start":{"line":900,"column":60},"end":{"line":915,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿BlockStatement
24958¿VariableDeclarator¿¿33411¿setTitle$1¿¿¿{"start":{"line":917,"column":6},"end":{"line":919,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿VariableDeclarator
24959¿FunctionExpression¿¿33411¿anon¿¿¿{"start":{"line":917,"column":19},"end":{"line":919,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿FunctionExpression
24960¿Identifier¿¿0¿options¿¿¿{"start":{"line":917,"column":29},"end":{"line":917,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
24961¿Identifier¿¿0¿title¿¿¿{"start":{"line":917,"column":38},"end":{"line":917,"column":43},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
24962¿VariableDeclarator¿¿33660¿v2730¿¿¿{"start":{"line":918,"column":4},"end":{"line":918,"column":17},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿VariableDeclarator
24963¿MemberExpression¿¿33660¿¿¿¿{"start":{"line":918,"column":4},"end":{"line":918,"column":17},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿MemberExpression
24964¿Identifier¿¿33660¿options¿¿¿{"start":{"line":918,"column":4},"end":{"line":918,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
24965¿Identifier¿¿33660¿title¿¿¿{"start":{"line":918,"column":12},"end":{"line":918,"column":17},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
24966¿ExpressionStatement¿¿33660¿¿¿¿{"start":{"line":918,"column":4},"end":{"line":918,"column":31},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿ExpressionStatement
24967¿AssignmentExpression¿=¿33660¿¿¿¿{"start":{"line":918,"column":4},"end":{"line":918,"column":30},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿AssignmentExpression
24968¿MemberExpression¿¿33660¿¿¿¿{"start":{"line":918,"column":4},"end":{"line":918,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿MemberExpression
24969¿Identifier¿¿33660¿v2730¿¿¿¿¿Identifier
24970¿Identifier¿¿33660¿text¿¿¿{"start":{"line":918,"column":18},"end":{"line":918,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
24971¿Identifier¿¿33660¿title¿¿¿{"start":{"line":918,"column":25},"end":{"line":918,"column":30},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
24972¿BlockStatement¿¿33660¿¿¿¿{"start":{"line":917,"column":45},"end":{"line":919,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿BlockStatement
24973¿VariableDeclarator¿¿33411¿setMin$1¿¿¿{"start":{"line":921,"column":6},"end":{"line":923,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿VariableDeclarator
24974¿FunctionExpression¿¿33411¿anon¿¿¿{"start":{"line":921,"column":17},"end":{"line":923,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿FunctionExpression
24975¿Identifier¿¿0¿options¿¿¿{"start":{"line":921,"column":27},"end":{"line":921,"column":34},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
24976¿Identifier¿¿0¿min¿¿¿{"start":{"line":921,"column":36},"end":{"line":921,"column":39},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
24977¿VariableDeclarator¿¿33662¿v2731¿¿¿{"start":{"line":922,"column":4},"end":{"line":922,"column":17},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿VariableDeclarator
24978¿MemberExpression¿¿33662¿¿¿¿{"start":{"line":922,"column":4},"end":{"line":922,"column":17},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿MemberExpression
24979¿Identifier¿¿33662¿options¿¿¿{"start":{"line":922,"column":4},"end":{"line":922,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
24980¿Identifier¿¿33662¿yAxis¿¿¿{"start":{"line":922,"column":12},"end":{"line":922,"column":17},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
24981¿ExpressionStatement¿¿33662¿¿¿¿{"start":{"line":922,"column":4},"end":{"line":922,"column":28},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿ExpressionStatement
24982¿AssignmentExpression¿=¿33662¿¿¿¿{"start":{"line":922,"column":4},"end":{"line":922,"column":27},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿AssignmentExpression
24983¿MemberExpression¿¿33662¿¿¿¿{"start":{"line":922,"column":4},"end":{"line":922,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿MemberExpression
24984¿Identifier¿¿33662¿v2731¿¿¿¿¿Identifier
24985¿Identifier¿¿33662¿min¿¿¿{"start":{"line":922,"column":18},"end":{"line":922,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
24986¿Identifier¿¿33662¿min¿¿¿{"start":{"line":922,"column":24},"end":{"line":922,"column":27},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
24987¿BlockStatement¿¿33662¿¿¿¿{"start":{"line":921,"column":41},"end":{"line":923,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿BlockStatement
24988¿VariableDeclarator¿¿33411¿setMax$1¿¿¿{"start":{"line":925,"column":6},"end":{"line":927,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿VariableDeclarator
24989¿FunctionExpression¿¿33411¿anon¿¿¿{"start":{"line":925,"column":17},"end":{"line":927,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿FunctionExpression
24990¿Identifier¿¿0¿options¿¿¿{"start":{"line":925,"column":27},"end":{"line":925,"column":34},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
24991¿Identifier¿¿0¿max¿¿¿{"start":{"line":925,"column":36},"end":{"line":925,"column":39},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
24992¿VariableDeclarator¿¿33664¿v2732¿¿¿{"start":{"line":926,"column":4},"end":{"line":926,"column":17},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿VariableDeclarator
24993¿MemberExpression¿¿33664¿¿¿¿{"start":{"line":926,"column":4},"end":{"line":926,"column":17},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿MemberExpression
24994¿Identifier¿¿33664¿options¿¿¿{"start":{"line":926,"column":4},"end":{"line":926,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
24995¿Identifier¿¿33664¿yAxis¿¿¿{"start":{"line":926,"column":12},"end":{"line":926,"column":17},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
24996¿ExpressionStatement¿¿33664¿¿¿¿{"start":{"line":926,"column":4},"end":{"line":926,"column":28},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿ExpressionStatement
24997¿AssignmentExpression¿=¿33664¿¿¿¿{"start":{"line":926,"column":4},"end":{"line":926,"column":27},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿AssignmentExpression
24998¿MemberExpression¿¿33664¿¿¿¿{"start":{"line":926,"column":4},"end":{"line":926,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿MemberExpression
24999¿Identifier¿¿33664¿v2732¿¿¿¿¿Identifier
25000¿Identifier¿¿33664¿max¿¿¿{"start":{"line":926,"column":18},"end":{"line":926,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
25001¿Identifier¿¿33664¿max¿¿¿{"start":{"line":926,"column":24},"end":{"line":926,"column":27},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
25002¿BlockStatement¿¿33664¿¿¿¿{"start":{"line":925,"column":41},"end":{"line":927,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿BlockStatement
25003¿VariableDeclarator¿¿33411¿setStacked$1¿¿¿{"start":{"line":929,"column":6},"end":{"line":934,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿VariableDeclarator
25004¿FunctionExpression¿¿33411¿anon¿¿¿{"start":{"line":929,"column":21},"end":{"line":934,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿FunctionExpression
25005¿Identifier¿¿0¿options¿¿¿{"start":{"line":929,"column":31},"end":{"line":929,"column":38},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
25006¿Identifier¿¿0¿stacked¿¿¿{"start":{"line":929,"column":40},"end":{"line":929,"column":47},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
25007¿VariableDeclarator¿¿33666¿stackedValue¿¿¿{"start":{"line":930,"column":8},"end":{"line":930,"column":79},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿VariableDeclarator
25008¿VariableDeclarator¿¿33666¿v2733¿¿¿{"start":{"line":930,"column":34},"end":{"line":930,"column":50},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿VariableDeclarator
25009¿BinaryExpression¿===¿33666¿¿¿¿{"start":{"line":930,"column":34},"end":{"line":930,"column":50},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿BinaryExpression
25010¿Identifier¿¿33666¿stacked¿¿¿{"start":{"line":930,"column":34},"end":{"line":930,"column":41},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
25011¿Literal¿boolean¿33666¿¿true¿¿{"start":{"line":930,"column":46},"end":{"line":930,"column":50},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Literal
25012¿VariableDeclarator¿¿33666¿v2734¿¿¿{"start":{"line":930,"column":34},"end":{"line":930,"column":71},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿VariableDeclarator
25013¿IfStatement¿¿33666¿¿¿¿{"start":{"line":930,"column":34},"end":{"line":930,"column":71},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿IfStatement
25014¿Identifier¿¿33666¿v2733¿¿¿¿¿Identifier
25015¿ExpressionStatement¿¿33666¿¿¿¿{"start":{"line":930,"column":34},"end":{"line":930,"column":71},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿ExpressionStatement
25016¿AssignmentExpression¿=¿33666¿¿¿¿{"start":{"line":930,"column":34},"end":{"line":930,"column":71},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿AssignmentExpression
25017¿Identifier¿¿33666¿v2734¿¿¿¿¿Identifier
25018¿Literal¿string¿33666¿¿'normal'¿¿{"start":{"line":930,"column":53},"end":{"line":930,"column":61},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Literal
25019¿BlockStatement¿¿33666¿¿¿¿¿¿BlockStatement
25020¿ExpressionStatement¿¿33666¿¿¿¿{"start":{"line":930,"column":34},"end":{"line":930,"column":71},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿ExpressionStatement
25021¿AssignmentExpression¿=¿33666¿¿¿¿{"start":{"line":930,"column":34},"end":{"line":930,"column":71},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿AssignmentExpression
25022¿Identifier¿¿33666¿v2734¿¿¿¿¿Identifier
25023¿Identifier¿¿33666¿stacked¿¿¿{"start":{"line":930,"column":64},"end":{"line":930,"column":71},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
25024¿BlockStatement¿¿33666¿¿¿¿¿¿BlockStatement
25025¿IfStatement¿¿33666¿¿¿¿{"start":{"line":930,"column":23},"end":{"line":930,"column":79},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿IfStatement
25026¿Identifier¿¿33666¿stacked¿¿¿{"start":{"line":930,"column":23},"end":{"line":930,"column":30},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
25027¿ExpressionStatement¿¿33666¿¿¿¿{"start":{"line":930,"column":23},"end":{"line":930,"column":79},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿ExpressionStatement
25028¿AssignmentExpression¿=¿33666¿¿¿¿{"start":{"line":930,"column":23},"end":{"line":930,"column":79},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿AssignmentExpression
25029¿Identifier¿¿33666¿stackedValue¿¿¿{"start":{"line":930,"column":23},"end":{"line":930,"column":79},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿Identifier
25030¿Identifier¿¿33666¿v2734¿¿¿¿¿Identifier
25031¿BlockStatement¿¿33666¿¿¿¿¿¿BlockStatement
25032¿ExpressionStatement¿¿33666¿¿¿¿{"start":{"line":930,"column":23},"end":{"line":930,"column":79},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿ExpressionStatement
25033¿AssignmentExpression¿=¿33666¿¿¿¿{"start":{"line":930,"column":23},"end":{"line":930,"column":79},"fname":"/datasets/vulcan-dataset/CWE-471/1312/src/chartkick.js"}¿¿AssignmentExpression
