Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1858¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":245,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Program
2714¿Identifier¿¿3273¿Error¿¿¿{"start":{"line":170,"column":28},"end":{"line":170,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2715¿Literal¿string¿3273¿¿'Required 'payKey''¿¿{"start":{"line":170,"column":34},"end":{"line":170,"column":53},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Literal
2716¿VariableDeclarator¿¿3273¿v267¿¿¿{"start":{"line":170,"column":15},"end":{"line":170,"column":55},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
2717¿CallExpression¿¿3273¿¿¿¿{"start":{"line":170,"column":15},"end":{"line":170,"column":55},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿CallExpression
2718¿Identifier¿¿3273¿callback¿¿¿{"start":{"line":170,"column":15},"end":{"line":170,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2719¿Identifier¿¿3273¿v266¿¿¿¿¿Identifier
2720¿ReturnStatement¿¿3273¿¿¿¿{"start":{"line":170,"column":8},"end":{"line":170,"column":56},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿ReturnStatement
2721¿Identifier¿¿3273¿v267¿¿¿¿¿Identifier
2722¿BlockStatement¿¿3273¿¿¿¿{"start":{"line":169,"column":17},"end":{"line":171,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿BlockStatement
2723¿VariableDeclarator¿¿3273¿data¿¿¿{"start":{"line":173,"column":8},"end":{"line":173,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
2724¿CallExpression¿¿3273¿¿¿¿{"start":{"line":173,"column":15},"end":{"line":173,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿CallExpression
2725¿Identifier¿¿3273¿defaultPayload¿¿¿{"start":{"line":173,"column":15},"end":{"line":173,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2726¿ExpressionStatement¿¿3273¿¿¿¿{"start":{"line":174,"column":4},"end":{"line":174,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿ExpressionStatement
2727¿AssignmentExpression¿=¿3273¿¿¿¿{"start":{"line":174,"column":4},"end":{"line":174,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿AssignmentExpression
2728¿MemberExpression¿¿3273¿¿¿¿{"start":{"line":174,"column":4},"end":{"line":174,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿MemberExpression
2729¿Identifier¿¿3273¿data¿¿¿{"start":{"line":174,"column":4},"end":{"line":174,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2730¿Identifier¿¿3273¿payKey¿¿¿{"start":{"line":174,"column":9},"end":{"line":174,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2731¿Identifier¿¿3273¿payKey¿¿¿{"start":{"line":174,"column":18},"end":{"line":174,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2732¿VariableDeclarator¿¿3273¿v268¿¿¿{"start":{"line":176,"column":4},"end":{"line":176,"column":70},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
2733¿CallExpression¿¿3273¿¿¿¿{"start":{"line":176,"column":4},"end":{"line":176,"column":70},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿CallExpression
2734¿MemberExpression¿¿3273¿¿¿¿{"start":{"line":176,"column":4},"end":{"line":176,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿MemberExpression
2735¿ThisExpression¿¿3273¿¿¿¿{"start":{"line":176,"column":4},"end":{"line":176,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿ThisExpression
2736¿Identifier¿¿3273¿callApi¿¿¿{"start":{"line":176,"column":9},"end":{"line":176,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2737¿Literal¿string¿3273¿¿'AdaptivePayments/GetPaymentOptions'¿¿{"start":{"line":176,"column":17},"end":{"line":176,"column":53},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Literal
2738¿Identifier¿¿3273¿data¿¿¿{"start":{"line":176,"column":55},"end":{"line":176,"column":59},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2739¿Identifier¿¿3273¿callback¿¿¿{"start":{"line":176,"column":61},"end":{"line":176,"column":69},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2740¿ExpressionStatement¿¿3273¿¿¿¿{"start":{"line":176,"column":4},"end":{"line":176,"column":71},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿ExpressionStatement
2741¿Identifier¿¿3273¿v268¿¿¿¿¿Identifier
2742¿BlockStatement¿¿3273¿¿¿¿{"start":{"line":168,"column":65},"end":{"line":177,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿BlockStatement
2743¿ExpressionStatement¿¿3233¿¿¿¿{"start":{"line":168,"column":0},"end":{"line":177,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿ExpressionStatement
2744¿AssignmentExpression¿=¿3233¿¿¿¿{"start":{"line":168,"column":0},"end":{"line":177,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿AssignmentExpression
2745¿MemberExpression¿¿3233¿¿¿¿{"start":{"line":168,"column":0},"end":{"line":168,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿MemberExpression
2746¿Identifier¿¿3233¿v264¿¿¿¿¿Identifier
2747¿Identifier¿¿3233¿getPaymentOptions¿¿¿{"start":{"line":168,"column":17},"end":{"line":168,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2748¿Identifier¿¿3233¿v269¿¿¿¿¿Identifier
2749¿VariableDeclarator¿¿3233¿v270¿¿¿{"start":{"line":179,"column":0},"end":{"line":179,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
2750¿MemberExpression¿¿3233¿¿¿¿{"start":{"line":179,"column":0},"end":{"line":179,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿MemberExpression
2751¿Identifier¿¿3233¿Paypal¿¿¿{"start":{"line":179,"column":0},"end":{"line":179,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2752¿Identifier¿¿3233¿prototype¿¿¿{"start":{"line":179,"column":7},"end":{"line":179,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2753¿VariableDeclarator¿¿3233¿v283¿¿¿{"start":{"line":179,"column":0},"end":{"line":187,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
2754¿FunctionExpression¿¿3233¿anon¿¿¿{"start":{"line":179,"column":34},"end":{"line":187,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿FunctionExpression
2755¿Identifier¿¿0¿params¿¿¿{"start":{"line":179,"column":44},"end":{"line":179,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2756¿Identifier¿¿0¿callback¿¿¿{"start":{"line":179,"column":52},"end":{"line":179,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2757¿VariableDeclarator¿¿3276¿v271¿¿¿{"start":{"line":180,"column":9},"end":{"line":180,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
2758¿MemberExpression¿¿3276¿¿¿¿{"start":{"line":180,"column":9},"end":{"line":180,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿MemberExpression
2759¿Identifier¿¿3276¿params¿¿¿{"start":{"line":180,"column":9},"end":{"line":180,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2760¿Identifier¿¿3276¿payKey¿¿¿{"start":{"line":180,"column":16},"end":{"line":180,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2761¿VariableDeclarator¿¿3276¿v272¿¿¿{"start":{"line":180,"column":8},"end":{"line":180,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
2762¿UnaryExpression¿!¿3276¿¿¿¿{"start":{"line":180,"column":8},"end":{"line":180,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿UnaryExpression
2763¿Identifier¿¿3276¿v271¿¿¿¿¿Identifier
2764¿VariableDeclarator¿¿3276¿v273¿¿¿{"start":{"line":180,"column":27},"end":{"line":180,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
2765¿MemberExpression¿¿3276¿¿¿¿{"start":{"line":180,"column":27},"end":{"line":180,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿MemberExpression
2766¿Identifier¿¿3276¿params¿¿¿{"start":{"line":180,"column":27},"end":{"line":180,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2767¿Identifier¿¿3276¿transactionId¿¿¿{"start":{"line":180,"column":34},"end":{"line":180,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2768¿VariableDeclarator¿¿3276¿v274¿¿¿{"start":{"line":180,"column":26},"end":{"line":180,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
2769¿UnaryExpression¿!¿3276¿¿¿¿{"start":{"line":180,"column":26},"end":{"line":180,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿UnaryExpression
2770¿Identifier¿¿3276¿v273¿¿¿¿¿Identifier
2771¿VariableDeclarator¿¿3276¿v275¿¿¿{"start":{"line":180,"column":8},"end":{"line":180,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
2772¿LogicalExpression¿&&¿3276¿¿¿¿{"start":{"line":180,"column":8},"end":{"line":180,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿LogicalExpression
2773¿Identifier¿¿3276¿v272¿¿¿¿¿Identifier
2774¿Identifier¿¿3276¿v274¿¿¿¿¿Identifier
2775¿VariableDeclarator¿¿3276¿v276¿¿¿{"start":{"line":180,"column":52},"end":{"line":180,"column":69},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
2776¿MemberExpression¿¿3276¿¿¿¿{"start":{"line":180,"column":52},"end":{"line":180,"column":69},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿MemberExpression
2777¿Identifier¿¿3276¿params¿¿¿{"start":{"line":180,"column":52},"end":{"line":180,"column":58},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2778¿Identifier¿¿3276¿trackingId¿¿¿{"start":{"line":180,"column":59},"end":{"line":180,"column":69},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2779¿VariableDeclarator¿¿3276¿v277¿¿¿{"start":{"line":180,"column":51},"end":{"line":180,"column":69},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
2780¿UnaryExpression¿!¿3276¿¿¿¿{"start":{"line":180,"column":51},"end":{"line":180,"column":69},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿UnaryExpression
2781¿Identifier¿¿3276¿v276¿¿¿¿¿Identifier
2782¿VariableDeclarator¿¿3276¿v278¿¿¿{"start":{"line":180,"column":8},"end":{"line":180,"column":69},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
2783¿LogicalExpression¿&&¿3276¿¿¿¿{"start":{"line":180,"column":8},"end":{"line":180,"column":69},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿LogicalExpression
2784¿Identifier¿¿3276¿v275¿¿¿¿¿Identifier
2785¿Identifier¿¿3276¿v277¿¿¿¿¿Identifier
2786¿IfStatement¿¿3276¿¿¿¿{"start":{"line":180,"column":4},"end":{"line":182,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿IfStatement
2787¿Identifier¿¿3276¿v278¿¿¿¿¿Identifier
2788¿VariableDeclarator¿¿3276¿v279¿¿¿{"start":{"line":181,"column":24},"end":{"line":181,"column":104},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
2789¿NewExpression¿¿3276¿¿¿¿{"start":{"line":181,"column":24},"end":{"line":181,"column":104},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿NewExpression
2790¿Identifier¿¿3276¿Error¿¿¿{"start":{"line":181,"column":28},"end":{"line":181,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2791¿Literal¿string¿3276¿¿'Required 'payKey' or 'transactionId' or 'trackingId' on first param'¿¿{"start":{"line":181,"column":34},"end":{"line":181,"column":103},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Literal
2792¿VariableDeclarator¿¿3276¿v280¿¿¿{"start":{"line":181,"column":15},"end":{"line":181,"column":105},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
2793¿CallExpression¿¿3276¿¿¿¿{"start":{"line":181,"column":15},"end":{"line":181,"column":105},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿CallExpression
2794¿Identifier¿¿3276¿callback¿¿¿{"start":{"line":181,"column":15},"end":{"line":181,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2795¿Identifier¿¿3276¿v279¿¿¿¿¿Identifier
2796¿ReturnStatement¿¿3276¿¿¿¿{"start":{"line":181,"column":8},"end":{"line":181,"column":106},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿ReturnStatement
2797¿Identifier¿¿3276¿v280¿¿¿¿¿Identifier
2798¿BlockStatement¿¿3276¿¿¿¿{"start":{"line":180,"column":71},"end":{"line":182,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿BlockStatement
2799¿VariableDeclarator¿¿3276¿v281¿¿¿{"start":{"line":184,"column":21},"end":{"line":184,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
2800¿CallExpression¿¿3276¿¿¿¿{"start":{"line":184,"column":21},"end":{"line":184,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿CallExpression
2801¿Identifier¿¿3276¿defaultPayload¿¿¿{"start":{"line":184,"column":21},"end":{"line":184,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2802¿VariableDeclarator¿¿3276¿data¿¿¿{"start":{"line":184,"column":8},"end":{"line":184,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
2803¿CallExpression¿¿3276¿¿¿¿{"start":{"line":184,"column":15},"end":{"line":184,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿CallExpression
2804¿Identifier¿¿3276¿merge¿¿¿{"start":{"line":184,"column":15},"end":{"line":184,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2805¿Identifier¿¿3276¿v281¿¿¿¿¿Identifier
2806¿Identifier¿¿3276¿params¿¿¿{"start":{"line":184,"column":39},"end":{"line":184,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2807¿VariableDeclarator¿¿3276¿v282¿¿¿{"start":{"line":186,"column":4},"end":{"line":186,"column":67},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
2808¿CallExpression¿¿3276¿¿¿¿{"start":{"line":186,"column":4},"end":{"line":186,"column":67},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿CallExpression
2809¿MemberExpression¿¿3276¿¿¿¿{"start":{"line":186,"column":4},"end":{"line":186,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿MemberExpression
2810¿ThisExpression¿¿3276¿¿¿¿{"start":{"line":186,"column":4},"end":{"line":186,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿ThisExpression
2811¿Identifier¿¿3276¿callApi¿¿¿{"start":{"line":186,"column":9},"end":{"line":186,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2812¿Literal¿string¿3276¿¿'AdaptivePayments/PaymentDetails'¿¿{"start":{"line":186,"column":17},"end":{"line":186,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Literal
2813¿Identifier¿¿3276¿data¿¿¿{"start":{"line":186,"column":52},"end":{"line":186,"column":56},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2814¿Identifier¿¿3276¿callback¿¿¿{"start":{"line":186,"column":58},"end":{"line":186,"column":66},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
2815¿ExpressionStatement¿¿3276¿¿¿¿{"start":{"line":186,"column":4},"end":{"line":186,"column":68},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿ExpressionStatement
2816¿Identifier¿¿3276¿v282¿¿¿¿¿Identifier
2817¿BlockStatement¿¿3276¿¿¿¿{"start":{"line":179,"column":62},"end":{"line":187,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿BlockStatement
2818¿ExpressionStatement¿¿3233¿¿¿¿{"start":{"line":179,"column":0},"end":{"line":187,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿ExpressionStatement
2819¿AssignmentExpression¿=¿3233¿¿¿¿{"start":{"line":179,"column":0},"end":{"line":187,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿AssignmentExpression
2820¿MemberExpression¿¿3233¿¿¿¿{"start":{"line":179,"column":0},"end":{"line":179,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿MemberExpression
2821¿Identifier¿¿3233¿v270¿¿¿¿¿Identifier
2822¿Identifier¿¿3233¿paymentDetails¿¿¿{"start":{"line":179,"column":17},"end":{"line":179,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
