Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
4880¿Program¿¿¿¿¿{"start":{"line":5,"column":0},"end":{"line":811,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Program
7234¿MemberExpression¿¿¿¿¿{"start":{"line":551,"column":8},"end":{"line":551,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿MemberExpression
7235¿Identifier¿¿_¿¿¿{"start":{"line":551,"column":8},"end":{"line":551,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7236¿Identifier¿¿isArguments¿¿¿{"start":{"line":551,"column":10},"end":{"line":551,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7237¿Identifier¿¿value¿¿¿{"start":{"line":551,"column":22},"end":{"line":551,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7238¿IfStatement¿¿¿¿¿{"start":{"line":551,"column":4},"end":{"line":555,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿IfStatement
7239¿Identifier¿¿v793¿¿¿¿¿Identifier
7240¿ExpressionStatement¿¿¿¿¿{"start":{"line":552,"column":5},"end":{"line":552,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿ExpressionStatement
7241¿AssignmentExpression¿=¿¿¿¿{"start":{"line":552,"column":5},"end":{"line":552,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿AssignmentExpression
7242¿Identifier¿¿result¿¿¿{"start":{"line":552,"column":5},"end":{"line":552,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7243¿CallExpression¿¿¿¿¿{"start":{"line":552,"column":14},"end":{"line":552,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿CallExpression
7244¿MemberExpression¿¿¿¿¿{"start":{"line":552,"column":14},"end":{"line":552,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿MemberExpression
7245¿Identifier¿¿_¿¿¿{"start":{"line":552,"column":14},"end":{"line":552,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7246¿Identifier¿¿toPlainObject¿¿¿{"start":{"line":552,"column":16},"end":{"line":552,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7247¿Identifier¿¿value¿¿¿{"start":{"line":552,"column":30},"end":{"line":552,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7248¿BlockStatement¿¿¿¿¿{"start":{"line":551,"column":30},"end":{"line":553,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿BlockStatement
7249¿VariableDeclarator¿¿v794¿¿¿¿¿VariableDeclarator
7250¿CallExpression¿¿¿¿¿{"start":{"line":553,"column":16},"end":{"line":553,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿CallExpression
7251¿MemberExpression¿¿¿¿¿{"start":{"line":553,"column":16},"end":{"line":553,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿MemberExpression
7252¿Identifier¿¿_¿¿¿{"start":{"line":553,"column":16},"end":{"line":553,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7253¿Identifier¿¿isArray¿¿¿{"start":{"line":553,"column":18},"end":{"line":553,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7254¿Identifier¿¿value¿¿¿{"start":{"line":553,"column":26},"end":{"line":553,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7255¿VariableDeclarator¿¿v795¿¿¿¿¿VariableDeclarator
7256¿UnaryExpression¿!¿¿¿¿{"start":{"line":553,"column":15},"end":{"line":553,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿UnaryExpression
7257¿Identifier¿¿v794¿¿¿¿¿Identifier
7258¿VariableDeclarator¿¿v796¿¿¿¿¿VariableDeclarator
7259¿CallExpression¿¿¿¿¿{"start":{"line":553,"column":37},"end":{"line":553,"column":59},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿CallExpression
7260¿MemberExpression¿¿¿¿¿{"start":{"line":553,"column":37},"end":{"line":553,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿MemberExpression
7261¿Identifier¿¿_¿¿¿{"start":{"line":553,"column":37},"end":{"line":553,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7262¿Identifier¿¿isPlainObject¿¿¿{"start":{"line":553,"column":39},"end":{"line":553,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7263¿Identifier¿¿value¿¿¿{"start":{"line":553,"column":53},"end":{"line":553,"column":58},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7264¿VariableDeclarator¿¿v797¿¿¿¿¿VariableDeclarator
7265¿UnaryExpression¿!¿¿¿¿{"start":{"line":553,"column":36},"end":{"line":553,"column":59},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿UnaryExpression
7266¿Identifier¿¿v796¿¿¿¿¿Identifier
7267¿VariableDeclarator¿¿v798¿¿¿¿¿VariableDeclarator
7268¿LogicalExpression¿&&¿¿¿¿{"start":{"line":553,"column":15},"end":{"line":553,"column":59},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿LogicalExpression
7269¿Identifier¿¿v795¿¿¿¿¿Identifier
7270¿Identifier¿¿v797¿¿¿¿¿Identifier
7271¿IfStatement¿¿¿¿¿{"start":{"line":553,"column":11},"end":{"line":555,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿IfStatement
7272¿Identifier¿¿v798¿¿¿¿¿Identifier
7273¿ExpressionStatement¿¿¿¿¿{"start":{"line":554,"column":5},"end":{"line":554,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿ExpressionStatement
7274¿AssignmentExpression¿=¿¿¿¿{"start":{"line":554,"column":5},"end":{"line":554,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿AssignmentExpression
7275¿Identifier¿¿result¿¿¿{"start":{"line":554,"column":5},"end":{"line":554,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7276¿ObjectExpression¿¿¿¿¿¿¿ObjectExpression
7277¿BlockStatement¿¿¿¿¿{"start":{"line":553,"column":61},"end":{"line":555,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿BlockStatement
7278¿BlockStatement¿¿¿¿¿¿¿BlockStatement
7279¿BlockStatement¿¿¿¿¿{"start":{"line":550,"column":61},"end":{"line":556,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿BlockStatement
7280¿ExpressionStatement¿¿¿¿¿{"start":{"line":557,"column":4},"end":{"line":557,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿ExpressionStatement
7281¿AssignmentExpression¿=¿¿¿¿{"start":{"line":557,"column":4},"end":{"line":557,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿AssignmentExpression
7282¿Identifier¿¿isCommon¿¿¿{"start":{"line":557,"column":4},"end":{"line":557,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7283¿Literal¿boolean¿¿false¿¿{"start":{"line":557,"column":15},"end":{"line":557,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Literal
7284¿BlockStatement¿¿¿¿¿{"start":{"line":556,"column":10},"end":{"line":558,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿BlockStatement
7285¿BlockStatement¿¿¿¿¿{"start":{"line":549,"column":28},"end":{"line":559,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿BlockStatement
7286¿BlockStatement¿¿¿¿¿{"start":{"line":547,"column":15},"end":{"line":560,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿BlockStatement
7287¿IfStatement¿¿¿¿¿{"start":{"line":562,"column":1},"end":{"line":566,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿IfStatement
7288¿Identifier¿¿isCommon¿¿¿{"start":{"line":562,"column":5},"end":{"line":562,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7289¿VariableDeclarator¿¿v799¿¿¿¿¿VariableDeclarator
7290¿CallExpression¿¿¿¿¿{"start":{"line":563,"column":16},"end":{"line":563,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿CallExpression
7291¿Identifier¿¿baseMergeHeavy¿¿¿{"start":{"line":563,"column":16},"end":{"line":563,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7292¿Identifier¿¿result¿¿¿{"start":{"line":563,"column":31},"end":{"line":563,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7293¿Identifier¿¿srcValue¿¿¿{"start":{"line":563,"column":39},"end":{"line":563,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7294¿Identifier¿¿customizer¿¿¿{"start":{"line":563,"column":49},"end":{"line":563,"column":59},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7295¿ExpressionStatement¿¿¿¿¿{"start":{"line":563,"column":2},"end":{"line":563,"column":61},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿ExpressionStatement
7296¿AssignmentExpression¿=¿¿¿¿{"start":{"line":563,"column":2},"end":{"line":563,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿AssignmentExpression
7297¿MemberExpression¿computed¿¿¿¿{"start":{"line":563,"column":2},"end":{"line":563,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿MemberExpression
7298¿Identifier¿¿object¿¿¿{"start":{"line":563,"column":2},"end":{"line":563,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7299¿Identifier¿¿key¿¿¿{"start":{"line":563,"column":9},"end":{"line":563,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7300¿Identifier¿¿v799¿¿¿¿¿Identifier
7301¿BlockStatement¿¿¿¿¿{"start":{"line":562,"column":15},"end":{"line":564,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿BlockStatement
7302¿VariableDeclarator¿¿v800¿¿¿¿¿VariableDeclarator
7303¿BinaryExpression¿!==¿¿¿¿{"start":{"line":564,"column":12},"end":{"line":564,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿BinaryExpression
7304¿Identifier¿¿result¿¿¿{"start":{"line":564,"column":12},"end":{"line":564,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7305¿Identifier¿¿value¿¿¿{"start":{"line":564,"column":23},"end":{"line":564,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7306¿IfStatement¿¿¿¿¿{"start":{"line":564,"column":8},"end":{"line":566,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿IfStatement
7307¿Identifier¿¿v800¿¿¿¿¿Identifier
7308¿ExpressionStatement¿¿¿¿¿{"start":{"line":565,"column":2},"end":{"line":565,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿ExpressionStatement
7309¿AssignmentExpression¿=¿¿¿¿{"start":{"line":565,"column":2},"end":{"line":565,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿AssignmentExpression
7310¿MemberExpression¿computed¿¿¿¿{"start":{"line":565,"column":2},"end":{"line":565,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿MemberExpression
7311¿Identifier¿¿object¿¿¿{"start":{"line":565,"column":2},"end":{"line":565,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7312¿Identifier¿¿key¿¿¿{"start":{"line":565,"column":9},"end":{"line":565,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7313¿Identifier¿¿result¿¿¿{"start":{"line":565,"column":16},"end":{"line":565,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7314¿BlockStatement¿¿¿¿¿{"start":{"line":564,"column":30},"end":{"line":566,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿BlockStatement
7315¿BlockStatement¿¿¿¿¿¿¿BlockStatement
7316¿BlockStatement¿¿¿¿¿{"start":{"line":542,"column":61},"end":{"line":567,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿BlockStatement
7317¿ExpressionStatement¿¿¿¿¿{"start":{"line":568,"column":0},"end":{"line":568,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿ExpressionStatement
7318¿AssignmentExpression¿=¿¿¿¿{"start":{"line":568,"column":0},"end":{"line":568,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿AssignmentExpression
7319¿MemberExpression¿¿¿¿¿{"start":{"line":568,"column":0},"end":{"line":568,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿MemberExpression
7320¿Identifier¿¿exports¿¿¿{"start":{"line":568,"column":0},"end":{"line":568,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7321¿Identifier¿¿mergeHeavy¿¿¿{"start":{"line":568,"column":8},"end":{"line":568,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7322¿Identifier¿¿mergeHeavy¿¿¿{"start":{"line":568,"column":21},"end":{"line":568,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7323¿VariableDeclarator¿¿duplicatesSymbol¿¿¿{"start":{"line":578,"column":6},"end":{"line":578,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿VariableDeclarator
7324¿CallExpression¿¿¿¿¿{"start":{"line":578,"column":25},"end":{"line":578,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿CallExpression
7325¿Identifier¿¿Symbol¿¿¿{"start":{"line":578,"column":25},"end":{"line":578,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7326¿Literal¿string¿¿'duplicates'¿¿{"start":{"line":578,"column":32},"end":{"line":578,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Literal
7327¿VariableDeclarator¿exported¿getDuplicates¿¿¿¿¿VariableDeclarator
7328¿FunctionExpression¿¿anon¿¿¿{"start":{"line":579,"column":0},"end":{"line":590,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿FunctionExpression
7329¿Identifier¿¿arr¿¿¿{"start":{"line":579,"column":23},"end":{"line":579,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7330¿VariableDeclarator¿¿v804¿¿¿¿¿VariableDeclarator
7331¿ArrowFunctionExpression¿¿¿¿¿{"start":{"line":580,"column":19},"end":{"line":589,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿ArrowFunctionExpression
7332¿Identifier¿¿memo¿¿¿{"start":{"line":580,"column":20},"end":{"line":580,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7333¿Identifier¿¿val¿¿¿{"start":{"line":580,"column":26},"end":{"line":580,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7334¿VariableDeclarator¿¿v801¿¿¿¿¿VariableDeclarator
7335¿MemberExpression¿computed¿¿¿¿{"start":{"line":581,"column":10},"end":{"line":581,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿MemberExpression
7336¿Identifier¿¿memo¿¿¿{"start":{"line":581,"column":10},"end":{"line":581,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7337¿Identifier¿¿val¿¿¿{"start":{"line":581,"column":15},"end":{"line":581,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7338¿SwitchStatement¿¿¿¿¿{"start":{"line":581,"column":2},"end":{"line":587,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿SwitchStatement
7339¿Identifier¿¿v801¿¿¿¿¿Identifier
7340¿SwitchCase¿¿¿¿¿{"start":{"line":582,"column":3},"end":{"line":584,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿SwitchCase
7341¿Literal¿boolean¿¿true¿¿{"start":{"line":582,"column":8},"end":{"line":582,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Literal
7342¿VariableDeclarator¿¿v802¿¿¿¿¿VariableDeclarator
7343¿MemberExpression¿computed¿¿¿¿{"start":{"line":583,"column":4},"end":{"line":583,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿MemberExpression
7344¿Identifier¿¿memo¿¿¿{"start":{"line":583,"column":4},"end":{"line":583,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7345¿Identifier¿¿duplicatesSymbol¿¿¿{"start":{"line":583,"column":9},"end":{"line":583,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7346¿VariableDeclarator¿¿v803¿¿¿¿¿VariableDeclarator
7347¿CallExpression¿¿¿¿¿{"start":{"line":583,"column":4},"end":{"line":583,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿CallExpression
7348¿MemberExpression¿¿¿¿¿{"start":{"line":583,"column":4},"end":{"line":583,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿MemberExpression
7349¿Identifier¿¿v802¿¿¿¿¿Identifier
7350¿Identifier¿¿push¿¿¿{"start":{"line":583,"column":27},"end":{"line":583,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7351¿Identifier¿¿val¿¿¿{"start":{"line":583,"column":32},"end":{"line":583,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
7352¿ExpressionStatement¿¿¿¿¿{"start":{"line":583,"column":4},"end":{"line":583,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿ExpressionStatement
7353¿Identifier¿¿v803¿¿¿¿¿Identifier
7354¿ExpressionStatement¿¿¿¿¿{"start":{"line":584,"column":4},"end":{"line":584,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿ExpressionStatement
7355¿AssignmentExpression¿=¿¿¿¿{"start":{"line":584,"column":4},"end":{"line":584,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿AssignmentExpression
7356¿MemberExpression¿computed¿¿¿¿{"start":{"line":584,"column":4},"end":{"line":584,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿MemberExpression
