Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
2727¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":365,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Program
3822¿CallExpression¿¿4884¿¿¿¿{"start":{"line":203,"column":46},"end":{"line":203,"column":70},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿CallExpression
3823¿MemberExpression¿¿4884¿¿¿¿{"start":{"line":203,"column":46},"end":{"line":203,"column":65},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿MemberExpression
3824¿Identifier¿¿4884¿helpers_1¿¿¿{"start":{"line":203,"column":46},"end":{"line":203,"column":55},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3825¿Identifier¿¿4884¿isInteger¿¿¿{"start":{"line":203,"column":56},"end":{"line":203,"column":65},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3826¿Identifier¿¿4884¿key¿¿¿{"start":{"line":203,"column":66},"end":{"line":203,"column":69},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3827¿VariableDeclarator¿¿4884¿v367¿¿¿{"start":{"line":203,"column":45},"end":{"line":203,"column":70},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3828¿UnaryExpression¿!¿4884¿¿¿¿{"start":{"line":203,"column":45},"end":{"line":203,"column":70},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿UnaryExpression
3829¿Identifier¿¿4884¿v366¿¿¿¿¿Identifier
3830¿VariableDeclarator¿¿4884¿v368¿¿¿{"start":{"line":203,"column":24},"end":{"line":203,"column":70},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3831¿LogicalExpression¿&&¿4884¿¿¿¿{"start":{"line":203,"column":24},"end":{"line":203,"column":70},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿LogicalExpression
3832¿Identifier¿¿4884¿validateOperation¿¿¿{"start":{"line":203,"column":24},"end":{"line":203,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3833¿Identifier¿¿4884¿v367¿¿¿¿¿Identifier
3834¿IfStatement¿¿4884¿¿¿¿{"start":{"line":203,"column":20},"end":{"line":205,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿IfStatement
3835¿Identifier¿¿4884¿v368¿¿¿¿¿Identifier
3836¿VariableDeclarator¿¿4884¿v369¿¿¿{"start":{"line":204,"column":221},"end":{"line":204,"column":235},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3837¿MemberExpression¿¿4884¿¿¿¿{"start":{"line":204,"column":221},"end":{"line":204,"column":235},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿MemberExpression
3838¿Identifier¿¿4884¿operation¿¿¿{"start":{"line":204,"column":221},"end":{"line":204,"column":230},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3839¿Identifier¿¿4884¿path¿¿¿{"start":{"line":204,"column":231},"end":{"line":204,"column":235},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3840¿VariableDeclarator¿¿4884¿v370¿¿¿{"start":{"line":204,"column":30},"end":{"line":204,"column":247},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3841¿NewExpression¿¿4884¿¿¿¿{"start":{"line":204,"column":30},"end":{"line":204,"column":247},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿NewExpression
3842¿MemberExpression¿¿4884¿¿¿¿{"start":{"line":204,"column":34},"end":{"line":204,"column":56},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿MemberExpression
3843¿Identifier¿¿4884¿exports¿¿¿{"start":{"line":204,"column":34},"end":{"line":204,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3844¿Identifier¿¿4884¿JsonPatchError¿¿¿{"start":{"line":204,"column":42},"end":{"line":204,"column":56},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3845¿Literal¿string¿4884¿¿'Expected an unsigned base-10 integer value, making the new referenced value the array element with the zero-based index'¿¿{"start":{"line":204,"column":57},"end":{"line":204,"column":178},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Literal
3846¿Literal¿string¿4884¿¿'OPERATION_PATH_ILLEGAL_ARRAY_INDEX'¿¿{"start":{"line":204,"column":180},"end":{"line":204,"column":216},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Literal
3847¿Literal¿number¿4884¿¿0¿¿{"start":{"line":204,"column":218},"end":{"line":204,"column":219},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Literal
3848¿Identifier¿¿4884¿v369¿¿¿¿¿Identifier
3849¿Identifier¿¿4884¿operation¿¿¿{"start":{"line":204,"column":237},"end":{"line":204,"column":246},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3850¿ThrowStatement¿¿4884¿¿¿¿{"start":{"line":204,"column":24},"end":{"line":204,"column":248},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿ThrowStatement
3851¿Identifier¿¿4884¿v370¿¿¿¿¿Identifier
3852¿BlockStatement¿¿4884¿¿¿¿{"start":{"line":203,"column":72},"end":{"line":205,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿BlockStatement
3853¿VariableDeclarator¿¿4884¿v371¿¿¿{"start":{"line":206,"column":27},"end":{"line":206,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3854¿UnaryExpression¿~¿4884¿¿¿¿{"start":{"line":206,"column":27},"end":{"line":206,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿UnaryExpression
3855¿Identifier¿¿4884¿key¿¿¿{"start":{"line":206,"column":28},"end":{"line":206,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3856¿VariableDeclarator¿¿4884¿v372¿¿¿{"start":{"line":206,"column":26},"end":{"line":206,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3857¿UnaryExpression¿~¿4884¿¿¿¿{"start":{"line":206,"column":26},"end":{"line":206,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿UnaryExpression
3858¿Identifier¿¿4884¿v371¿¿¿¿¿Identifier
3859¿ExpressionStatement¿¿4884¿¿¿¿{"start":{"line":206,"column":20},"end":{"line":206,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿ExpressionStatement
3860¿AssignmentExpression¿=¿4884¿¿¿¿{"start":{"line":206,"column":20},"end":{"line":206,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿AssignmentExpression
3861¿Identifier¿¿4884¿key¿¿¿{"start":{"line":206,"column":20},"end":{"line":206,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3862¿Identifier¿¿4884¿v372¿¿¿¿¿Identifier
3863¿BlockStatement¿¿4884¿¿¿¿{"start":{"line":202,"column":21},"end":{"line":207,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿BlockStatement
3864¿VariableDeclarator¿¿4884¿v373¿¿¿{"start":{"line":208,"column":20},"end":{"line":208,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3865¿BinaryExpression¿>=¿4884¿¿¿¿{"start":{"line":208,"column":20},"end":{"line":208,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿BinaryExpression
3866¿Identifier¿¿4884¿t¿¿¿{"start":{"line":208,"column":20},"end":{"line":208,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3867¿Identifier¿¿4884¿len¿¿¿{"start":{"line":208,"column":25},"end":{"line":208,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3868¿IfStatement¿¿4884¿¿¿¿{"start":{"line":208,"column":16},"end":{"line":217,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿IfStatement
3869¿Identifier¿¿4884¿v373¿¿¿¿¿Identifier
3870¿VariableDeclarator¿¿4884¿v374¿¿¿{"start":{"line":209,"column":45},"end":{"line":209,"column":57},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3871¿MemberExpression¿¿4884¿¿¿¿{"start":{"line":209,"column":45},"end":{"line":209,"column":57},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿MemberExpression
3872¿Identifier¿¿4884¿operation¿¿¿{"start":{"line":209,"column":45},"end":{"line":209,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3873¿Identifier¿¿4884¿op¿¿¿{"start":{"line":209,"column":55},"end":{"line":209,"column":57},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3874¿VariableDeclarator¿¿4884¿v375¿¿¿{"start":{"line":209,"column":45},"end":{"line":209,"column":67},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3875¿BinaryExpression¿===¿4884¿¿¿¿{"start":{"line":209,"column":45},"end":{"line":209,"column":67},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿BinaryExpression
3876¿Identifier¿¿4884¿v374¿¿¿¿¿Identifier
3877¿Literal¿string¿4884¿¿'add'¿¿{"start":{"line":209,"column":62},"end":{"line":209,"column":67},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Literal
3878¿VariableDeclarator¿¿4884¿v376¿¿¿{"start":{"line":209,"column":24},"end":{"line":209,"column":67},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3879¿LogicalExpression¿&&¿4884¿¿¿¿{"start":{"line":209,"column":24},"end":{"line":209,"column":67},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿LogicalExpression
3880¿Identifier¿¿4884¿validateOperation¿¿¿{"start":{"line":209,"column":24},"end":{"line":209,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3881¿Identifier¿¿4884¿v375¿¿¿¿¿Identifier
3882¿VariableDeclarator¿¿4884¿v377¿¿¿{"start":{"line":209,"column":77},"end":{"line":209,"column":87},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3883¿MemberExpression¿¿4884¿¿¿¿{"start":{"line":209,"column":77},"end":{"line":209,"column":87},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿MemberExpression
3884¿Identifier¿¿4884¿obj¿¿¿{"start":{"line":209,"column":77},"end":{"line":209,"column":80},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3885¿Identifier¿¿4884¿length¿¿¿{"start":{"line":209,"column":81},"end":{"line":209,"column":87},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3886¿VariableDeclarator¿¿4884¿v378¿¿¿{"start":{"line":209,"column":71},"end":{"line":209,"column":87},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3887¿BinaryExpression¿>¿4884¿¿¿¿{"start":{"line":209,"column":71},"end":{"line":209,"column":87},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿BinaryExpression
3888¿Identifier¿¿4884¿key¿¿¿{"start":{"line":209,"column":71},"end":{"line":209,"column":74},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3889¿Identifier¿¿4884¿v377¿¿¿¿¿Identifier
3890¿VariableDeclarator¿¿4884¿v379¿¿¿{"start":{"line":209,"column":24},"end":{"line":209,"column":87},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3891¿LogicalExpression¿&&¿4884¿¿¿¿{"start":{"line":209,"column":24},"end":{"line":209,"column":87},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿LogicalExpression
3892¿Identifier¿¿4884¿v376¿¿¿¿¿Identifier
3893¿Identifier¿¿4884¿v378¿¿¿¿¿Identifier
3894¿IfStatement¿¿4884¿¿¿¿{"start":{"line":209,"column":20},"end":{"line":211,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿IfStatement
3895¿Identifier¿¿4884¿v379¿¿¿¿¿Identifier
3896¿VariableDeclarator¿¿4884¿v380¿¿¿{"start":{"line":210,"column":177},"end":{"line":210,"column":191},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3897¿MemberExpression¿¿4884¿¿¿¿{"start":{"line":210,"column":177},"end":{"line":210,"column":191},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿MemberExpression
3898¿Identifier¿¿4884¿operation¿¿¿{"start":{"line":210,"column":177},"end":{"line":210,"column":186},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3899¿Identifier¿¿4884¿path¿¿¿{"start":{"line":210,"column":187},"end":{"line":210,"column":191},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3900¿VariableDeclarator¿¿4884¿v381¿¿¿{"start":{"line":210,"column":30},"end":{"line":210,"column":203},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3901¿NewExpression¿¿4884¿¿¿¿{"start":{"line":210,"column":30},"end":{"line":210,"column":203},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿NewExpression
3902¿MemberExpression¿¿4884¿¿¿¿{"start":{"line":210,"column":34},"end":{"line":210,"column":56},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿MemberExpression
3903¿Identifier¿¿4884¿exports¿¿¿{"start":{"line":210,"column":34},"end":{"line":210,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3904¿Identifier¿¿4884¿JsonPatchError¿¿¿{"start":{"line":210,"column":42},"end":{"line":210,"column":56},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3905¿Literal¿string¿4884¿¿'The specified index MUST NOT be greater than the number of elements in the array'¿¿{"start":{"line":210,"column":57},"end":{"line":210,"column":139},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Literal
3906¿Literal¿string¿4884¿¿'OPERATION_VALUE_OUT_OF_BOUNDS'¿¿{"start":{"line":210,"column":141},"end":{"line":210,"column":172},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Literal
3907¿Literal¿number¿4884¿¿0¿¿{"start":{"line":210,"column":174},"end":{"line":210,"column":175},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Literal
3908¿Identifier¿¿4884¿v380¿¿¿¿¿Identifier
3909¿Identifier¿¿4884¿operation¿¿¿{"start":{"line":210,"column":193},"end":{"line":210,"column":202},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3910¿ThrowStatement¿¿4884¿¿¿¿{"start":{"line":210,"column":24},"end":{"line":210,"column":204},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿ThrowStatement
3911¿Identifier¿¿4884¿v381¿¿¿¿¿Identifier
3912¿BlockStatement¿¿4884¿¿¿¿{"start":{"line":209,"column":89},"end":{"line":211,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿BlockStatement
3913¿VariableDeclarator¿¿4884¿v382¿¿¿{"start":{"line":212,"column":45},"end":{"line":212,"column":57},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3914¿MemberExpression¿¿4884¿¿¿¿{"start":{"line":212,"column":45},"end":{"line":212,"column":57},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿MemberExpression
3915¿Identifier¿¿4884¿operation¿¿¿{"start":{"line":212,"column":45},"end":{"line":212,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3916¿Identifier¿¿4884¿op¿¿¿{"start":{"line":212,"column":55},"end":{"line":212,"column":57},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3917¿VariableDeclarator¿¿4884¿v383¿¿¿{"start":{"line":212,"column":38},"end":{"line":212,"column":58},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3918¿MemberExpression¿computed¿4884¿¿¿¿{"start":{"line":212,"column":38},"end":{"line":212,"column":58},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿MemberExpression
3919¿Identifier¿¿4884¿arrOps¿¿¿{"start":{"line":212,"column":38},"end":{"line":212,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3920¿Identifier¿¿4884¿v382¿¿¿¿¿Identifier
3921¿VariableDeclarator¿¿4884¿returnValue¿¿¿{"start":{"line":212,"column":24},"end":{"line":212,"column":94},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3922¿CallExpression¿¿4884¿¿¿¿{"start":{"line":212,"column":38},"end":{"line":212,"column":94},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿CallExpression
3923¿MemberExpression¿¿4884¿¿¿¿{"start":{"line":212,"column":38},"end":{"line":212,"column":63},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿MemberExpression
3924¿Identifier¿¿4884¿v383¿¿¿¿¿Identifier
3925¿Identifier¿¿4884¿call¿¿¿{"start":{"line":212,"column":59},"end":{"line":212,"column":63},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3926¿Identifier¿¿4884¿operation¿¿¿{"start":{"line":212,"column":64},"end":{"line":212,"column":73},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3927¿Identifier¿¿4884¿obj¿¿¿{"start":{"line":212,"column":75},"end":{"line":212,"column":78},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3928¿Identifier¿¿4884¿key¿¿¿{"start":{"line":212,"column":80},"end":{"line":212,"column":83},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3929¿Identifier¿¿4884¿document¿¿¿{"start":{"line":212,"column":85},"end":{"line":212,"column":93},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
3930¿VariableDeclarator¿¿4884¿v384¿¿¿{"start":{"line":213,"column":24},"end":{"line":213,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
3931¿MemberExpression¿¿4884¿¿¿¿{"start":{"line":213,"column":24},"end":{"line":213,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿MemberExpression
3932¿Identifier¿¿4884¿returnValue¿¿¿{"start":{"line":213,"column":24},"end":{"line":213,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
