Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1107¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":132,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/swiper_6.5.0/src/utils.js"}¿¿Program
1987¿CFG_IF_END¿¿0¿1512¿¿¿¿¿CFG_IF_END
1988¿CFG_IF_END¿¿0¿1506¿¿¿¿¿CFG_IF_END
1989¿CFG_F_START¿¿1989¿1563_anon¿¿¿¿¿CFG_F_START
1990¿CFG_F_END¿¿0¿1563_anon¿¿¿¿¿CFG_F_END
1991¿CFG_F_START¿¿1991¿1604_anon¿¿¿¿¿CFG_F_START
1992¿CFG_F_END¿¿0¿1604_anon¿¿¿¿¿CFG_F_END
1993¿CFG_IF_END¿¿0¿1618¿¿¿¿¿CFG_IF_END
1994¿CFG_IF_END¿¿0¿1667¿¿¿¿¿CFG_IF_END
1995¿CFG_IF_END¿¿0¿1801¿¿¿¿¿CFG_IF_END
1996¿CFG_IF_END¿¿0¿1760¿¿¿¿¿CFG_IF_END
1997¿CFG_IF_END¿¿0¿1738¿¿¿¿¿CFG_IF_END
1998¿CFG_WHILE_END¿¿0¿¿¿¿¿¿CFG_WHILE_END
1999¿CFG_IF_END¿¿0¿1691¿¿¿¿¿CFG_IF_END
2000¿CFG_WHILE_END¿¿0¿¿¿¿¿¿CFG_WHILE_END
2001¿CFG_F_START¿¿2001¿1859_anon¿¿¿¿¿CFG_F_START
2002¿CFG_F_END¿¿0¿1859_anon¿¿¿¿¿CFG_F_END
2003¿CFG_F_START¿¿2003¿1869_anon¿¿¿¿¿CFG_F_START
2004¿CFG_F_END¿¿0¿1869_anon¿¿¿¿¿CFG_F_END
2005¿CFG_F_START¿¿2005¿1892_anon¿¿¿¿¿CFG_F_START
2006¿CFG_F_END¿¿0¿1892_anon¿¿¿¿¿CFG_F_END
2007¿CFG_IF_END¿¿0¿1909¿¿¿¿¿CFG_IF_END
2008¿CFG_IF_END¿¿0¿1879¿¿¿¿¿CFG_IF_END
2009¿TAINT_SOURCE¿¿0¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
2010¿PDG_OBJECT¿¿0¿1962.deleteProps-o204¿¿¿¿¿PDG_OBJECT
2011¿PDG_OBJECT¿¿0¿1962.exports-o205¿¿¿¿¿PDG_OBJECT
2012¿PDG_OBJECT¿¿0¿1962.exports.deleteProps-o206¿¿¿¿¿PDG_OBJECT
2013¿PDG_OBJECT¿¿0¿1962.nextTick-o207¿¿¿¿¿PDG_OBJECT
2014¿PDG_OBJECT¿¿0¿1962.exports-o208¿¿¿¿¿PDG_OBJECT
2015¿PDG_OBJECT¿¿0¿1962.exports.nextTick-o209¿¿¿¿¿PDG_OBJECT
2016¿PDG_OBJECT¿¿0¿1962.now-o210¿¿¿¿¿PDG_OBJECT
2017¿PDG_OBJECT¿¿0¿1962.exports-o211¿¿¿¿¿PDG_OBJECT
2018¿PDG_OBJECT¿¿0¿1962.exports.now-o212¿¿¿¿¿PDG_OBJECT
2019¿PDG_OBJECT¿¿0¿1962.getTranslate-o213¿¿¿¿¿PDG_OBJECT
2020¿PDG_OBJECT¿¿0¿1962.exports-o214¿¿¿¿¿PDG_OBJECT
2021¿PDG_OBJECT¿¿0¿1962.exports.getTranslate-o215¿¿¿¿¿PDG_OBJECT
2022¿PDG_OBJECT¿¿0¿1962.isObject-o216¿¿¿¿¿PDG_OBJECT
2023¿PDG_OBJECT¿¿0¿1962.exports-o217¿¿¿¿¿PDG_OBJECT
2024¿PDG_OBJECT¿¿0¿1962.exports.isObject-o218¿¿¿¿¿PDG_OBJECT
2025¿PDG_OBJECT¿¿0¿1962.extend-o219¿¿¿¿¿PDG_OBJECT
2026¿PDG_OBJECT¿¿0¿1962.exports-o220¿¿¿¿¿PDG_OBJECT
2027¿PDG_OBJECT¿¿0¿1962.exports.extend-o221¿¿¿¿¿PDG_OBJECT
2028¿PDG_OBJECT¿¿0¿1962.bindModuleMethods-o222¿¿¿¿¿PDG_OBJECT
2029¿PDG_OBJECT¿¿0¿1962.exports-o223¿¿¿¿¿PDG_OBJECT
2030¿PDG_OBJECT¿¿0¿1962.exports.bindModuleMethods-o224¿¿¿¿¿PDG_OBJECT
2031¿PDG_CALL¿¿1962¿1962.CALL->require-o225¿¿¿¿¿PDG_CALL
2032¿PDG_OBJECT¿¿0¿1962._ssrWindow-o226¿¿¿¿¿PDG_OBJECT
2033¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
2034¿PDG_OBJECT¿¿0¿1964.this-o227¿¿¿¿¿PDG_OBJECT
2035¿PDG_OBJECT¿¿0¿1964.obj-o228¿¿¿¿¿PDG_OBJECT
2036¿PDG_OBJECT¿¿0¿1970.this-o229¿¿¿¿¿PDG_OBJECT
2037¿PDG_OBJECT¿¿0¿1970.callback-o230¿¿¿¿¿PDG_OBJECT
2038¿PDG_OBJECT¿¿0¿1970.delay-o231¿¿¿¿¿PDG_OBJECT
2039¿PDG_OBJECT¿¿0¿1973.this-o232¿¿¿¿¿PDG_OBJECT
2040¿PDG_OBJECT¿¿0¿1975.this-o233¿¿¿¿¿PDG_OBJECT
2041¿PDG_OBJECT¿¿0¿1975.el-o234¿¿¿¿¿PDG_OBJECT
2042¿PDG_OBJECT¿¿0¿1975.axis-o235¿¿¿¿¿PDG_OBJECT
2043¿PDG_OBJECT¿¿0¿1989.this-o236¿¿¿¿¿PDG_OBJECT
2044¿PDG_OBJECT¿¿0¿1989.o-o237¿¿¿¿¿PDG_OBJECT
2045¿PDG_OBJECT¿¿0¿1991.this-o238¿¿¿¿¿PDG_OBJECT
2046¿PDG_OBJECT¿¿0¿2001.this-o239¿¿¿¿¿PDG_OBJECT
2047¿PDG_OBJECT¿¿0¿2001.instance-o240¿¿¿¿¿PDG_OBJECT
2048¿PDG_OBJECT¿¿0¿2001.obj-o241¿¿¿¿¿PDG_OBJECT
2049¿PDG_CALL¿¿1964¿1964.CALL->Object.keys-o242¿¿¿¿¿PDG_CALL
2050¿PDG_OBJECT¿¿0¿1964.v115-o243¿¿¿¿¿PDG_OBJECT
2051¿PDG_OBJECT¿¿0¿1966.this-o244¿¿¿¿¿PDG_OBJECT
2052¿PDG_OBJECT¿¿0¿1966.key-o245¿¿¿¿¿PDG_OBJECT
2053¿PDG_OBJECT¿¿0¿1964.v118-o246¿¿¿¿¿PDG_OBJECT
2054¿PDG_CALL¿¿1964¿1964.CALL->v115.forEach-o247¿¿¿¿¿PDG_CALL
2055¿PDG_OBJECT¿¿0¿1964.v119-o248¿¿¿¿¿PDG_OBJECT
2056¿PDG_OBJECT¿¿0¿1966.object-o249¿¿¿¿¿PDG_OBJECT
2057¿PDG_OBJECT¿¿0¿1966.object.*-o250¿¿¿¿¿PDG_OBJECT
2058¿PDG_OBJECT¿¿0¿1970.v121-o251¿¿¿¿¿PDG_OBJECT
2059¿PDG_CALL¿¿1970¿1970.CALL->setTimeout-o252¿¿¿¿¿PDG_CALL
2060¿PDG_OBJECT¿¿0¿1970.v122-o253¿¿¿¿¿PDG_OBJECT
2061¿PDG_RETURN¿¿0¿1970.RET_OBJ-o254¿¿¿¿¿PDG_RETURN
2062¿PDG_CALL¿¿1973¿1973.CALL->Date.now-o255¿¿¿¿¿PDG_CALL
2063¿PDG_OBJECT¿¿0¿1973.v123-o256¿¿¿¿¿PDG_OBJECT
2064¿PDG_RETURN¿¿0¿1973.RET_OBJ-o257¿¿¿¿¿PDG_RETURN
2065¿PDG_OBJECT¿¿0¿1975.v125-o258¿¿¿¿¿PDG_OBJECT
2066¿PDG_OBJECT¿¿0¿1975._ssrWindow.getWindow-o259¿¿¿¿¿PDG_OBJECT
2067¿PDG_CALL¿¿1975¿1975.CALL->undefined-o260¿¿¿¿¿PDG_CALL
2068¿PDG_OBJECT¿¿0¿1975.window-o261¿¿¿¿¿PDG_OBJECT
2069¿PDG_OBJECT¿¿0¿1975.matrix-o262¿¿¿¿¿PDG_OBJECT
2070¿PDG_OBJECT¿¿0¿1975.curTransform-o263¿¿¿¿¿PDG_OBJECT
2071¿PDG_OBJECT¿¿0¿1975.transformMatrix-o264¿¿¿¿¿PDG_OBJECT
2072¿PDG_CALL¿¿1975¿1975.CALL->window.getComputedStyle-o265¿¿¿¿¿PDG_CALL
2073¿PDG_OBJECT¿¿0¿1975.curStyle-o266¿¿¿¿¿PDG_OBJECT
2074¿PDG_OBJECT¿¿0¿1975.window.WebKitCSSMatrix-o267¿¿¿¿¿PDG_OBJECT
2075¿PDG_OBJECT¿¿0¿1975.curStyle.transform-o268¿¿¿¿¿PDG_OBJECT
2076¿PDG_OBJECT¿¿0¿1975.curStyle.webkitTransform-o269¿¿¿¿¿PDG_OBJECT
2077¿PDG_CALL¿¿1975¿1975.CALL->curTransform.split-o270¿¿¿¿¿PDG_CALL
2078¿PDG_OBJECT¿¿0¿1975.v130-o271¿¿¿¿¿PDG_OBJECT
2079¿PDG_OBJECT¿¿0¿1975.v130.length-o272¿¿¿¿¿PDG_OBJECT
2080¿PDG_OBJECT¿¿0¿1975.v132-o273¿¿¿¿¿PDG_OBJECT
2081¿PDG_CALL¿¿1975¿1975.CALL->curTransform.split-o274¿¿¿¿¿PDG_CALL
2082¿PDG_OBJECT¿¿0¿1975.v133-o275¿¿¿¿¿PDG_OBJECT
2083¿PDG_OBJECT¿¿0¿1978.this-o276¿¿¿¿¿PDG_OBJECT
2084¿PDG_OBJECT¿¿0¿1978.a-o277¿¿¿¿¿PDG_OBJECT
2085¿PDG_OBJECT¿¿0¿1975.v135-o278¿¿¿¿¿PDG_OBJECT
2086¿PDG_CALL¿¿1975¿1975.CALL->v133.map-o279¿¿¿¿¿PDG_CALL
2087¿PDG_OBJECT¿¿0¿1975.v136-o280¿¿¿¿¿PDG_OBJECT
2088¿PDG_CALL¿¿1975¿1975.CALL->v136.join-o281¿¿¿¿¿PDG_CALL
2089¿PDG_OBJECT¿¿0¿1975.curTransform-o282¿¿¿¿¿PDG_OBJECT
2090¿PDG_OBJECT¿¿0¿1975.v137-o283¿¿¿¿¿PDG_OBJECT
2091¿PDG_OBJECT¿¿0¿1975.v138-o284¿¿¿¿¿PDG_OBJECT
2092¿PDG_CALL¿¿1975¿1975.CALL->window.WebKitCSSMatrix-o285¿¿¿¿¿PDG_CALL
2093¿PDG_OBJECT¿¿0¿1975.transformMatrix-o286¿¿¿¿¿PDG_OBJECT
2094¿PDG_OBJECT¿¿0¿1975.curStyle.MozTransform-o287¿¿¿¿¿PDG_OBJECT
2095¿PDG_OBJECT¿¿0¿1975.curStyle.OTransform-o288¿¿¿¿¿PDG_OBJECT
2096¿PDG_OBJECT¿¿0¿1975.curStyle.MsTransform-o289¿¿¿¿¿PDG_OBJECT
2097¿PDG_OBJECT¿¿0¿1975.curStyle.msTransform-o290¿¿¿¿¿PDG_OBJECT
2098¿PDG_CALL¿¿1975¿1975.CALL->curStyle.getPropertyValue-o291¿¿¿¿¿PDG_CALL
2099¿PDG_OBJECT¿¿0¿1975.v148-o292¿¿¿¿¿PDG_OBJECT
2100¿PDG_CALL¿¿1975¿1975.CALL->v148.replace-o293¿¿¿¿¿PDG_CALL
2101¿PDG_OBJECT¿¿0¿1975.v149-o294¿¿¿¿¿PDG_OBJECT
2102¿PDG_CALL¿¿1975¿1975.CALL->transformMatrix.toString-o295¿¿¿¿¿PDG_CALL
2103¿PDG_OBJECT¿¿0¿1975.v150-o296¿¿¿¿¿PDG_OBJECT
2104¿PDG_CALL¿¿1975¿1975.CALL->v150.split-o297¿¿¿¿¿PDG_CALL
2105¿PDG_OBJECT¿¿0¿1975.matrix-o298¿¿¿¿¿PDG_OBJECT
2106¿PDG_OBJECT¿¿0¿1975.v151-o299¿¿¿¿¿PDG_OBJECT
2107¿PDG_OBJECT¿¿0¿1975.transformMatrix.m41-o300¿¿¿¿¿PDG_OBJECT
2108¿PDG_OBJECT¿¿0¿1975.matrix.length-o301¿¿¿¿¿PDG_OBJECT
2109¿PDG_OBJECT¿¿0¿1975.v154-o302¿¿¿¿¿PDG_OBJECT
2110¿PDG_OBJECT¿¿0¿1975.matrix.12-o303¿¿¿¿¿PDG_OBJECT
2111¿PDG_CALL¿¿1975¿1975.CALL->parseFloat-o304¿¿¿¿¿PDG_CALL
2112¿PDG_OBJECT¿¿0¿1975.curTransform-o305¿¿¿¿¿PDG_OBJECT
2113¿PDG_OBJECT¿¿0¿1975.matrix.4-o306¿¿¿¿¿PDG_OBJECT
2114¿PDG_CALL¿¿1975¿1975.CALL->parseFloat-o307¿¿¿¿¿PDG_CALL
2115¿PDG_OBJECT¿¿0¿1975.curTransform-o308¿¿¿¿¿PDG_OBJECT
2116¿PDG_OBJECT¿¿0¿1975.v157-o309¿¿¿¿¿PDG_OBJECT
2117¿PDG_OBJECT¿¿0¿1975.transformMatrix.m42-o310¿¿¿¿¿PDG_OBJECT
2118¿PDG_OBJECT¿¿0¿1975.v160-o311¿¿¿¿¿PDG_OBJECT
2119¿PDG_OBJECT¿¿0¿1975.matrix.13-o312¿¿¿¿¿PDG_OBJECT
2120¿PDG_CALL¿¿1975¿1975.CALL->parseFloat-o313¿¿¿¿¿PDG_CALL
2121¿PDG_OBJECT¿¿0¿1975.curTransform-o314¿¿¿¿¿PDG_OBJECT
2122¿PDG_OBJECT¿¿0¿1975.matrix.5-o315¿¿¿¿¿PDG_OBJECT
2123¿PDG_CALL¿¿1975¿1975.CALL->parseFloat-o316¿¿¿¿¿PDG_CALL
2124¿PDG_OBJECT¿¿0¿1975.curTransform-o317¿¿¿¿¿PDG_OBJECT
2125¿PDG_OBJECT¿¿0¿1975.v163-o318¿¿¿¿¿PDG_OBJECT
2126¿PDG_RETURN¿¿0¿1975.RET_OBJ-o319¿¿¿¿¿PDG_RETURN
2127¿PDG_CALL¿¿1978¿1978.CALL->a.replace-o320¿¿¿¿¿PDG_CALL
2128¿PDG_OBJECT¿¿0¿1978.v134-o321¿¿¿¿¿PDG_OBJECT
2129¿PDG_RETURN¿¿0¿1978.RET_OBJ-o322¿¿¿¿¿PDG_RETURN
2130¿PDG_OBJECT¿¿0¿1989.v165-o323¿¿¿¿¿PDG_OBJECT
2131¿PDG_OBJECT¿¿0¿1989.v166-o324¿¿¿¿¿PDG_OBJECT
2132¿PDG_OBJECT¿¿0¿1989.v167-o325¿¿¿¿¿PDG_OBJECT
2133¿PDG_OBJECT¿¿0¿1989.o.constructor-o326¿¿¿¿¿PDG_OBJECT
2134¿PDG_OBJECT¿¿0¿1989.v169-o327¿¿¿¿¿PDG_OBJECT
2135¿PDG_OBJECT¿¿0¿1989.v171-o328¿¿¿¿¿PDG_OBJECT
2136¿PDG_OBJECT¿¿0¿1989.v172-o329¿¿¿¿¿PDG_OBJECT
2137¿PDG_RETURN¿¿0¿1989.RET_OBJ-o330¿¿¿¿¿PDG_RETURN
2138¿PDG_OBJECT¿¿0¿1991.arguments-o331¿¿¿¿¿PDG_OBJECT
2139¿PDG_OBJECT¿¿0¿1991.arguments.length-o332¿¿¿¿¿PDG_OBJECT
2140¿PDG_OBJECT¿¿0¿1991.v174-o333¿¿¿¿¿PDG_OBJECT
2141¿PDG_OBJECT¿¿0¿1991.arguments.0-o334¿¿¿¿¿PDG_OBJECT
2142¿PDG_OBJECT¿¿0¿1991.v176-o335¿¿¿¿¿PDG_OBJECT
2143¿PDG_CALL¿¿1991¿1991.CALL->Object-o336¿¿¿¿¿PDG_CALL
2144¿PDG_OBJECT¿¿0¿1991.to-o337¿¿¿¿¿PDG_OBJECT
2145¿PDG_OBJECT¿¿0¿1991.v178-o338¿¿¿¿¿PDG_OBJECT
2146¿PDG_OBJECT¿¿0¿1991.nextSource-o339¿¿¿¿¿PDG_OBJECT
2147¿PDG_OBJECT¿¿0¿1991.v179-o340¿¿¿¿¿PDG_OBJECT
2148¿PDG_OBJECT¿¿0¿1991.v181-o341¿¿¿¿¿PDG_OBJECT
2149¿PDG_OBJECT¿¿0¿1991.arguments.*-o342¿¿¿¿¿PDG_OBJECT
2150¿PDG_OBJECT¿¿0¿1991.v184-o343¿¿¿¿¿PDG_OBJECT
2151¿PDG_OBJECT¿¿0¿1991.v185-o344¿¿¿¿¿PDG_OBJECT
2152¿PDG_OBJECT¿¿0¿1991.v186-o345¿¿¿¿¿PDG_OBJECT
2153¿PDG_CALL¿¿1991¿1991.CALL->Object-o346¿¿¿¿¿PDG_CALL
2154¿PDG_OBJECT¿¿0¿1991.v187-o347¿¿¿¿¿PDG_OBJECT
2155¿PDG_CALL¿¿1991¿1991.CALL->Object.keys-o348¿¿¿¿¿PDG_CALL
2156¿PDG_OBJECT¿¿0¿1991.keysArray-o349¿¿¿¿¿PDG_OBJECT
2157¿PDG_OBJECT¿¿0¿1991.keysArray.length-o350¿¿¿¿¿PDG_OBJECT
2158¿PDG_OBJECT¿¿0¿1991.v188-o351¿¿¿¿¿PDG_OBJECT
2159¿PDG_OBJECT¿¿0¿1991.keysArray.*-o352¿¿¿¿¿PDG_OBJECT
2160¿PDG_CALL¿¿1991¿1991.CALL->Object.getOwnPropertyDescriptor-o353¿¿¿¿¿PDG_CALL
2161¿PDG_OBJECT¿¿0¿1991.desc-o354¿¿¿¿¿PDG_OBJECT
2162¿PDG_OBJECT¿¿0¿1991.v189-o355¿¿¿¿¿PDG_OBJECT
2163¿PDG_OBJECT¿¿0¿1991.desc.enumerable-o356¿¿¿¿¿PDG_OBJECT
2164¿PDG_OBJECT¿¿0¿1991.v191-o357¿¿¿¿¿PDG_OBJECT
2165¿PDG_OBJECT¿¿0¿1991.to.*-o358¿¿¿¿¿PDG_OBJECT
2166¿PDG_CALL¿¿1991¿1991.CALL->isObject-o359¿¿¿¿¿PDG_CALL
2167¿PDG_OBJECT¿¿0¿1991.v193-o360¿¿¿¿¿PDG_OBJECT
2168¿PDG_OBJECT¿¿0¿1991.nextSource.*-o361¿¿¿¿¿PDG_OBJECT
2169¿PDG_CALL¿¿1991¿1991.CALL->isObject-o362¿¿¿¿¿PDG_CALL
2170¿PDG_OBJECT¿¿0¿1991.v195-o363¿¿¿¿¿PDG_OBJECT
2171¿PDG_OBJECT¿¿0¿1991.v196-o364¿¿¿¿¿PDG_OBJECT
2172¿PDG_CALL¿¿1991¿1991.CALL->extend-o365¿¿¿¿¿PDG_CALL
2173¿PDG_OBJECT¿¿0¿1991.v199-o366¿¿¿¿¿PDG_OBJECT
2174¿PDG_CALL¿¿1991¿1991.CALL->isObject-o367¿¿¿¿¿PDG_CALL
2175¿PDG_OBJECT¿¿0¿1991.v201-o368¿¿¿¿¿PDG_OBJECT
2176¿PDG_CALL¿¿1991¿1991.CALL->isObject-o369¿¿¿¿¿PDG_CALL
2177¿PDG_OBJECT¿¿0¿1991.v204-o370¿¿¿¿¿PDG_OBJECT
2178¿PDG_OBJECT¿¿0¿1991.v205-o371¿¿¿¿¿PDG_OBJECT
2179¿PDG_OBJECT¿¿0¿1991.v206-o372¿¿¿¿¿PDG_OBJECT
2180¿PDG_OBJECT¿¿0¿1991.to-o373¿¿¿¿¿PDG_OBJECT
2181¿PDG_OBJECT¿¿0¿1991.to.*-o374¿¿¿¿¿PDG_OBJECT
2182¿PDG_CALL¿¿1991¿1991.CALL->extend-o375¿¿¿¿¿PDG_CALL
2183¿PDG_OBJECT¿¿0¿1991.v209-o376¿¿¿¿¿PDG_OBJECT
2184¿PDG_OBJECT¿¿0¿1991.to-o377¿¿¿¿¿PDG_OBJECT
2185¿PDG_OBJECT¿¿0¿1991.to.*-o378¿¿¿¿¿PDG_OBJECT
2186¿PDG_OBJECT¿¿0¿1991.v188-o379¿¿¿¿¿PDG_OBJECT
2187¿PDG_OBJECT¿¿0¿1991.v178-o380¿¿¿¿¿PDG_OBJECT
2188¿PDG_RETURN¿¿0¿1991.RET_OBJ-o381¿¿¿¿¿PDG_RETURN
2189¿PDG_CALL¿¿2001¿2001.CALL->Object.keys-o382¿¿¿¿¿PDG_CALL
2190¿PDG_OBJECT¿¿0¿2001.v211-o383¿¿¿¿¿PDG_OBJECT
2191¿PDG_OBJECT¿¿0¿2003.this-o384¿¿¿¿¿PDG_OBJECT
2192¿PDG_OBJECT¿¿0¿2003.key-o385¿¿¿¿¿PDG_OBJECT
2193¿PDG_OBJECT¿¿0¿2001.v227-o386¿¿¿¿¿PDG_OBJECT
2194¿PDG_CALL¿¿2001¿2001.CALL->v211.forEach-o387¿¿¿¿¿PDG_CALL
2195¿PDG_OBJECT¿¿0¿2001.v228-o388¿¿¿¿¿PDG_OBJECT
2196¿PDG_OBJECT¿¿0¿2003.obj.*-o389¿¿¿¿¿PDG_OBJECT
2197¿PDG_CALL¿¿2003¿2003.CALL->isObject-o390¿¿¿¿¿PDG_CALL
2198¿PDG_OBJECT¿¿0¿2003.v213-o391¿¿¿¿¿PDG_OBJECT
2199¿PDG_CALL¿¿2003¿2003.CALL->Object.keys-o392¿¿¿¿¿PDG_CALL
2200¿PDG_OBJECT¿¿0¿2003.v215-o393¿¿¿¿¿PDG_OBJECT
2201¿PDG_OBJECT¿¿0¿2005.this-o394¿¿¿¿¿PDG_OBJECT
2202¿PDG_OBJECT¿¿0¿2005.subKey-o395¿¿¿¿¿PDG_OBJECT
2203¿PDG_OBJECT¿¿0¿2003.v224-o396¿¿¿¿¿PDG_OBJECT
2204¿PDG_CALL¿¿2003¿2003.CALL->v215.forEach-o397¿¿¿¿¿PDG_CALL
2205¿PDG_OBJECT¿¿0¿2003.v225-o398¿¿¿¿¿PDG_OBJECT
2206¿PDG_OBJECT¿¿0¿2003.instance-o399¿¿¿¿¿PDG_OBJECT
2207¿PDG_OBJECT¿¿0¿2003.instance.*-o400¿¿¿¿¿PDG_OBJECT
2208¿PDG_OBJECT¿¿0¿2005.v216.*-o401¿¿¿¿¿PDG_OBJECT
2209¿PDG_OBJECT¿¿0¿2005.v219-o402¿¿¿¿¿PDG_OBJECT
2210¿PDG_CALL¿¿2005¿2005.CALL->v222.bind-o403¿¿¿¿¿PDG_CALL
2211¿PDG_OBJECT¿¿0¿2005.v223-o404¿¿¿¿¿PDG_OBJECT
2212¿PDG_OBJECT¿¿0¿2005.v220-o405¿¿¿¿¿PDG_OBJECT
2213¿PDG_OBJECT¿¿0¿2005.v220.*-o406¿¿¿¿¿PDG_OBJECT
