Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
3501¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":561,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Program
5374¿VariableDeclarator¿¿6258¿v629¿¿¿{"start":{"line":419,"column":24},"end":{"line":419,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿VariableDeclarator
5375¿BinaryExpression¿<¿6258¿¿¿¿{"start":{"line":419,"column":24},"end":{"line":419,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿BinaryExpression
5376¿Identifier¿¿6258¿j¿¿¿{"start":{"line":419,"column":24},"end":{"line":419,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
5377¿Identifier¿¿6258¿v628¿¿¿¿¿Identifier
5378¿WhileStatement¿¿6258¿¿¿¿{"start":{"line":419,"column":8},"end":{"line":421,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿WhileStatement
5379¿Identifier¿¿6258¿v629¿¿¿¿¿Identifier
5380¿VariableDeclarator¿¿6258¿v631¿¿¿{"start":{"line":420,"column":14},"end":{"line":420,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿VariableDeclarator
5381¿MemberExpression¿computed¿6258¿¿¿¿{"start":{"line":420,"column":14},"end":{"line":420,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿MemberExpression
5382¿Identifier¿¿6258¿keys¿¿¿{"start":{"line":420,"column":14},"end":{"line":420,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
5383¿Identifier¿¿6258¿i¿¿¿{"start":{"line":420,"column":19},"end":{"line":420,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
5384¿VariableDeclarator¿¿6258¿v632¿¿¿{"start":{"line":420,"column":10},"end":{"line":420,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿VariableDeclarator
5385¿MemberExpression¿computed¿6258¿¿¿¿{"start":{"line":420,"column":10},"end":{"line":420,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿MemberExpression
5386¿Identifier¿¿6258¿obj¿¿¿{"start":{"line":420,"column":10},"end":{"line":420,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
5387¿Identifier¿¿6258¿v631¿¿¿¿¿Identifier
5388¿VariableDeclarator¿¿6258¿v633¿¿¿{"start":{"line":420,"column":28},"end":{"line":420,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿VariableDeclarator
5389¿MemberExpression¿computed¿6258¿¿¿¿{"start":{"line":420,"column":28},"end":{"line":420,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿MemberExpression
5390¿Identifier¿¿6258¿val¿¿¿{"start":{"line":420,"column":28},"end":{"line":420,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
5391¿Identifier¿¿6258¿j¿¿¿{"start":{"line":420,"column":32},"end":{"line":420,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
5392¿VariableDeclarator¿¿6258¿v634¿¿¿{"start":{"line":420,"column":10},"end":{"line":420,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿VariableDeclarator
5393¿CallExpression¿¿6258¿¿¿¿{"start":{"line":420,"column":10},"end":{"line":420,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿CallExpression
5394¿MemberExpression¿¿6258¿¿¿¿{"start":{"line":420,"column":10},"end":{"line":420,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿MemberExpression
5395¿Identifier¿¿6258¿v632¿¿¿¿¿Identifier
5396¿Identifier¿¿6258¿push¿¿¿{"start":{"line":420,"column":23},"end":{"line":420,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
5397¿Identifier¿¿6258¿v633¿¿¿¿¿Identifier
5398¿ExpressionStatement¿¿6258¿¿¿¿{"start":{"line":420,"column":10},"end":{"line":420,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿ExpressionStatement
5399¿Identifier¿¿6258¿v634¿¿¿¿¿Identifier
5400¿VariableDeclarator¿¿6258¿v630¿¿¿{"start":{"line":419,"column":40},"end":{"line":419,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿VariableDeclarator
5401¿UpdateExpression¿¿6258¿¿¿¿{"start":{"line":419,"column":40},"end":{"line":419,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿UpdateExpression
5402¿Identifier¿¿6258¿j¿¿¿{"start":{"line":419,"column":40},"end":{"line":419,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
5403¿ExpressionStatement¿¿6258¿¿¿¿{"start":{"line":419,"column":8},"end":{"line":421,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿ExpressionStatement
5404¿AssignmentExpression¿=¿6258¿¿¿¿{"start":{"line":419,"column":8},"end":{"line":421,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿AssignmentExpression
5405¿Identifier¿¿6258¿v629¿¿¿{"start":{"line":419,"column":8},"end":{"line":421,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
5406¿BinaryExpression¿<¿6258¿¿¿¿{"start":{"line":419,"column":24},"end":{"line":419,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿BinaryExpression
5407¿Identifier¿¿6258¿j¿¿¿{"start":{"line":419,"column":24},"end":{"line":419,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
5408¿Identifier¿¿6258¿v628¿¿¿¿¿Identifier
5409¿BlockStatement¿¿6258¿¿¿¿¿¿BlockStatement
5410¿BlockStatement¿¿6258¿¿¿¿{"start":{"line":418,"column":73},"end":{"line":422,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿BlockStatement
5411¿ExpressionStatement¿¿6258¿¿¿¿{"start":{"line":423,"column":8},"end":{"line":423,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿ExpressionStatement
5412¿AssignmentExpression¿=¿6258¿¿¿¿{"start":{"line":423,"column":8},"end":{"line":423,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿AssignmentExpression
5413¿MemberExpression¿computed¿6258¿¿¿¿{"start":{"line":423,"column":8},"end":{"line":423,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿MemberExpression
5414¿Identifier¿¿6258¿obj¿¿¿{"start":{"line":423,"column":8},"end":{"line":423,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
5415¿Identifier¿¿6258¿key¿¿¿{"start":{"line":423,"column":12},"end":{"line":423,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
5416¿Identifier¿¿6258¿val¿¿¿{"start":{"line":423,"column":19},"end":{"line":423,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
5417¿BlockStatement¿¿6258¿¿¿¿{"start":{"line":422,"column":13},"end":{"line":424,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿BlockStatement
5418¿BlockStatement¿¿6258¿¿¿¿¿¿BlockStatement
5419¿BlockStatement¿¿6258¿¿¿¿{"start":{"line":411,"column":33},"end":{"line":425,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿BlockStatement
5420¿VariableDeclarator¿¿6258¿v635¿¿¿{"start":{"line":427,"column":7},"end":{"line":427,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿VariableDeclarator
5421¿CallExpression¿¿6258¿¿¿¿{"start":{"line":427,"column":7},"end":{"line":427,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿CallExpression
5422¿MemberExpression¿¿6258¿¿¿¿{"start":{"line":427,"column":7},"end":{"line":427,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿MemberExpression
5423¿Identifier¿¿6258¿hasOwnProperty¿¿¿{"start":{"line":427,"column":7},"end":{"line":427,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
5424¿Identifier¿¿6258¿call¿¿¿{"start":{"line":427,"column":22},"end":{"line":427,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
5425¿Identifier¿¿6258¿obj¿¿¿{"start":{"line":427,"column":27},"end":{"line":427,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
5426¿Identifier¿¿6258¿key¿¿¿{"start":{"line":427,"column":32},"end":{"line":427,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
5427¿VariableDeclarator¿¿6258¿v636¿¿¿{"start":{"line":427,"column":6},"end":{"line":427,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿VariableDeclarator
5428¿UnaryExpression¿!¿6258¿¿¿¿{"start":{"line":427,"column":6},"end":{"line":427,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿UnaryExpression
5429¿Identifier¿¿6258¿v635¿¿¿¿¿Identifier
5430¿VariableDeclarator¿¿6258¿v637¿¿¿{"start":{"line":428,"column":17},"end":{"line":428,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿VariableDeclarator
5431¿MemberExpression¿computed¿6258¿¿¿¿{"start":{"line":428,"column":17},"end":{"line":428,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿MemberExpression
5432¿Identifier¿¿6258¿obj¿¿¿{"start":{"line":428,"column":17},"end":{"line":428,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
5433¿Identifier¿¿6258¿key¿¿¿{"start":{"line":428,"column":21},"end":{"line":428,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
5434¿VariableDeclarator¿¿6258¿v638¿¿¿{"start":{"line":428,"column":8},"end":{"line":428,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿VariableDeclarator
5435¿CallExpression¿¿6258¿¿¿¿{"start":{"line":428,"column":8},"end":{"line":428,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿CallExpression
5436¿Identifier¿¿6258¿isObject¿¿¿{"start":{"line":428,"column":8},"end":{"line":428,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
5437¿Identifier¿¿6258¿v637¿¿¿¿¿Identifier
5438¿VariableDeclarator¿¿6258¿v639¿¿¿{"start":{"line":428,"column":7},"end":{"line":428,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿VariableDeclarator
5439¿UnaryExpression¿!¿6258¿¿¿¿{"start":{"line":428,"column":7},"end":{"line":428,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿UnaryExpression
5440¿Identifier¿¿6258¿v638¿¿¿¿¿Identifier
5441¿VariableDeclarator¿¿6258¿v640¿¿¿{"start":{"line":428,"column":45},"end":{"line":428,"column":53},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿VariableDeclarator
5442¿MemberExpression¿computed¿6258¿¿¿¿{"start":{"line":428,"column":45},"end":{"line":428,"column":53},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿MemberExpression
5443¿Identifier¿¿6258¿obj¿¿¿{"start":{"line":428,"column":45},"end":{"line":428,"column":48},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
5444¿Identifier¿¿6258¿key¿¿¿{"start":{"line":428,"column":49},"end":{"line":428,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
5445¿VariableDeclarator¿¿6258¿v641¿¿¿{"start":{"line":428,"column":31},"end":{"line":428,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿VariableDeclarator
5446¿CallExpression¿¿6258¿¿¿¿{"start":{"line":428,"column":31},"end":{"line":428,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿CallExpression
5447¿MemberExpression¿¿6258¿¿¿¿{"start":{"line":428,"column":31},"end":{"line":428,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿MemberExpression
5448¿Identifier¿¿6258¿Array¿¿¿{"start":{"line":428,"column":31},"end":{"line":428,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
5449¿Identifier¿¿6258¿isArray¿¿¿{"start":{"line":428,"column":37},"end":{"line":428,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
5450¿Identifier¿¿6258¿v640¿¿¿¿¿Identifier
5451¿VariableDeclarator¿¿6258¿v642¿¿¿{"start":{"line":428,"column":30},"end":{"line":428,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿VariableDeclarator
5452¿UnaryExpression¿!¿6258¿¿¿¿{"start":{"line":428,"column":30},"end":{"line":428,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿UnaryExpression
5453¿Identifier¿¿6258¿v641¿¿¿¿¿Identifier
5454¿VariableDeclarator¿¿6258¿v643¿¿¿{"start":{"line":428,"column":7},"end":{"line":428,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿VariableDeclarator
5455¿LogicalExpression¿&&¿6258¿¿¿¿{"start":{"line":428,"column":7},"end":{"line":428,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿LogicalExpression
5456¿Identifier¿¿6258¿v639¿¿¿¿¿Identifier
5457¿Identifier¿¿6258¿v642¿¿¿¿¿Identifier
5458¿VariableDeclarator¿¿6258¿v644¿¿¿{"start":{"line":427,"column":6},"end":{"line":428,"column":55},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿VariableDeclarator
5459¿LogicalExpression¿||¿6258¿¿¿¿{"start":{"line":427,"column":6},"end":{"line":428,"column":55},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿LogicalExpression
5460¿Identifier¿¿6258¿v636¿¿¿¿¿Identifier
5461¿Identifier¿¿6258¿v643¿¿¿¿¿Identifier
5462¿IfStatement¿¿6258¿¿¿¿{"start":{"line":425,"column":11},"end":{"line":436,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿IfStatement
5463¿Identifier¿¿6258¿v644¿¿¿¿¿Identifier
5464¿VariableDeclarator¿¿6258¿v645¿¿¿{"start":{"line":431,"column":28},"end":{"line":431,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿VariableDeclarator
5465¿BinaryExpression¿+¿6258¿¿¿¿{"start":{"line":431,"column":28},"end":{"line":431,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿BinaryExpression
5466¿Identifier¿¿6258¿i¿¿¿{"start":{"line":431,"column":28},"end":{"line":431,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
5467¿Literal¿number¿6258¿¿1¿¿{"start":{"line":431,"column":32},"end":{"line":431,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Literal
5468¿VariableDeclarator¿¿6258¿v646¿¿¿{"start":{"line":431,"column":23},"end":{"line":431,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿VariableDeclarator
5469¿MemberExpression¿computed¿6258¿¿¿¿{"start":{"line":431,"column":23},"end":{"line":431,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿MemberExpression
5470¿Identifier¿¿6258¿keys¿¿¿{"start":{"line":431,"column":23},"end":{"line":431,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
5471¿Identifier¿¿6258¿v645¿¿¿¿¿Identifier
5472¿VariableDeclarator¿¿6258¿v647¿¿¿{"start":{"line":431,"column":10},"end":{"line":431,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿VariableDeclarator
5473¿CallExpression¿¿6258¿¿¿¿{"start":{"line":431,"column":10},"end":{"line":431,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿CallExpression
5474¿MemberExpression¿¿6258¿¿¿¿{"start":{"line":431,"column":10},"end":{"line":431,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿MemberExpression
5475¿Literal¿object¿6258¿¿/^\d+$/¿¿{"start":{"line":431,"column":10},"end":{"line":431,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Literal
5476¿Identifier¿¿6258¿test¿¿¿{"start":{"line":431,"column":18},"end":{"line":431,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
5477¿Identifier¿¿6258¿v646¿¿¿¿¿Identifier
5478¿IfStatement¿¿6258¿¿¿¿{"start":{"line":431,"column":6},"end":{"line":435,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿IfStatement
5479¿Identifier¿¿6258¿v647¿¿¿¿¿Identifier
5480¿ExpressionStatement¿¿6258¿¿¿¿{"start":{"line":432,"column":8},"end":{"line":432,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿ExpressionStatement
5481¿AssignmentExpression¿=¿6258¿¿¿¿{"start":{"line":432,"column":8},"end":{"line":432,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿AssignmentExpression
5482¿MemberExpression¿computed¿6258¿¿¿¿{"start":{"line":432,"column":8},"end":{"line":432,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿MemberExpression
5483¿Identifier¿¿6258¿obj¿¿¿{"start":{"line":432,"column":8},"end":{"line":432,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
5484¿Identifier¿¿6258¿key¿¿¿{"start":{"line":432,"column":12},"end":{"line":432,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿Identifier
5485¿ArrayExpression¿¿6258¿¿¿¿{"start":{"line":432,"column":19},"end":{"line":432,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿ArrayExpression
5486¿BlockStatement¿¿6258¿¿¿¿{"start":{"line":431,"column":37},"end":{"line":433,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿BlockStatement
5487¿VariableDeclarator¿¿6258¿v648¿¿¿{"start":{"line":434,"column":19},"end":{"line":434,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿VariableDeclarator
5488¿ObjectExpression¿¿6258¿¿¿¿¿¿ObjectExpression
5489¿ExpressionStatement¿¿6258¿¿¿¿{"start":{"line":434,"column":8},"end":{"line":434,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿ExpressionStatement
5490¿AssignmentExpression¿=¿6258¿¿¿¿{"start":{"line":434,"column":8},"end":{"line":434,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿AssignmentExpression
5491¿MemberExpression¿computed¿6258¿¿¿¿{"start":{"line":434,"column":8},"end":{"line":434,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/dot-object_2.1.2/src/index.js"}¿¿MemberExpression
