Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
2361¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":271,"column":66},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Program
3542¿FunctionExpression¿¿4148¿get¿¿¿{"start":{"line":166,"column":9},"end":{"line":172,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿FunctionExpression
3543¿VariableDeclarator¿¿4205¿_¿¿¿{"start":{"line":167,"column":10},"end":{"line":167,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
3544¿VariableDeclarator¿¿4205¿v409¿¿¿{"start":{"line":169,"column":10},"end":{"line":169,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
3545¿MemberExpression¿¿4205¿¿¿¿{"start":{"line":169,"column":10},"end":{"line":169,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿MemberExpression
3546¿ThisExpression¿¿4205¿¿¿¿{"start":{"line":169,"column":10},"end":{"line":169,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿ThisExpression
3547¿Identifier¿¿4205¿isBase¿¿¿{"start":{"line":169,"column":15},"end":{"line":169,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
3548¿VariableDeclarator¿¿4205¿v410¿¿¿{"start":{"line":169,"column":24},"end":{"line":169,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
3549¿CallExpression¿¿4205¿¿¿¿{"start":{"line":169,"column":24},"end":{"line":169,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿CallExpression
3550¿Identifier¿¿4205¿newBuilder¿¿¿{"start":{"line":169,"column":24},"end":{"line":169,"column":34},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
3551¿IfStatement¿¿4205¿¿¿¿{"start":{"line":169,"column":10},"end":{"line":169,"column":43},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿IfStatement
3552¿Identifier¿¿4205¿v409¿¿¿¿¿Identifier
3553¿ExpressionStatement¿¿4205¿¿¿¿{"start":{"line":169,"column":10},"end":{"line":169,"column":43},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿ExpressionStatement
3554¿AssignmentExpression¿=¿4205¿¿¿¿{"start":{"line":169,"column":10},"end":{"line":169,"column":43},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿AssignmentExpression
3555¿Identifier¿¿4205¿_¿¿¿{"start":{"line":169,"column":6},"end":{"line":169,"column":7},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
3556¿Identifier¿¿4205¿v410¿¿¿¿¿Identifier
3557¿BlockStatement¿¿4205¿¿¿¿¿¿BlockStatement
3558¿ExpressionStatement¿¿4205¿¿¿¿{"start":{"line":169,"column":10},"end":{"line":169,"column":43},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿ExpressionStatement
3559¿AssignmentExpression¿=¿4205¿¿¿¿{"start":{"line":169,"column":10},"end":{"line":169,"column":43},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿AssignmentExpression
3560¿Identifier¿¿4205¿_¿¿¿{"start":{"line":169,"column":6},"end":{"line":169,"column":7},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
3561¿ThisExpression¿¿4205¿¿¿¿{"start":{"line":169,"column":39},"end":{"line":169,"column":43},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿ThisExpression
3562¿BlockStatement¿¿4205¿¿¿¿¿¿BlockStatement
3563¿VariableDeclarator¿¿4205¿v411¿¿¿{"start":{"line":170,"column":6},"end":{"line":170,"column":15},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
3564¿MemberExpression¿¿4205¿¿¿¿{"start":{"line":170,"column":6},"end":{"line":170,"column":15},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿MemberExpression
3565¿Identifier¿¿4205¿_¿¿¿{"start":{"line":170,"column":6},"end":{"line":170,"column":7},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
3566¿Identifier¿¿4205¿options¿¿¿{"start":{"line":170,"column":8},"end":{"line":170,"column":15},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
3567¿ExpressionStatement¿¿4205¿¿¿¿{"start":{"line":170,"column":6},"end":{"line":170,"column":35},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿ExpressionStatement
3568¿AssignmentExpression¿=¿4205¿¿¿¿{"start":{"line":170,"column":6},"end":{"line":170,"column":34},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿AssignmentExpression
3569¿MemberExpression¿¿4205¿¿¿¿{"start":{"line":170,"column":6},"end":{"line":170,"column":27},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿MemberExpression
3570¿Identifier¿¿4205¿v411¿¿¿¿¿Identifier
3571¿Identifier¿¿4205¿nullDeletes¿¿¿{"start":{"line":170,"column":16},"end":{"line":170,"column":27},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
3572¿Literal¿boolean¿4205¿¿true¿¿{"start":{"line":170,"column":30},"end":{"line":170,"column":34},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Literal
3573¿ReturnStatement¿¿4205¿¿¿¿{"start":{"line":171,"column":6},"end":{"line":171,"column":15},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿ReturnStatement
3574¿Identifier¿¿4205¿_¿¿¿{"start":{"line":171,"column":13},"end":{"line":171,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
3575¿BlockStatement¿¿4205¿¿¿¿{"start":{"line":166,"column":24},"end":{"line":172,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿BlockStatement
3576¿VariableDeclarator¿¿4148¿v413¿¿¿{"start":{"line":165,"column":17},"end":{"line":173,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
3577¿ObjectExpression¿¿4148¿¿¿¿¿¿ObjectExpression
3578¿ExpressionStatement¿¿4148¿¿¿¿{"start":{"line":165,"column":17},"end":{"line":173,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿ExpressionStatement
3579¿AssignmentExpression¿=¿4148¿¿¿¿{"start":{"line":165,"column":17},"end":{"line":173,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿AssignmentExpression
3580¿MemberExpression¿¿4148¿¿¿¿{"start":{"line":165,"column":17},"end":{"line":173,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿MemberExpression
3581¿Identifier¿¿4148¿v413¿¿¿¿¿Identifier
3582¿Identifier¿¿4148¿get¿¿¿{"start":{"line":166,"column":4},"end":{"line":166,"column":7},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
3583¿Identifier¿¿4148¿v412¿¿¿¿¿Identifier
3584¿VariableDeclarator¿¿4148¿v417¿¿¿{"start":{"line":175,"column":9},"end":{"line":181,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
3585¿FunctionExpression¿¿4148¿get¿¿¿{"start":{"line":175,"column":9},"end":{"line":181,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿FunctionExpression
3586¿VariableDeclarator¿¿4208¿_¿¿¿{"start":{"line":176,"column":10},"end":{"line":176,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
3587¿VariableDeclarator¿¿4208¿v414¿¿¿{"start":{"line":178,"column":10},"end":{"line":178,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
3588¿MemberExpression¿¿4208¿¿¿¿{"start":{"line":178,"column":10},"end":{"line":178,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿MemberExpression
3589¿ThisExpression¿¿4208¿¿¿¿{"start":{"line":178,"column":10},"end":{"line":178,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿ThisExpression
3590¿Identifier¿¿4208¿isBase¿¿¿{"start":{"line":178,"column":15},"end":{"line":178,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
3591¿VariableDeclarator¿¿4208¿v415¿¿¿{"start":{"line":178,"column":24},"end":{"line":178,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
3592¿CallExpression¿¿4208¿¿¿¿{"start":{"line":178,"column":24},"end":{"line":178,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿CallExpression
3593¿Identifier¿¿4208¿newBuilder¿¿¿{"start":{"line":178,"column":24},"end":{"line":178,"column":34},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
3594¿IfStatement¿¿4208¿¿¿¿{"start":{"line":178,"column":10},"end":{"line":178,"column":43},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿IfStatement
3595¿Identifier¿¿4208¿v414¿¿¿¿¿Identifier
3596¿ExpressionStatement¿¿4208¿¿¿¿{"start":{"line":178,"column":10},"end":{"line":178,"column":43},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿ExpressionStatement
3597¿AssignmentExpression¿=¿4208¿¿¿¿{"start":{"line":178,"column":10},"end":{"line":178,"column":43},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿AssignmentExpression
3598¿Identifier¿¿4208¿_¿¿¿{"start":{"line":178,"column":6},"end":{"line":178,"column":7},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
3599¿Identifier¿¿4208¿v415¿¿¿¿¿Identifier
3600¿BlockStatement¿¿4208¿¿¿¿¿¿BlockStatement
3601¿ExpressionStatement¿¿4208¿¿¿¿{"start":{"line":178,"column":10},"end":{"line":178,"column":43},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿ExpressionStatement
3602¿AssignmentExpression¿=¿4208¿¿¿¿{"start":{"line":178,"column":10},"end":{"line":178,"column":43},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿AssignmentExpression
3603¿Identifier¿¿4208¿_¿¿¿{"start":{"line":178,"column":6},"end":{"line":178,"column":7},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
3604¿ThisExpression¿¿4208¿¿¿¿{"start":{"line":178,"column":39},"end":{"line":178,"column":43},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿ThisExpression
3605¿BlockStatement¿¿4208¿¿¿¿¿¿BlockStatement
3606¿VariableDeclarator¿¿4208¿v416¿¿¿{"start":{"line":179,"column":6},"end":{"line":179,"column":15},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
3607¿MemberExpression¿¿4208¿¿¿¿{"start":{"line":179,"column":6},"end":{"line":179,"column":15},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿MemberExpression
3608¿Identifier¿¿4208¿_¿¿¿{"start":{"line":179,"column":6},"end":{"line":179,"column":7},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
3609¿Identifier¿¿4208¿options¿¿¿{"start":{"line":179,"column":8},"end":{"line":179,"column":15},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
3610¿ExpressionStatement¿¿4208¿¿¿¿{"start":{"line":179,"column":6},"end":{"line":179,"column":30},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿ExpressionStatement
3611¿AssignmentExpression¿=¿4208¿¿¿¿{"start":{"line":179,"column":6},"end":{"line":179,"column":29},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿AssignmentExpression
3612¿MemberExpression¿¿4208¿¿¿¿{"start":{"line":179,"column":6},"end":{"line":179,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿MemberExpression
3613¿Identifier¿¿4208¿v416¿¿¿¿¿Identifier
3614¿Identifier¿¿4208¿concat¿¿¿{"start":{"line":179,"column":16},"end":{"line":179,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
3615¿Literal¿boolean¿4208¿¿true¿¿{"start":{"line":179,"column":25},"end":{"line":179,"column":29},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Literal
3616¿ReturnStatement¿¿4208¿¿¿¿{"start":{"line":180,"column":6},"end":{"line":180,"column":15},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿ReturnStatement
3617¿Identifier¿¿4208¿_¿¿¿{"start":{"line":180,"column":13},"end":{"line":180,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
3618¿BlockStatement¿¿4208¿¿¿¿{"start":{"line":175,"column":24},"end":{"line":181,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿BlockStatement
3619¿VariableDeclarator¿¿4148¿v418¿¿¿{"start":{"line":174,"column":12},"end":{"line":182,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
3620¿ObjectExpression¿¿4148¿¿¿¿¿¿ObjectExpression
3621¿ExpressionStatement¿¿4148¿¿¿¿{"start":{"line":174,"column":12},"end":{"line":182,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿ExpressionStatement
3622¿AssignmentExpression¿=¿4148¿¿¿¿{"start":{"line":174,"column":12},"end":{"line":182,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿AssignmentExpression
3623¿MemberExpression¿¿4148¿¿¿¿{"start":{"line":174,"column":12},"end":{"line":182,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿MemberExpression
3624¿Identifier¿¿4148¿v418¿¿¿¿¿Identifier
3625¿Identifier¿¿4148¿get¿¿¿{"start":{"line":175,"column":4},"end":{"line":175,"column":7},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
3626¿Identifier¿¿4148¿v417¿¿¿¿¿Identifier
3627¿VariableDeclarator¿¿4148¿v423¿¿¿{"start":{"line":184,"column":9},"end":{"line":190,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
3628¿FunctionExpression¿¿4148¿get¿¿¿{"start":{"line":184,"column":9},"end":{"line":190,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿FunctionExpression
3629¿VariableDeclarator¿¿4211¿_¿¿¿{"start":{"line":185,"column":10},"end":{"line":185,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
3630¿VariableDeclarator¿¿4211¿v419¿¿¿{"start":{"line":187,"column":10},"end":{"line":187,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
3631¿MemberExpression¿¿4211¿¿¿¿{"start":{"line":187,"column":10},"end":{"line":187,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿MemberExpression
3632¿ThisExpression¿¿4211¿¿¿¿{"start":{"line":187,"column":10},"end":{"line":187,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿ThisExpression
3633¿Identifier¿¿4211¿isBase¿¿¿{"start":{"line":187,"column":15},"end":{"line":187,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
3634¿VariableDeclarator¿¿4211¿v420¿¿¿{"start":{"line":187,"column":24},"end":{"line":187,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
3635¿CallExpression¿¿4211¿¿¿¿{"start":{"line":187,"column":24},"end":{"line":187,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿CallExpression
3636¿Identifier¿¿4211¿newBuilder¿¿¿{"start":{"line":187,"column":24},"end":{"line":187,"column":34},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
3637¿IfStatement¿¿4211¿¿¿¿{"start":{"line":187,"column":10},"end":{"line":187,"column":43},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿IfStatement
3638¿Identifier¿¿4211¿v419¿¿¿¿¿Identifier
3639¿ExpressionStatement¿¿4211¿¿¿¿{"start":{"line":187,"column":10},"end":{"line":187,"column":43},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿ExpressionStatement
3640¿AssignmentExpression¿=¿4211¿¿¿¿{"start":{"line":187,"column":10},"end":{"line":187,"column":43},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿AssignmentExpression
3641¿Identifier¿¿4211¿_¿¿¿{"start":{"line":187,"column":6},"end":{"line":187,"column":7},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
3642¿Identifier¿¿4211¿v420¿¿¿¿¿Identifier
3643¿BlockStatement¿¿4211¿¿¿¿¿¿BlockStatement
3644¿ExpressionStatement¿¿4211¿¿¿¿{"start":{"line":187,"column":10},"end":{"line":187,"column":43},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿ExpressionStatement
3645¿AssignmentExpression¿=¿4211¿¿¿¿{"start":{"line":187,"column":10},"end":{"line":187,"column":43},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿AssignmentExpression
3646¿Identifier¿¿4211¿_¿¿¿{"start":{"line":187,"column":6},"end":{"line":187,"column":7},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
3647¿ThisExpression¿¿4211¿¿¿¿{"start":{"line":187,"column":39},"end":{"line":187,"column":43},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿ThisExpression
3648¿BlockStatement¿¿4211¿¿¿¿¿¿BlockStatement
3649¿VariableDeclarator¿¿4211¿v421¿¿¿{"start":{"line":188,"column":6},"end":{"line":188,"column":15},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
3650¿MemberExpression¿¿4211¿¿¿¿{"start":{"line":188,"column":6},"end":{"line":188,"column":15},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿MemberExpression
3651¿Identifier¿¿4211¿_¿¿¿{"start":{"line":188,"column":6},"end":{"line":188,"column":7},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
3652¿Identifier¿¿4211¿options¿¿¿{"start":{"line":188,"column":8},"end":{"line":188,"column":15},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
3653¿VariableDeclarator¿¿4211¿v422¿¿¿{"start":{"line":188,"column":25},"end":{"line":188,"column":27},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿VariableDeclarator
3654¿ObjectExpression¿¿4211¿¿¿¿¿¿ObjectExpression
3655¿ExpressionStatement¿¿4211¿¿¿¿{"start":{"line":188,"column":6},"end":{"line":188,"column":28},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿ExpressionStatement
3656¿AssignmentExpression¿=¿4211¿¿¿¿{"start":{"line":188,"column":6},"end":{"line":188,"column":27},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿AssignmentExpression
3657¿MemberExpression¿¿4211¿¿¿¿{"start":{"line":188,"column":6},"end":{"line":188,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿MemberExpression
3658¿Identifier¿¿4211¿v421¿¿¿¿¿Identifier
3659¿Identifier¿¿4211¿target¿¿¿{"start":{"line":188,"column":16},"end":{"line":188,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
3660¿Identifier¿¿4211¿v422¿¿¿¿¿Identifier
3661¿ReturnStatement¿¿4211¿¿¿¿{"start":{"line":189,"column":6},"end":{"line":189,"column":15},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿ReturnStatement
3662¿Identifier¿¿4211¿_¿¿¿{"start":{"line":189,"column":13},"end":{"line":189,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿Identifier
3663¿BlockStatement¿¿4211¿¿¿¿{"start":{"line":184,"column":24},"end":{"line":190,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/801/src/smart-extend.js"}¿¿BlockStatement
