Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1922¿Program¿¿-1¿¿¿¿{"start":{"line":7,"column":0},"end":{"line":290,"column":2},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Program
2851¿Identifier¿¿3422¿push¿¿¿{"start":{"line":227,"column":9},"end":{"line":227,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2852¿Literal¿string¿3422¿¿'--name'¿¿{"start":{"line":227,"column":14},"end":{"line":227,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Literal
2853¿Identifier¿¿3422¿v260¿¿¿¿¿Identifier
2854¿ExpressionStatement¿¿3422¿¿¿¿{"start":{"line":227,"column":4},"end":{"line":227,"column":38},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿ExpressionStatement
2855¿Identifier¿¿3422¿v261¿¿¿¿¿Identifier
2856¿BlockStatement¿¿3422¿¿¿¿{"start":{"line":226,"column":51},"end":{"line":228,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿BlockStatement
2857¿VariableDeclarator¿¿3422¿v262¿¿¿{"start":{"line":230,"column":9},"end":{"line":230,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2858¿MemberExpression¿¿3422¿¿¿¿{"start":{"line":230,"column":9},"end":{"line":230,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
2859¿Identifier¿¿3422¿cmd¿¿¿{"start":{"line":230,"column":9},"end":{"line":230,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2860¿Identifier¿¿3422¿type¿¿¿{"start":{"line":230,"column":13},"end":{"line":230,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2861¿SwitchStatement¿¿3422¿¿¿¿{"start":{"line":230,"column":2},"end":{"line":286,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿SwitchStatement
2862¿Identifier¿¿3422¿v262¿¿¿¿¿Identifier
2863¿SwitchCase¿¿3422¿¿¿¿{"start":{"line":231,"column":4},"end":{"line":235,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿SwitchCase
2864¿Literal¿string¿3422¿¿'Darwin-Growl'¿¿{"start":{"line":231,"column":9},"end":{"line":231,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Literal
2865¿VariableDeclarator¿¿3422¿v263¿¿¿{"start":{"line":232,"column":16},"end":{"line":232,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2866¿MemberExpression¿¿3422¿¿¿¿{"start":{"line":232,"column":16},"end":{"line":232,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
2867¿Identifier¿¿3422¿cmd¿¿¿{"start":{"line":232,"column":16},"end":{"line":232,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2868¿Identifier¿¿3422¿msg¿¿¿{"start":{"line":232,"column":20},"end":{"line":232,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2869¿VariableDeclarator¿¿3422¿v264¿¿¿{"start":{"line":232,"column":6},"end":{"line":232,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2870¿CallExpression¿¿3422¿¿¿¿{"start":{"line":232,"column":6},"end":{"line":232,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿CallExpression
2871¿MemberExpression¿¿3422¿¿¿¿{"start":{"line":232,"column":6},"end":{"line":232,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
2872¿Identifier¿¿3422¿args¿¿¿{"start":{"line":232,"column":6},"end":{"line":232,"column":10},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2873¿Identifier¿¿3422¿push¿¿¿{"start":{"line":232,"column":11},"end":{"line":232,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2874¿Identifier¿¿3422¿v263¿¿¿¿¿Identifier
2875¿ExpressionStatement¿¿3422¿¿¿¿{"start":{"line":232,"column":6},"end":{"line":232,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿ExpressionStatement
2876¿Identifier¿¿3422¿v264¿¿¿¿¿Identifier
2877¿VariableDeclarator¿¿3422¿v265¿¿¿{"start":{"line":233,"column":16},"end":{"line":233,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2878¿CallExpression¿¿3422¿¿¿¿{"start":{"line":233,"column":16},"end":{"line":233,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿CallExpression
2879¿Identifier¿¿3422¿quote¿¿¿{"start":{"line":233,"column":16},"end":{"line":233,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2880¿Identifier¿¿3422¿msg¿¿¿{"start":{"line":233,"column":22},"end":{"line":233,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2881¿VariableDeclarator¿¿3422¿v266¿¿¿{"start":{"line":233,"column":16},"end":{"line":233,"column":48},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2882¿CallExpression¿¿3422¿¿¿¿{"start":{"line":233,"column":16},"end":{"line":233,"column":48},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿CallExpression
2883¿MemberExpression¿¿3422¿¿¿¿{"start":{"line":233,"column":16},"end":{"line":233,"column":34},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
2884¿Identifier¿¿3422¿v265¿¿¿¿¿Identifier
2885¿Identifier¿¿3422¿replace¿¿¿{"start":{"line":233,"column":27},"end":{"line":233,"column":34},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2886¿Literal¿object¿3422¿¿/\\n/g¿¿{"start":{"line":233,"column":35},"end":{"line":233,"column":41},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Literal
2887¿Literal¿string¿3422¿¿'\n'¿¿{"start":{"line":233,"column":43},"end":{"line":233,"column":47},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Literal
2888¿VariableDeclarator¿¿3422¿v267¿¿¿{"start":{"line":233,"column":6},"end":{"line":233,"column":49},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2889¿CallExpression¿¿3422¿¿¿¿{"start":{"line":233,"column":6},"end":{"line":233,"column":49},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿CallExpression
2890¿MemberExpression¿¿3422¿¿¿¿{"start":{"line":233,"column":6},"end":{"line":233,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
2891¿Identifier¿¿3422¿args¿¿¿{"start":{"line":233,"column":6},"end":{"line":233,"column":10},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2892¿Identifier¿¿3422¿push¿¿¿{"start":{"line":233,"column":11},"end":{"line":233,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2893¿Identifier¿¿3422¿v266¿¿¿¿¿Identifier
2894¿ExpressionStatement¿¿3422¿¿¿¿{"start":{"line":233,"column":6},"end":{"line":233,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿ExpressionStatement
2895¿Identifier¿¿3422¿v267¿¿¿¿¿Identifier
2896¿VariableDeclarator¿¿3422¿v268¿¿¿{"start":{"line":234,"column":10},"end":{"line":234,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2897¿MemberExpression¿¿3422¿¿¿¿{"start":{"line":234,"column":10},"end":{"line":234,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
2898¿Identifier¿¿3422¿options¿¿¿{"start":{"line":234,"column":10},"end":{"line":234,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2899¿Identifier¿¿3422¿title¿¿¿{"start":{"line":234,"column":18},"end":{"line":234,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2900¿IfStatement¿¿3422¿¿¿¿{"start":{"line":234,"column":6},"end":{"line":234,"column":57},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿IfStatement
2901¿Identifier¿¿3422¿v268¿¿¿¿¿Identifier
2902¿VariableDeclarator¿¿3422¿v269¿¿¿{"start":{"line":234,"column":41},"end":{"line":234,"column":54},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2903¿MemberExpression¿¿3422¿¿¿¿{"start":{"line":234,"column":41},"end":{"line":234,"column":54},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
2904¿Identifier¿¿3422¿options¿¿¿{"start":{"line":234,"column":41},"end":{"line":234,"column":48},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2905¿Identifier¿¿3422¿title¿¿¿{"start":{"line":234,"column":49},"end":{"line":234,"column":54},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2906¿VariableDeclarator¿¿3422¿v270¿¿¿{"start":{"line":234,"column":35},"end":{"line":234,"column":55},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2907¿CallExpression¿¿3422¿¿¿¿{"start":{"line":234,"column":35},"end":{"line":234,"column":55},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿CallExpression
2908¿Identifier¿¿3422¿quote¿¿¿{"start":{"line":234,"column":35},"end":{"line":234,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2909¿Identifier¿¿3422¿v269¿¿¿¿¿Identifier
2910¿VariableDeclarator¿¿3422¿v271¿¿¿{"start":{"line":234,"column":25},"end":{"line":234,"column":56},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2911¿CallExpression¿¿3422¿¿¿¿{"start":{"line":234,"column":25},"end":{"line":234,"column":56},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿CallExpression
2912¿MemberExpression¿¿3422¿¿¿¿{"start":{"line":234,"column":25},"end":{"line":234,"column":34},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
2913¿Identifier¿¿3422¿args¿¿¿{"start":{"line":234,"column":25},"end":{"line":234,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2914¿Identifier¿¿3422¿push¿¿¿{"start":{"line":234,"column":30},"end":{"line":234,"column":34},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2915¿Identifier¿¿3422¿v270¿¿¿¿¿Identifier
2916¿ExpressionStatement¿¿3422¿¿¿¿{"start":{"line":234,"column":25},"end":{"line":234,"column":57},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿ExpressionStatement
2917¿Identifier¿¿3422¿v271¿¿¿¿¿Identifier
2918¿BlockStatement¿¿3422¿¿¿¿¿¿BlockStatement
2919¿BreakStatement¿¿3422¿¿¿¿{"start":{"line":235,"column":6},"end":{"line":235,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿BreakStatement
2920¿SwitchCase¿¿3422¿¿¿¿{"start":{"line":236,"column":4},"end":{"line":253,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿SwitchCase
2921¿Literal¿string¿3422¿¿'Darwin-NotificationCenter'¿¿{"start":{"line":236,"column":9},"end":{"line":236,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Literal
2922¿VariableDeclarator¿¿3422¿v272¿¿¿{"start":{"line":237,"column":16},"end":{"line":237,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2923¿MemberExpression¿¿3422¿¿¿¿{"start":{"line":237,"column":16},"end":{"line":237,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
2924¿Identifier¿¿3422¿cmd¿¿¿{"start":{"line":237,"column":16},"end":{"line":237,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2925¿Identifier¿¿3422¿msg¿¿¿{"start":{"line":237,"column":20},"end":{"line":237,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2926¿VariableDeclarator¿¿3422¿v273¿¿¿{"start":{"line":237,"column":6},"end":{"line":237,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2927¿CallExpression¿¿3422¿¿¿¿{"start":{"line":237,"column":6},"end":{"line":237,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿CallExpression
2928¿MemberExpression¿¿3422¿¿¿¿{"start":{"line":237,"column":6},"end":{"line":237,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
2929¿Identifier¿¿3422¿args¿¿¿{"start":{"line":237,"column":6},"end":{"line":237,"column":10},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2930¿Identifier¿¿3422¿push¿¿¿{"start":{"line":237,"column":11},"end":{"line":237,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2931¿Identifier¿¿3422¿v272¿¿¿¿¿Identifier
2932¿ExpressionStatement¿¿3422¿¿¿¿{"start":{"line":237,"column":6},"end":{"line":237,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿ExpressionStatement
2933¿Identifier¿¿3422¿v273¿¿¿¿¿Identifier
2934¿VariableDeclarator¿¿3422¿stringifiedMsg¿¿¿{"start":{"line":238,"column":10},"end":{"line":238,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2935¿CallExpression¿¿3422¿¿¿¿{"start":{"line":238,"column":27},"end":{"line":238,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿CallExpression
2936¿Identifier¿¿3422¿quote¿¿¿{"start":{"line":238,"column":27},"end":{"line":238,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2937¿Identifier¿¿3422¿msg¿¿¿{"start":{"line":238,"column":33},"end":{"line":238,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2938¿VariableDeclarator¿¿3422¿escapedMsg¿¿¿{"start":{"line":239,"column":10},"end":{"line":239,"column":59},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2939¿CallExpression¿¿3422¿¿¿¿{"start":{"line":239,"column":23},"end":{"line":239,"column":59},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿CallExpression
2940¿MemberExpression¿¿3422¿¿¿¿{"start":{"line":239,"column":23},"end":{"line":239,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
2941¿Identifier¿¿3422¿stringifiedMsg¿¿¿{"start":{"line":239,"column":23},"end":{"line":239,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2942¿Identifier¿¿3422¿replace¿¿¿{"start":{"line":239,"column":38},"end":{"line":239,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2943¿Literal¿object¿3422¿¿/\\n/g¿¿{"start":{"line":239,"column":46},"end":{"line":239,"column":52},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Literal
2944¿Literal¿string¿3422¿¿'\n'¿¿{"start":{"line":239,"column":54},"end":{"line":239,"column":58},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Literal
2945¿VariableDeclarator¿¿3422¿v274¿¿¿{"start":{"line":240,"column":6},"end":{"line":240,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2946¿CallExpression¿¿3422¿¿¿¿{"start":{"line":240,"column":6},"end":{"line":240,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿CallExpression
2947¿MemberExpression¿¿3422¿¿¿¿{"start":{"line":240,"column":6},"end":{"line":240,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
2948¿Identifier¿¿3422¿args¿¿¿{"start":{"line":240,"column":6},"end":{"line":240,"column":10},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2949¿Identifier¿¿3422¿push¿¿¿{"start":{"line":240,"column":11},"end":{"line":240,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2950¿Identifier¿¿3422¿escapedMsg¿¿¿{"start":{"line":240,"column":16},"end":{"line":240,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2951¿ExpressionStatement¿¿3422¿¿¿¿{"start":{"line":240,"column":6},"end":{"line":240,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿ExpressionStatement
2952¿Identifier¿¿3422¿v274¿¿¿¿¿Identifier
2953¿VariableDeclarator¿¿3422¿v275¿¿¿{"start":{"line":241,"column":10},"end":{"line":241,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2954¿MemberExpression¿¿3422¿¿¿¿{"start":{"line":241,"column":10},"end":{"line":241,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
2955¿Identifier¿¿3422¿options¿¿¿{"start":{"line":241,"column":10},"end":{"line":241,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2956¿Identifier¿¿3422¿title¿¿¿{"start":{"line":241,"column":18},"end":{"line":241,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2957¿IfStatement¿¿3422¿¿¿¿{"start":{"line":241,"column":6},"end":{"line":244,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿IfStatement
2958¿Identifier¿¿3422¿v275¿¿¿¿¿Identifier
2959¿VariableDeclarator¿¿3422¿v276¿¿¿{"start":{"line":242,"column":18},"end":{"line":242,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2960¿MemberExpression¿¿3422¿¿¿¿{"start":{"line":242,"column":18},"end":{"line":242,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
2961¿Identifier¿¿3422¿cmd¿¿¿{"start":{"line":242,"column":18},"end":{"line":242,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2962¿Identifier¿¿3422¿title¿¿¿{"start":{"line":242,"column":22},"end":{"line":242,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2963¿VariableDeclarator¿¿3422¿v277¿¿¿{"start":{"line":242,"column":8},"end":{"line":242,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
2964¿CallExpression¿¿3422¿¿¿¿{"start":{"line":242,"column":8},"end":{"line":242,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿CallExpression
2965¿MemberExpression¿¿3422¿¿¿¿{"start":{"line":242,"column":8},"end":{"line":242,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
2966¿Identifier¿¿3422¿args¿¿¿{"start":{"line":242,"column":8},"end":{"line":242,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2967¿Identifier¿¿3422¿push¿¿¿{"start":{"line":242,"column":13},"end":{"line":242,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
2968¿Identifier¿¿3422¿v276¿¿¿¿¿Identifier
2969¿ExpressionStatement¿¿3422¿¿¿¿{"start":{"line":242,"column":8},"end":{"line":242,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿ExpressionStatement
2970¿Identifier¿¿3422¿v277¿¿¿¿¿Identifier
2971¿VariableDeclarator¿¿3422¿v278¿¿¿{"start":{"line":243,"column":24},"end":{"line":243,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
