Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
7302¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":781,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Program
11221¿AssignmentExpression¿=¿13153¿¿¿¿{"start":{"line":529,"column":20},"end":{"line":529,"column":116},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿AssignmentExpression
11222¿MemberExpression¿computed¿13153¿¿¿¿{"start":{"line":529,"column":20},"end":{"line":529,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
11223¿Identifier¿¿13153¿v1210¿¿¿¿¿Identifier
11224¿Identifier¿¿13153¿nextGroupName¿¿¿{"start":{"line":529,"column":35},"end":{"line":529,"column":48},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11225¿LogicalExpression¿||¿13153¿¿¿¿{"start":{"line":529,"column":52},"end":{"line":529,"column":116},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿LogicalExpression
11226¿Identifier¿¿13153¿v1212¿¿¿¿¿Identifier
11227¿Identifier¿¿13153¿v1213¿¿¿¿¿Identifier
11228¿VariableDeclarator¿¿13153¿v1214¿¿¿{"start":{"line":530,"column":36},"end":{"line":530,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
11229¿MemberExpression¿¿13153¿¿¿¿{"start":{"line":530,"column":36},"end":{"line":530,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
11230¿ThisExpression¿¿13153¿¿¿¿{"start":{"line":530,"column":36},"end":{"line":530,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ThisExpression
11231¿Identifier¿¿13153¿groupList¿¿¿{"start":{"line":530,"column":41},"end":{"line":530,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11232¿VariableDeclarator¿¿13153¿nextGroup¿¿¿{"start":{"line":530,"column":24},"end":{"line":530,"column":65},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
11233¿MemberExpression¿computed¿13153¿¿¿¿{"start":{"line":530,"column":36},"end":{"line":530,"column":65},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
11234¿Identifier¿¿13153¿v1214¿¿¿¿¿Identifier
11235¿Identifier¿¿13153¿nextGroupName¿¿¿{"start":{"line":530,"column":51},"end":{"line":530,"column":64},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11236¿VariableDeclarator¿¿13153¿v1215¿¿¿{"start":{"line":531,"column":20},"end":{"line":531,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
11237¿MemberExpression¿¿13153¿¿¿¿{"start":{"line":531,"column":20},"end":{"line":531,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
11238¿Identifier¿¿13153¿previousGroup¿¿¿{"start":{"line":531,"column":20},"end":{"line":531,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11239¿Identifier¿¿13153¿afterGroups¿¿¿{"start":{"line":531,"column":34},"end":{"line":531,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11240¿ExpressionStatement¿¿13153¿¿¿¿{"start":{"line":531,"column":20},"end":{"line":531,"column":65},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ExpressionStatement
11241¿AssignmentExpression¿=¿13153¿¿¿¿{"start":{"line":531,"column":20},"end":{"line":531,"column":64},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿AssignmentExpression
11242¿MemberExpression¿computed¿13153¿¿¿¿{"start":{"line":531,"column":20},"end":{"line":531,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
11243¿Identifier¿¿13153¿v1215¿¿¿¿¿Identifier
11244¿Identifier¿¿13153¿nextGroupName¿¿¿{"start":{"line":531,"column":46},"end":{"line":531,"column":59},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11245¿Literal¿number¿13153¿¿1¿¿{"start":{"line":531,"column":63},"end":{"line":531,"column":64},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Literal
11246¿VariableDeclarator¿¿13153¿v1216¿¿¿{"start":{"line":532,"column":20},"end":{"line":532,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
11247¿MemberExpression¿¿13153¿¿¿¿{"start":{"line":532,"column":20},"end":{"line":532,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
11248¿Identifier¿¿13153¿nextGroup¿¿¿{"start":{"line":532,"column":20},"end":{"line":532,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11249¿Identifier¿¿13153¿previousGroups¿¿¿{"start":{"line":532,"column":30},"end":{"line":532,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11250¿ExpressionStatement¿¿13153¿¿¿¿{"start":{"line":532,"column":20},"end":{"line":532,"column":68},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ExpressionStatement
11251¿AssignmentExpression¿=¿13153¿¿¿¿{"start":{"line":532,"column":20},"end":{"line":532,"column":67},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿AssignmentExpression
11252¿MemberExpression¿computed¿13153¿¿¿¿{"start":{"line":532,"column":20},"end":{"line":532,"column":63},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
11253¿Identifier¿¿13153¿v1216¿¿¿¿¿Identifier
11254¿Identifier¿¿13153¿previousGroupName¿¿¿{"start":{"line":532,"column":45},"end":{"line":532,"column":62},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11255¿Literal¿number¿13153¿¿1¿¿{"start":{"line":532,"column":66},"end":{"line":532,"column":67},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Literal
11256¿VariableDeclarator¿¿13153¿v1209¿¿¿{"start":{"line":527,"column":72},"end":{"line":527,"column":75},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
11257¿UpdateExpression¿¿13153¿¿¿¿{"start":{"line":527,"column":72},"end":{"line":527,"column":75},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿UpdateExpression
11258¿Identifier¿¿13153¿k¿¿¿{"start":{"line":527,"column":72},"end":{"line":527,"column":73},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11259¿ExpressionStatement¿¿13153¿¿¿¿{"start":{"line":527,"column":16},"end":{"line":533,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ExpressionStatement
11260¿AssignmentExpression¿=¿13153¿¿¿¿{"start":{"line":527,"column":16},"end":{"line":533,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿AssignmentExpression
11261¿Identifier¿¿13153¿v1208¿¿¿{"start":{"line":527,"column":16},"end":{"line":533,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11262¿BinaryExpression¿<¿13153¿¿¿¿{"start":{"line":527,"column":60},"end":{"line":527,"column":70},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿BinaryExpression
11263¿Identifier¿¿13153¿k¿¿¿{"start":{"line":527,"column":60},"end":{"line":527,"column":61},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11264¿Identifier¿¿13153¿kcount¿¿¿{"start":{"line":527,"column":64},"end":{"line":527,"column":70},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11265¿BlockStatement¿¿13153¿¿¿¿¿¿BlockStatement
11266¿VariableDeclarator¿¿13153¿v1202¿¿¿{"start":{"line":523,"column":72},"end":{"line":523,"column":75},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
11267¿UpdateExpression¿¿13153¿¿¿¿{"start":{"line":523,"column":72},"end":{"line":523,"column":75},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿UpdateExpression
11268¿Identifier¿¿13153¿j¿¿¿{"start":{"line":523,"column":72},"end":{"line":523,"column":73},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11269¿ExpressionStatement¿¿13153¿¿¿¿{"start":{"line":523,"column":12},"end":{"line":534,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ExpressionStatement
11270¿AssignmentExpression¿=¿13153¿¿¿¿{"start":{"line":523,"column":12},"end":{"line":534,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿AssignmentExpression
11271¿Identifier¿¿13153¿v1201¿¿¿{"start":{"line":523,"column":12},"end":{"line":534,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11272¿BinaryExpression¿<¿13153¿¿¿¿{"start":{"line":523,"column":60},"end":{"line":523,"column":70},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿BinaryExpression
11273¿Identifier¿¿13153¿j¿¿¿{"start":{"line":523,"column":60},"end":{"line":523,"column":61},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11274¿Identifier¿¿13153¿jcount¿¿¿{"start":{"line":523,"column":64},"end":{"line":523,"column":70},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11275¿BlockStatement¿¿13153¿¿¿¿¿¿BlockStatement
11276¿VariableDeclarator¿¿13153¿v1195¿¿¿{"start":{"line":518,"column":56},"end":{"line":518,"column":59},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
11277¿UpdateExpression¿¿13153¿¿¿¿{"start":{"line":518,"column":56},"end":{"line":518,"column":59},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿UpdateExpression
11278¿Identifier¿¿13153¿i¿¿¿{"start":{"line":518,"column":56},"end":{"line":518,"column":57},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11279¿ExpressionStatement¿¿13153¿¿¿¿{"start":{"line":518,"column":8},"end":{"line":535,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ExpressionStatement
11280¿AssignmentExpression¿=¿13153¿¿¿¿{"start":{"line":518,"column":8},"end":{"line":535,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿AssignmentExpression
11281¿Identifier¿¿13153¿v1194¿¿¿{"start":{"line":518,"column":8},"end":{"line":535,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11282¿BinaryExpression¿<¿13153¿¿¿¿{"start":{"line":518,"column":45},"end":{"line":518,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿BinaryExpression
11283¿Identifier¿¿13153¿i¿¿¿{"start":{"line":518,"column":45},"end":{"line":518,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11284¿Identifier¿¿13153¿count¿¿¿{"start":{"line":518,"column":49},"end":{"line":518,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11285¿BlockStatement¿¿13153¿¿¿¿¿¿BlockStatement
11286¿BlockStatement¿¿13153¿¿¿¿{"start":{"line":514,"column":54},"end":{"line":536,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿BlockStatement
11287¿VariableDeclarator¿¿12983¿v1218¿¿¿{"start":{"line":307,"column":12},"end":{"line":537,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
11288¿ObjectExpression¿¿12983¿¿¿¿{"start":{"line":307,"column":12},"end":{"line":537,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ObjectExpression
11289¿Property¿¿12983¿¿¿¿{"start":{"line":308,"column":4},"end":{"line":308,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Property
11290¿Identifier¿¿12983¿name¿¿¿{"start":{"line":308,"column":4},"end":{"line":308,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11291¿Literal¿string¿12983¿¿'event'¿¿{"start":{"line":308,"column":10},"end":{"line":308,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Literal
11292¿Property¿¿12983¿¿¿¿{"start":{"line":309,"column":4},"end":{"line":309,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Property
11293¿Identifier¿¿12983¿namespace¿¿¿{"start":{"line":309,"column":4},"end":{"line":309,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11294¿Literal¿string¿12983¿¿'oojs'¿¿{"start":{"line":309,"column":15},"end":{"line":309,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Literal
11295¿Property¿¿12983¿¿¿¿{"start":{"line":310,"column":4},"end":{"line":310,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Property
11296¿Identifier¿¿12983¿eventList¿¿¿{"start":{"line":310,"column":4},"end":{"line":310,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11297¿Literal¿object¿12983¿¿null¿¿{"start":{"line":310,"column":15},"end":{"line":310,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Literal
11298¿Property¿¿12983¿¿¿¿{"start":{"line":311,"column":4},"end":{"line":311,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Property
11299¿Identifier¿¿12983¿groupList¿¿¿{"start":{"line":311,"column":4},"end":{"line":311,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11300¿Literal¿object¿12983¿¿null¿¿{"start":{"line":311,"column":15},"end":{"line":311,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Literal
11301¿Property¿¿12983¿¿¿¿{"start":{"line":312,"column":4},"end":{"line":312,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Property
11302¿Identifier¿¿12983¿$event¿¿¿{"start":{"line":312,"column":4},"end":{"line":312,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11303¿Identifier¿¿12983¿v976¿¿¿¿¿Identifier
11304¿Property¿¿12983¿¿¿¿{"start":{"line":313,"column":4},"end":{"line":317,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Property
11305¿Identifier¿¿12983¿event¿¿¿{"start":{"line":313,"column":4},"end":{"line":313,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11306¿Identifier¿¿12983¿v980¿¿¿¿¿Identifier
11307¿Property¿¿12983¿¿¿¿{"start":{"line":318,"column":4},"end":{"line":328,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Property
11308¿Identifier¿¿12983¿createCallback¿¿¿{"start":{"line":318,"column":4},"end":{"line":318,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11309¿Identifier¿¿12983¿v990¿¿¿¿¿Identifier
11310¿Property¿¿12983¿¿¿¿{"start":{"line":329,"column":4},"end":{"line":339,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Property
11311¿Identifier¿¿12983¿createEvent¿¿¿{"start":{"line":329,"column":4},"end":{"line":329,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11312¿Identifier¿¿12983¿v995¿¿¿¿¿Identifier
11313¿Property¿¿12983¿¿¿¿{"start":{"line":340,"column":4},"end":{"line":352,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Property
11314¿Identifier¿¿12983¿createGroup¿¿¿{"start":{"line":340,"column":4},"end":{"line":340,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11315¿Identifier¿¿12983¿v1002¿¿¿¿¿Identifier
11316¿Property¿¿12983¿¿¿¿{"start":{"line":353,"column":4},"end":{"line":363,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Property
11317¿Identifier¿¿12983¿bind¿¿¿{"start":{"line":353,"column":4},"end":{"line":353,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11318¿Identifier¿¿12983¿v1021¿¿¿¿¿Identifier
11319¿Property¿¿12983¿¿¿¿{"start":{"line":364,"column":4},"end":{"line":387,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Property
11320¿Identifier¿¿12983¿unbind¿¿¿{"start":{"line":364,"column":4},"end":{"line":364,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11321¿Identifier¿¿12983¿v1054¿¿¿¿¿Identifier
11322¿Property¿¿12983¿¿¿¿{"start":{"line":388,"column":4},"end":{"line":419,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Property
11323¿Identifier¿¿12983¿emit¿¿¿{"start":{"line":388,"column":4},"end":{"line":388,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11324¿Identifier¿¿12983¿v1096¿¿¿¿¿Identifier
11325¿Property¿¿12983¿¿¿¿{"start":{"line":420,"column":4},"end":{"line":443,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Property
11326¿Identifier¿¿12983¿group¿¿¿{"start":{"line":420,"column":4},"end":{"line":420,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11327¿Identifier¿¿12983¿v1126¿¿¿¿¿Identifier
11328¿Property¿¿12983¿¿¿¿{"start":{"line":444,"column":4},"end":{"line":513,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Property
11329¿Identifier¿¿12983¿groupEmit¿¿¿{"start":{"line":444,"column":4},"end":{"line":444,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11330¿Identifier¿¿12983¿v1191¿¿¿¿¿Identifier
11331¿Property¿¿12983¿¿¿¿{"start":{"line":514,"column":4},"end":{"line":536,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Property
11332¿Identifier¿¿12983¿queue¿¿¿{"start":{"line":514,"column":4},"end":{"line":514,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11333¿Identifier¿¿12983¿v1217¿¿¿¿¿Identifier
11334¿VariableDeclarator¿¿12983¿v1219¿¿¿{"start":{"line":307,"column":0},"end":{"line":537,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
11335¿CallExpression¿¿12983¿¿¿¿{"start":{"line":307,"column":0},"end":{"line":537,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿CallExpression
11336¿MemberExpression¿¿12983¿¿¿¿{"start":{"line":307,"column":0},"end":{"line":307,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
11337¿Identifier¿¿12983¿oojs¿¿¿{"start":{"line":307,"column":0},"end":{"line":307,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
11338¿Identifier¿¿12983¿define¿¿¿{"start":{"line":307,"column":5},"end":{"line":307,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
