Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
2036¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":292,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Program
3016¿UnaryExpression¿typeof¿3620¿¿¿¿{"start":{"line":187,"column":17},"end":{"line":187,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿UnaryExpression
3017¿Identifier¿¿3620¿value¿¿¿{"start":{"line":187,"column":24},"end":{"line":187,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3018¿VariableDeclarator¿¿3620¿v355¿¿¿{"start":{"line":187,"column":17},"end":{"line":187,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
3019¿BinaryExpression¿===¿3620¿¿¿¿{"start":{"line":187,"column":17},"end":{"line":187,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿BinaryExpression
3020¿Identifier¿¿3620¿v354¿¿¿¿¿Identifier
3021¿Literal¿string¿3620¿¿'number'¿¿{"start":{"line":187,"column":34},"end":{"line":187,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Literal
3022¿IfStatement¿¿3620¿¿¿¿{"start":{"line":187,"column":13},"end":{"line":199,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿IfStatement
3023¿Identifier¿¿3620¿v355¿¿¿¿¿Identifier
3024¿VariableDeclarator¿¿3620¿v356¿¿¿{"start":{"line":188,"column":15},"end":{"line":188,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
3025¿CallExpression¿¿3620¿¿¿¿{"start":{"line":188,"column":15},"end":{"line":188,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿CallExpression
3026¿MemberExpression¿¿3620¿¿¿¿{"start":{"line":188,"column":15},"end":{"line":188,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿MemberExpression
3027¿Identifier¿¿3620¿objectPath¿¿¿{"start":{"line":188,"column":15},"end":{"line":188,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3028¿Identifier¿¿3620¿set¿¿¿{"start":{"line":188,"column":26},"end":{"line":188,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3029¿Identifier¿¿3620¿obj¿¿¿{"start":{"line":188,"column":30},"end":{"line":188,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3030¿Identifier¿¿3620¿path¿¿¿{"start":{"line":188,"column":35},"end":{"line":188,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3031¿Literal¿number¿3620¿¿0¿¿{"start":{"line":188,"column":41},"end":{"line":188,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Literal
3032¿ReturnStatement¿¿3620¿¿¿¿{"start":{"line":188,"column":8},"end":{"line":188,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿ReturnStatement
3033¿Identifier¿¿3620¿v356¿¿¿¿¿Identifier
3034¿BlockStatement¿¿3620¿¿¿¿{"start":{"line":187,"column":44},"end":{"line":189,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿BlockStatement
3035¿VariableDeclarator¿¿3620¿v357¿¿¿{"start":{"line":189,"column":17},"end":{"line":189,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
3036¿CallExpression¿¿3620¿¿¿¿{"start":{"line":189,"column":17},"end":{"line":189,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿CallExpression
3037¿Identifier¿¿3620¿isArray¿¿¿{"start":{"line":189,"column":17},"end":{"line":189,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3038¿Identifier¿¿3620¿value¿¿¿{"start":{"line":189,"column":25},"end":{"line":189,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3039¿IfStatement¿¿3620¿¿¿¿{"start":{"line":189,"column":13},"end":{"line":199,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿IfStatement
3040¿Identifier¿¿3620¿v357¿¿¿¿¿Identifier
3041¿ExpressionStatement¿¿3620¿¿¿¿{"start":{"line":190,"column":8},"end":{"line":190,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿ExpressionStatement
3042¿AssignmentExpression¿=¿3620¿¿¿¿{"start":{"line":190,"column":8},"end":{"line":190,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿AssignmentExpression
3043¿MemberExpression¿¿3620¿¿¿¿{"start":{"line":190,"column":8},"end":{"line":190,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿MemberExpression
3044¿Identifier¿¿3620¿value¿¿¿{"start":{"line":190,"column":8},"end":{"line":190,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3045¿Identifier¿¿3620¿length¿¿¿{"start":{"line":190,"column":14},"end":{"line":190,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3046¿Literal¿number¿3620¿¿0¿¿{"start":{"line":190,"column":23},"end":{"line":190,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Literal
3047¿BlockStatement¿¿3620¿¿¿¿{"start":{"line":189,"column":33},"end":{"line":191,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿BlockStatement
3048¿VariableDeclarator¿¿3620¿v358¿¿¿{"start":{"line":191,"column":17},"end":{"line":191,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
3049¿CallExpression¿¿3620¿¿¿¿{"start":{"line":191,"column":17},"end":{"line":191,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿CallExpression
3050¿Identifier¿¿3620¿isObject¿¿¿{"start":{"line":191,"column":17},"end":{"line":191,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3051¿Identifier¿¿3620¿value¿¿¿{"start":{"line":191,"column":26},"end":{"line":191,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3052¿IfStatement¿¿3620¿¿¿¿{"start":{"line":191,"column":13},"end":{"line":199,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿IfStatement
3053¿Identifier¿¿3620¿v358¿¿¿¿¿Identifier
3054¿ForInStatement¿¿3620¿¿¿¿{"start":{"line":192,"column":8},"end":{"line":196,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿ForInStatement
3055¿Identifier¿¿3620¿i¿¿¿{"start":{"line":192,"column":13},"end":{"line":192,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3056¿Identifier¿¿3620¿value¿¿¿{"start":{"line":192,"column":18},"end":{"line":192,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3057¿VariableDeclarator¿¿3620¿v359¿¿¿{"start":{"line":193,"column":14},"end":{"line":193,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
3058¿CallExpression¿¿3620¿¿¿¿{"start":{"line":193,"column":14},"end":{"line":193,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿CallExpression
3059¿Identifier¿¿3620¿hasShallowProperty¿¿¿{"start":{"line":193,"column":14},"end":{"line":193,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3060¿Identifier¿¿3620¿value¿¿¿{"start":{"line":193,"column":33},"end":{"line":193,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3061¿Identifier¿¿3620¿i¿¿¿{"start":{"line":193,"column":40},"end":{"line":193,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3062¿IfStatement¿¿3620¿¿¿¿{"start":{"line":193,"column":10},"end":{"line":195,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿IfStatement
3063¿Identifier¿¿3620¿v359¿¿¿¿¿Identifier
3064¿VariableDeclarator¿¿3620¿v360¿¿¿{"start":{"line":194,"column":19},"end":{"line":194,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
3065¿MemberExpression¿computed¿3620¿¿¿¿{"start":{"line":194,"column":19},"end":{"line":194,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿MemberExpression
3066¿Identifier¿¿3620¿value¿¿¿{"start":{"line":194,"column":19},"end":{"line":194,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3067¿Identifier¿¿3620¿i¿¿¿{"start":{"line":194,"column":25},"end":{"line":194,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3068¿VariableDeclarator¿¿3620¿v361¿¿¿{"start":{"line":194,"column":12},"end":{"line":194,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
3069¿UnaryExpression¿delete¿3620¿¿¿¿{"start":{"line":194,"column":12},"end":{"line":194,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿UnaryExpression
3070¿Identifier¿¿3620¿v360¿¿¿¿¿Identifier
3071¿ExpressionStatement¿¿3620¿¿¿¿{"start":{"line":194,"column":12},"end":{"line":194,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿ExpressionStatement
3072¿Identifier¿¿3620¿v361¿¿¿¿¿Identifier
3073¿BlockStatement¿¿3620¿¿¿¿{"start":{"line":193,"column":44},"end":{"line":195,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿BlockStatement
3074¿BlockStatement¿¿3620¿¿¿¿{"start":{"line":192,"column":25},"end":{"line":196,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿BlockStatement
3075¿BlockStatement¿¿3620¿¿¿¿{"start":{"line":191,"column":34},"end":{"line":197,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿BlockStatement
3076¿VariableDeclarator¿¿3620¿v362¿¿¿{"start":{"line":198,"column":15},"end":{"line":198,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
3077¿CallExpression¿¿3620¿¿¿¿{"start":{"line":198,"column":15},"end":{"line":198,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿CallExpression
3078¿MemberExpression¿¿3620¿¿¿¿{"start":{"line":198,"column":15},"end":{"line":198,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿MemberExpression
3079¿Identifier¿¿3620¿objectPath¿¿¿{"start":{"line":198,"column":15},"end":{"line":198,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3080¿Identifier¿¿3620¿set¿¿¿{"start":{"line":198,"column":26},"end":{"line":198,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3081¿Identifier¿¿3620¿obj¿¿¿{"start":{"line":198,"column":30},"end":{"line":198,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3082¿Identifier¿¿3620¿path¿¿¿{"start":{"line":198,"column":35},"end":{"line":198,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3083¿Literal¿object¿3620¿¿null¿¿{"start":{"line":198,"column":41},"end":{"line":198,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Literal
3084¿ReturnStatement¿¿3620¿¿¿¿{"start":{"line":198,"column":8},"end":{"line":198,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿ReturnStatement
3085¿Identifier¿¿3620¿v362¿¿¿¿¿Identifier
3086¿BlockStatement¿¿3620¿¿¿¿{"start":{"line":197,"column":13},"end":{"line":199,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿BlockStatement
3087¿BlockStatement¿¿3620¿¿¿¿¿¿BlockStatement
3088¿BlockStatement¿¿3620¿¿¿¿¿¿BlockStatement
3089¿BlockStatement¿¿3620¿¿¿¿¿¿BlockStatement
3090¿BlockStatement¿¿3620¿¿¿¿¿¿BlockStatement
3091¿BlockStatement¿¿3620¿¿¿¿{"start":{"line":170,"column":43},"end":{"line":200,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿BlockStatement
3092¿ExpressionStatement¿¿3583¿¿¿¿{"start":{"line":170,"column":4},"end":{"line":200,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿ExpressionStatement
3093¿AssignmentExpression¿=¿3583¿¿¿¿{"start":{"line":170,"column":4},"end":{"line":200,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿AssignmentExpression
3094¿MemberExpression¿¿3583¿¿¿¿{"start":{"line":170,"column":4},"end":{"line":170,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿MemberExpression
3095¿Identifier¿¿3583¿objectPath¿¿¿{"start":{"line":170,"column":4},"end":{"line":170,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3096¿Identifier¿¿3583¿empty¿¿¿{"start":{"line":170,"column":15},"end":{"line":170,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3097¿Identifier¿¿3583¿v363¿¿¿¿¿Identifier
3098¿VariableDeclarator¿¿3583¿v372¿¿¿{"start":{"line":202,"column":4},"end":{"line":210,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
3099¿FunctionExpression¿¿3583¿anon¿¿¿{"start":{"line":202,"column":22},"end":{"line":210,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿FunctionExpression
3100¿Identifier¿¿0¿obj¿¿¿{"start":{"line":202,"column":32},"end":{"line":202,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3101¿Identifier¿¿0¿path¿¿¿{"start":{"line":202,"column":37},"end":{"line":202,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3102¿VariableDeclarator¿¿3632¿arr¿¿¿{"start":{"line":203,"column":10},"end":{"line":203,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
3103¿CallExpression¿¿3632¿¿¿¿{"start":{"line":203,"column":16},"end":{"line":203,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿CallExpression
3104¿MemberExpression¿¿3632¿¿¿¿{"start":{"line":203,"column":16},"end":{"line":203,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿MemberExpression
3105¿Identifier¿¿3632¿objectPath¿¿¿{"start":{"line":203,"column":16},"end":{"line":203,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3106¿Identifier¿¿3632¿get¿¿¿{"start":{"line":203,"column":27},"end":{"line":203,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3107¿Identifier¿¿3632¿obj¿¿¿{"start":{"line":203,"column":31},"end":{"line":203,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3108¿Identifier¿¿3632¿path¿¿¿{"start":{"line":203,"column":36},"end":{"line":203,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3109¿VariableDeclarator¿¿3632¿v364¿¿¿{"start":{"line":204,"column":11},"end":{"line":204,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
3110¿CallExpression¿¿3632¿¿¿¿{"start":{"line":204,"column":11},"end":{"line":204,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿CallExpression
3111¿Identifier¿¿3632¿isArray¿¿¿{"start":{"line":204,"column":11},"end":{"line":204,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3112¿Identifier¿¿3632¿arr¿¿¿{"start":{"line":204,"column":19},"end":{"line":204,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3113¿VariableDeclarator¿¿3632¿v365¿¿¿{"start":{"line":204,"column":10},"end":{"line":204,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
3114¿UnaryExpression¿!¿3632¿¿¿¿{"start":{"line":204,"column":10},"end":{"line":204,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿UnaryExpression
3115¿Identifier¿¿3632¿v364¿¿¿¿¿Identifier
3116¿IfStatement¿¿3632¿¿¿¿{"start":{"line":204,"column":6},"end":{"line":207,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿IfStatement
3117¿Identifier¿¿3632¿v365¿¿¿¿¿Identifier
3118¿ExpressionStatement¿¿3632¿¿¿¿{"start":{"line":205,"column":8},"end":{"line":205,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿ExpressionStatement
3119¿AssignmentExpression¿=¿3632¿¿¿¿{"start":{"line":205,"column":8},"end":{"line":205,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿AssignmentExpression
3120¿Identifier¿¿3632¿arr¿¿¿{"start":{"line":205,"column":8},"end":{"line":205,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3121¿ArrayExpression¿¿3632¿¿¿¿{"start":{"line":205,"column":14},"end":{"line":205,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿ArrayExpression
3122¿VariableDeclarator¿¿3632¿v366¿¿¿{"start":{"line":206,"column":8},"end":{"line":206,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
3123¿CallExpression¿¿3632¿¿¿¿{"start":{"line":206,"column":8},"end":{"line":206,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿CallExpression
3124¿MemberExpression¿¿3632¿¿¿¿{"start":{"line":206,"column":8},"end":{"line":206,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿MemberExpression
