Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
2491¿Program¿¿-1¿¿¿¿{"start":{"line":9,"column":0},"end":{"line":606,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Program
3546¿Identifier¿¿4417¿parentPath¿¿¿{"start":{"line":298,"column":12},"end":{"line":298,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3547¿Identifier¿¿4417¿undefined¿¿¿{"start":{"line":298,"column":25},"end":{"line":298,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3548¿BlockStatement¿¿4417¿¿¿¿{"start":{"line":296,"column":49},"end":{"line":299,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿BlockStatement
3549¿BlockStatement¿¿4417¿¿¿¿¿¿BlockStatement
3550¿VariableDeclarator¿¿4417¿v324¿¿¿{"start":{"line":301,"column":57},"end":{"line":303,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿VariableDeclarator
3551¿FunctionExpression¿¿4417¿anon¿¿¿{"start":{"line":301,"column":57},"end":{"line":303,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿FunctionExpression
3552¿Identifier¿¿0¿subPath¿¿¿{"start":{"line":301,"column":66},"end":{"line":301,"column":73},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3553¿VariableDeclarator¿¿4421¿v323¿¿¿{"start":{"line":302,"column":12},"end":{"line":302,"column":66},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿VariableDeclarator
3554¿CallExpression¿¿4421¿¿¿¿{"start":{"line":302,"column":12},"end":{"line":302,"column":66},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿CallExpression
3555¿Identifier¿¿4421¿modelSetPath¿¿¿{"start":{"line":302,"column":12},"end":{"line":302,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3556¿Identifier¿¿4421¿subPath¿¿¿{"start":{"line":302,"column":25},"end":{"line":302,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3557¿Identifier¿¿4421¿value¿¿¿{"start":{"line":302,"column":34},"end":{"line":302,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3558¿Identifier¿¿4421¿parentPath¿¿¿{"start":{"line":302,"column":41},"end":{"line":302,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3559¿Identifier¿¿4421¿dirty¿¿¿{"start":{"line":302,"column":53},"end":{"line":302,"column":58},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3560¿Identifier¿¿4421¿scope¿¿¿{"start":{"line":302,"column":60},"end":{"line":302,"column":65},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3561¿ExpressionStatement¿¿4421¿¿¿¿{"start":{"line":302,"column":12},"end":{"line":302,"column":67},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿ExpressionStatement
3562¿Identifier¿¿4421¿v323¿¿¿¿¿Identifier
3563¿BlockStatement¿¿4421¿¿¿¿{"start":{"line":301,"column":74},"end":{"line":303,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿BlockStatement
3564¿VariableDeclarator¿¿4417¿v325¿¿¿{"start":{"line":301,"column":8},"end":{"line":303,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿VariableDeclarator
3565¿CallExpression¿¿4417¿¿¿¿{"start":{"line":301,"column":8},"end":{"line":303,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿CallExpression
3566¿Identifier¿¿4417¿getSourcePathInfo¿¿¿{"start":{"line":301,"column":8},"end":{"line":301,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3567¿Identifier¿¿4417¿expression¿¿¿{"start":{"line":301,"column":26},"end":{"line":301,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3568¿Identifier¿¿4417¿parentPath¿¿¿{"start":{"line":301,"column":38},"end":{"line":301,"column":48},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3569¿Identifier¿¿4417¿scope¿¿¿{"start":{"line":301,"column":50},"end":{"line":301,"column":55},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3570¿Identifier¿¿4417¿v324¿¿¿¿¿Identifier
3571¿ExpressionStatement¿¿4417¿¿¿¿{"start":{"line":301,"column":8},"end":{"line":303,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿ExpressionStatement
3572¿Identifier¿¿4417¿v325¿¿¿¿¿Identifier
3573¿BlockStatement¿¿4417¿¿¿¿{"start":{"line":291,"column":67},"end":{"line":304,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿BlockStatement
3574¿VariableDeclarator¿¿4364¿modelRemove¿¿¿{"start":{"line":312,"column":4},"end":{"line":353,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿VariableDeclarator
3575¿FunctionExpression¿¿4364¿anon¿¿¿{"start":{"line":312,"column":4},"end":{"line":353,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿FunctionExpression
3576¿Identifier¿¿0¿expression¿¿¿{"start":{"line":312,"column":25},"end":{"line":312,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3577¿Identifier¿¿0¿parentPath¿¿¿{"start":{"line":312,"column":37},"end":{"line":312,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3578¿Identifier¿¿0¿dirty¿¿¿{"start":{"line":312,"column":49},"end":{"line":312,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3579¿Identifier¿¿0¿scope¿¿¿{"start":{"line":312,"column":56},"end":{"line":312,"column":61},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3580¿VariableDeclarator¿¿4423¿v326¿¿¿{"start":{"line":313,"column":11},"end":{"line":313,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿VariableDeclarator
3581¿BinaryExpression¿instanceof¿4423¿¿¿¿{"start":{"line":313,"column":11},"end":{"line":313,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿BinaryExpression
3582¿Identifier¿¿4423¿parentPath¿¿¿{"start":{"line":313,"column":11},"end":{"line":313,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3583¿Identifier¿¿4423¿Boolean¿¿¿{"start":{"line":313,"column":33},"end":{"line":313,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3584¿IfStatement¿¿4423¿¿¿¿{"start":{"line":313,"column":8},"end":{"line":316,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿IfStatement
3585¿Identifier¿¿4423¿v326¿¿¿¿¿Identifier
3586¿ExpressionStatement¿¿4423¿¿¿¿{"start":{"line":314,"column":12},"end":{"line":314,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿ExpressionStatement
3587¿AssignmentExpression¿=¿4423¿¿¿¿{"start":{"line":314,"column":12},"end":{"line":314,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿AssignmentExpression
3588¿Identifier¿¿4423¿dirty¿¿¿{"start":{"line":314,"column":12},"end":{"line":314,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3589¿Identifier¿¿4423¿parentPath¿¿¿{"start":{"line":314,"column":20},"end":{"line":314,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3590¿ExpressionStatement¿¿4423¿¿¿¿{"start":{"line":315,"column":12},"end":{"line":315,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿ExpressionStatement
3591¿AssignmentExpression¿=¿4423¿¿¿¿{"start":{"line":315,"column":12},"end":{"line":315,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿AssignmentExpression
3592¿Identifier¿¿4423¿parentPath¿¿¿{"start":{"line":315,"column":12},"end":{"line":315,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3593¿Identifier¿¿4423¿undefined¿¿¿{"start":{"line":315,"column":25},"end":{"line":315,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3594¿BlockStatement¿¿4423¿¿¿¿{"start":{"line":313,"column":41},"end":{"line":316,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿BlockStatement
3595¿ExpressionStatement¿¿4423¿¿¿¿{"start":{"line":318,"column":8},"end":{"line":318,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿ExpressionStatement
3596¿AssignmentExpression¿=¿4423¿¿¿¿{"start":{"line":318,"column":8},"end":{"line":318,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿AssignmentExpression
3597¿Identifier¿¿4423¿itemParentPaths¿¿¿{"start":{"line":318,"column":8},"end":{"line":318,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3598¿ObjectExpression¿¿4423¿¿¿¿¿¿ObjectExpression
3599¿VariableDeclarator¿¿4423¿v332¿¿¿{"start":{"line":319,"column":57},"end":{"line":322,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿VariableDeclarator
3600¿FunctionExpression¿¿4423¿anon¿¿¿{"start":{"line":319,"column":57},"end":{"line":322,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿FunctionExpression
3601¿Identifier¿¿0¿subPath¿¿¿{"start":{"line":319,"column":66},"end":{"line":319,"column":73},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3602¿VariableDeclarator¿¿4426¿v327¿¿¿{"start":{"line":320,"column":34},"end":{"line":320,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿VariableDeclarator
3603¿NewExpression¿¿4426¿¿¿¿{"start":{"line":320,"column":34},"end":{"line":320,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿NewExpression
3604¿Identifier¿¿4426¿DeletedItem¿¿¿{"start":{"line":320,"column":38},"end":{"line":320,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3605¿VariableDeclarator¿¿4426¿v328¿¿¿{"start":{"line":320,"column":12},"end":{"line":320,"column":78},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿VariableDeclarator
3606¿CallExpression¿¿4426¿¿¿¿{"start":{"line":320,"column":12},"end":{"line":320,"column":78},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿CallExpression
3607¿Identifier¿¿4426¿modelSetPath¿¿¿{"start":{"line":320,"column":12},"end":{"line":320,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3608¿Identifier¿¿4426¿subPath¿¿¿{"start":{"line":320,"column":25},"end":{"line":320,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3609¿Identifier¿¿4426¿v327¿¿¿¿¿Identifier
3610¿Identifier¿¿4426¿parentPath¿¿¿{"start":{"line":320,"column":53},"end":{"line":320,"column":63},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3611¿Identifier¿¿4426¿dirty¿¿¿{"start":{"line":320,"column":65},"end":{"line":320,"column":70},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3612¿Identifier¿¿4426¿scope¿¿¿{"start":{"line":320,"column":72},"end":{"line":320,"column":77},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3613¿ExpressionStatement¿¿4426¿¿¿¿{"start":{"line":320,"column":12},"end":{"line":320,"column":79},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿ExpressionStatement
3614¿Identifier¿¿4426¿v328¿¿¿¿¿Identifier
3615¿VariableDeclarator¿¿4426¿v329¿¿¿{"start":{"line":321,"column":63},"end":{"line":321,"column":85},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿VariableDeclarator
3616¿MemberExpression¿¿4426¿¿¿¿{"start":{"line":321,"column":63},"end":{"line":321,"column":85},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿MemberExpression
3617¿Identifier¿¿4426¿pathConstants¿¿¿{"start":{"line":321,"column":63},"end":{"line":321,"column":76},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3618¿Identifier¿¿4426¿upALevel¿¿¿{"start":{"line":321,"column":77},"end":{"line":321,"column":85},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3619¿VariableDeclarator¿¿4426¿v330¿¿¿{"start":{"line":321,"column":50},"end":{"line":321,"column":86},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿VariableDeclarator
3620¿CallExpression¿¿4426¿¿¿¿{"start":{"line":321,"column":50},"end":{"line":321,"column":86},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿CallExpression
3621¿MemberExpression¿¿4426¿¿¿¿{"start":{"line":321,"column":50},"end":{"line":321,"column":62},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿MemberExpression
3622¿Identifier¿¿4426¿paths¿¿¿{"start":{"line":321,"column":50},"end":{"line":321,"column":55},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3623¿Identifier¿¿4426¿create¿¿¿{"start":{"line":321,"column":56},"end":{"line":321,"column":62},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3624¿Identifier¿¿4426¿v329¿¿¿¿¿Identifier
3625¿VariableDeclarator¿¿4426¿v331¿¿¿{"start":{"line":321,"column":28},"end":{"line":321,"column":87},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿VariableDeclarator
3626¿CallExpression¿¿4426¿¿¿¿{"start":{"line":321,"column":28},"end":{"line":321,"column":87},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿CallExpression
3627¿MemberExpression¿¿4426¿¿¿¿{"start":{"line":321,"column":28},"end":{"line":321,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿MemberExpression
3628¿Identifier¿¿4426¿paths¿¿¿{"start":{"line":321,"column":28},"end":{"line":321,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3629¿Identifier¿¿4426¿append¿¿¿{"start":{"line":321,"column":34},"end":{"line":321,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3630¿Identifier¿¿4426¿subPath¿¿¿{"start":{"line":321,"column":41},"end":{"line":321,"column":48},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3631¿Identifier¿¿4426¿v330¿¿¿¿¿Identifier
3632¿ExpressionStatement¿¿4426¿¿¿¿{"start":{"line":321,"column":12},"end":{"line":321,"column":96},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿ExpressionStatement
3633¿AssignmentExpression¿=¿4426¿¿¿¿{"start":{"line":321,"column":12},"end":{"line":321,"column":95},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿AssignmentExpression
3634¿MemberExpression¿computed¿4426¿¿¿¿{"start":{"line":321,"column":12},"end":{"line":321,"column":88},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿MemberExpression
3635¿Identifier¿¿4426¿itemParentPaths¿¿¿{"start":{"line":321,"column":12},"end":{"line":321,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3636¿Identifier¿¿4426¿v331¿¿¿¿¿Identifier
3637¿Literal¿object¿4426¿¿null¿¿{"start":{"line":321,"column":91},"end":{"line":321,"column":95},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Literal
3638¿BlockStatement¿¿4426¿¿¿¿{"start":{"line":319,"column":74},"end":{"line":322,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿BlockStatement
3639¿VariableDeclarator¿¿4423¿v333¿¿¿{"start":{"line":319,"column":8},"end":{"line":322,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿VariableDeclarator
3640¿CallExpression¿¿4423¿¿¿¿{"start":{"line":319,"column":8},"end":{"line":322,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿CallExpression
3641¿Identifier¿¿4423¿getSourcePathInfo¿¿¿{"start":{"line":319,"column":8},"end":{"line":319,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3642¿Identifier¿¿4423¿expression¿¿¿{"start":{"line":319,"column":26},"end":{"line":319,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3643¿Identifier¿¿4423¿parentPath¿¿¿{"start":{"line":319,"column":38},"end":{"line":319,"column":48},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3644¿Identifier¿¿4423¿scope¿¿¿{"start":{"line":319,"column":50},"end":{"line":319,"column":55},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3645¿Identifier¿¿4423¿v332¿¿¿¿¿Identifier
3646¿ExpressionStatement¿¿4423¿¿¿¿{"start":{"line":319,"column":8},"end":{"line":322,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿ExpressionStatement
3647¿Identifier¿¿4423¿v333¿¿¿¿¿Identifier
3648¿VariableDeclarator¿¿4423¿key¿¿¿{"start":{"line":324,"column":16},"end":{"line":324,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿VariableDeclarator
3649¿ForInStatement¿¿4423¿¿¿¿{"start":{"line":324,"column":8},"end":{"line":351,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿ForInStatement
3650¿Identifier¿¿4423¿key¿¿¿{"start":{"line":324,"column":16},"end":{"line":324,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3651¿Identifier¿¿4423¿itemParentPaths¿¿¿{"start":{"line":324,"column":23},"end":{"line":324,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3652¿VariableDeclarator¿¿4423¿v334¿¿¿{"start":{"line":325,"column":15},"end":{"line":325,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿VariableDeclarator
3653¿CallExpression¿¿4423¿¿¿¿{"start":{"line":325,"column":15},"end":{"line":325,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿CallExpression
3654¿MemberExpression¿¿4423¿¿¿¿{"start":{"line":325,"column":15},"end":{"line":325,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿MemberExpression
3655¿Identifier¿¿4423¿itemParentPaths¿¿¿{"start":{"line":325,"column":15},"end":{"line":325,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3656¿Identifier¿¿4423¿hasOwnProperty¿¿¿{"start":{"line":325,"column":31},"end":{"line":325,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3657¿Identifier¿¿4423¿key¿¿¿{"start":{"line":325,"column":46},"end":{"line":325,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3658¿IfStatement¿¿4423¿¿¿¿{"start":{"line":325,"column":12},"end":{"line":350,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿IfStatement
3659¿Identifier¿¿4423¿v334¿¿¿¿¿Identifier
3660¿VariableDeclarator¿¿4423¿v335¿¿¿{"start":{"line":326,"column":65},"end":{"line":326,"column":83},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿VariableDeclarator
3661¿CallExpression¿¿4423¿¿¿¿{"start":{"line":326,"column":65},"end":{"line":326,"column":83},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿CallExpression
3662¿MemberExpression¿¿4423¿¿¿¿{"start":{"line":326,"column":65},"end":{"line":326,"column":81},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿MemberExpression
3663¿Identifier¿¿4423¿paths¿¿¿{"start":{"line":326,"column":65},"end":{"line":326,"column":70},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
3664¿Identifier¿¿4423¿createRoot¿¿¿{"start":{"line":326,"column":71},"end":{"line":326,"column":81},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
