Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
6996¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":848,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Program
9686¿Identifier¿¿12376¿v1046¿¿¿¿¿Identifier
9687¿BlockStatement¿¿12376¿¿¿¿{"start":{"line":431,"column":25},"end":{"line":433,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿BlockStatement
9688¿VariableDeclarator¿¿12376¿v1047¿¿¿{"start":{"line":433,"column":12},"end":{"line":433,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
9689¿BinaryExpression¿==¿12376¿¿¿¿{"start":{"line":433,"column":12},"end":{"line":433,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿BinaryExpression
9690¿Identifier¿¿12376¿type¿¿¿{"start":{"line":433,"column":12},"end":{"line":433,"column":16},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
9691¿Literal¿string¿12376¿¿'p'¿¿{"start":{"line":433,"column":20},"end":{"line":433,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Literal
9692¿IfStatement¿¿12376¿¿¿¿{"start":{"line":433,"column":9},"end":{"line":435,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿IfStatement
9693¿Identifier¿¿12376¿v1047¿¿¿¿¿Identifier
9694¿VariableDeclarator¿¿12376¿v1048¿¿¿{"start":{"line":434,"column":19},"end":{"line":434,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
9695¿MemberExpression¿¿12376¿¿¿¿{"start":{"line":434,"column":19},"end":{"line":434,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿MemberExpression
9696¿ThisExpression¿¿12376¿¿¿¿{"start":{"line":434,"column":19},"end":{"line":434,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿ThisExpression
9697¿Identifier¿¿12376¿repository¿¿¿{"start":{"line":434,"column":24},"end":{"line":434,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
9698¿VariableDeclarator¿¿12376¿v1049¿¿¿{"start":{"line":434,"column":19},"end":{"line":434,"column":48},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
9699¿CallExpression¿¿12376¿¿¿¿{"start":{"line":434,"column":19},"end":{"line":434,"column":48},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿CallExpression
9700¿MemberExpression¿¿12376¿¿¿¿{"start":{"line":434,"column":19},"end":{"line":434,"column":43},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿MemberExpression
9701¿Identifier¿¿12376¿v1048¿¿¿¿¿Identifier
9702¿Identifier¿¿12376¿cat_file¿¿¿{"start":{"line":434,"column":35},"end":{"line":434,"column":43},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
9703¿Identifier¿¿12376¿ref¿¿¿{"start":{"line":434,"column":44},"end":{"line":434,"column":47},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
9704¿VariableDeclarator¿¿12376¿v1050¿¿¿{"start":{"line":434,"column":4},"end":{"line":434,"column":49},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
9705¿CallExpression¿¿12376¿¿¿¿{"start":{"line":434,"column":4},"end":{"line":434,"column":49},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿CallExpression
9706¿Identifier¿¿12376¿callback¿¿¿{"start":{"line":434,"column":4},"end":{"line":434,"column":12},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
9707¿Literal¿object¿12376¿¿null¿¿{"start":{"line":434,"column":13},"end":{"line":434,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Literal
9708¿Identifier¿¿12376¿v1049¿¿¿¿¿Identifier
9709¿ExpressionStatement¿¿12376¿¿¿¿{"start":{"line":434,"column":4},"end":{"line":434,"column":50},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿ExpressionStatement
9710¿Identifier¿¿12376¿v1050¿¿¿¿¿Identifier
9711¿BlockStatement¿¿12376¿¿¿¿{"start":{"line":433,"column":25},"end":{"line":435,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿BlockStatement
9712¿BlockStatement¿¿12376¿¿¿¿¿¿BlockStatement
9713¿BlockStatement¿¿12376¿¿¿¿¿¿BlockStatement
9714¿BlockStatement¿¿12376¿¿¿¿{"start":{"line":428,"column":55},"end":{"line":436,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿BlockStatement
9715¿ExpressionStatement¿¿12225¿¿¿¿{"start":{"line":428,"column":0},"end":{"line":436,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿ExpressionStatement
9716¿AssignmentExpression¿=¿12225¿¿¿¿{"start":{"line":428,"column":0},"end":{"line":436,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿AssignmentExpression
9717¿MemberExpression¿¿12225¿¿¿¿{"start":{"line":428,"column":0},"end":{"line":428,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿MemberExpression
9718¿Identifier¿¿12225¿v1042¿¿¿¿¿Identifier
9719¿Identifier¿¿12225¿cat_file¿¿¿{"start":{"line":428,"column":14},"end":{"line":428,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
9720¿Identifier¿¿12225¿v1051¿¿¿¿¿Identifier
9721¿VariableDeclarator¿¿12225¿v1052¿¿¿{"start":{"line":438,"column":0},"end":{"line":438,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
9722¿MemberExpression¿¿12225¿¿¿¿{"start":{"line":438,"column":0},"end":{"line":438,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿MemberExpression
9723¿Identifier¿¿12225¿Git¿¿¿{"start":{"line":438,"column":0},"end":{"line":438,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
9724¿Identifier¿¿12225¿prototype¿¿¿{"start":{"line":438,"column":4},"end":{"line":438,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
9725¿VariableDeclarator¿¿12225¿v1056¿¿¿{"start":{"line":438,"column":0},"end":{"line":440,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
9726¿FunctionExpression¿¿12225¿anon¿¿¿{"start":{"line":438,"column":26},"end":{"line":440,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿FunctionExpression
9727¿Identifier¿¿0¿ref¿¿¿{"start":{"line":438,"column":35},"end":{"line":438,"column":38},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
9728¿Identifier¿¿0¿callback¿¿¿{"start":{"line":438,"column":40},"end":{"line":438,"column":48},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
9729¿VariableDeclarator¿¿12381¿v1053¿¿¿{"start":{"line":439,"column":17},"end":{"line":439,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
9730¿MemberExpression¿¿12381¿¿¿¿{"start":{"line":439,"column":17},"end":{"line":439,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿MemberExpression
9731¿ThisExpression¿¿12381¿¿¿¿{"start":{"line":439,"column":17},"end":{"line":439,"column":21},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿ThisExpression
9732¿Identifier¿¿12381¿repository¿¿¿{"start":{"line":439,"column":22},"end":{"line":439,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
9733¿VariableDeclarator¿¿12381¿v1054¿¿¿{"start":{"line":439,"column":17},"end":{"line":439,"column":51},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
9734¿CallExpression¿¿12381¿¿¿¿{"start":{"line":439,"column":17},"end":{"line":439,"column":51},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿CallExpression
9735¿MemberExpression¿¿12381¿¿¿¿{"start":{"line":439,"column":17},"end":{"line":439,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿MemberExpression
9736¿Identifier¿¿12381¿v1053¿¿¿¿¿Identifier
9737¿Identifier¿¿12381¿cat_file_size¿¿¿{"start":{"line":439,"column":33},"end":{"line":439,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
9738¿Identifier¿¿12381¿ref¿¿¿{"start":{"line":439,"column":47},"end":{"line":439,"column":50},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
9739¿VariableDeclarator¿¿12381¿v1055¿¿¿{"start":{"line":439,"column":2},"end":{"line":439,"column":52},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
9740¿CallExpression¿¿12381¿¿¿¿{"start":{"line":439,"column":2},"end":{"line":439,"column":52},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿CallExpression
9741¿Identifier¿¿12381¿callback¿¿¿{"start":{"line":439,"column":2},"end":{"line":439,"column":10},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
9742¿Literal¿object¿12381¿¿null¿¿{"start":{"line":439,"column":11},"end":{"line":439,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Literal
9743¿Identifier¿¿12381¿v1054¿¿¿¿¿Identifier
9744¿ExpressionStatement¿¿12381¿¿¿¿{"start":{"line":439,"column":2},"end":{"line":439,"column":53},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿ExpressionStatement
9745¿Identifier¿¿12381¿v1055¿¿¿¿¿Identifier
9746¿BlockStatement¿¿12381¿¿¿¿{"start":{"line":438,"column":50},"end":{"line":440,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿BlockStatement
9747¿ExpressionStatement¿¿12225¿¿¿¿{"start":{"line":438,"column":0},"end":{"line":440,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿ExpressionStatement
9748¿AssignmentExpression¿=¿12225¿¿¿¿{"start":{"line":438,"column":0},"end":{"line":440,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿AssignmentExpression
9749¿MemberExpression¿¿12225¿¿¿¿{"start":{"line":438,"column":0},"end":{"line":438,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿MemberExpression
9750¿Identifier¿¿12225¿v1052¿¿¿¿¿Identifier
9751¿Identifier¿¿12225¿file_size¿¿¿{"start":{"line":438,"column":14},"end":{"line":438,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
9752¿Identifier¿¿12225¿v1056¿¿¿¿¿Identifier
9753¿VariableDeclarator¿¿12225¿v1057¿¿¿{"start":{"line":446,"column":0},"end":{"line":446,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
9754¿MemberExpression¿¿12225¿¿¿¿{"start":{"line":446,"column":0},"end":{"line":446,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿MemberExpression
9755¿Identifier¿¿12225¿Git¿¿¿{"start":{"line":446,"column":0},"end":{"line":446,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
9756¿Identifier¿¿12225¿prototype¿¿¿{"start":{"line":446,"column":4},"end":{"line":446,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
9757¿VariableDeclarator¿¿12225¿v1061¿¿¿{"start":{"line":446,"column":0},"end":{"line":449,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
9758¿FunctionExpression¿¿12225¿anon¿¿¿{"start":{"line":446,"column":25},"end":{"line":449,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿FunctionExpression
9759¿Identifier¿¿0¿dir¿¿¿{"start":{"line":446,"column":34},"end":{"line":446,"column":37},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
9760¿Identifier¿¿0¿callback¿¿¿{"start":{"line":446,"column":39},"end":{"line":446,"column":47},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
9761¿VariableDeclarator¿¿12383¿v1058¿¿¿{"start":{"line":447,"column":13},"end":{"line":447,"column":31},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
9762¿MemberExpression¿¿12383¿¿¿¿{"start":{"line":447,"column":13},"end":{"line":447,"column":31},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿MemberExpression
9763¿ThisExpression¿¿12383¿¿¿¿{"start":{"line":447,"column":13},"end":{"line":447,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿ThisExpression
9764¿Identifier¿¿12383¿git_directory¿¿¿{"start":{"line":447,"column":18},"end":{"line":447,"column":31},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
9765¿VariableDeclarator¿¿12383¿v1059¿¿¿{"start":{"line":447,"column":13},"end":{"line":447,"column":37},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
9766¿BinaryExpression¿+¿12383¿¿¿¿{"start":{"line":447,"column":13},"end":{"line":447,"column":37},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿BinaryExpression
9767¿Identifier¿¿12383¿v1058¿¿¿¿¿Identifier
9768¿Literal¿string¿12383¿¿'/'¿¿{"start":{"line":447,"column":34},"end":{"line":447,"column":37},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Literal
9769¿VariableDeclarator¿¿12383¿path¿¿¿{"start":{"line":447,"column":6},"end":{"line":447,"column":43},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
9770¿BinaryExpression¿+¿12383¿¿¿¿{"start":{"line":447,"column":13},"end":{"line":447,"column":43},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿BinaryExpression
9771¿Identifier¿¿12383¿v1059¿¿¿¿¿Identifier
9772¿Identifier¿¿12383¿dir¿¿¿{"start":{"line":447,"column":40},"end":{"line":447,"column":43},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
9773¿VariableDeclarator¿¿12383¿v1060¿¿¿{"start":{"line":448,"column":2},"end":{"line":448,"column":44},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
9774¿CallExpression¿¿12383¿¿¿¿{"start":{"line":448,"column":2},"end":{"line":448,"column":44},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿CallExpression
9775¿MemberExpression¿¿12383¿¿¿¿{"start":{"line":448,"column":2},"end":{"line":448,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿MemberExpression
9776¿Identifier¿¿12383¿GitFileOperations¿¿¿{"start":{"line":448,"column":2},"end":{"line":448,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
9777¿Identifier¿¿12383¿fs_mkdir¿¿¿{"start":{"line":448,"column":20},"end":{"line":448,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
9778¿Identifier¿¿12383¿path¿¿¿{"start":{"line":448,"column":29},"end":{"line":448,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
9779¿Identifier¿¿12383¿callback¿¿¿{"start":{"line":448,"column":35},"end":{"line":448,"column":43},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
9780¿ExpressionStatement¿¿12383¿¿¿¿{"start":{"line":448,"column":2},"end":{"line":448,"column":45},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿ExpressionStatement
9781¿Identifier¿¿12383¿v1060¿¿¿¿¿Identifier
9782¿BlockStatement¿¿12383¿¿¿¿{"start":{"line":446,"column":49},"end":{"line":449,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿BlockStatement
9783¿ExpressionStatement¿¿12225¿¿¿¿{"start":{"line":446,"column":0},"end":{"line":449,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿ExpressionStatement
9784¿AssignmentExpression¿=¿12225¿¿¿¿{"start":{"line":446,"column":0},"end":{"line":449,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿AssignmentExpression
9785¿MemberExpression¿¿12225¿¿¿¿{"start":{"line":446,"column":0},"end":{"line":446,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿MemberExpression
9786¿Identifier¿¿12225¿v1057¿¿¿¿¿Identifier
9787¿Identifier¿¿12225¿fs_mkdir¿¿¿{"start":{"line":446,"column":14},"end":{"line":446,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
9788¿Identifier¿¿12225¿v1061¿¿¿¿¿Identifier
9789¿VariableDeclarator¿¿12225¿v1062¿¿¿{"start":{"line":452,"column":0},"end":{"line":452,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
9790¿MemberExpression¿¿12225¿¿¿¿{"start":{"line":452,"column":0},"end":{"line":452,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿MemberExpression
9791¿Identifier¿¿12225¿Git¿¿¿{"start":{"line":452,"column":0},"end":{"line":452,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
9792¿Identifier¿¿12225¿prototype¿¿¿{"start":{"line":452,"column":4},"end":{"line":452,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
9793¿VariableDeclarator¿¿12225¿v1073¿¿¿{"start":{"line":452,"column":0},"end":{"line":465,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
9794¿FunctionExpression¿¿12225¿anon¿¿¿{"start":{"line":452,"column":21},"end":{"line":465,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿FunctionExpression
9795¿Identifier¿¿0¿options¿¿¿{"start":{"line":452,"column":30},"end":{"line":452,"column":37},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
9796¿Identifier¿¿0¿callback¿¿¿{"start":{"line":452,"column":39},"end":{"line":452,"column":47},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
9797¿VariableDeclarator¿¿12385¿self¿¿¿{"start":{"line":453,"column":6},"end":{"line":453,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
9798¿ThisExpression¿¿12385¿¿¿¿{"start":{"line":453,"column":13},"end":{"line":453,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿ThisExpression
9799¿VariableDeclarator¿¿12385¿v1063¿¿¿{"start":{"line":454,"column":18},"end":{"line":454,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
9800¿MemberExpression¿¿12385¿¿¿¿{"start":{"line":454,"column":18},"end":{"line":454,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿MemberExpression
9801¿Identifier¿¿12385¿Array¿¿¿{"start":{"line":454,"column":18},"end":{"line":454,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
9802¿Identifier¿¿12385¿prototype¿¿¿{"start":{"line":454,"column":24},"end":{"line":454,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
9803¿VariableDeclarator¿¿12385¿arguments¿¿¿{"start":{"line":454,"column":6},"end":{"line":454,"column":50},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
9804¿CallExpression¿¿12385¿¿¿¿{"start":{"line":454,"column":18},"end":{"line":454,"column":50},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿CallExpression
9805¿MemberExpression¿¿12385¿¿¿¿{"start":{"line":454,"column":18},"end":{"line":454,"column":39},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿MemberExpression
9806¿Identifier¿¿12385¿v1063¿¿¿¿¿Identifier
9807¿Identifier¿¿12385¿slice¿¿¿{"start":{"line":454,"column":34},"end":{"line":454,"column":39},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
9808¿Identifier¿¿12385¿arguments¿¿¿{"start":{"line":454,"column":40},"end":{"line":454,"column":49},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
9809¿VariableDeclarator¿¿12385¿v1064¿¿¿{"start":{"line":456,"column":5},"end":{"line":456,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
