Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
8590¿Program¿¿-1¿¿¿¿{"start":{"line":8,"column":0},"end":{"line":1387,"column":4},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Program
13522¿VariableDeclarator¿¿15517¿params¿¿¿{"start":{"line":948,"column":14},"end":{"line":948,"column":49},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
13523¿CallExpression¿¿15517¿¿¿¿{"start":{"line":948,"column":23},"end":{"line":948,"column":49},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿CallExpression
13524¿MemberExpression¿¿15517¿¿¿¿{"start":{"line":948,"column":23},"end":{"line":948,"column":44},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
13525¿Identifier¿¿15517¿v1706¿¿¿¿¿Identifier
13526¿Identifier¿¿15517¿join¿¿¿{"start":{"line":948,"column":40},"end":{"line":948,"column":44},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
13527¿Literal¿string¿15517¿¿','¿¿{"start":{"line":948,"column":45},"end":{"line":948,"column":48},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Literal
13528¿VariableDeclarator¿¿15517¿v1707¿¿¿{"start":{"line":949,"column":10},"end":{"line":949,"column":43},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
13529¿MemberExpression¿¿15517¿¿¿¿{"start":{"line":949,"column":31},"end":{"line":949,"column":43},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
13530¿Identifier¿¿15517¿signature¿¿¿{"start":{"line":949,"column":31},"end":{"line":949,"column":40},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
13531¿Identifier¿¿15517¿fn¿¿¿{"start":{"line":949,"column":41},"end":{"line":949,"column":43},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
13532¿ExpressionStatement¿¿15517¿¿¿¿{"start":{"line":949,"column":10},"end":{"line":949,"column":44},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿ExpressionStatement
13533¿AssignmentExpression¿=¿15517¿¿¿¿{"start":{"line":949,"column":10},"end":{"line":949,"column":43},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿AssignmentExpression
13534¿MemberExpression¿computed¿15517¿¿¿¿{"start":{"line":949,"column":10},"end":{"line":949,"column":28},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
13535¿Identifier¿¿15517¿normalized¿¿¿{"start":{"line":949,"column":10},"end":{"line":949,"column":20},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
13536¿Identifier¿¿15517¿params¿¿¿{"start":{"line":949,"column":21},"end":{"line":949,"column":27},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
13537¿Identifier¿¿15517¿v1707¿¿¿¿¿Identifier
13538¿BlockStatement¿¿15517¿¿¿¿{"start":{"line":947,"column":57},"end":{"line":950,"column":9},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿BlockStatement
13539¿VariableDeclarator¿¿15517¿v1701¿¿¿{"start":{"line":945,"column":45},"end":{"line":945,"column":48},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
13540¿UpdateExpression¿¿15517¿¿¿¿{"start":{"line":945,"column":45},"end":{"line":945,"column":48},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿UpdateExpression
13541¿Identifier¿¿15517¿i¿¿¿{"start":{"line":945,"column":45},"end":{"line":945,"column":46},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
13542¿ExpressionStatement¿¿15517¿¿¿¿{"start":{"line":945,"column":6},"end":{"line":951,"column":7},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿ExpressionStatement
13543¿AssignmentExpression¿=¿15517¿¿¿¿{"start":{"line":945,"column":6},"end":{"line":951,"column":7},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿AssignmentExpression
13544¿Identifier¿¿15517¿v1700¿¿¿{"start":{"line":945,"column":6},"end":{"line":951,"column":7},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
13545¿BinaryExpression¿<¿15517¿¿¿¿{"start":{"line":945,"column":22},"end":{"line":945,"column":43},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿BinaryExpression
13546¿Identifier¿¿15517¿i¿¿¿{"start":{"line":945,"column":22},"end":{"line":945,"column":23},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
13547¿Identifier¿¿15517¿v1699¿¿¿¿¿Identifier
13548¿BlockStatement¿¿15517¿¿¿¿¿¿BlockStatement
13549¿ReturnStatement¿¿15517¿¿¿¿{"start":{"line":953,"column":6},"end":{"line":953,"column":24},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿ReturnStatement
13550¿Identifier¿¿15517¿normalized¿¿¿{"start":{"line":953,"column":13},"end":{"line":953,"column":23},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
13551¿BlockStatement¿¿15517¿¿¿¿{"start":{"line":942,"column":39},"end":{"line":954,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿BlockStatement
13552¿VariableDeclarator¿¿15329¿parseTree¿¿¿{"start":{"line":963,"column":4},"end":{"line":1049,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
13553¿FunctionExpression¿¿15329¿anon¿¿¿{"start":{"line":963,"column":4},"end":{"line":1049,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿FunctionExpression
13554¿Identifier¿¿0¿signatures¿¿¿{"start":{"line":963,"column":23},"end":{"line":963,"column":33},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
13555¿Identifier¿¿0¿path¿¿¿{"start":{"line":963,"column":35},"end":{"line":963,"column":39},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
13556¿Identifier¿¿0¿anys¿¿¿{"start":{"line":963,"column":41},"end":{"line":963,"column":45},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
13557¿VariableDeclarator¿¿15521¿i¿¿¿{"start":{"line":964,"column":10},"end":{"line":964,"column":11},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
13558¿VariableDeclarator¿¿15521¿signature¿¿¿{"start":{"line":964,"column":13},"end":{"line":964,"column":22},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
13559¿VariableDeclarator¿¿15521¿index¿¿¿{"start":{"line":965,"column":10},"end":{"line":965,"column":29},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
13560¿MemberExpression¿¿15521¿¿¿¿{"start":{"line":965,"column":18},"end":{"line":965,"column":29},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
13561¿Identifier¿¿15521¿path¿¿¿{"start":{"line":965,"column":18},"end":{"line":965,"column":22},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
13562¿Identifier¿¿15521¿length¿¿¿{"start":{"line":965,"column":23},"end":{"line":965,"column":29},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
13563¿VariableDeclarator¿¿15521¿nodeSignature¿¿¿{"start":{"line":966,"column":10},"end":{"line":966,"column":23},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
13564¿VariableDeclarator¿¿15521¿filtered¿¿¿{"start":{"line":968,"column":10},"end":{"line":968,"column":23},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
13565¿ArrayExpression¿¿15521¿¿¿¿{"start":{"line":968,"column":21},"end":{"line":968,"column":23},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿ArrayExpression
13566¿AssignmentExpression¿=¿15521¿¿¿¿{"start":{"line":969,"column":11},"end":{"line":969,"column":16},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿AssignmentExpression
13567¿Identifier¿¿15521¿i¿¿¿{"start":{"line":969,"column":11},"end":{"line":969,"column":12},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
13568¿Literal¿number¿15521¿¿0¿¿{"start":{"line":969,"column":15},"end":{"line":969,"column":16},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Literal
13569¿VariableDeclarator¿¿15521¿v1708¿¿¿{"start":{"line":969,"column":22},"end":{"line":969,"column":39},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
13570¿MemberExpression¿¿15521¿¿¿¿{"start":{"line":969,"column":22},"end":{"line":969,"column":39},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
13571¿Identifier¿¿15521¿signatures¿¿¿{"start":{"line":969,"column":22},"end":{"line":969,"column":32},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
13572¿Identifier¿¿15521¿length¿¿¿{"start":{"line":969,"column":33},"end":{"line":969,"column":39},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
13573¿VariableDeclarator¿¿15521¿v1709¿¿¿{"start":{"line":969,"column":18},"end":{"line":969,"column":39},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
13574¿BinaryExpression¿<¿15521¿¿¿¿{"start":{"line":969,"column":18},"end":{"line":969,"column":39},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿BinaryExpression
13575¿Identifier¿¿15521¿i¿¿¿{"start":{"line":969,"column":18},"end":{"line":969,"column":19},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
13576¿Identifier¿¿15521¿v1708¿¿¿¿¿Identifier
13577¿WhileStatement¿¿15521¿¿¿¿{"start":{"line":969,"column":6},"end":{"line":980,"column":7},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿WhileStatement
13578¿Identifier¿¿15521¿v1709¿¿¿¿¿Identifier
13579¿ExpressionStatement¿¿15521¿¿¿¿{"start":{"line":970,"column":8},"end":{"line":970,"column":34},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿ExpressionStatement
13580¿AssignmentExpression¿=¿15521¿¿¿¿{"start":{"line":970,"column":8},"end":{"line":970,"column":33},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿AssignmentExpression
13581¿Identifier¿¿15521¿signature¿¿¿{"start":{"line":970,"column":8},"end":{"line":970,"column":17},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
13582¿MemberExpression¿computed¿15521¿¿¿¿{"start":{"line":970,"column":20},"end":{"line":970,"column":33},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
13583¿Identifier¿¿15521¿signatures¿¿¿{"start":{"line":970,"column":20},"end":{"line":970,"column":30},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
13584¿Identifier¿¿15521¿i¿¿¿{"start":{"line":970,"column":31},"end":{"line":970,"column":32},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
13585¿VariableDeclarator¿¿15521¿v1711¿¿¿{"start":{"line":973,"column":12},"end":{"line":973,"column":28},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
13586¿MemberExpression¿¿15521¿¿¿¿{"start":{"line":973,"column":12},"end":{"line":973,"column":28},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
13587¿Identifier¿¿15521¿signature¿¿¿{"start":{"line":973,"column":12},"end":{"line":973,"column":21},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
13588¿Identifier¿¿15521¿params¿¿¿{"start":{"line":973,"column":22},"end":{"line":973,"column":28},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
13589¿VariableDeclarator¿¿15521¿v1712¿¿¿{"start":{"line":973,"column":12},"end":{"line":973,"column":35},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
13590¿MemberExpression¿¿15521¿¿¿¿{"start":{"line":973,"column":12},"end":{"line":973,"column":35},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
13591¿Identifier¿¿15521¿v1711¿¿¿¿¿Identifier
13592¿Identifier¿¿15521¿length¿¿¿{"start":{"line":973,"column":29},"end":{"line":973,"column":35},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
13593¿VariableDeclarator¿¿15521¿v1713¿¿¿{"start":{"line":973,"column":12},"end":{"line":973,"column":45},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
13594¿BinaryExpression¿===¿15521¿¿¿¿{"start":{"line":973,"column":12},"end":{"line":973,"column":45},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿BinaryExpression
13595¿Identifier¿¿15521¿v1712¿¿¿¿¿Identifier
13596¿Identifier¿¿15521¿index¿¿¿{"start":{"line":973,"column":40},"end":{"line":973,"column":45},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
13597¿VariableDeclarator¿¿15521¿v1714¿¿¿{"start":{"line":973,"column":49},"end":{"line":973,"column":63},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
13598¿UnaryExpression¿!¿15521¿¿¿¿{"start":{"line":973,"column":49},"end":{"line":973,"column":63},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿UnaryExpression
13599¿Identifier¿¿15521¿nodeSignature¿¿¿{"start":{"line":973,"column":50},"end":{"line":973,"column":63},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
13600¿VariableDeclarator¿¿15521¿v1715¿¿¿{"start":{"line":973,"column":12},"end":{"line":973,"column":63},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
13601¿LogicalExpression¿&&¿15521¿¿¿¿{"start":{"line":973,"column":12},"end":{"line":973,"column":63},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿LogicalExpression
13602¿Identifier¿¿15521¿v1713¿¿¿¿¿Identifier
13603¿Identifier¿¿15521¿v1714¿¿¿¿¿Identifier
13604¿IfStatement¿¿15521¿¿¿¿{"start":{"line":973,"column":8},"end":{"line":975,"column":9},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿IfStatement
13605¿Identifier¿¿15521¿v1715¿¿¿¿¿Identifier
13606¿ExpressionStatement¿¿15521¿¿¿¿{"start":{"line":974,"column":10},"end":{"line":974,"column":36},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿ExpressionStatement
13607¿AssignmentExpression¿=¿15521¿¿¿¿{"start":{"line":974,"column":10},"end":{"line":974,"column":35},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿AssignmentExpression
13608¿Identifier¿¿15521¿nodeSignature¿¿¿{"start":{"line":974,"column":10},"end":{"line":974,"column":23},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
13609¿Identifier¿¿15521¿signature¿¿¿{"start":{"line":974,"column":26},"end":{"line":974,"column":35},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
13610¿BlockStatement¿¿15521¿¿¿¿{"start":{"line":973,"column":65},"end":{"line":975,"column":9},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿BlockStatement
13611¿VariableDeclarator¿¿15521¿v1716¿¿¿{"start":{"line":977,"column":12},"end":{"line":977,"column":28},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
13612¿MemberExpression¿¿15521¿¿¿¿{"start":{"line":977,"column":12},"end":{"line":977,"column":28},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
13613¿Identifier¿¿15521¿signature¿¿¿{"start":{"line":977,"column":12},"end":{"line":977,"column":21},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
13614¿Identifier¿¿15521¿params¿¿¿{"start":{"line":977,"column":22},"end":{"line":977,"column":28},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
13615¿VariableDeclarator¿¿15521¿v1717¿¿¿{"start":{"line":977,"column":12},"end":{"line":977,"column":35},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
13616¿MemberExpression¿computed¿15521¿¿¿¿{"start":{"line":977,"column":12},"end":{"line":977,"column":35},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
13617¿Identifier¿¿15521¿v1716¿¿¿¿¿Identifier
13618¿Identifier¿¿15521¿index¿¿¿{"start":{"line":977,"column":29},"end":{"line":977,"column":34},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
13619¿VariableDeclarator¿¿15521¿v1718¿¿¿{"start":{"line":977,"column":12},"end":{"line":977,"column":48},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
13620¿BinaryExpression¿!=¿15521¿¿¿¿{"start":{"line":977,"column":12},"end":{"line":977,"column":48},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿BinaryExpression
13621¿Identifier¿¿15521¿v1717¿¿¿¿¿Identifier
13622¿Identifier¿¿15521¿undefined¿¿¿{"start":{"line":977,"column":39},"end":{"line":977,"column":48},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
13623¿IfStatement¿¿15521¿¿¿¿{"start":{"line":977,"column":8},"end":{"line":979,"column":9},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿IfStatement
13624¿Identifier¿¿15521¿v1718¿¿¿¿¿Identifier
13625¿VariableDeclarator¿¿15521¿v1719¿¿¿{"start":{"line":978,"column":10},"end":{"line":978,"column":34},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
13626¿CallExpression¿¿15521¿¿¿¿{"start":{"line":978,"column":10},"end":{"line":978,"column":34},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿CallExpression
13627¿MemberExpression¿¿15521¿¿¿¿{"start":{"line":978,"column":10},"end":{"line":978,"column":23},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
13628¿Identifier¿¿15521¿filtered¿¿¿{"start":{"line":978,"column":10},"end":{"line":978,"column":18},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
13629¿Identifier¿¿15521¿push¿¿¿{"start":{"line":978,"column":19},"end":{"line":978,"column":23},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
13630¿Identifier¿¿15521¿signature¿¿¿{"start":{"line":978,"column":24},"end":{"line":978,"column":33},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
