Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1698¿Program¿¿¿¿¿{"start":{"line":5,"column":0},"end":{"line":203,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/server.js"}¿¿Program
2553¿BlockStatement¿¿¿¿¿{"start":{"line":175,"column":28},"end":{"line":194,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/server.js"}¿¿BlockStatement
2554¿VariableDeclarator¿¿v269¿¿¿¿¿VariableDeclarator
2555¿CallExpression¿¿¿¿¿{"start":{"line":174,"column":0},"end":{"line":194,"column":4},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/server.js"}¿¿CallExpression
2556¿MemberExpression¿¿¿¿¿{"start":{"line":174,"column":0},"end":{"line":175,"column":7},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/server.js"}¿¿MemberExpression
2557¿Identifier¿¿v251¿¿¿¿¿Identifier
2558¿Identifier¿¿post¿¿¿{"start":{"line":175,"column":3},"end":{"line":175,"column":7},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/server.js"}¿¿Identifier
2559¿Identifier¿¿v268¿¿¿¿¿Identifier
2560¿ExpressionStatement¿¿¿¿¿{"start":{"line":174,"column":0},"end":{"line":194,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/server.js"}¿¿ExpressionStatement
2561¿Identifier¿¿v269¿¿¿¿¿Identifier
2562¿VariableDeclarator¿¿v270¿¿¿¿¿VariableDeclarator
2563¿CallExpression¿¿¿¿¿{"start":{"line":198,"column":0},"end":{"line":198,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/server.js"}¿¿CallExpression
2564¿MemberExpression¿¿¿¿¿{"start":{"line":198,"column":0},"end":{"line":198,"column":7},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/server.js"}¿¿MemberExpression
2565¿Identifier¿¿app¿¿¿{"start":{"line":198,"column":0},"end":{"line":198,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/server.js"}¿¿Identifier
2566¿Identifier¿¿use¿¿¿{"start":{"line":198,"column":4},"end":{"line":198,"column":7},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/server.js"}¿¿Identifier
2567¿Literal¿string¿¿'/api'¿¿{"start":{"line":198,"column":8},"end":{"line":198,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/server.js"}¿¿Literal
2568¿Identifier¿¿router¿¿¿{"start":{"line":198,"column":16},"end":{"line":198,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/server.js"}¿¿Identifier
2569¿ExpressionStatement¿¿¿¿¿{"start":{"line":198,"column":0},"end":{"line":198,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/server.js"}¿¿ExpressionStatement
2570¿Identifier¿¿v270¿¿¿¿¿Identifier
2571¿VariableDeclarator¿¿v271¿¿¿¿¿VariableDeclarator
2572¿CallExpression¿¿¿¿¿{"start":{"line":202,"column":0},"end":{"line":202,"column":16},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/server.js"}¿¿CallExpression
2573¿MemberExpression¿¿¿¿¿{"start":{"line":202,"column":0},"end":{"line":202,"column":10},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/server.js"}¿¿MemberExpression
2574¿Identifier¿¿app¿¿¿{"start":{"line":202,"column":0},"end":{"line":202,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/server.js"}¿¿Identifier
2575¿Identifier¿¿listen¿¿¿{"start":{"line":202,"column":4},"end":{"line":202,"column":10},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/server.js"}¿¿Identifier
2576¿Identifier¿¿port¿¿¿{"start":{"line":202,"column":11},"end":{"line":202,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/server.js"}¿¿Identifier
2577¿ExpressionStatement¿¿¿¿¿{"start":{"line":202,"column":0},"end":{"line":202,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/server.js"}¿¿ExpressionStatement
2578¿Identifier¿¿v271¿¿¿¿¿Identifier
2579¿VariableDeclarator¿¿v272¿¿¿¿¿VariableDeclarator
2580¿BinaryExpression¿+¿¿¿¿{"start":{"line":203,"column":12},"end":{"line":203,"column":44},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/server.js"}¿¿BinaryExpression
2581¿Literal¿string¿¿'Projet started on port '¿¿{"start":{"line":203,"column":12},"end":{"line":203,"column":37},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/server.js"}¿¿Literal
2582¿Identifier¿¿port¿¿¿{"start":{"line":203,"column":40},"end":{"line":203,"column":44},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/server.js"}¿¿Identifier
2583¿VariableDeclarator¿¿v273¿¿¿¿¿VariableDeclarator
2584¿CallExpression¿¿¿¿¿{"start":{"line":203,"column":0},"end":{"line":203,"column":45},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/server.js"}¿¿CallExpression
2585¿MemberExpression¿¿¿¿¿{"start":{"line":203,"column":0},"end":{"line":203,"column":11},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/server.js"}¿¿MemberExpression
2586¿Identifier¿¿console¿¿¿{"start":{"line":203,"column":0},"end":{"line":203,"column":7},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/server.js"}¿¿Identifier
2587¿Identifier¿¿log¿¿¿{"start":{"line":203,"column":8},"end":{"line":203,"column":11},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/server.js"}¿¿Identifier
2588¿Identifier¿¿v272¿¿¿¿¿Identifier
2589¿ExpressionStatement¿¿¿¿¿{"start":{"line":203,"column":0},"end":{"line":203,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/server.js"}¿¿ExpressionStatement
2590¿Identifier¿¿v273¿¿¿¿¿Identifier
2591¿CFG_F_START¿¿__main__¿¿¿¿¿CFG_F_START
2592¿CFG_F_END¿¿__main__¿¿¿¿¿CFG_F_END
2593¿CFG_F_START¿¿1789_anon¿¿¿¿¿CFG_F_START
2594¿CFG_F_END¿¿1789_anon¿¿¿¿¿CFG_F_END
2595¿CFG_IF_END¿¿1871¿¿¿¿¿CFG_IF_END
2596¿CFG_IF_END¿¿1846¿¿¿¿¿CFG_IF_END
2597¿CFG_F_START¿¿1917_anon¿¿¿¿¿CFG_F_START
2598¿CFG_F_END¿¿1917_anon¿¿¿¿¿CFG_F_END
2599¿CFG_F_START¿¿1944_anon¿¿¿¿¿CFG_F_START
2600¿CFG_F_END¿¿1944_anon¿¿¿¿¿CFG_F_END
2601¿CFG_SWITCH_CASE_END¿¿¿¿¿¿¿CFG_SWITCH_CASE_END
2602¿CFG_SWITCH_CASE_END¿¿¿¿¿¿¿CFG_SWITCH_CASE_END
2603¿CFG_SWITCH_CASE_END¿¿¿¿¿¿¿CFG_SWITCH_CASE_END
2604¿CFG_SWITCH_CASE_END¿¿¿¿¿¿¿CFG_SWITCH_CASE_END
2605¿CFG_SWITCH_END¿¿¿¿¿¿¿CFG_SWITCH_END
2606¿CFG_F_START¿¿2049_anon¿¿¿¿¿CFG_F_START
2607¿CFG_F_END¿¿2049_anon¿¿¿¿¿CFG_F_END
2608¿CFG_IF_END¿¿2071¿¿¿¿¿CFG_IF_END
2609¿CFG_F_START¿¿2136_anon¿¿¿¿¿CFG_F_START
2610¿CFG_F_END¿¿2136_anon¿¿¿¿¿CFG_F_END
2611¿CFG_F_START¿¿2154_anon¿¿¿¿¿CFG_F_START
2612¿CFG_F_END¿¿2154_anon¿¿¿¿¿CFG_F_END
2613¿CFG_IF_END¿¿2151¿¿¿¿¿CFG_IF_END
2614¿CFG_F_START¿¿2220_anon¿¿¿¿¿CFG_F_START
2615¿CFG_F_END¿¿2220_anon¿¿¿¿¿CFG_F_END
2616¿CFG_F_START¿¿2348_anon¿¿¿¿¿CFG_F_START
2617¿CFG_F_END¿¿2348_anon¿¿¿¿¿CFG_F_END
2618¿CFG_F_START¿¿2354_anon¿¿¿¿¿CFG_F_START
2619¿CFG_F_END¿¿2354_anon¿¿¿¿¿CFG_F_END
2620¿CFG_IF_END¿¿2285¿¿¿¿¿CFG_IF_END
2621¿CFG_IF_END¿¿2257¿¿¿¿¿CFG_IF_END
2622¿CFG_F_START¿¿2436_anon¿¿¿¿¿CFG_F_START
2623¿CFG_F_END¿¿2436_anon¿¿¿¿¿CFG_F_END
2624¿CFG_F_START¿¿2484_anon¿¿¿¿¿CFG_F_START
2625¿CFG_F_END¿¿2484_anon¿¿¿¿¿CFG_F_END
2626¿CFG_IF_END¿¿2451¿¿¿¿¿CFG_IF_END
2627¿TAINT_SOURCE¿¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
2628¿PDG_CALL¿¿2591.CALL->require-o372¿¿¿¿¿PDG_CALL
2629¿PDG_OBJECT¿¿2591.express-o373¿¿¿¿¿PDG_OBJECT
2630¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
2631¿PDG_CALL¿¿2591.CALL->express-o374¿¿¿¿¿PDG_CALL
2632¿PDG_OBJECT¿¿2591.app-o375¿¿¿¿¿PDG_OBJECT
2633¿PDG_CALL¿¿2591.CALL->require-o376¿¿¿¿¿PDG_CALL
2634¿PDG_OBJECT¿¿2591.bodyParser-o377¿¿¿¿¿PDG_OBJECT
2635¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
2636¿PDG_CALL¿¿2591.CALL->require-o378¿¿¿¿¿PDG_CALL
2637¿PDG_OBJECT¿¿2591.dns-o379¿¿¿¿¿PDG_OBJECT
2638¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
2639¿PDG_CALL¿¿2591.CALL->require-o380¿¿¿¿¿PDG_CALL
2640¿PDG_OBJECT¿¿2591.rpi_live_module-o381¿¿¿¿¿PDG_OBJECT
2641¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
2642¿PDG_CALL¿¿2591.CALL->require-o382¿¿¿¿¿PDG_CALL
2643¿PDG_OBJECT¿¿2591.globalConf-o383¿¿¿¿¿PDG_OBJECT
2644¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
2645¿PDG_OBJECT¿¿2591.v156-o384¿¿¿¿¿PDG_OBJECT
2646¿PDG_CALL¿¿2591.CALL->bodyParser.urlencoded-o385¿¿¿¿¿PDG_CALL
2647¿PDG_OBJECT¿¿2591.v157-o386¿¿¿¿¿PDG_OBJECT
2648¿PDG_CALL¿¿2591.CALL->app.use-o387¿¿¿¿¿PDG_CALL
2649¿PDG_OBJECT¿¿2591.v158-o388¿¿¿¿¿PDG_OBJECT
2650¿PDG_CALL¿¿2591.CALL->bodyParser.json-o389¿¿¿¿¿PDG_CALL
2651¿PDG_OBJECT¿¿2591.v159-o390¿¿¿¿¿PDG_OBJECT
2652¿PDG_CALL¿¿2591.CALL->app.use-o391¿¿¿¿¿PDG_CALL
2653¿PDG_OBJECT¿¿2591.v160-o392¿¿¿¿¿PDG_OBJECT
2654¿PDG_OBJECT¿¿2591.globalConf.port-o393¿¿¿¿¿PDG_OBJECT
2655¿PDG_CALL¿¿2591.CALL->express.Router-o394¿¿¿¿¿PDG_CALL
2656¿PDG_OBJECT¿¿2591.router-o395¿¿¿¿¿PDG_OBJECT
2657¿PDG_OBJECT¿¿2591.video-o396¿¿¿¿¿PDG_OBJECT
2658¿PDG_OBJECT¿¿2591.recordTimer-o397¿¿¿¿¿PDG_OBJECT
2659¿PDG_OBJECT¿¿2591.globalConf.recordTimeout-o398¿¿¿¿¿PDG_OBJECT
2660¿PDG_OBJECT¿¿2591.globalConf.allowedOrigins-o399¿¿¿¿¿PDG_OBJECT
2661¿PDG_OBJECT¿¿2591.globalConf.writePath-o400¿¿¿¿¿PDG_OBJECT
2662¿PDG_OBJECT¿¿2593.this-o401¿¿¿¿¿PDG_OBJECT
2663¿PDG_OBJECT¿¿2593.req-o402¿¿¿¿¿PDG_OBJECT
2664¿PDG_OBJECT¿¿2593.res-o403¿¿¿¿¿PDG_OBJECT
2665¿PDG_OBJECT¿¿2593.next-o404¿¿¿¿¿PDG_OBJECT
2666¿PDG_OBJECT¿¿2591.v178-o405¿¿¿¿¿PDG_OBJECT
2667¿PDG_CALL¿¿2591.CALL->router.use-o406¿¿¿¿¿PDG_CALL
2668¿PDG_OBJECT¿¿2591.v179-o407¿¿¿¿¿PDG_OBJECT
2669¿PDG_OBJECT¿¿2597.this-o408¿¿¿¿¿PDG_OBJECT
2670¿PDG_OBJECT¿¿2597.req-o409¿¿¿¿¿PDG_OBJECT
2671¿PDG_OBJECT¿¿2597.res-o410¿¿¿¿¿PDG_OBJECT
2672¿PDG_OBJECT¿¿2591.v182-o411¿¿¿¿¿PDG_OBJECT
2673¿PDG_CALL¿¿2591.CALL->router.get-o412¿¿¿¿¿PDG_CALL
2674¿PDG_OBJECT¿¿2591.v183-o413¿¿¿¿¿PDG_OBJECT
2675¿PDG_OBJECT¿¿2599.this-o414¿¿¿¿¿PDG_OBJECT
2676¿PDG_OBJECT¿¿2599.req-o415¿¿¿¿¿PDG_OBJECT
2677¿PDG_OBJECT¿¿2599.res-o416¿¿¿¿¿PDG_OBJECT
2678¿PDG_OBJECT¿¿2591.v193-o417¿¿¿¿¿PDG_OBJECT
2679¿PDG_CALL¿¿2591.CALL->router.get-o418¿¿¿¿¿PDG_CALL
2680¿PDG_OBJECT¿¿2591.v194-o419¿¿¿¿¿PDG_OBJECT
2681¿PDG_CALL¿¿2591.CALL->router.route-o420¿¿¿¿¿PDG_CALL
2682¿PDG_OBJECT¿¿2591.v195-o421¿¿¿¿¿PDG_OBJECT
2683¿PDG_OBJECT¿¿2606.this-o422¿¿¿¿¿PDG_OBJECT
2684¿PDG_OBJECT¿¿2606.req-o423¿¿¿¿¿PDG_OBJECT
2685¿PDG_OBJECT¿¿2606.res-o424¿¿¿¿¿PDG_OBJECT
2686¿PDG_OBJECT¿¿2591.v206-o425¿¿¿¿¿PDG_OBJECT
2687¿PDG_CALL¿¿2591.CALL->v195.post-o426¿¿¿¿¿PDG_CALL
2688¿PDG_OBJECT¿¿2591.v207-o427¿¿¿¿¿PDG_OBJECT
2689¿PDG_CALL¿¿2591.CALL->router.route-o428¿¿¿¿¿PDG_CALL
2690¿PDG_OBJECT¿¿2591.v208-o429¿¿¿¿¿PDG_OBJECT
2691¿PDG_OBJECT¿¿2609.this-o430¿¿¿¿¿PDG_OBJECT
2692¿PDG_OBJECT¿¿2609.req-o431¿¿¿¿¿PDG_OBJECT
2693¿PDG_OBJECT¿¿2609.res-o432¿¿¿¿¿PDG_OBJECT
2694¿PDG_OBJECT¿¿2591.v218-o433¿¿¿¿¿PDG_OBJECT
2695¿PDG_CALL¿¿2591.CALL->v208.post-o434¿¿¿¿¿PDG_CALL
2696¿PDG_OBJECT¿¿2591.v219-o435¿¿¿¿¿PDG_OBJECT
2697¿PDG_CALL¿¿2591.CALL->router.route-o436¿¿¿¿¿PDG_CALL
2698¿PDG_OBJECT¿¿2591.v220-o437¿¿¿¿¿PDG_OBJECT
2699¿PDG_OBJECT¿¿2614.this-o438¿¿¿¿¿PDG_OBJECT
2700¿PDG_OBJECT¿¿2614.req-o439¿¿¿¿¿PDG_OBJECT
2701¿PDG_OBJECT¿¿2614.res-o440¿¿¿¿¿PDG_OBJECT
2702¿PDG_OBJECT¿¿2591.v249-o441¿¿¿¿¿PDG_OBJECT
2703¿PDG_CALL¿¿2591.CALL->v220.post-o442¿¿¿¿¿PDG_CALL
2704¿PDG_OBJECT¿¿2591.v250-o443¿¿¿¿¿PDG_OBJECT
2705¿PDG_CALL¿¿2591.CALL->router.route-o444¿¿¿¿¿PDG_CALL
2706¿PDG_OBJECT¿¿2591.v251-o445¿¿¿¿¿PDG_OBJECT
2707¿PDG_OBJECT¿¿2622.this-o446¿¿¿¿¿PDG_OBJECT
2708¿PDG_OBJECT¿¿2622.req-o447¿¿¿¿¿PDG_OBJECT
2709¿PDG_OBJECT¿¿2622.res-o448¿¿¿¿¿PDG_OBJECT
2710¿PDG_OBJECT¿¿2591.v268-o449¿¿¿¿¿PDG_OBJECT
2711¿PDG_CALL¿¿2591.CALL->v251.post-o450¿¿¿¿¿PDG_CALL
2712¿PDG_OBJECT¿¿2591.v269-o451¿¿¿¿¿PDG_OBJECT
2713¿PDG_CALL¿¿2591.CALL->app.use-o452¿¿¿¿¿PDG_CALL
2714¿PDG_OBJECT¿¿2591.v270-o453¿¿¿¿¿PDG_OBJECT
2715¿PDG_CALL¿¿2591.CALL->app.listen-o454¿¿¿¿¿PDG_CALL
2716¿PDG_OBJECT¿¿2591.v271-o455¿¿¿¿¿PDG_OBJECT
2717¿PDG_OBJECT¿¿2591.v272-o456¿¿¿¿¿PDG_OBJECT
2718¿PDG_CALL¿¿2591.CALL->console.log-o457¿¿¿¿¿PDG_CALL
2719¿PDG_OBJECT¿¿2591.v273-o458¿¿¿¿¿PDG_OBJECT
2720¿PDG_OBJECT¿¿2593.req.headers-o459¿¿¿¿¿PDG_OBJECT
2721¿PDG_OBJECT¿¿2593.v161.host-o460¿¿¿¿¿PDG_OBJECT
2722¿PDG_CALL¿¿2593.CALL->v162.split-o461¿¿¿¿¿PDG_CALL
2723¿PDG_OBJECT¿¿2593.v163-o462¿¿¿¿¿PDG_OBJECT
2724¿PDG_OBJECT¿¿2593.v163.0-o463¿¿¿¿¿PDG_OBJECT
2725¿PDG_OBJECT¿¿2593.req.connection-o464¿¿¿¿¿PDG_OBJECT
2726¿PDG_OBJECT¿¿2593.v164.remoteAddress-o465¿¿¿¿¿PDG_OBJECT
2727¿PDG_CALL¿¿2593.CALL->v165.replace-o466¿¿¿¿¿PDG_CALL
2728¿PDG_OBJECT¿¿2593.ip-o467¿¿¿¿¿PDG_OBJECT
2729¿PDG_OBJECT¿¿2593.v166-o468¿¿¿¿¿PDG_OBJECT
2730¿PDG_CALL¿¿2593.CALL->console.log-o469¿¿¿¿¿PDG_CALL
2731¿PDG_OBJECT¿¿2593.v167-o470¿¿¿¿¿PDG_OBJECT
2732¿PDG_OBJECT¿¿2593.allowedOrigins.0-o471¿¿¿¿¿PDG_OBJECT
2733¿PDG_OBJECT¿¿2593.v169-o472¿¿¿¿¿PDG_OBJECT
2734¿PDG_CALL¿¿2593.CALL->res.header-o473¿¿¿¿¿PDG_CALL
2735¿PDG_OBJECT¿¿2593.v170-o474¿¿¿¿¿PDG_OBJECT
2736¿PDG_CALL¿¿2593.CALL->allowedOrigins.indexOf-o475¿¿¿¿¿PDG_CALL
2737¿PDG_OBJECT¿¿2593.v171-o476¿¿¿¿¿PDG_OBJECT
2738¿PDG_OBJECT¿¿2593.v173-o477¿¿¿¿¿PDG_OBJECT
2739¿PDG_CALL¿¿2593.CALL->res.header-o478¿¿¿¿¿PDG_CALL
2740¿PDG_OBJECT¿¿2593.v174-o479¿¿¿¿¿PDG_OBJECT
2741¿PDG_CALL¿¿2593.CALL->res.header-o480¿¿¿¿¿PDG_CALL
2742¿PDG_OBJECT¿¿2593.v175-o481¿¿¿¿¿PDG_OBJECT
2743¿PDG_CALL¿¿2593.CALL->res.header-o482¿¿¿¿¿PDG_CALL
2744¿PDG_OBJECT¿¿2593.v176-o483¿¿¿¿¿PDG_OBJECT
2745¿PDG_CALL¿¿2593.CALL->next-o484¿¿¿¿¿PDG_CALL
2746¿PDG_OBJECT¿¿2593.v177-o485¿¿¿¿¿PDG_OBJECT
2747¿PDG_OBJECT¿¿2597.v180-o486¿¿¿¿¿PDG_OBJECT
2748¿PDG_CALL¿¿2597.CALL->res.json-o487¿¿¿¿¿PDG_CALL
2749¿PDG_OBJECT¿¿2597.v181-o488¿¿¿¿¿PDG_OBJECT
2750¿PDG_CALL¿¿2599.CALL->console.log-o489¿¿¿¿¿PDG_CALL
2751¿PDG_OBJECT¿¿2599.v184-o490¿¿¿¿¿PDG_OBJECT
2752¿PDG_OBJECT¿¿2599.v185-o491¿¿¿¿¿PDG_OBJECT
2753¿PDG_CALL¿¿2599.CALL->res.json-o492¿¿¿¿¿PDG_CALL
2754¿PDG_OBJECT¿¿2599.v186-o493¿¿¿¿¿PDG_OBJECT
2755¿PDG_OBJECT¿¿2599.v187-o494¿¿¿¿¿PDG_OBJECT
2756¿PDG_CALL¿¿2599.CALL->res.json-o495¿¿¿¿¿PDG_CALL
2757¿PDG_OBJECT¿¿2599.v188-o496¿¿¿¿¿PDG_OBJECT
2758¿PDG_OBJECT¿¿2599.v189-o497¿¿¿¿¿PDG_OBJECT
2759¿PDG_CALL¿¿2599.CALL->res.json-o498¿¿¿¿¿PDG_CALL
2760¿PDG_OBJECT¿¿2599.v190-o499¿¿¿¿¿PDG_OBJECT
2761¿PDG_CALL¿¿2599.CALL->res.status-o500¿¿¿¿¿PDG_CALL
2762¿PDG_OBJECT¿¿2599.v191-o501¿¿¿¿¿PDG_OBJECT
2763¿PDG_CALL¿¿2599.CALL->res.send-o502¿¿¿¿¿PDG_CALL
2764¿PDG_OBJECT¿¿2599.v192-o503¿¿¿¿¿PDG_OBJECT
2765¿PDG_OBJECT¿¿2606.globalConf.livePort-o504¿¿¿¿¿PDG_OBJECT
2766¿PDG_OBJECT¿¿2606.v197-o505¿¿¿¿¿PDG_OBJECT
2767¿PDG_CALL¿¿2606.CALL->console.log-o506¿¿¿¿¿PDG_CALL
2768¿PDG_OBJECT¿¿2606.v198-o507¿¿¿¿¿PDG_OBJECT
2769¿PDG_OBJECT¿¿2606.v199-o508¿¿¿¿¿PDG_OBJECT
2770¿PDG_CALL¿¿2606.CALL->rpi_live_module.startLive-o509¿¿¿¿¿PDG_CALL
2771¿PDG_OBJECT¿¿2606.v200-o510¿¿¿¿¿PDG_OBJECT
2772¿PDG_OBJECT¿¿2606.v201-o511¿¿¿¿¿PDG_OBJECT
2773¿PDG_CALL¿¿2606.CALL->res.json-o512¿¿¿¿¿PDG_CALL
2774¿PDG_OBJECT¿¿2606.v202-o513¿¿¿¿¿PDG_OBJECT
2775¿PDG_CALL¿¿2606.CALL->res.status-o514¿¿¿¿¿PDG_CALL
2776¿PDG_OBJECT¿¿2606.v203-o515¿¿¿¿¿PDG_OBJECT
2777¿PDG_OBJECT¿¿2606.v204-o516¿¿¿¿¿PDG_OBJECT
2778¿PDG_CALL¿¿2606.CALL->res.json-o517¿¿¿¿¿PDG_CALL
2779¿PDG_OBJECT¿¿2606.v205-o518¿¿¿¿¿PDG_OBJECT
2780¿PDG_CALL¿¿2609.CALL->console.log-o519¿¿¿¿¿PDG_CALL
2781¿PDG_OBJECT¿¿2609.v209-o520¿¿¿¿¿PDG_OBJECT
2782¿PDG_OBJECT¿¿2609.v210-o521¿¿¿¿¿PDG_OBJECT
2783¿PDG_OBJECT¿¿2611.this-o522¿¿¿¿¿PDG_OBJECT
2784¿PDG_OBJECT¿¿2609.v213-o523¿¿¿¿¿PDG_OBJECT
2785¿PDG_CALL¿¿2609.CALL->rpi_live_module.stopLive-o524¿¿¿¿¿PDG_CALL
2786¿PDG_OBJECT¿¿2609.v214-o525¿¿¿¿¿PDG_OBJECT
2787¿PDG_CALL¿¿2609.CALL->res.status-o526¿¿¿¿¿PDG_CALL
2788¿PDG_OBJECT¿¿2609.v215-o527¿¿¿¿¿PDG_OBJECT
2789¿PDG_OBJECT¿¿2609.v216-o528¿¿¿¿¿PDG_OBJECT
2790¿PDG_CALL¿¿2609.CALL->res.json-o529¿¿¿¿¿PDG_CALL
2791¿PDG_OBJECT¿¿2609.v217-o530¿¿¿¿¿PDG_OBJECT
2792¿PDG_OBJECT¿¿2611.v211-o531¿¿¿¿¿PDG_OBJECT
2793¿PDG_CALL¿¿2611.CALL->res.json-o532¿¿¿¿¿PDG_CALL
2794¿PDG_OBJECT¿¿2611.v212-o533¿¿¿¿¿PDG_OBJECT
2795¿PDG_CALL¿¿2614.CALL->console.log-o534¿¿¿¿¿PDG_CALL
2796¿PDG_OBJECT¿¿2614.v221-o535¿¿¿¿¿PDG_OBJECT
2797¿PDG_OBJECT¿¿2614.req.body-o536¿¿¿¿¿PDG_OBJECT
2798¿PDG_OBJECT¿¿2614.v222.filename-o537¿¿¿¿¿PDG_OBJECT
2799¿PDG_CALL¿¿2614.CALL->Date-o538¿¿¿¿¿PDG_CALL
2800¿PDG_OBJECT¿¿2614.v223-o539¿¿¿¿¿PDG_OBJECT
2801¿PDG_CALL¿¿2614.CALL->v223.getTime-o540¿¿¿¿¿PDG_CALL
2802¿PDG_OBJECT¿¿2614.v224-o541¿¿¿¿¿PDG_OBJECT
2803¿PDG_OBJECT¿¿2614.video-o542¿¿¿¿¿PDG_OBJECT
2804¿PDG_OBJECT¿¿2614.video.start-o543¿¿¿¿¿PDG_OBJECT
2805¿PDG_OBJECT¿¿2614.v225-o544¿¿¿¿¿PDG_OBJECT
2806¿PDG_CALL¿¿2614.CALL->res.status-o545¿¿¿¿¿PDG_CALL
2807¿PDG_OBJECT¿¿2614.v226-o546¿¿¿¿¿PDG_OBJECT
2808¿PDG_OBJECT¿¿2614.v227-o547¿¿¿¿¿PDG_OBJECT
2809¿PDG_CALL¿¿2614.CALL->res.json-o548¿¿¿¿¿PDG_CALL
2810¿PDG_OBJECT¿¿2614.v228-o549¿¿¿¿¿PDG_OBJECT
2811¿PDG_OBJECT¿¿2614.v229-o550¿¿¿¿¿PDG_OBJECT
2812¿PDG_OBJECT¿¿2614.video-o551¿¿¿¿¿PDG_OBJECT
2813¿PDG_OBJECT¿¿2614.video.filename-o552¿¿¿¿¿PDG_OBJECT
2814¿PDG_OBJECT¿¿2614.v231-o553¿¿¿¿¿PDG_OBJECT
2815¿PDG_CALL¿¿2614.CALL->console.log-o554¿¿¿¿¿PDG_CALL
2816¿PDG_OBJECT¿¿2614.v232-o555¿¿¿¿¿PDG_OBJECT
2817¿PDG_OBJECT¿¿2614.v234-o556¿¿¿¿¿PDG_OBJECT
2818¿PDG_CALL¿¿2614.CALL->rpi_live_module.startRecord-o557¿¿¿¿¿PDG_CALL
2819¿PDG_OBJECT¿¿2614.v235-o558¿¿¿¿¿PDG_OBJECT
2820¿PDG_OBJECT¿¿2614.v237-o559¿¿¿¿¿PDG_OBJECT
2821¿PDG_CALL¿¿2614.CALL->res.json-o560¿¿¿¿¿PDG_CALL
2822¿PDG_OBJECT¿¿2614.v238-o561¿¿¿¿¿PDG_OBJECT
2823¿PDG_OBJECT¿¿2616.this-o562¿¿¿¿¿PDG_OBJECT
2824¿PDG_OBJECT¿¿2614.v245-o563¿¿¿¿¿PDG_OBJECT
2825¿PDG_CALL¿¿2614.CALL->setTimeout-o564¿¿¿¿¿PDG_CALL
2826¿PDG_OBJECT¿¿2614.recordTimer-o565¿¿¿¿¿PDG_OBJECT
2827¿PDG_CALL¿¿2614.CALL->res.status-o566¿¿¿¿¿PDG_CALL
2828¿PDG_OBJECT¿¿2614.v246-o567¿¿¿¿¿PDG_OBJECT
2829¿PDG_OBJECT¿¿2614.v247-o568¿¿¿¿¿PDG_OBJECT
2830¿PDG_CALL¿¿2614.CALL->res.json-o569¿¿¿¿¿PDG_CALL
2831¿PDG_OBJECT¿¿2614.v248-o570¿¿¿¿¿PDG_OBJECT
2832¿PDG_OBJECT¿¿2616.video.filename-o571¿¿¿¿¿PDG_OBJECT
2833¿PDG_OBJECT¿¿2618.this-o572¿¿¿¿¿PDG_OBJECT
2834¿PDG_OBJECT¿¿2616.v243-o573¿¿¿¿¿PDG_OBJECT
2835¿PDG_CALL¿¿2616.CALL->rpi_live_module.stopRecord-o574¿¿¿¿¿PDG_CALL
2836¿PDG_OBJECT¿¿2616.v244-o575¿¿¿¿¿PDG_OBJECT
2837¿PDG_OBJECT¿¿2616.video-o576¿¿¿¿¿PDG_OBJECT
