Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
10852¿Program¿¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":1019,"column":1},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Program
15157¿Identifier¿¿getPrototypeOf¿¿¿{"start":{"line":361,"column":41},"end":{"line":361,"column":55},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
15158¿ThisExpression¿¿¿¿¿{"start":{"line":361,"column":56},"end":{"line":361,"column":60},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿ThisExpression
15159¿VariableDeclarator¿¿v1345¿¿¿¿¿VariableDeclarator
15160¿MemberExpression¿¿¿¿¿{"start":{"line":361,"column":34},"end":{"line":361,"column":72},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿MemberExpression
15161¿Identifier¿¿v1344¿¿¿¿¿Identifier
15162¿Identifier¿¿parseError¿¿¿{"start":{"line":361,"column":62},"end":{"line":361,"column":72},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
15163¿ExpressionStatement¿¿¿¿¿{"start":{"line":361,"column":16},"end":{"line":361,"column":73},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿ExpressionStatement
15164¿AssignmentExpression¿=¿¿¿¿{"start":{"line":361,"column":16},"end":{"line":361,"column":72},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿AssignmentExpression
15165¿MemberExpression¿¿¿¿¿{"start":{"line":361,"column":16},"end":{"line":361,"column":31},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿MemberExpression
15166¿ThisExpression¿¿¿¿¿{"start":{"line":361,"column":16},"end":{"line":361,"column":20},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿ThisExpression
15167¿Identifier¿¿parseError¿¿¿{"start":{"line":361,"column":21},"end":{"line":361,"column":31},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
15168¿Identifier¿¿v1345¿¿¿¿¿Identifier
15169¿BlockStatement¿¿¿¿¿{"start":{"line":360,"column":19},"end":{"line":362,"column":13},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿BlockStatement
15170¿VariableDeclarator¿¿popStack¿¿¿¿¿VariableDeclarator
15171¿FunctionExpression¿¿anon¿¿¿{"start":{"line":364,"column":12},"end":{"line":368,"column":13},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿FunctionExpression
15172¿Identifier¿¿n¿¿¿{"start":{"line":364,"column":30},"end":{"line":364,"column":31},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
15173¿VariableDeclarator¿¿v1346¿¿¿¿¿VariableDeclarator
15174¿MemberExpression¿¿¿¿¿{"start":{"line":365,"column":31},"end":{"line":365,"column":43},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿MemberExpression
15175¿Identifier¿¿stack¿¿¿{"start":{"line":365,"column":31},"end":{"line":365,"column":36},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
15176¿Identifier¿¿length¿¿¿{"start":{"line":365,"column":37},"end":{"line":365,"column":43},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
15177¿VariableDeclarator¿¿v1347¿¿¿¿¿VariableDeclarator
15178¿BinaryExpression¿*¿¿¿¿{"start":{"line":365,"column":46},"end":{"line":365,"column":51},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿BinaryExpression
15179¿Literal¿number¿¿2¿¿{"start":{"line":365,"column":46},"end":{"line":365,"column":47},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Literal
15180¿Identifier¿¿n¿¿¿{"start":{"line":365,"column":50},"end":{"line":365,"column":51},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
15181¿ExpressionStatement¿¿¿¿¿{"start":{"line":365,"column":16},"end":{"line":365,"column":52},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿ExpressionStatement
15182¿AssignmentExpression¿=¿¿¿¿{"start":{"line":365,"column":16},"end":{"line":365,"column":51},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿AssignmentExpression
15183¿MemberExpression¿¿¿¿¿{"start":{"line":365,"column":16},"end":{"line":365,"column":28},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿MemberExpression
15184¿Identifier¿¿stack¿¿¿{"start":{"line":365,"column":16},"end":{"line":365,"column":21},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
15185¿Identifier¿¿length¿¿¿{"start":{"line":365,"column":22},"end":{"line":365,"column":28},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
15186¿BinaryExpression¿-¿¿¿¿{"start":{"line":365,"column":31},"end":{"line":365,"column":51},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿BinaryExpression
15187¿Identifier¿¿v1346¿¿¿¿¿Identifier
15188¿Identifier¿¿v1347¿¿¿¿¿Identifier
15189¿VariableDeclarator¿¿v1348¿¿¿¿¿VariableDeclarator
15190¿MemberExpression¿¿¿¿¿{"start":{"line":366,"column":32},"end":{"line":366,"column":45},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿MemberExpression
15191¿Identifier¿¿vstack¿¿¿{"start":{"line":366,"column":32},"end":{"line":366,"column":38},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
15192¿Identifier¿¿length¿¿¿{"start":{"line":366,"column":39},"end":{"line":366,"column":45},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
15193¿ExpressionStatement¿¿¿¿¿{"start":{"line":366,"column":16},"end":{"line":366,"column":50},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿ExpressionStatement
15194¿AssignmentExpression¿=¿¿¿¿{"start":{"line":366,"column":16},"end":{"line":366,"column":49},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿AssignmentExpression
15195¿MemberExpression¿¿¿¿¿{"start":{"line":366,"column":16},"end":{"line":366,"column":29},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿MemberExpression
15196¿Identifier¿¿vstack¿¿¿{"start":{"line":366,"column":16},"end":{"line":366,"column":22},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
15197¿Identifier¿¿length¿¿¿{"start":{"line":366,"column":23},"end":{"line":366,"column":29},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
15198¿BinaryExpression¿-¿¿¿¿{"start":{"line":366,"column":32},"end":{"line":366,"column":49},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿BinaryExpression
15199¿Identifier¿¿v1348¿¿¿¿¿Identifier
15200¿Identifier¿¿n¿¿¿{"start":{"line":366,"column":48},"end":{"line":366,"column":49},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
15201¿VariableDeclarator¿¿v1349¿¿¿¿¿VariableDeclarator
15202¿MemberExpression¿¿¿¿¿{"start":{"line":367,"column":32},"end":{"line":367,"column":45},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿MemberExpression
15203¿Identifier¿¿lstack¿¿¿{"start":{"line":367,"column":32},"end":{"line":367,"column":38},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
15204¿Identifier¿¿length¿¿¿{"start":{"line":367,"column":39},"end":{"line":367,"column":45},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
15205¿ExpressionStatement¿¿¿¿¿{"start":{"line":367,"column":16},"end":{"line":367,"column":50},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿ExpressionStatement
15206¿AssignmentExpression¿=¿¿¿¿{"start":{"line":367,"column":16},"end":{"line":367,"column":49},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿AssignmentExpression
15207¿MemberExpression¿¿¿¿¿{"start":{"line":367,"column":16},"end":{"line":367,"column":29},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿MemberExpression
15208¿Identifier¿¿lstack¿¿¿{"start":{"line":367,"column":16},"end":{"line":367,"column":22},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
15209¿Identifier¿¿length¿¿¿{"start":{"line":367,"column":23},"end":{"line":367,"column":29},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
15210¿BinaryExpression¿-¿¿¿¿{"start":{"line":367,"column":32},"end":{"line":367,"column":49},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿BinaryExpression
15211¿Identifier¿¿v1349¿¿¿¿¿Identifier
15212¿Identifier¿¿n¿¿¿{"start":{"line":367,"column":48},"end":{"line":367,"column":49},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
15213¿BlockStatement¿¿¿¿¿{"start":{"line":364,"column":33},"end":{"line":368,"column":13},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿BlockStatement
15214¿VariableDeclarator¿¿lex¿¿¿{"start":{"line":370,"column":16},"end":{"line":378,"column":13},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿VariableDeclarator
15215¿FunctionExpression¿¿lex¿¿¿{"start":{"line":370,"column":22},"end":{"line":378,"column":13},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿FunctionExpression
15216¿VariableDeclarator¿¿token¿¿¿{"start":{"line":371,"column":20},"end":{"line":371,"column":25},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿VariableDeclarator
15217¿VariableDeclarator¿¿v1350¿¿¿¿¿VariableDeclarator
15218¿CallExpression¿¿¿¿¿{"start":{"line":372,"column":24},"end":{"line":372,"column":35},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿CallExpression
15219¿MemberExpression¿¿¿¿¿{"start":{"line":372,"column":24},"end":{"line":372,"column":33},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿MemberExpression
15220¿Identifier¿¿lexer¿¿¿{"start":{"line":372,"column":24},"end":{"line":372,"column":29},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
15221¿Identifier¿¿lex¿¿¿{"start":{"line":372,"column":30},"end":{"line":372,"column":33},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
15222¿ExpressionStatement¿¿¿¿¿{"start":{"line":372,"column":16},"end":{"line":372,"column":43},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿ExpressionStatement
15223¿AssignmentExpression¿=¿¿¿¿{"start":{"line":372,"column":16},"end":{"line":372,"column":42},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿AssignmentExpression
15224¿Identifier¿¿token¿¿¿{"start":{"line":372,"column":16},"end":{"line":372,"column":21},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
15225¿LogicalExpression¿||¿¿¿¿{"start":{"line":372,"column":24},"end":{"line":372,"column":42},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿LogicalExpression
15226¿Identifier¿¿v1350¿¿¿¿¿Identifier
15227¿Identifier¿¿EOF¿¿¿{"start":{"line":372,"column":39},"end":{"line":372,"column":42},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
15228¿VariableDeclarator¿¿v1351¿¿¿¿¿VariableDeclarator
15229¿UnaryExpression¿typeof¿¿¿¿{"start":{"line":374,"column":20},"end":{"line":374,"column":32},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿UnaryExpression
15230¿Identifier¿¿token¿¿¿{"start":{"line":374,"column":27},"end":{"line":374,"column":32},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
15231¿VariableDeclarator¿¿v1352¿¿¿¿¿VariableDeclarator
15232¿BinaryExpression¿!==¿¿¿¿{"start":{"line":374,"column":20},"end":{"line":374,"column":45},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿BinaryExpression
15233¿Identifier¿¿v1351¿¿¿¿¿Identifier
15234¿Literal¿string¿¿'number'¿¿{"start":{"line":374,"column":37},"end":{"line":374,"column":45},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Literal
15235¿IfStatement¿¿¿¿¿{"start":{"line":374,"column":16},"end":{"line":376,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿IfStatement
15236¿Identifier¿¿v1352¿¿¿¿¿Identifier
15237¿VariableDeclarator¿¿v1353¿¿¿¿¿VariableDeclarator
15238¿MemberExpression¿¿¿¿¿{"start":{"line":375,"column":28},"end":{"line":375,"column":41},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿MemberExpression
15239¿Identifier¿¿self¿¿¿{"start":{"line":375,"column":28},"end":{"line":375,"column":32},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
15240¿Identifier¿¿symbols_¿¿¿{"start":{"line":375,"column":33},"end":{"line":375,"column":41},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
15241¿VariableDeclarator¿¿v1354¿¿¿¿¿VariableDeclarator
15242¿MemberExpression¿computed¿¿¿¿{"start":{"line":375,"column":28},"end":{"line":375,"column":48},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿MemberExpression
15243¿Identifier¿¿v1353¿¿¿¿¿Identifier
15244¿Identifier¿¿token¿¿¿{"start":{"line":375,"column":42},"end":{"line":375,"column":47},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
15245¿ExpressionStatement¿¿¿¿¿{"start":{"line":375,"column":20},"end":{"line":375,"column":58},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿ExpressionStatement
15246¿AssignmentExpression¿=¿¿¿¿{"start":{"line":375,"column":20},"end":{"line":375,"column":57},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿AssignmentExpression
15247¿Identifier¿¿token¿¿¿{"start":{"line":375,"column":20},"end":{"line":375,"column":25},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
15248¿LogicalExpression¿||¿¿¿¿{"start":{"line":375,"column":28},"end":{"line":375,"column":57},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿LogicalExpression
15249¿Identifier¿¿v1354¿¿¿¿¿Identifier
15250¿Identifier¿¿token¿¿¿{"start":{"line":375,"column":52},"end":{"line":375,"column":57},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
15251¿BlockStatement¿¿¿¿¿{"start":{"line":374,"column":47},"end":{"line":376,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿BlockStatement
15252¿ReturnStatement¿¿¿¿¿{"start":{"line":377,"column":16},"end":{"line":377,"column":29},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿ReturnStatement
15253¿Identifier¿¿token¿¿¿{"start":{"line":377,"column":23},"end":{"line":377,"column":28},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
15254¿BlockStatement¿¿¿¿¿{"start":{"line":370,"column":37},"end":{"line":378,"column":13},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿BlockStatement
15255¿VariableDeclarator¿¿symbol¿¿¿{"start":{"line":380,"column":16},"end":{"line":380,"column":22},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿VariableDeclarator
15256¿VariableDeclarator¿¿preErrorSymbol¿¿¿{"start":{"line":381,"column":16},"end":{"line":381,"column":30},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿VariableDeclarator
15257¿VariableDeclarator¿¿state¿¿¿{"start":{"line":382,"column":16},"end":{"line":382,"column":21},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿VariableDeclarator
15258¿VariableDeclarator¿¿action¿¿¿{"start":{"line":383,"column":16},"end":{"line":383,"column":22},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿VariableDeclarator
15259¿VariableDeclarator¿¿a¿¿¿{"start":{"line":384,"column":16},"end":{"line":384,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿VariableDeclarator
15260¿VariableDeclarator¿¿r¿¿¿{"start":{"line":385,"column":16},"end":{"line":385,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿VariableDeclarator
15261¿VariableDeclarator¿¿yyval¿¿¿{"start":{"line":386,"column":16},"end":{"line":386,"column":26},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿VariableDeclarator
15262¿ObjectExpression¿¿¿¿¿¿¿ObjectExpression
15263¿VariableDeclarator¿¿p¿¿¿{"start":{"line":387,"column":16},"end":{"line":387,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿VariableDeclarator
15264¿VariableDeclarator¿¿len¿¿¿{"start":{"line":388,"column":16},"end":{"line":388,"column":19},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿VariableDeclarator
15265¿VariableDeclarator¿¿newState¿¿¿{"start":{"line":389,"column":16},"end":{"line":389,"column":24},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿VariableDeclarator
15266¿VariableDeclarator¿¿expected¿¿¿{"start":{"line":390,"column":16},"end":{"line":390,"column":24},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿VariableDeclarator
15267¿WhileStatement¿¿¿¿¿{"start":{"line":391,"column":12},"end":{"line":562,"column":13},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿WhileStatement
