Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1033¿Program¿¿-1¿¿¿¿{"start":{"line":5,"column":0},"end":{"line":111,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-rphm-c8gw-3r38/src/index.js"}¿¿Program
1888¿PDG_CALL¿¿1797¿1797.CALL->err.toString-o275¿¿¿¿¿PDG_CALL
1889¿PDG_OBJECT¿¿0¿1797.v98-o276¿¿¿¿¿PDG_OBJECT
1890¿PDG_CALL¿¿1797¿1797.CALL->Error-o277¿¿¿¿¿PDG_CALL
1891¿PDG_OBJECT¿¿0¿1797.v99-o278¿¿¿¿¿PDG_OBJECT
1892¿PDG_OBJECT¿¿0¿1802.this-o279¿¿¿¿¿PDG_OBJECT
1893¿PDG_OBJECT¿¿0¿1802.i-o280¿¿¿¿¿PDG_OBJECT
1894¿PDG_OBJECT¿¿0¿1800.v101-o281¿¿¿¿¿PDG_OBJECT
1895¿PDG_CALL¿¿1800¿1800.CALL->versions.filter-o282¿¿¿¿¿PDG_CALL
1896¿PDG_OBJECT¿¿0¿1800.applicableVersions-o283¿¿¿¿¿PDG_OBJECT
1897¿PDG_OBJECT¿¿0¿1804.this-o284¿¿¿¿¿PDG_OBJECT
1898¿PDG_OBJECT¿¿0¿1804.a-o285¿¿¿¿¿PDG_OBJECT
1899¿PDG_OBJECT¿¿0¿1804.b-o286¿¿¿¿¿PDG_OBJECT
1900¿PDG_OBJECT¿¿0¿1800.v103-o287¿¿¿¿¿PDG_OBJECT
1901¿PDG_CALL¿¿1800¿1800.CALL->applicableVersions.sort-o288¿¿¿¿¿PDG_CALL
1902¿PDG_OBJECT¿¿0¿1800.v104-o289¿¿¿¿¿PDG_OBJECT
1903¿PDG_OBJECT¿¿0¿1800.applicableVersions.0-o290¿¿¿¿¿PDG_OBJECT
1904¿PDG_RETURN¿¿0¿1800.RET_OBJ-o291¿¿¿¿¿PDG_RETURN
1905¿PDG_CALL¿¿1802¿1802.CALL->semver.satisfies-o292¿¿¿¿¿PDG_CALL
1906¿PDG_OBJECT¿¿0¿1802.v100-o293¿¿¿¿¿PDG_OBJECT
1907¿PDG_RETURN¿¿0¿1802.RET_OBJ-o294¿¿¿¿¿PDG_RETURN
1908¿PDG_CALL¿¿1804¿1804.CALL->semver.rcompare-o295¿¿¿¿¿PDG_CALL
1909¿PDG_OBJECT¿¿0¿1804.v102-o296¿¿¿¿¿PDG_OBJECT
1910¿PDG_RETURN¿¿0¿1804.RET_OBJ-o297¿¿¿¿¿PDG_RETURN
1911¿PDG_CALL¿¿1806¿1806.CALL->path.join-o298¿¿¿¿¿PDG_CALL
1912¿PDG_OBJECT¿¿0¿1806.v106-o299¿¿¿¿¿PDG_OBJECT
1913¿PDG_CALL¿¿1806¿1806.CALL->require-o300¿¿¿¿¿PDG_CALL
1914¿PDG_OBJECT¿¿0¿1806.v107-o301¿¿¿¿¿PDG_OBJECT
1915¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1916¿PDG_OBJECT¿¿0¿1806.v107.version-o302¿¿¿¿¿PDG_OBJECT
1917¿PDG_RETURN¿¿0¿1806.RET_OBJ-o303¿¿¿¿¿PDG_RETURN
1918¿PDG_RETURN¿¿0¿1806.RET_OBJ-o304¿¿¿¿¿PDG_RETURN
1919¿PDG_CALL¿¿1809¿1809.CALL->Object.keys-o305¿¿¿¿¿PDG_CALL
1920¿PDG_OBJECT¿¿0¿1809.v109-o306¿¿¿¿¿PDG_OBJECT
1921¿PDG_OBJECT¿¿0¿1811.this-o307¿¿¿¿¿PDG_OBJECT
1922¿PDG_OBJECT¿¿0¿1811.name-o308¿¿¿¿¿PDG_OBJECT
1923¿PDG_OBJECT¿¿0¿1809.v127-o309¿¿¿¿¿PDG_OBJECT
1924¿PDG_CALL¿¿1809¿1809.CALL->v109.map-o310¿¿¿¿¿PDG_CALL
1925¿PDG_OBJECT¿¿0¿1809.v128-o311¿¿¿¿¿PDG_OBJECT
1926¿PDG_RETURN¿¿0¿1809.RET_OBJ-o312¿¿¿¿¿PDG_RETURN
1927¿PDG_OBJECT¿¿0¿1811.deps.*-o313¿¿¿¿¿PDG_OBJECT
1928¿PDG_CALL¿¿1811¿1811.CALL->wanted.startsWith-o314¿¿¿¿¿PDG_CALL
1929¿PDG_OBJECT¿¿0¿1811.v110-o315¿¿¿¿¿PDG_OBJECT
1930¿PDG_OBJECT¿¿0¿1811.wanted-o316¿¿¿¿¿PDG_OBJECT
1931¿PDG_CALL¿¿1811¿1811.CALL->getInstalledVersion-o317¿¿¿¿¿PDG_CALL
1932¿PDG_OBJECT¿¿0¿1811.installed-o318¿¿¿¿¿PDG_OBJECT
1933¿PDG_CALL¿¿1811¿1811.CALL->wanted.slice-o319¿¿¿¿¿PDG_CALL
1934¿PDG_OBJECT¿¿0¿1811.wantedFixed-o320¿¿¿¿¿PDG_OBJECT
1935¿PDG_OBJECT¿¿0¿1811.v112-o321¿¿¿¿¿PDG_OBJECT
1936¿PDG_OBJECT¿¿0¿1811.v113-o322¿¿¿¿¿PDG_OBJECT
1937¿PDG_OBJECT¿¿0¿1811.v115-o323¿¿¿¿¿PDG_OBJECT
1938¿PDG_OBJECT¿¿0¿1811.warning-o324¿¿¿¿¿PDG_OBJECT
1939¿PDG_OBJECT¿¿0¿1811.v116-o325¿¿¿¿¿PDG_OBJECT
1940¿PDG_OBJECT¿¿0¿1811.v117-o326¿¿¿¿¿PDG_OBJECT
1941¿PDG_OBJECT¿¿0¿1811.v118-o327¿¿¿¿¿PDG_OBJECT
1942¿PDG_CALL¿¿1811¿1811.CALL->red-o328¿¿¿¿¿PDG_CALL
1943¿PDG_OBJECT¿¿0¿1811.v119-o329¿¿¿¿¿PDG_OBJECT
1944¿PDG_CALL¿¿1811¿1811.CALL->green-o330¿¿¿¿¿PDG_CALL
1945¿PDG_OBJECT¿¿0¿1811.v120-o331¿¿¿¿¿PDG_OBJECT
1946¿PDG_CALL¿¿1811¿1811.CALL->red-o332¿¿¿¿¿PDG_CALL
1947¿PDG_OBJECT¿¿0¿1811.v121-o333¿¿¿¿¿PDG_OBJECT
1948¿PDG_OBJECT¿¿0¿1811.warning-o334¿¿¿¿¿PDG_OBJECT
1949¿PDG_CALL¿¿1811¿1811.CALL->red-o335¿¿¿¿¿PDG_CALL
1950¿PDG_OBJECT¿¿0¿1811.v122-o336¿¿¿¿¿PDG_OBJECT
1951¿PDG_OBJECT¿¿0¿1811.v123-o337¿¿¿¿¿PDG_OBJECT
1952¿PDG_CALL¿¿1811¿1811.CALL->logger.info-o338¿¿¿¿¿PDG_CALL
1953¿PDG_OBJECT¿¿0¿1811.v124-o339¿¿¿¿¿PDG_OBJECT
1954¿PDG_OBJECT¿¿0¿1811.v125-o340¿¿¿¿¿PDG_OBJECT
1955¿PDG_CALL¿¿1811¿1811.CALL->pkgs.push-o341¿¿¿¿¿PDG_CALL
1956¿PDG_OBJECT¿¿0¿1811.v126-o342¿¿¿¿¿PDG_OBJECT
1957¿PDG_OBJECT¿¿0¿1819.this-o343¿¿¿¿¿PDG_OBJECT
1958¿PDG_OBJECT¿¿0¿1819.latest-o344¿¿¿¿¿PDG_OBJECT
1959¿PDG_OBJECT¿¿0¿1819.name-o345¿¿¿¿¿PDG_OBJECT
1960¿PDG_OBJECT¿¿0¿1817.v130-o346¿¿¿¿¿PDG_OBJECT
1961¿PDG_CALL¿¿1817¿1817.CALL->filteredPkgs.map-o347¿¿¿¿¿PDG_CALL
1962¿PDG_OBJECT¿¿0¿1817.v131-o348¿¿¿¿¿PDG_OBJECT
1963¿PDG_CALL¿¿1817¿1817.CALL->v131.join-o349¿¿¿¿¿PDG_CALL
1964¿PDG_OBJECT¿¿0¿1817.v132-o350¿¿¿¿¿PDG_OBJECT
1965¿PDG_RETURN¿¿0¿1817.RET_OBJ-o351¿¿¿¿¿PDG_RETURN
1966¿PDG_OBJECT¿¿0¿1819.v129-o352¿¿¿¿¿PDG_OBJECT
1967¿PDG_RETURN¿¿0¿1819.RET_OBJ-o353¿¿¿¿¿PDG_RETURN
1968¿PDG_CALL¿¿1821¿1821.CALL->path.join-o354¿¿¿¿¿PDG_CALL
1969¿PDG_OBJECT¿¿0¿1821.v134-o355¿¿¿¿¿PDG_OBJECT
1970¿PDG_CALL¿¿1821¿1821.CALL->require-o356¿¿¿¿¿PDG_CALL
1971¿PDG_OBJECT¿¿0¿1821.v133-o357¿¿¿¿¿PDG_OBJECT
1972¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1973¿PDG_OBJECT¿¿0¿1821.v133.dependencies-o358¿¿¿¿¿PDG_OBJECT
1974¿PDG_OBJECT¿¿0¿1821.v133.devDependencies-o359¿¿¿¿¿PDG_OBJECT
1975¿PDG_CALL¿¿1821¿1821.CALL->blue-o360¿¿¿¿¿PDG_CALL
1976¿PDG_OBJECT¿¿0¿1821.v135-o361¿¿¿¿¿PDG_OBJECT
1977¿PDG_CALL¿¿1821¿1821.CALL->logger.info-o362¿¿¿¿¿PDG_CALL
1978¿PDG_OBJECT¿¿0¿1821.v136-o363¿¿¿¿¿PDG_OBJECT
1979¿PDG_OBJECT¿¿0¿1821.pkgs-o364¿¿¿¿¿PDG_OBJECT
1980¿PDG_OBJECT¿¿0¿1821.v137-o365¿¿¿¿¿PDG_OBJECT
1981¿PDG_CALL¿¿1821¿1821.CALL->pushPkgs-o366¿¿¿¿¿PDG_CALL
1982¿PDG_OBJECT¿¿0¿1821.v138-o367¿¿¿¿¿PDG_OBJECT
1983¿PDG_OBJECT¿¿0¿1821.v139-o368¿¿¿¿¿PDG_OBJECT
1984¿PDG_CALL¿¿1821¿1821.CALL->pushPkgs-o369¿¿¿¿¿PDG_CALL
1985¿PDG_OBJECT¿¿0¿1821.v140-o370¿¿¿¿¿PDG_OBJECT
1986¿PDG_OBJECT¿¿0¿1821.v141-o371¿¿¿¿¿PDG_OBJECT
1987¿PDG_OBJECT¿¿0¿1821.v141.0-o372¿¿¿¿¿PDG_OBJECT
1988¿PDG_OBJECT¿¿0¿1821.v141.1-o373¿¿¿¿¿PDG_OBJECT
1989¿PDG_OBJECT¿¿0¿1823.this-o374¿¿¿¿¿PDG_OBJECT
1990¿PDG_OBJECT¿¿0¿1823.shouldBeInstalled-o375¿¿¿¿¿PDG_OBJECT
1991¿PDG_OBJECT¿¿0¿1821.v142-o376¿¿¿¿¿PDG_OBJECT
1992¿PDG_CALL¿¿1821¿1821.CALL->pkgs.filter-o377¿¿¿¿¿PDG_CALL
1993¿PDG_OBJECT¿¿0¿1821.toInstall-o378¿¿¿¿¿PDG_OBJECT
1994¿PDG_OBJECT¿¿0¿1821.toInstall.length-o379¿¿¿¿¿PDG_OBJECT
1995¿PDG_OBJECT¿¿0¿1821.v144-o380¿¿¿¿¿PDG_OBJECT
1996¿PDG_OBJECT¿¿0¿1825.this-o381¿¿¿¿¿PDG_OBJECT
1997¿PDG_OBJECT¿¿0¿1825.type-o382¿¿¿¿¿PDG_OBJECT
1998¿PDG_OBJECT¿¿0¿1821.v146-o383¿¿¿¿¿PDG_OBJECT
1999¿PDG_CALL¿¿1821¿1821.CALL->toInstall.filter-o384¿¿¿¿¿PDG_CALL
2000¿PDG_OBJECT¿¿0¿1821.prodPkgs-o385¿¿¿¿¿PDG_OBJECT
2001¿PDG_OBJECT¿¿0¿1821.prodPkgs.length-o386¿¿¿¿¿PDG_OBJECT
2002¿PDG_OBJECT¿¿0¿1821.v148-o387¿¿¿¿¿PDG_OBJECT
2003¿PDG_CALL¿¿1821¿1821.CALL->getPkgIds-o388¿¿¿¿¿PDG_CALL
2004¿PDG_OBJECT¿¿0¿1821.v149-o389¿¿¿¿¿PDG_OBJECT
2005¿PDG_OBJECT¿¿0¿1821.v150-o390¿¿¿¿¿PDG_OBJECT
2006¿PDG_CALL¿¿1821¿1821.CALL->upgradePackages.concat-o391¿¿¿¿¿PDG_CALL
2007¿PDG_OBJECT¿¿0¿1821.upgradePackages-o392¿¿¿¿¿PDG_OBJECT
2008¿PDG_OBJECT¿¿0¿1828.this-o393¿¿¿¿¿PDG_OBJECT
2009¿PDG_OBJECT¿¿0¿1828.type-o394¿¿¿¿¿PDG_OBJECT
2010¿PDG_OBJECT¿¿0¿1821.v152-o395¿¿¿¿¿PDG_OBJECT
2011¿PDG_CALL¿¿1821¿1821.CALL->toInstall.filter-o396¿¿¿¿¿PDG_CALL
2012¿PDG_OBJECT¿¿0¿1821.devPkgs-o397¿¿¿¿¿PDG_OBJECT
2013¿PDG_OBJECT¿¿0¿1821.devPkgs.length-o398¿¿¿¿¿PDG_OBJECT
2014¿PDG_OBJECT¿¿0¿1821.v154-o399¿¿¿¿¿PDG_OBJECT
2015¿PDG_CALL¿¿1821¿1821.CALL->getPkgIds-o400¿¿¿¿¿PDG_CALL
2016¿PDG_OBJECT¿¿0¿1821.v155-o401¿¿¿¿¿PDG_OBJECT
2017¿PDG_OBJECT¿¿0¿1821.v156-o402¿¿¿¿¿PDG_OBJECT
2018¿PDG_CALL¿¿1821¿1821.CALL->upgradePackages.concat-o403¿¿¿¿¿PDG_CALL
2019¿PDG_OBJECT¿¿0¿1821.upgradePackages-o404¿¿¿¿¿PDG_OBJECT
2020¿PDG_CALL¿¿1821¿1821.CALL->logger.info-o405¿¿¿¿¿PDG_CALL
2021¿PDG_OBJECT¿¿0¿1821.v157-o406¿¿¿¿¿PDG_OBJECT
2022¿PDG_CALL¿¿1821¿1821.CALL->logger.info-o407¿¿¿¿¿PDG_CALL
2023¿PDG_OBJECT¿¿0¿1821.v158-o408¿¿¿¿¿PDG_OBJECT
2024¿PDG_CALL¿¿1821¿1821.CALL->getPkgIds-o409¿¿¿¿¿PDG_CALL
2025¿PDG_OBJECT¿¿0¿1821.v159-o410¿¿¿¿¿PDG_OBJECT
2026¿PDG_OBJECT¿¿0¿1821.v160-o411¿¿¿¿¿PDG_OBJECT
2027¿PDG_CALL¿¿1821¿1821.CALL->getPkgIds-o412¿¿¿¿¿PDG_CALL
2028¿PDG_OBJECT¿¿0¿1821.v161-o413¿¿¿¿¿PDG_OBJECT
2029¿PDG_OBJECT¿¿0¿1821.v162-o414¿¿¿¿¿PDG_OBJECT
2030¿PDG_CALL¿¿1821¿1821.CALL->bold-o415¿¿¿¿¿PDG_CALL
2031¿PDG_OBJECT¿¿0¿1821.v163-o416¿¿¿¿¿PDG_OBJECT
2032¿PDG_OBJECT¿¿0¿1821.v165-o417¿¿¿¿¿PDG_OBJECT
2033¿PDG_CALL¿¿1821¿1821.CALL->green-o418¿¿¿¿¿PDG_CALL
2034¿PDG_OBJECT¿¿0¿1821.v166-o419¿¿¿¿¿PDG_OBJECT
2035¿PDG_OBJECT¿¿0¿1821.v167-o420¿¿¿¿¿PDG_OBJECT
2036¿PDG_CALL¿¿1821¿1821.CALL->logger.info-o421¿¿¿¿¿PDG_CALL
2037¿PDG_OBJECT¿¿0¿1821.v168-o422¿¿¿¿¿PDG_OBJECT
2038¿PDG_CALL¿¿1821¿1821.CALL->bold-o423¿¿¿¿¿PDG_CALL
2039¿PDG_OBJECT¿¿0¿1821.v169-o424¿¿¿¿¿PDG_OBJECT
2040¿PDG_OBJECT¿¿0¿1821.v171-o425¿¿¿¿¿PDG_OBJECT
2041¿PDG_CALL¿¿1821¿1821.CALL->green-o426¿¿¿¿¿PDG_CALL
2042¿PDG_OBJECT¿¿0¿1821.v172-o427¿¿¿¿¿PDG_OBJECT
2043¿PDG_OBJECT¿¿0¿1821.v173-o428¿¿¿¿¿PDG_OBJECT
2044¿PDG_CALL¿¿1821¿1821.CALL->logger.info-o429¿¿¿¿¿PDG_CALL
2045¿PDG_OBJECT¿¿0¿1821.v174-o430¿¿¿¿¿PDG_OBJECT
2046¿PDG_CALL¿¿1821¿1821.CALL->bold-o431¿¿¿¿¿PDG_CALL
2047¿PDG_OBJECT¿¿0¿1821.v175-o432¿¿¿¿¿PDG_OBJECT
2048¿PDG_OBJECT¿¿0¿1821.v176-o433¿¿¿¿¿PDG_OBJECT
2049¿PDG_CALL¿¿1821¿1821.CALL->logger.info-o434¿¿¿¿¿PDG_CALL
2050¿PDG_OBJECT¿¿0¿1821.v177-o435¿¿¿¿¿PDG_OBJECT
2051¿PDG_CALL¿¿1821¿1821.CALL->logger.info-o436¿¿¿¿¿PDG_CALL
2052¿PDG_OBJECT¿¿0¿1821.v178-o437¿¿¿¿¿PDG_OBJECT
2053¿PDG_CALL¿¿1821¿1821.CALL->red-o438¿¿¿¿¿PDG_CALL
2054¿PDG_OBJECT¿¿0¿1821.v179-o439¿¿¿¿¿PDG_OBJECT
2055¿PDG_CALL¿¿1821¿1821.CALL->Error-o440¿¿¿¿¿PDG_CALL
2056¿PDG_OBJECT¿¿0¿1821.v180-o441¿¿¿¿¿PDG_OBJECT
2057¿PDG_CALL¿¿1821¿1821.CALL->green-o442¿¿¿¿¿PDG_CALL
2058¿PDG_OBJECT¿¿0¿1821.v181-o443¿¿¿¿¿PDG_OBJECT
2059¿PDG_CALL¿¿1821¿1821.CALL->logger.info-o444¿¿¿¿¿PDG_CALL
2060¿PDG_OBJECT¿¿0¿1821.v182-o445¿¿¿¿¿PDG_OBJECT
2061¿PDG_RETURN¿¿0¿1823.RET_OBJ-o446¿¿¿¿¿PDG_RETURN
2062¿PDG_OBJECT¿¿0¿1825.v145-o447¿¿¿¿¿PDG_OBJECT
2063¿PDG_RETURN¿¿0¿1825.RET_OBJ-o448¿¿¿¿¿PDG_RETURN
2064¿PDG_OBJECT¿¿0¿1828.v151-o449¿¿¿¿¿PDG_OBJECT
2065¿PDG_RETURN¿¿0¿1828.RET_OBJ-o450¿¿¿¿¿PDG_RETURN
