Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
2112¿Program¿¿-1¿¿¿¿{"start":{"line":2,"column":0},"end":{"line":241,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Program
3161¿Identifier¿¿3696¿target¿¿¿{"start":{"line":172,"column":17},"end":{"line":172,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3162¿BreakStatement¿¿3696¿¿¿¿{"start":{"line":174,"column":6},"end":{"line":174,"column":12},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿BreakStatement
3163¿SwitchCase¿¿3696¿¿¿¿{"start":{"line":175,"column":4},"end":{"line":183,"column":8},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿SwitchCase
3164¿Literal¿string¿3696¿¿'text'¿¿{"start":{"line":175,"column":9},"end":{"line":175,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Literal
3165¿VariableDeclarator¿¿3696¿output¿¿¿{"start":{"line":176,"column":12},"end":{"line":176,"column":60},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿VariableDeclarator
3166¿FunctionExpression¿¿3696¿anon¿¿¿{"start":{"line":176,"column":21},"end":{"line":176,"column":60},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿FunctionExpression
3167¿Identifier¿¿0¿result¿¿¿{"start":{"line":176,"column":30},"end":{"line":176,"column":36},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3168¿VariableDeclarator¿¿3743¿v358¿¿¿{"start":{"line":176,"column":39},"end":{"line":176,"column":58},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿VariableDeclarator
3169¿CallExpression¿¿3743¿¿¿¿{"start":{"line":176,"column":39},"end":{"line":176,"column":58},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿CallExpression
3170¿MemberExpression¿¿3743¿¿¿¿{"start":{"line":176,"column":39},"end":{"line":176,"column":50},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿MemberExpression
3171¿Identifier¿¿3743¿console¿¿¿{"start":{"line":176,"column":39},"end":{"line":176,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3172¿Identifier¿¿3743¿log¿¿¿{"start":{"line":176,"column":47},"end":{"line":176,"column":50},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3173¿Identifier¿¿3743¿result¿¿¿{"start":{"line":176,"column":51},"end":{"line":176,"column":57},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3174¿ExpressionStatement¿¿3743¿¿¿¿{"start":{"line":176,"column":39},"end":{"line":176,"column":59},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿ExpressionStatement
3175¿Identifier¿¿3743¿v358¿¿¿¿¿Identifier
3176¿BlockStatement¿¿3743¿¿¿¿{"start":{"line":176,"column":37},"end":{"line":176,"column":60},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿BlockStatement
3177¿VariableDeclarator¿¿3696¿v359¿¿¿{"start":{"line":177,"column":5},"end":{"line":177,"column":11},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿VariableDeclarator
3178¿MemberExpression¿¿3696¿¿¿¿{"start":{"line":177,"column":5},"end":{"line":177,"column":11},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿MemberExpression
3179¿Identifier¿¿3696¿argv¿¿¿{"start":{"line":177,"column":5},"end":{"line":177,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3180¿Identifier¿¿3696¿F¿¿¿{"start":{"line":177,"column":10},"end":{"line":177,"column":11},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3181¿IfStatement¿¿3696¿¿¿¿{"start":{"line":177,"column":2},"end":{"line":182,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿IfStatement
3182¿Identifier¿¿3696¿v359¿¿¿¿¿Identifier
3183¿VariableDeclarator¿¿3696¿v360¿¿¿{"start":{"line":178,"column":9},"end":{"line":178,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿VariableDeclarator
3184¿MemberExpression¿¿3696¿¿¿¿{"start":{"line":178,"column":9},"end":{"line":178,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿MemberExpression
3185¿Identifier¿¿3696¿argv¿¿¿{"start":{"line":178,"column":9},"end":{"line":178,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3186¿Identifier¿¿3696¿s¿¿¿{"start":{"line":178,"column":14},"end":{"line":178,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3187¿IfStatement¿¿3696¿¿¿¿{"start":{"line":178,"column":6},"end":{"line":179,"column":44},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿IfStatement
3188¿Identifier¿¿3696¿v360¿¿¿¿¿Identifier
3189¿VariableDeclarator¿¿3696¿v361¿¿¿{"start":{"line":178,"column":34},"end":{"line":178,"column":40},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿VariableDeclarator
3190¿MemberExpression¿¿3696¿¿¿¿{"start":{"line":178,"column":34},"end":{"line":178,"column":40},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿MemberExpression
3191¿Identifier¿¿3696¿argv¿¿¿{"start":{"line":178,"column":34},"end":{"line":178,"column":38},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3192¿Identifier¿¿3696¿F¿¿¿{"start":{"line":178,"column":39},"end":{"line":178,"column":40},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3193¿VariableDeclarator¿¿3696¿v362¿¿¿{"start":{"line":178,"column":42},"end":{"line":178,"column":48},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿VariableDeclarator
3194¿MemberExpression¿¿3696¿¿¿¿{"start":{"line":178,"column":42},"end":{"line":178,"column":48},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿MemberExpression
3195¿Identifier¿¿3696¿argv¿¿¿{"start":{"line":178,"column":42},"end":{"line":178,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3196¿Identifier¿¿3696¿s¿¿¿{"start":{"line":178,"column":47},"end":{"line":178,"column":48},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3197¿VariableDeclarator¿¿3696¿v363¿¿¿{"start":{"line":178,"column":17},"end":{"line":178,"column":57},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿VariableDeclarator
3198¿CallExpression¿¿3696¿¿¿¿{"start":{"line":178,"column":17},"end":{"line":178,"column":57},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿CallExpression
3199¿MemberExpression¿¿3696¿¿¿¿{"start":{"line":178,"column":17},"end":{"line":178,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿MemberExpression
3200¿Identifier¿¿3696¿art¿¿¿{"start":{"line":178,"column":17},"end":{"line":178,"column":20},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3201¿Identifier¿¿3696¿font¿¿¿{"start":{"line":178,"column":21},"end":{"line":178,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3202¿Identifier¿¿3696¿target¿¿¿{"start":{"line":178,"column":26},"end":{"line":178,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3203¿Identifier¿¿3696¿v361¿¿¿¿¿Identifier
3204¿Identifier¿¿3696¿v362¿¿¿¿¿Identifier
3205¿Identifier¿¿3696¿output¿¿¿{"start":{"line":178,"column":50},"end":{"line":178,"column":56},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3206¿ExpressionStatement¿¿3696¿¿¿¿{"start":{"line":178,"column":17},"end":{"line":178,"column":58},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿ExpressionStatement
3207¿Identifier¿¿3696¿v363¿¿¿¿¿Identifier
3208¿BlockStatement¿¿3696¿¿¿¿¿¿BlockStatement
3209¿VariableDeclarator¿¿3696¿v364¿¿¿{"start":{"line":179,"column":28},"end":{"line":179,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿VariableDeclarator
3210¿MemberExpression¿¿3696¿¿¿¿{"start":{"line":179,"column":28},"end":{"line":179,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿MemberExpression
3211¿Identifier¿¿3696¿argv¿¿¿{"start":{"line":179,"column":28},"end":{"line":179,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3212¿Identifier¿¿3696¿F¿¿¿{"start":{"line":179,"column":33},"end":{"line":179,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3213¿VariableDeclarator¿¿3696¿v365¿¿¿{"start":{"line":179,"column":11},"end":{"line":179,"column":43},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿VariableDeclarator
3214¿CallExpression¿¿3696¿¿¿¿{"start":{"line":179,"column":11},"end":{"line":179,"column":43},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿CallExpression
3215¿MemberExpression¿¿3696¿¿¿¿{"start":{"line":179,"column":11},"end":{"line":179,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿MemberExpression
3216¿Identifier¿¿3696¿art¿¿¿{"start":{"line":179,"column":11},"end":{"line":179,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3217¿Identifier¿¿3696¿font¿¿¿{"start":{"line":179,"column":15},"end":{"line":179,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3218¿Identifier¿¿3696¿target¿¿¿{"start":{"line":179,"column":20},"end":{"line":179,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3219¿Identifier¿¿3696¿v364¿¿¿¿¿Identifier
3220¿Identifier¿¿3696¿output¿¿¿{"start":{"line":179,"column":36},"end":{"line":179,"column":42},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3221¿ExpressionStatement¿¿3696¿¿¿¿{"start":{"line":179,"column":11},"end":{"line":179,"column":44},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿ExpressionStatement
3222¿Identifier¿¿3696¿v365¿¿¿¿¿Identifier
3223¿BlockStatement¿¿3696¿¿¿¿¿¿BlockStatement
3224¿BlockStatement¿¿3696¿¿¿¿{"start":{"line":177,"column":12},"end":{"line":180,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿BlockStatement
3225¿VariableDeclarator¿¿3696¿v366¿¿¿{"start":{"line":181,"column":36},"end":{"line":181,"column":42},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿VariableDeclarator
3226¿MemberExpression¿¿3696¿¿¿¿{"start":{"line":181,"column":36},"end":{"line":181,"column":42},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿MemberExpression
3227¿Identifier¿¿3696¿argv¿¿¿{"start":{"line":181,"column":36},"end":{"line":181,"column":40},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3228¿Identifier¿¿3696¿s¿¿¿{"start":{"line":181,"column":41},"end":{"line":181,"column":42},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3229¿VariableDeclarator¿¿3696¿v367¿¿¿{"start":{"line":181,"column":36},"end":{"line":181,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿VariableDeclarator
3230¿LogicalExpression¿||¿3696¿¿¿¿{"start":{"line":181,"column":36},"end":{"line":181,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿LogicalExpression
3231¿Identifier¿¿3696¿v366¿¿¿¿¿Identifier
3232¿Literal¿string¿3696¿¿''¿¿{"start":{"line":181,"column":44},"end":{"line":181,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Literal
3233¿VariableDeclarator¿¿3696¿v368¿¿¿{"start":{"line":181,"column":18},"end":{"line":181,"column":53},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿VariableDeclarator
3234¿CallExpression¿¿3696¿¿¿¿{"start":{"line":181,"column":18},"end":{"line":181,"column":53},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿CallExpression
3235¿MemberExpression¿¿3696¿¿¿¿{"start":{"line":181,"column":18},"end":{"line":181,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿MemberExpression
3236¿Identifier¿¿3696¿art¿¿¿{"start":{"line":181,"column":18},"end":{"line":181,"column":21},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3237¿Identifier¿¿3696¿style¿¿¿{"start":{"line":181,"column":22},"end":{"line":181,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3238¿Identifier¿¿3696¿target¿¿¿{"start":{"line":181,"column":28},"end":{"line":181,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3239¿Identifier¿¿3696¿v367¿¿¿¿¿Identifier
3240¿Literal¿boolean¿3696¿¿true¿¿{"start":{"line":181,"column":48},"end":{"line":181,"column":52},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Literal
3241¿VariableDeclarator¿¿3696¿v369¿¿¿{"start":{"line":181,"column":6},"end":{"line":181,"column":54},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿VariableDeclarator
3242¿CallExpression¿¿3696¿¿¿¿{"start":{"line":181,"column":6},"end":{"line":181,"column":54},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿CallExpression
3243¿MemberExpression¿¿3696¿¿¿¿{"start":{"line":181,"column":6},"end":{"line":181,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿MemberExpression
3244¿Identifier¿¿3696¿console¿¿¿{"start":{"line":181,"column":6},"end":{"line":181,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3245¿Identifier¿¿3696¿log¿¿¿{"start":{"line":181,"column":14},"end":{"line":181,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3246¿Identifier¿¿3696¿v368¿¿¿¿¿Identifier
3247¿ExpressionStatement¿¿3696¿¿¿¿{"start":{"line":181,"column":6},"end":{"line":181,"column":55},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿ExpressionStatement
3248¿Identifier¿¿3696¿v369¿¿¿¿¿Identifier
3249¿BlockStatement¿¿3696¿¿¿¿{"start":{"line":180,"column":7},"end":{"line":182,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿BlockStatement
3250¿BreakStatement¿¿3696¿¿¿¿{"start":{"line":183,"column":2},"end":{"line":183,"column":8},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿BreakStatement
3251¿SwitchCase¿¿3696¿¿¿¿{"start":{"line":184,"column":4},"end":{"line":207,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿SwitchCase
3252¿Literal¿string¿3696¿¿'list'¿¿{"start":{"line":184,"column":9},"end":{"line":184,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Literal
3253¿VariableDeclarator¿¿3696¿JSFtp¿¿¿{"start":{"line":185,"column":12},"end":{"line":185,"column":51},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿VariableDeclarator
3254¿LogicalExpression¿||¿3696¿¿¿¿{"start":{"line":185,"column":20},"end":{"line":185,"column":51},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿LogicalExpression
3255¿Identifier¿¿3696¿ftp¿¿¿{"start":{"line":185,"column":20},"end":{"line":185,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3256¿AssignmentExpression¿=¿3696¿¿¿¿{"start":{"line":185,"column":28},"end":{"line":185,"column":50},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿AssignmentExpression
3257¿Identifier¿¿3696¿ftp¿¿¿{"start":{"line":185,"column":28},"end":{"line":185,"column":31},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3258¿CallExpression¿¿3696¿¿¿¿{"start":{"line":185,"column":34},"end":{"line":185,"column":50},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿CallExpression
3259¿Identifier¿¿3696¿require¿¿¿{"start":{"line":185,"column":34},"end":{"line":185,"column":41},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3260¿Literal¿string¿3696¿¿'jsftp'¿¿{"start":{"line":185,"column":42},"end":{"line":185,"column":49},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Literal
3261¿VariableDeclarator¿¿3696¿v370¿¿¿{"start":{"line":186,"column":31},"end":{"line":188,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿VariableDeclarator
3262¿ObjectExpression¿¿3696¿¿¿¿{"start":{"line":186,"column":31},"end":{"line":188,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿ObjectExpression
3263¿Property¿¿3696¿¿¿¿{"start":{"line":187,"column":12},"end":{"line":187,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Property
3264¿Identifier¿¿3696¿host¿¿¿{"start":{"line":187,"column":12},"end":{"line":187,"column":16},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3265¿Literal¿string¿3696¿¿'ftp.figlet.org'¿¿{"start":{"line":187,"column":18},"end":{"line":187,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Literal
3266¿VariableDeclarator¿¿3696¿client¿¿¿{"start":{"line":186,"column":12},"end":{"line":188,"column":10},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿VariableDeclarator
3267¿NewExpression¿¿3696¿¿¿¿{"start":{"line":186,"column":21},"end":{"line":188,"column":10},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿NewExpression
3268¿Identifier¿¿3696¿JSFtp¿¿¿{"start":{"line":186,"column":25},"end":{"line":186,"column":30},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3269¿Identifier¿¿3696¿v370¿¿¿¿¿Identifier
3270¿VariableDeclarator¿¿3696¿results¿¿¿{"start":{"line":189,"column":12},"end":{"line":189,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿VariableDeclarator
3271¿ArrayExpression¿¿3696¿¿¿¿{"start":{"line":189,"column":22},"end":{"line":189,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿ArrayExpression
3272¿VariableDeclarator¿¿3696¿v393¿¿¿{"start":{"line":190,"column":43},"end":{"line":206,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿VariableDeclarator
3273¿FunctionExpression¿¿3696¿anon¿¿¿{"start":{"line":190,"column":43},"end":{"line":206,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿FunctionExpression
3274¿Identifier¿¿0¿err¿¿¿{"start":{"line":190,"column":52},"end":{"line":190,"column":55},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3275¿Identifier¿¿0¿res¿¿¿{"start":{"line":190,"column":57},"end":{"line":190,"column":60},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3276¿VariableDeclarator¿¿3748¿v371¿¿¿{"start":{"line":191,"column":15},"end":{"line":191,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿VariableDeclarator
3277¿UnaryExpression¿!¿3748¿¿¿¿{"start":{"line":191,"column":15},"end":{"line":191,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿UnaryExpression
3278¿Identifier¿¿3748¿err¿¿¿{"start":{"line":191,"column":16},"end":{"line":191,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿Identifier
3279¿IfStatement¿¿3748¿¿¿¿{"start":{"line":191,"column":12},"end":{"line":193,"column":16},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿IfStatement
3280¿Identifier¿¿3748¿v371¿¿¿¿¿Identifier
3281¿VariableDeclarator¿¿3748¿v374¿¿¿{"start":{"line":191,"column":54},"end":{"line":193,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿VariableDeclarator
3282¿FunctionExpression¿¿3748¿anon¿¿¿{"start":{"line":191,"column":54},"end":{"line":193,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/727/src/ascii-art.js"}¿¿FunctionExpression
