Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
4086¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":766,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Program
6159¿Identifier¿¿7373¿c¿¿¿{"start":{"line":489,"column":30},"end":{"line":489,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6160¿SwitchCase¿¿7373¿¿¿¿{"start":{"line":490,"column":2},"end":{"line":495,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿SwitchCase
6161¿Literal¿string¿7373¿¿'.'¿¿{"start":{"line":490,"column":7},"end":{"line":490,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Literal
6162¿VariableDeclarator¿¿7373¿v607¿¿¿{"start":{"line":491,"column":7},"end":{"line":491,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
6163¿UnaryExpression¿!¿7373¿¿¿¿{"start":{"line":491,"column":7},"end":{"line":491,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿UnaryExpression
6164¿Identifier¿¿7373¿elt¿¿¿{"start":{"line":491,"column":8},"end":{"line":491,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6165¿IfStatement¿¿7373¿¿¿¿{"start":{"line":491,"column":3},"end":{"line":492,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿IfStatement
6166¿Identifier¿¿7373¿v607¿¿¿¿¿Identifier
6167¿VariableDeclarator¿¿7373¿v608¿¿¿{"start":{"line":492,"column":10},"end":{"line":492,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
6168¿CallExpression¿¿7373¿¿¿¿{"start":{"line":492,"column":10},"end":{"line":492,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿CallExpression
6169¿Identifier¿¿7373¿error¿¿¿{"start":{"line":492,"column":10},"end":{"line":492,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6170¿Literal¿string¿7373¿¿'Unexpected '.''¿¿{"start":{"line":492,"column":16},"end":{"line":492,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Literal
6171¿ThrowStatement¿¿7373¿¿¿¿{"start":{"line":492,"column":4},"end":{"line":492,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿ThrowStatement
6172¿Identifier¿¿7373¿v608¿¿¿¿¿Identifier
6173¿BlockStatement¿¿7373¿¿¿¿¿¿BlockStatement
6174¿VariableDeclarator¿¿7373¿v609¿¿¿{"start":{"line":493,"column":3},"end":{"line":493,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
6175¿CallExpression¿¿7373¿¿¿¿{"start":{"line":493,"column":3},"end":{"line":493,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿CallExpression
6176¿MemberExpression¿¿7373¿¿¿¿{"start":{"line":493,"column":3},"end":{"line":493,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿MemberExpression
6177¿Identifier¿¿7373¿elements¿¿¿{"start":{"line":493,"column":3},"end":{"line":493,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6178¿Identifier¿¿7373¿push¿¿¿{"start":{"line":493,"column":12},"end":{"line":493,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6179¿Identifier¿¿7373¿elt¿¿¿{"start":{"line":493,"column":17},"end":{"line":493,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6180¿ExpressionStatement¿¿7373¿¿¿¿{"start":{"line":493,"column":3},"end":{"line":493,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿ExpressionStatement
6181¿Identifier¿¿7373¿v609¿¿¿¿¿Identifier
6182¿ExpressionStatement¿¿7373¿¿¿¿{"start":{"line":494,"column":3},"end":{"line":494,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿ExpressionStatement
6183¿AssignmentExpression¿=¿7373¿¿¿¿{"start":{"line":494,"column":3},"end":{"line":494,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿AssignmentExpression
6184¿Identifier¿¿7373¿elt¿¿¿{"start":{"line":494,"column":3},"end":{"line":494,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6185¿Literal¿string¿7373¿¿''¿¿{"start":{"line":494,"column":9},"end":{"line":494,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Literal
6186¿ContinueStatement¿¿7373¿¿¿¿{"start":{"line":495,"column":2},"end":{"line":495,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿ContinueStatement
6187¿SwitchCase¿¿7373¿¿¿¿{"start":{"line":497,"column":2},"end":{"line":497,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿SwitchCase
6188¿Literal¿string¿7373¿¿'''¿¿{"start":{"line":497,"column":7},"end":{"line":497,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Literal
6189¿SwitchCase¿¿7373¿¿¿¿{"start":{"line":498,"column":2},"end":{"line":504,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿SwitchCase
6190¿Literal¿string¿7373¿¿'''¿¿{"start":{"line":498,"column":7},"end":{"line":498,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Literal
6191¿ExpressionStatement¿¿7373¿¿¿¿{"start":{"line":499,"column":3},"end":{"line":499,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿ExpressionStatement
6192¿AssignmentExpression¿=¿7373¿¿¿¿{"start":{"line":499,"column":3},"end":{"line":499,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿AssignmentExpression
6193¿Identifier¿¿7373¿end¿¿¿{"start":{"line":499,"column":3},"end":{"line":499,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6194¿CallExpression¿¿7373¿¿¿¿{"start":{"line":499,"column":9},"end":{"line":499,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿CallExpression
6195¿Identifier¿¿7373¿fragment¿¿¿{"start":{"line":499,"column":9},"end":{"line":499,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6196¿Identifier¿¿7373¿raw¿¿¿{"start":{"line":499,"column":18},"end":{"line":499,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6197¿Identifier¿¿7373¿x¿¿¿{"start":{"line":499,"column":23},"end":{"line":499,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6198¿VariableDeclarator¿¿7373¿v610¿¿¿{"start":{"line":500,"column":14},"end":{"line":500,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
6199¿BinaryExpression¿+¿7373¿¿¿¿{"start":{"line":500,"column":14},"end":{"line":500,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿BinaryExpression
6200¿Identifier¿¿7373¿x¿¿¿{"start":{"line":500,"column":14},"end":{"line":500,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6201¿Literal¿number¿7373¿¿2¿¿{"start":{"line":500,"column":16},"end":{"line":500,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Literal
6202¿VariableDeclarator¿¿7373¿v611¿¿¿{"start":{"line":500,"column":7},"end":{"line":500,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
6203¿BinaryExpression¿==¿7373¿¿¿¿{"start":{"line":500,"column":7},"end":{"line":500,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿BinaryExpression
6204¿Identifier¿¿7373¿end¿¿¿{"start":{"line":500,"column":7},"end":{"line":500,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6205¿Identifier¿¿7373¿v610¿¿¿¿¿Identifier
6206¿IfStatement¿¿7373¿¿¿¿{"start":{"line":500,"column":3},"end":{"line":501,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿IfStatement
6207¿Identifier¿¿7373¿v611¿¿¿¿¿Identifier
6208¿VariableDeclarator¿¿7373¿v612¿¿¿{"start":{"line":501,"column":10},"end":{"line":501,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
6209¿CallExpression¿¿7373¿¿¿¿{"start":{"line":501,"column":10},"end":{"line":501,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿CallExpression
6210¿Identifier¿¿7373¿error¿¿¿{"start":{"line":501,"column":10},"end":{"line":501,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6211¿Literal¿string¿7373¿¿'Empty string key'¿¿{"start":{"line":501,"column":16},"end":{"line":501,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Literal
6212¿ThrowStatement¿¿7373¿¿¿¿{"start":{"line":501,"column":4},"end":{"line":501,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿ThrowStatement
6213¿Identifier¿¿7373¿v612¿¿¿¿¿Identifier
6214¿BlockStatement¿¿7373¿¿¿¿¿¿BlockStatement
6215¿VariableDeclarator¿¿7373¿v613¿¿¿{"start":{"line":502,"column":20},"end":{"line":502,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
6216¿BinaryExpression¿+¿7373¿¿¿¿{"start":{"line":502,"column":20},"end":{"line":502,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿BinaryExpression
6217¿Identifier¿¿7373¿x¿¿¿{"start":{"line":502,"column":20},"end":{"line":502,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6218¿Literal¿number¿7373¿¿1¿¿{"start":{"line":502,"column":22},"end":{"line":502,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Literal
6219¿VariableDeclarator¿¿7373¿v614¿¿¿{"start":{"line":502,"column":25},"end":{"line":502,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
6220¿BinaryExpression¿-¿7373¿¿¿¿{"start":{"line":502,"column":25},"end":{"line":502,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿BinaryExpression
6221¿Identifier¿¿7373¿end¿¿¿{"start":{"line":502,"column":25},"end":{"line":502,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6222¿Literal¿number¿7373¿¿1¿¿{"start":{"line":502,"column":29},"end":{"line":502,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Literal
6223¿ExpressionStatement¿¿7373¿¿¿¿{"start":{"line":502,"column":3},"end":{"line":502,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿ExpressionStatement
6224¿AssignmentExpression¿+=¿7373¿¿¿¿{"start":{"line":502,"column":3},"end":{"line":502,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿AssignmentExpression
6225¿Identifier¿¿7373¿elt¿¿¿{"start":{"line":502,"column":3},"end":{"line":502,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6226¿CallExpression¿¿7373¿¿¿¿{"start":{"line":502,"column":10},"end":{"line":502,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿CallExpression
6227¿MemberExpression¿¿7373¿¿¿¿{"start":{"line":502,"column":10},"end":{"line":502,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿MemberExpression
6228¿Identifier¿¿7373¿raw¿¿¿{"start":{"line":502,"column":10},"end":{"line":502,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6229¿Identifier¿¿7373¿slice¿¿¿{"start":{"line":502,"column":14},"end":{"line":502,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6230¿Identifier¿¿7373¿v613¿¿¿¿¿Identifier
6231¿Identifier¿¿7373¿v614¿¿¿¿¿Identifier
6232¿ExpressionStatement¿¿7373¿¿¿¿{"start":{"line":503,"column":3},"end":{"line":503,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿ExpressionStatement
6233¿AssignmentExpression¿=¿7373¿¿¿¿{"start":{"line":503,"column":3},"end":{"line":503,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿AssignmentExpression
6234¿Identifier¿¿7373¿x¿¿¿{"start":{"line":503,"column":3},"end":{"line":503,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6235¿BinaryExpression¿-¿7373¿¿¿¿{"start":{"line":503,"column":7},"end":{"line":503,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿BinaryExpression
6236¿Identifier¿¿7373¿end¿¿¿{"start":{"line":503,"column":7},"end":{"line":503,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6237¿Literal¿number¿7373¿¿1¿¿{"start":{"line":503,"column":11},"end":{"line":503,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Literal
6238¿ContinueStatement¿¿7373¿¿¿¿{"start":{"line":504,"column":2},"end":{"line":504,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿ContinueStatement
6239¿SwitchCase¿¿7373¿¿¿¿{"start":{"line":506,"column":2},"end":{"line":507,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿SwitchCase
6240¿ExpressionStatement¿¿7373¿¿¿¿{"start":{"line":507,"column":3},"end":{"line":507,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿ExpressionStatement
6241¿AssignmentExpression¿+=¿7373¿¿¿¿{"start":{"line":507,"column":3},"end":{"line":507,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿AssignmentExpression
6242¿Identifier¿¿7373¿elt¿¿¿{"start":{"line":507,"column":3},"end":{"line":507,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6243¿Identifier¿¿7373¿c¿¿¿{"start":{"line":507,"column":10},"end":{"line":507,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6244¿BlockStatement¿¿7373¿¿¿¿¿¿BlockStatement
6245¿IfStatement¿¿7373¿¿¿¿{"start":{"line":511,"column":1},"end":{"line":512,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿IfStatement
6246¿Identifier¿¿7373¿elt¿¿¿{"start":{"line":511,"column":5},"end":{"line":511,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6247¿VariableDeclarator¿¿7373¿v615¿¿¿{"start":{"line":512,"column":2},"end":{"line":512,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
6248¿CallExpression¿¿7373¿¿¿¿{"start":{"line":512,"column":2},"end":{"line":512,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿CallExpression
6249¿MemberExpression¿¿7373¿¿¿¿{"start":{"line":512,"column":2},"end":{"line":512,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿MemberExpression
6250¿Identifier¿¿7373¿elements¿¿¿{"start":{"line":512,"column":2},"end":{"line":512,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6251¿Identifier¿¿7373¿push¿¿¿{"start":{"line":512,"column":11},"end":{"line":512,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6252¿Identifier¿¿7373¿elt¿¿¿{"start":{"line":512,"column":16},"end":{"line":512,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6253¿ExpressionStatement¿¿7373¿¿¿¿{"start":{"line":512,"column":2},"end":{"line":512,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿ExpressionStatement
6254¿Identifier¿¿7373¿v615¿¿¿¿¿Identifier
6255¿BlockStatement¿¿7373¿¿¿¿¿¿BlockStatement
6256¿ReturnStatement¿¿7373¿¿¿¿{"start":{"line":514,"column":1},"end":{"line":514,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿ReturnStatement
6257¿Identifier¿¿7373¿elements¿¿¿{"start":{"line":514,"column":8},"end":{"line":514,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6258¿BlockStatement¿¿7373¿¿¿¿{"start":{"line":480,"column":28},"end":{"line":515,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿BlockStatement
6259¿VariableDeclarator¿¿7252¿getTable¿¿¿{"start":{"line":523,"column":0},"end":{"line":539,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
6260¿FunctionExpression¿¿7252¿anon¿¿¿{"start":{"line":523,"column":0},"end":{"line":539,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿FunctionExpression
6261¿Identifier¿¿0¿data¿¿¿{"start":{"line":523,"column":18},"end":{"line":523,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6262¿AssignmentPattern¿¿0¿¿¿¿{"start":{"line":523,"column":24},"end":{"line":523,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿AssignmentPattern
6263¿VariableDeclarator¿¿7385¿elt¿¿¿{"start":{"line":525,"column":10},"end":{"line":525,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
6264¿ForOfStatement¿¿7385¿¿¿¿{"start":{"line":525,"column":1},"end":{"line":536,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿ForOfStatement
6265¿Identifier¿¿7385¿elt¿¿¿{"start":{"line":525,"column":10},"end":{"line":525,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6266¿Identifier¿¿7385¿elements¿¿¿{"start":{"line":525,"column":17},"end":{"line":525,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6267¿VariableDeclarator¿¿7385¿v616¿¿¿{"start":{"line":527,"column":8},"end":{"line":527,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
6268¿BinaryExpression¿in¿7385¿¿¿¿{"start":{"line":527,"column":8},"end":{"line":527,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿BinaryExpression
6269¿Identifier¿¿7385¿elt¿¿¿{"start":{"line":527,"column":8},"end":{"line":527,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6270¿Identifier¿¿7385¿data¿¿¿{"start":{"line":527,"column":15},"end":{"line":527,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
