Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
7524¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":918,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Program
10198¿Identifier¿¿13320¿i¿¿¿{"start":{"line":458,"column":72},"end":{"line":458,"column":73},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
10199¿ExpressionStatement¿¿13320¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":458,"column":76},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿ExpressionStatement
10200¿AssignmentExpression¿=¿13320¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":458,"column":76},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿AssignmentExpression
10201¿Identifier¿¿13320¿v963¿¿¿{"start":{"line":458,"column":8},"end":{"line":458,"column":76},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
10202¿LogicalExpression¿&&¿13320¿¿¿¿{"start":{"line":458,"column":27},"end":{"line":458,"column":58},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿LogicalExpression
10203¿Identifier¿¿13320¿v959¿¿¿¿¿Identifier
10204¿Identifier¿¿13320¿v962¿¿¿¿¿Identifier
10205¿BlockStatement¿¿13320¿¿¿¿¿¿BlockStatement
10206¿ExpressionStatement¿¿13320¿¿¿¿{"start":{"line":459,"column":8},"end":{"line":459,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿ExpressionStatement
10207¿AssignmentExpression¿=¿13320¿¿¿¿{"start":{"line":459,"column":8},"end":{"line":459,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿AssignmentExpression
10208¿Identifier¿¿13320¿max¿¿¿{"start":{"line":459,"column":8},"end":{"line":459,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
10209¿Identifier¿¿13320¿v¿¿¿{"start":{"line":459,"column":20},"end":{"line":459,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
10210¿ExpressionStatement¿¿13320¿¿¿¿{"start":{"line":459,"column":8},"end":{"line":459,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿ExpressionStatement
10211¿AssignmentExpression¿=¿13320¿¿¿¿{"start":{"line":459,"column":8},"end":{"line":459,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿AssignmentExpression
10212¿Identifier¿¿13320¿min¿¿¿{"start":{"line":459,"column":8},"end":{"line":459,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
10213¿Identifier¿¿13320¿max¿¿¿{"start":{"line":459,"column":14},"end":{"line":459,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
10214¿VariableDeclarator¿¿13320¿v965¿¿¿{"start":{"line":462,"column":15},"end":{"line":462,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿VariableDeclarator
10215¿BinaryExpression¿<¿13320¿¿¿¿{"start":{"line":462,"column":15},"end":{"line":462,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿BinaryExpression
10216¿Identifier¿¿13320¿i¿¿¿{"start":{"line":462,"column":15},"end":{"line":462,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
10217¿Identifier¿¿13320¿n¿¿¿{"start":{"line":462,"column":17},"end":{"line":462,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
10218¿WhileStatement¿¿13320¿¿¿¿{"start":{"line":462,"column":8},"end":{"line":469,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿WhileStatement
10219¿Identifier¿¿13320¿v965¿¿¿¿¿Identifier
10220¿ExpressionStatement¿¿13320¿¿¿¿{"start":{"line":463,"column":10},"end":{"line":463,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿ExpressionStatement
10221¿AssignmentExpression¿=¿13320¿¿¿¿{"start":{"line":463,"column":10},"end":{"line":463,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿AssignmentExpression
10222¿Identifier¿¿13320¿v¿¿¿{"start":{"line":463,"column":10},"end":{"line":463,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
10223¿MemberExpression¿computed¿13320¿¿¿¿{"start":{"line":463,"column":14},"end":{"line":463,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿MemberExpression
10224¿Identifier¿¿13320¿array¿¿¿{"start":{"line":463,"column":14},"end":{"line":463,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
10225¿Identifier¿¿13320¿i¿¿¿{"start":{"line":463,"column":20},"end":{"line":463,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
10226¿VariableDeclarator¿¿13320¿v967¿¿¿{"start":{"line":465,"column":14},"end":{"line":465,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿VariableDeclarator
10227¿BinaryExpression¿!=¿13320¿¿¿¿{"start":{"line":465,"column":14},"end":{"line":465,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿BinaryExpression
10228¿Identifier¿¿13320¿v¿¿¿{"start":{"line":465,"column":14},"end":{"line":465,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
10229¿Literal¿object¿13320¿¿null¿¿{"start":{"line":465,"column":19},"end":{"line":465,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Literal
10230¿IfStatement¿¿13320¿¿¿¿{"start":{"line":465,"column":10},"end":{"line":468,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿IfStatement
10231¿Identifier¿¿13320¿v967¿¿¿¿¿Identifier
10232¿VariableDeclarator¿¿13320¿v968¿¿¿{"start":{"line":466,"column":16},"end":{"line":466,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿VariableDeclarator
10233¿BinaryExpression¿<¿13320¿¿¿¿{"start":{"line":466,"column":16},"end":{"line":466,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿BinaryExpression
10234¿Identifier¿¿13320¿v¿¿¿{"start":{"line":466,"column":16},"end":{"line":466,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
10235¿Identifier¿¿13320¿min¿¿¿{"start":{"line":466,"column":20},"end":{"line":466,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
10236¿IfStatement¿¿13320¿¿¿¿{"start":{"line":466,"column":12},"end":{"line":466,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿IfStatement
10237¿Identifier¿¿13320¿v968¿¿¿¿¿Identifier
10238¿ExpressionStatement¿¿13320¿¿¿¿{"start":{"line":466,"column":25},"end":{"line":466,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿ExpressionStatement
10239¿AssignmentExpression¿=¿13320¿¿¿¿{"start":{"line":466,"column":25},"end":{"line":466,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿AssignmentExpression
10240¿Identifier¿¿13320¿min¿¿¿{"start":{"line":466,"column":25},"end":{"line":466,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
10241¿Identifier¿¿13320¿v¿¿¿{"start":{"line":466,"column":31},"end":{"line":466,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
10242¿BlockStatement¿¿13320¿¿¿¿¿¿BlockStatement
10243¿VariableDeclarator¿¿13320¿v969¿¿¿{"start":{"line":467,"column":16},"end":{"line":467,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿VariableDeclarator
10244¿BinaryExpression¿>¿13320¿¿¿¿{"start":{"line":467,"column":16},"end":{"line":467,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿BinaryExpression
10245¿Identifier¿¿13320¿v¿¿¿{"start":{"line":467,"column":16},"end":{"line":467,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
10246¿Identifier¿¿13320¿max¿¿¿{"start":{"line":467,"column":20},"end":{"line":467,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
10247¿IfStatement¿¿13320¿¿¿¿{"start":{"line":467,"column":12},"end":{"line":467,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿IfStatement
10248¿Identifier¿¿13320¿v969¿¿¿¿¿Identifier
10249¿ExpressionStatement¿¿13320¿¿¿¿{"start":{"line":467,"column":25},"end":{"line":467,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿ExpressionStatement
10250¿AssignmentExpression¿=¿13320¿¿¿¿{"start":{"line":467,"column":25},"end":{"line":467,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿AssignmentExpression
10251¿Identifier¿¿13320¿max¿¿¿{"start":{"line":467,"column":25},"end":{"line":467,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
10252¿Identifier¿¿13320¿v¿¿¿{"start":{"line":467,"column":31},"end":{"line":467,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
10253¿BlockStatement¿¿13320¿¿¿¿¿¿BlockStatement
10254¿BlockStatement¿¿13320¿¿¿¿{"start":{"line":465,"column":25},"end":{"line":468,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿BlockStatement
10255¿VariableDeclarator¿¿13320¿v966¿¿¿{"start":{"line":462,"column":20},"end":{"line":462,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿VariableDeclarator
10256¿UpdateExpression¿¿13320¿¿¿¿{"start":{"line":462,"column":20},"end":{"line":462,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿UpdateExpression
10257¿Identifier¿¿13320¿i¿¿¿{"start":{"line":462,"column":22},"end":{"line":462,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
10258¿ExpressionStatement¿¿13320¿¿¿¿{"start":{"line":462,"column":8},"end":{"line":469,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿ExpressionStatement
10259¿AssignmentExpression¿=¿13320¿¿¿¿{"start":{"line":462,"column":8},"end":{"line":469,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿AssignmentExpression
10260¿Identifier¿¿13320¿v965¿¿¿{"start":{"line":462,"column":8},"end":{"line":469,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
10261¿BinaryExpression¿<¿13320¿¿¿¿{"start":{"line":462,"column":15},"end":{"line":462,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿BinaryExpression
10262¿Identifier¿¿13320¿i¿¿¿{"start":{"line":462,"column":15},"end":{"line":462,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
10263¿Identifier¿¿13320¿n¿¿¿{"start":{"line":462,"column":17},"end":{"line":462,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
10264¿BlockStatement¿¿13320¿¿¿¿¿¿BlockStatement
10265¿BlockStatement¿¿13320¿¿¿¿{"start":{"line":456,"column":21},"end":{"line":470,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿BlockStatement
10266¿VariableDeclarator¿¿13320¿v970¿¿¿{"start":{"line":472,"column":19},"end":{"line":472,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿VariableDeclarator
10267¿MemberExpression¿computed¿13320¿¿¿¿{"start":{"line":472,"column":19},"end":{"line":472,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿MemberExpression
10268¿Identifier¿¿13320¿array¿¿¿{"start":{"line":472,"column":19},"end":{"line":472,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
10269¿Identifier¿¿13320¿i¿¿¿{"start":{"line":472,"column":25},"end":{"line":472,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
10270¿VariableDeclarator¿¿13320¿v971¿¿¿{"start":{"line":472,"column":30},"end":{"line":472,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿VariableDeclarator
10271¿BinaryExpression¿<¿13320¿¿¿¿{"start":{"line":472,"column":30},"end":{"line":472,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿BinaryExpression
10272¿Identifier¿¿13320¿i¿¿¿{"start":{"line":472,"column":30},"end":{"line":472,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
10273¿Identifier¿¿13320¿n¿¿¿{"start":{"line":472,"column":34},"end":{"line":472,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
10274¿VariableDeclarator¿¿13320¿v972¿¿¿{"start":{"line":472,"column":40},"end":{"line":472,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿VariableDeclarator
10275¿BinaryExpression¿==¿13320¿¿¿¿{"start":{"line":472,"column":40},"end":{"line":472,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿BinaryExpression
10276¿Identifier¿¿13320¿v¿¿¿{"start":{"line":472,"column":40},"end":{"line":472,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
10277¿Literal¿object¿13320¿¿null¿¿{"start":{"line":472,"column":45},"end":{"line":472,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Literal
10278¿VariableDeclarator¿¿13320¿v973¿¿¿{"start":{"line":472,"column":53},"end":{"line":472,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿VariableDeclarator
10279¿BinaryExpression¿!==¿13320¿¿¿¿{"start":{"line":472,"column":53},"end":{"line":472,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿BinaryExpression
10280¿Identifier¿¿13320¿v¿¿¿{"start":{"line":472,"column":53},"end":{"line":472,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
10281¿Identifier¿¿13320¿v¿¿¿{"start":{"line":472,"column":59},"end":{"line":472,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
10282¿VariableDeclarator¿¿13320¿v974¿¿¿{"start":{"line":472,"column":40},"end":{"line":472,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿VariableDeclarator
10283¿LogicalExpression¿||¿13320¿¿¿¿{"start":{"line":472,"column":40},"end":{"line":472,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿LogicalExpression
10284¿Identifier¿¿13320¿v972¿¿¿¿¿Identifier
10285¿Identifier¿¿13320¿v973¿¿¿¿¿Identifier
10286¿VariableDeclarator¿¿13320¿v975¿¿¿{"start":{"line":472,"column":30},"end":{"line":472,"column":61},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿VariableDeclarator
10287¿LogicalExpression¿&&¿13320¿¿¿¿{"start":{"line":472,"column":30},"end":{"line":472,"column":61},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿LogicalExpression
10288¿Identifier¿¿13320¿v971¿¿¿¿¿Identifier
10289¿Identifier¿¿13320¿v974¿¿¿¿¿Identifier
10290¿WhileStatement¿¿13320¿¿¿¿{"start":{"line":472,"column":8},"end":{"line":472,"column":82},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿WhileStatement
10291¿Identifier¿¿13320¿v975¿¿¿¿¿Identifier
10292¿EmptyStatement¿¿13320¿¿¿¿{"start":{"line":472,"column":81},"end":{"line":472,"column":82},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿EmptyStatement
10293¿VariableDeclarator¿¿13320¿v976¿¿¿{"start":{"line":472,"column":75},"end":{"line":472,"column":78},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿VariableDeclarator
10294¿UpdateExpression¿¿13320¿¿¿¿{"start":{"line":472,"column":75},"end":{"line":472,"column":78},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿UpdateExpression
10295¿Identifier¿¿13320¿i¿¿¿{"start":{"line":472,"column":77},"end":{"line":472,"column":78},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
10296¿VariableDeclarator¿¿13320¿v977¿¿¿{"start":{"line":472,"column":69},"end":{"line":472,"column":79},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿VariableDeclarator
10297¿MemberExpression¿computed¿13320¿¿¿¿{"start":{"line":472,"column":69},"end":{"line":472,"column":79},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿MemberExpression
10298¿Identifier¿¿13320¿array¿¿¿{"start":{"line":472,"column":69},"end":{"line":472,"column":74},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
10299¿Identifier¿¿13320¿v976¿¿¿¿¿Identifier
10300¿ExpressionStatement¿¿13320¿¿¿¿{"start":{"line":472,"column":8},"end":{"line":472,"column":82},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿ExpressionStatement
10301¿AssignmentExpression¿=¿13320¿¿¿¿{"start":{"line":472,"column":8},"end":{"line":472,"column":82},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿AssignmentExpression
10302¿Identifier¿¿13320¿v975¿¿¿{"start":{"line":472,"column":8},"end":{"line":472,"column":82},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
10303¿LogicalExpression¿&&¿13320¿¿¿¿{"start":{"line":472,"column":30},"end":{"line":472,"column":61},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿LogicalExpression
10304¿Identifier¿¿13320¿v971¿¿¿¿¿Identifier
10305¿Identifier¿¿13320¿v974¿¿¿¿¿Identifier
10306¿BlockStatement¿¿13320¿¿¿¿¿¿BlockStatement
10307¿ExpressionStatement¿¿13320¿¿¿¿{"start":{"line":473,"column":8},"end":{"line":473,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿ExpressionStatement
10308¿AssignmentExpression¿=¿13320¿¿¿¿{"start":{"line":473,"column":8},"end":{"line":473,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿AssignmentExpression
