Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
6315¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":1064,"column":42},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Program
9134¿UnaryExpression¿!¿11151¿¿¿¿{"start":{"line":588,"column":6},"end":{"line":588,"column":37},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿UnaryExpression
9135¿Identifier¿¿11151¿v1050¿¿¿¿¿Identifier
9136¿VariableDeclarator¿¿11151¿v1052¿¿¿{"start":{"line":588,"column":42},"end":{"line":588,"column":62},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
9137¿MemberExpression¿¿11151¿¿¿¿{"start":{"line":588,"column":42},"end":{"line":588,"column":62},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿MemberExpression
9138¿Identifier¿¿11151¿_checkTypes2¿¿¿{"start":{"line":588,"column":42},"end":{"line":588,"column":54},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
9139¿Identifier¿¿11151¿default¿¿¿{"start":{"line":588,"column":55},"end":{"line":588,"column":62},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
9140¿VariableDeclarator¿¿11151¿v1053¿¿¿{"start":{"line":588,"column":42},"end":{"line":588,"column":72},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
9141¿CallExpression¿¿11151¿¿¿¿{"start":{"line":588,"column":42},"end":{"line":588,"column":72},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿CallExpression
9142¿MemberExpression¿¿11151¿¿¿¿{"start":{"line":588,"column":42},"end":{"line":588,"column":69},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿MemberExpression
9143¿Identifier¿¿11151¿v1052¿¿¿¿¿Identifier
9144¿Identifier¿¿11151¿number¿¿¿{"start":{"line":588,"column":63},"end":{"line":588,"column":69},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
9145¿Identifier¿¿11151¿y¿¿¿{"start":{"line":588,"column":70},"end":{"line":588,"column":71},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
9146¿VariableDeclarator¿¿11151¿v1054¿¿¿{"start":{"line":588,"column":41},"end":{"line":588,"column":72},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
9147¿UnaryExpression¿!¿11151¿¿¿¿{"start":{"line":588,"column":41},"end":{"line":588,"column":72},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿UnaryExpression
9148¿Identifier¿¿11151¿v1053¿¿¿¿¿Identifier
9149¿VariableDeclarator¿¿11151¿v1055¿¿¿{"start":{"line":588,"column":6},"end":{"line":588,"column":72},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
9150¿LogicalExpression¿||¿11151¿¿¿¿{"start":{"line":588,"column":6},"end":{"line":588,"column":72},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿LogicalExpression
9151¿Identifier¿¿11151¿v1051¿¿¿¿¿Identifier
9152¿Identifier¿¿11151¿v1054¿¿¿¿¿Identifier
9153¿IfStatement¿¿11151¿¿¿¿{"start":{"line":588,"column":2},"end":{"line":590,"column":3},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿IfStatement
9154¿Identifier¿¿11151¿v1055¿¿¿¿¿Identifier
9155¿ReturnStatement¿¿11151¿¿¿¿{"start":{"line":589,"column":4},"end":{"line":589,"column":16},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿ReturnStatement
9156¿Literal¿object¿11151¿¿null¿¿{"start":{"line":589,"column":11},"end":{"line":589,"column":15},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Literal
9157¿BlockStatement¿¿11151¿¿¿¿{"start":{"line":588,"column":74},"end":{"line":590,"column":3},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿BlockStatement
9158¿VariableDeclarator¿¿11151¿v1056¿¿¿{"start":{"line":591,"column":19},"end":{"line":591,"column":24},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
9159¿BinaryExpression¿*¿11151¿¿¿¿{"start":{"line":591,"column":19},"end":{"line":591,"column":24},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿BinaryExpression
9160¿Identifier¿¿11151¿x¿¿¿{"start":{"line":591,"column":19},"end":{"line":591,"column":20},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
9161¿Identifier¿¿11151¿x¿¿¿{"start":{"line":591,"column":23},"end":{"line":591,"column":24},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
9162¿VariableDeclarator¿¿11151¿v1057¿¿¿{"start":{"line":591,"column":27},"end":{"line":591,"column":32},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
9163¿BinaryExpression¿*¿11151¿¿¿¿{"start":{"line":591,"column":27},"end":{"line":591,"column":32},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿BinaryExpression
9164¿Identifier¿¿11151¿y¿¿¿{"start":{"line":591,"column":27},"end":{"line":591,"column":28},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
9165¿Identifier¿¿11151¿y¿¿¿{"start":{"line":591,"column":31},"end":{"line":591,"column":32},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
9166¿VariableDeclarator¿¿11151¿v1058¿¿¿{"start":{"line":591,"column":19},"end":{"line":591,"column":32},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
9167¿BinaryExpression¿+¿11151¿¿¿¿{"start":{"line":591,"column":19},"end":{"line":591,"column":32},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿BinaryExpression
9168¿Identifier¿¿11151¿v1056¿¿¿¿¿Identifier
9169¿Identifier¿¿11151¿v1057¿¿¿¿¿Identifier
9170¿VariableDeclarator¿¿11151¿v1059¿¿¿{"start":{"line":591,"column":9},"end":{"line":591,"column":33},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
9171¿CallExpression¿¿11151¿¿¿¿{"start":{"line":591,"column":9},"end":{"line":591,"column":33},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿CallExpression
9172¿MemberExpression¿¿11151¿¿¿¿{"start":{"line":591,"column":9},"end":{"line":591,"column":18},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿MemberExpression
9173¿Identifier¿¿11151¿Math¿¿¿{"start":{"line":591,"column":9},"end":{"line":591,"column":13},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
9174¿Identifier¿¿11151¿sqrt¿¿¿{"start":{"line":591,"column":14},"end":{"line":591,"column":18},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
9175¿Identifier¿¿11151¿v1058¿¿¿¿¿Identifier
9176¿ReturnStatement¿¿11151¿¿¿¿{"start":{"line":591,"column":2},"end":{"line":591,"column":34},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿ReturnStatement
9177¿Identifier¿¿11151¿v1059¿¿¿¿¿Identifier
9178¿BlockStatement¿¿11151¿¿¿¿{"start":{"line":583,"column":69},"end":{"line":592,"column":1},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿BlockStatement
9179¿VariableDeclarator¿¿10974¿pointToArray¿¿¿{"start":{"line":597,"column":4},"end":{"line":601,"column":1},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
9180¿FunctionExpression¿¿10974¿pointToArray¿¿¿{"start":{"line":597,"column":19},"end":{"line":601,"column":1},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿FunctionExpression
9181¿Identifier¿¿0¿point¿¿¿{"start":{"line":597,"column":41},"end":{"line":597,"column":46},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
9182¿VariableDeclarator¿¿11154¿v1060¿¿¿{"start":{"line":598,"column":13},"end":{"line":598,"column":26},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
9183¿MemberExpression¿¿11154¿¿¿¿{"start":{"line":598,"column":13},"end":{"line":598,"column":26},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿MemberExpression
9184¿Identifier¿¿11154¿_map3¿¿¿{"start":{"line":598,"column":13},"end":{"line":598,"column":18},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
9185¿Identifier¿¿11154¿default¿¿¿{"start":{"line":598,"column":19},"end":{"line":598,"column":26},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
9186¿VariableDeclarator¿¿11154¿v1061¿¿¿{"start":{"line":598,"column":35},"end":{"line":600,"column":3},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
9187¿FunctionExpression¿¿11154¿anon¿¿¿{"start":{"line":598,"column":35},"end":{"line":600,"column":3},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿FunctionExpression
9188¿Identifier¿¿0¿x¿¿¿{"start":{"line":598,"column":45},"end":{"line":598,"column":46},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
9189¿ReturnStatement¿¿11156¿¿¿¿{"start":{"line":599,"column":4},"end":{"line":599,"column":13},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿ReturnStatement
9190¿Identifier¿¿11156¿x¿¿¿{"start":{"line":599,"column":11},"end":{"line":599,"column":12},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
9191¿BlockStatement¿¿11156¿¿¿¿{"start":{"line":598,"column":48},"end":{"line":600,"column":3},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿BlockStatement
9192¿VariableDeclarator¿¿11154¿v1062¿¿¿{"start":{"line":598,"column":9},"end":{"line":600,"column":4},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
9193¿CallExpression¿¿11154¿¿¿¿{"start":{"line":598,"column":9},"end":{"line":600,"column":4},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿CallExpression
9194¿SequenceExpression¿¿11154¿¿¿¿{"start":{"line":598,"column":10},"end":{"line":598,"column":26},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿SequenceExpression
9195¿Literal¿number¿11154¿¿0¿¿{"start":{"line":598,"column":10},"end":{"line":598,"column":11},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Literal
9196¿Identifier¿¿11154¿v1060¿¿¿¿¿Identifier
9197¿Identifier¿¿11154¿point¿¿¿{"start":{"line":598,"column":28},"end":{"line":598,"column":33},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
9198¿Identifier¿¿11154¿v1061¿¿¿¿¿Identifier
9199¿ReturnStatement¿¿11154¿¿¿¿{"start":{"line":598,"column":2},"end":{"line":600,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿ReturnStatement
9200¿Identifier¿¿11154¿v1062¿¿¿¿¿Identifier
9201¿BlockStatement¿¿11154¿¿¿¿{"start":{"line":597,"column":48},"end":{"line":601,"column":1},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿BlockStatement
9202¿VariableDeclarator¿¿10974¿makeInequality¿¿¿{"start":{"line":604,"column":4},"end":{"line":638,"column":1},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
9203¿FunctionExpression¿¿10974¿makeInequality¿¿¿{"start":{"line":604,"column":21},"end":{"line":638,"column":1},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿FunctionExpression
9204¿Identifier¿¿0¿cmpValueComparator¿¿¿{"start":{"line":604,"column":45},"end":{"line":604,"column":63},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
9205¿VariableDeclarator¿¿11158¿v1076¿¿¿{"start":{"line":606,"column":28},"end":{"line":636,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
9206¿FunctionExpression¿¿11158¿compileElementSelector¿¿¿{"start":{"line":606,"column":28},"end":{"line":636,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿FunctionExpression
9207¿Identifier¿¿0¿operand¿¿¿{"start":{"line":606,"column":60},"end":{"line":606,"column":67},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
9208¿VariableDeclarator¿¿11160¿v1063¿¿¿{"start":{"line":611,"column":14},"end":{"line":611,"column":31},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
9209¿MemberExpression¿¿11160¿¿¿¿{"start":{"line":611,"column":14},"end":{"line":611,"column":31},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿MemberExpression
9210¿Identifier¿¿11160¿_Document¿¿¿{"start":{"line":611,"column":14},"end":{"line":611,"column":23},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
9211¿Identifier¿¿11160¿isArray¿¿¿{"start":{"line":611,"column":24},"end":{"line":611,"column":31},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
9212¿VariableDeclarator¿¿11160¿v1064¿¿¿{"start":{"line":611,"column":10},"end":{"line":611,"column":41},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
9213¿CallExpression¿¿11160¿¿¿¿{"start":{"line":611,"column":10},"end":{"line":611,"column":41},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿CallExpression
9214¿SequenceExpression¿¿11160¿¿¿¿{"start":{"line":611,"column":11},"end":{"line":611,"column":31},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿SequenceExpression
9215¿Literal¿number¿11160¿¿0¿¿{"start":{"line":611,"column":11},"end":{"line":611,"column":12},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Literal
9216¿Identifier¿¿11160¿v1063¿¿¿¿¿Identifier
9217¿Identifier¿¿11160¿operand¿¿¿{"start":{"line":611,"column":33},"end":{"line":611,"column":40},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
9218¿IfStatement¿¿11160¿¿¿¿{"start":{"line":611,"column":6},"end":{"line":615,"column":7},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿IfStatement
9219¿Identifier¿¿11160¿v1064¿¿¿¿¿Identifier
9220¿VariableDeclarator¿¿11160¿v1065¿¿¿{"start":{"line":612,"column":15},"end":{"line":614,"column":9},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
9221¿FunctionExpression¿¿11160¿anon¿¿¿{"start":{"line":612,"column":15},"end":{"line":614,"column":9},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿FunctionExpression
9222¿ReturnStatement¿¿11162¿¿¿¿{"start":{"line":613,"column":10},"end":{"line":613,"column":23},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿ReturnStatement
9223¿Literal¿boolean¿11162¿¿false¿¿{"start":{"line":613,"column":17},"end":{"line":613,"column":22},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Literal
9224¿BlockStatement¿¿11162¿¿¿¿{"start":{"line":612,"column":27},"end":{"line":614,"column":9},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿BlockStatement
9225¿ReturnStatement¿¿11160¿¿¿¿{"start":{"line":612,"column":8},"end":{"line":614,"column":10},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿ReturnStatement
9226¿Identifier¿¿11160¿v1065¿¿¿¿¿Identifier
9227¿BlockStatement¿¿11160¿¿¿¿{"start":{"line":611,"column":43},"end":{"line":615,"column":7},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿BlockStatement
9228¿VariableDeclarator¿¿11160¿v1066¿¿¿{"start":{"line":619,"column":10},"end":{"line":619,"column":31},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
9229¿BinaryExpression¿===¿11160¿¿¿¿{"start":{"line":619,"column":10},"end":{"line":619,"column":31},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿BinaryExpression
9230¿Identifier¿¿11160¿operand¿¿¿{"start":{"line":619,"column":10},"end":{"line":619,"column":17},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
9231¿Identifier¿¿11160¿undefined¿¿¿{"start":{"line":619,"column":22},"end":{"line":619,"column":31},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
9232¿IfStatement¿¿11160¿¿¿¿{"start":{"line":619,"column":6},"end":{"line":621,"column":7},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿IfStatement
9233¿Identifier¿¿11160¿v1066¿¿¿¿¿Identifier
9234¿ExpressionStatement¿¿11160¿¿¿¿{"start":{"line":620,"column":8},"end":{"line":620,"column":23},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿ExpressionStatement
9235¿AssignmentExpression¿=¿11160¿¿¿¿{"start":{"line":620,"column":8},"end":{"line":620,"column":22},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿AssignmentExpression
9236¿Identifier¿¿11160¿operand¿¿¿{"start":{"line":620,"column":8},"end":{"line":620,"column":15},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
9237¿Literal¿object¿11160¿¿null¿¿{"start":{"line":620,"column":18},"end":{"line":620,"column":22},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Literal
9238¿BlockStatement¿¿11160¿¿¿¿{"start":{"line":619,"column":33},"end":{"line":621,"column":7},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿BlockStatement
9239¿VariableDeclarator¿¿11160¿v1067¿¿¿{"start":{"line":623,"column":24},"end":{"line":623,"column":47},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
9240¿MemberExpression¿¿11160¿¿¿¿{"start":{"line":623,"column":24},"end":{"line":623,"column":47},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿MemberExpression
9241¿Identifier¿¿11160¿_Document¿¿¿{"start":{"line":623,"column":24},"end":{"line":623,"column":33},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
9242¿Identifier¿¿11160¿MongoTypeComp¿¿¿{"start":{"line":623,"column":34},"end":{"line":623,"column":47},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
9243¿VariableDeclarator¿¿11160¿operandType¿¿¿{"start":{"line":623,"column":10},"end":{"line":623,"column":62},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
9244¿CallExpression¿¿11160¿¿¿¿{"start":{"line":623,"column":24},"end":{"line":623,"column":62},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿CallExpression
9245¿MemberExpression¿¿11160¿¿¿¿{"start":{"line":623,"column":24},"end":{"line":623,"column":53},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿MemberExpression
9246¿Identifier¿¿11160¿v1067¿¿¿¿¿Identifier
9247¿Identifier¿¿11160¿_type¿¿¿{"start":{"line":623,"column":48},"end":{"line":623,"column":53},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
9248¿Identifier¿¿11160¿operand¿¿¿{"start":{"line":623,"column":54},"end":{"line":623,"column":61},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
9249¿VariableDeclarator¿¿11160¿v1075¿¿¿{"start":{"line":625,"column":13},"end":{"line":635,"column":7},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
9250¿FunctionExpression¿¿11160¿anon¿¿¿{"start":{"line":625,"column":13},"end":{"line":635,"column":7},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿FunctionExpression
9251¿Identifier¿¿0¿value¿¿¿{"start":{"line":625,"column":23},"end":{"line":625,"column":28},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
