Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
8356¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":925,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Program
12104¿MemberExpression¿¿14968¿¿¿¿{"start":{"line":550,"column":26},"end":{"line":550,"column":47},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿MemberExpression
12105¿Identifier¿¿14968¿loadedModules¿¿¿{"start":{"line":550,"column":26},"end":{"line":550,"column":39},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Identifier
12106¿Identifier¿¿14968¿indexOf¿¿¿{"start":{"line":550,"column":40},"end":{"line":550,"column":47},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Identifier
12107¿Identifier¿¿14968¿i¿¿¿{"start":{"line":550,"column":48},"end":{"line":550,"column":49},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Identifier
12108¿VariableDeclarator¿¿14968¿v1536¿¿¿{"start":{"line":550,"column":19},"end":{"line":550,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿VariableDeclarator
12109¿BinaryExpression¿===¿14968¿¿¿¿{"start":{"line":550,"column":19},"end":{"line":550,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿BinaryExpression
12110¿Identifier¿¿14968¿v1534¿¿¿¿¿Identifier
12111¿Identifier¿¿14968¿v1535¿¿¿¿¿Identifier
12112¿IfStatement¿¿14968¿¿¿¿{"start":{"line":550,"column":16},"end":{"line":556,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿IfStatement
12113¿Identifier¿¿14968¿v1536¿¿¿¿¿Identifier
12114¿TryStatement¿¿14968¿¿¿¿{"start":{"line":551,"column":20},"end":{"line":555,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿TryStatement
12115¿VariableDeclarator¿¿14968¿v1537¿¿¿{"start":{"line":552,"column":24},"end":{"line":552,"column":55},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿VariableDeclarator
12116¿CallExpression¿¿14968¿¿¿¿{"start":{"line":552,"column":24},"end":{"line":552,"column":55},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿CallExpression
12117¿Identifier¿¿14968¿getDependencies¿¿¿{"start":{"line":552,"column":24},"end":{"line":552,"column":39},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Identifier
12118¿Identifier¿¿14968¿modulesPath¿¿¿{"start":{"line":552,"column":40},"end":{"line":552,"column":51},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Identifier
12119¿Identifier¿¿14968¿i¿¿¿{"start":{"line":552,"column":53},"end":{"line":552,"column":54},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Identifier
12120¿ExpressionStatement¿¿14968¿¿¿¿{"start":{"line":552,"column":24},"end":{"line":552,"column":56},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿ExpressionStatement
12121¿Identifier¿¿14968¿v1537¿¿¿¿¿Identifier
12122¿BlockStatement¿¿14968¿¿¿¿{"start":{"line":551,"column":24},"end":{"line":553,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿BlockStatement
12123¿CatchClause¿¿14968¿¿¿¿{"start":{"line":553,"column":22},"end":{"line":555,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿CatchClause
12124¿VariableDeclarator¿¿14968¿v1538¿¿¿{"start":{"line":554,"column":40},"end":{"line":554,"column":61},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿VariableDeclarator
12125¿BinaryExpression¿+¿14968¿¿¿¿{"start":{"line":554,"column":40},"end":{"line":554,"column":61},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿BinaryExpression
12126¿Literal¿string¿14968¿¿'Error, module ''¿¿{"start":{"line":554,"column":40},"end":{"line":554,"column":57},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Literal
12127¿Identifier¿¿14968¿i¿¿¿{"start":{"line":554,"column":60},"end":{"line":554,"column":61},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Identifier
12128¿VariableDeclarator¿¿14968¿v1539¿¿¿{"start":{"line":554,"column":40},"end":{"line":554,"column":85},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿VariableDeclarator
12129¿BinaryExpression¿+¿14968¿¿¿¿{"start":{"line":554,"column":40},"end":{"line":554,"column":85},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿BinaryExpression
12130¿Identifier¿¿14968¿v1538¿¿¿¿¿Identifier
12131¿Literal¿string¿14968¿¿'' is not installed.'¿¿{"start":{"line":554,"column":64},"end":{"line":554,"column":85},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Literal
12132¿VariableDeclarator¿¿14968¿v1540¿¿¿{"start":{"line":554,"column":30},"end":{"line":554,"column":86},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿VariableDeclarator
12133¿NewExpression¿¿14968¿¿¿¿{"start":{"line":554,"column":30},"end":{"line":554,"column":86},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿NewExpression
12134¿Identifier¿¿14968¿Error¿¿¿{"start":{"line":554,"column":34},"end":{"line":554,"column":39},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Identifier
12135¿Identifier¿¿14968¿v1539¿¿¿¿¿Identifier
12136¿ThrowStatement¿¿14968¿¿¿¿{"start":{"line":554,"column":24},"end":{"line":554,"column":87},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿ThrowStatement
12137¿Identifier¿¿14968¿v1540¿¿¿¿¿Identifier
12138¿BlockStatement¿¿14968¿¿¿¿{"start":{"line":553,"column":32},"end":{"line":555,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿BlockStatement
12139¿Identifier¿¿14968¿e¿¿¿{"start":{"line":553,"column":29},"end":{"line":553,"column":30},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Identifier
12140¿BlockStatement¿¿14968¿¿¿¿{"start":{"line":550,"column":52},"end":{"line":556,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿BlockStatement
12141¿BlockStatement¿¿14968¿¿¿¿{"start":{"line":544,"column":37},"end":{"line":558,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿BlockStatement
12142¿AssignmentExpression¿=¿14968¿¿¿¿{"start":{"line":561,"column":16},"end":{"line":561,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿AssignmentExpression
12143¿Identifier¿¿14968¿i¿¿¿{"start":{"line":561,"column":16},"end":{"line":561,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Identifier
12144¿Literal¿number¿14968¿¿0¿¿{"start":{"line":561,"column":20},"end":{"line":561,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Literal
12145¿VariableDeclarator¿¿14968¿v1541¿¿¿{"start":{"line":561,"column":27},"end":{"line":561,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿VariableDeclarator
12146¿MemberExpression¿¿14968¿¿¿¿{"start":{"line":561,"column":27},"end":{"line":561,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿MemberExpression
12147¿Identifier¿¿14968¿moduleOrder¿¿¿{"start":{"line":561,"column":27},"end":{"line":561,"column":38},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Identifier
12148¿Identifier¿¿14968¿length¿¿¿{"start":{"line":561,"column":39},"end":{"line":561,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Identifier
12149¿VariableDeclarator¿¿14968¿v1542¿¿¿{"start":{"line":561,"column":23},"end":{"line":561,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿VariableDeclarator
12150¿BinaryExpression¿<¿14968¿¿¿¿{"start":{"line":561,"column":23},"end":{"line":561,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿BinaryExpression
12151¿Identifier¿¿14968¿i¿¿¿{"start":{"line":561,"column":23},"end":{"line":561,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Identifier
12152¿Identifier¿¿14968¿v1541¿¿¿¿¿Identifier
12153¿WhileStatement¿¿14968¿¿¿¿{"start":{"line":561,"column":12},"end":{"line":576,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿WhileStatement
12154¿Identifier¿¿14968¿v1542¿¿¿¿¿Identifier
12155¿VariableDeclarator¿¿14968¿v1544¿¿¿{"start":{"line":562,"column":32},"end":{"line":562,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿VariableDeclarator
12156¿MemberExpression¿computed¿14968¿¿¿¿{"start":{"line":562,"column":32},"end":{"line":562,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿MemberExpression
12157¿Identifier¿¿14968¿moduleOrder¿¿¿{"start":{"line":562,"column":32},"end":{"line":562,"column":43},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Identifier
12158¿Identifier¿¿14968¿i¿¿¿{"start":{"line":562,"column":44},"end":{"line":562,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Identifier
12159¿ExpressionStatement¿¿14968¿¿¿¿{"start":{"line":562,"column":16},"end":{"line":562,"column":52},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿ExpressionStatement
12160¿AssignmentExpression¿=¿14968¿¿¿¿{"start":{"line":562,"column":16},"end":{"line":562,"column":51},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿AssignmentExpression
12161¿Identifier¿¿14968¿currentModule¿¿¿{"start":{"line":562,"column":16},"end":{"line":562,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Identifier
12162¿MemberExpression¿¿14968¿¿¿¿{"start":{"line":562,"column":32},"end":{"line":562,"column":51},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿MemberExpression
12163¿Identifier¿¿14968¿v1544¿¿¿¿¿Identifier
12164¿Identifier¿¿14968¿name¿¿¿{"start":{"line":562,"column":47},"end":{"line":562,"column":51},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Identifier
12165¿VariableDeclarator¿¿14968¿v1545¿¿¿{"start":{"line":563,"column":37},"end":{"line":563,"column":51},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿VariableDeclarator
12166¿MemberExpression¿computed¿14968¿¿¿¿{"start":{"line":563,"column":37},"end":{"line":563,"column":51},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿MemberExpression
12167¿Identifier¿¿14968¿moduleOrder¿¿¿{"start":{"line":563,"column":37},"end":{"line":563,"column":48},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Identifier
12168¿Identifier¿¿14968¿i¿¿¿{"start":{"line":563,"column":49},"end":{"line":563,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Identifier
12169¿VariableDeclarator¿¿14968¿v1546¿¿¿{"start":{"line":563,"column":37},"end":{"line":563,"column":56},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿VariableDeclarator
12170¿MemberExpression¿¿14968¿¿¿¿{"start":{"line":563,"column":37},"end":{"line":563,"column":56},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿MemberExpression
12171¿Identifier¿¿14968¿v1545¿¿¿¿¿Identifier
12172¿Identifier¿¿14968¿path¿¿¿{"start":{"line":563,"column":52},"end":{"line":563,"column":56},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Identifier
12173¿VariableDeclarator¿¿14968¿v1547¿¿¿{"start":{"line":563,"column":37},"end":{"line":563,"column":65},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿VariableDeclarator
12174¿BinaryExpression¿+¿14968¿¿¿¿{"start":{"line":563,"column":37},"end":{"line":563,"column":65},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿BinaryExpression
12175¿Identifier¿¿14968¿v1546¿¿¿¿¿Identifier
12176¿Literal¿string¿14968¿¿'buns'¿¿{"start":{"line":563,"column":59},"end":{"line":563,"column":65},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Literal
12177¿VariableDeclarator¿¿14968¿v1548¿¿¿{"start":{"line":563,"column":37},"end":{"line":563,"column":70},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿VariableDeclarator
12178¿BinaryExpression¿+¿14968¿¿¿¿{"start":{"line":563,"column":37},"end":{"line":563,"column":70},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿BinaryExpression
12179¿Identifier¿¿14968¿v1547¿¿¿¿¿Identifier
12180¿Identifier¿¿14968¿DS¿¿¿{"start":{"line":563,"column":68},"end":{"line":563,"column":70},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Identifier
12181¿VariableDeclarator¿¿14968¿v1549¿¿¿{"start":{"line":563,"column":16},"end":{"line":563,"column":71},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿VariableDeclarator
12182¿CallExpression¿¿14968¿¿¿¿{"start":{"line":563,"column":16},"end":{"line":563,"column":71},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿CallExpression
12183¿Identifier¿¿14968¿recursiveReaddirSync¿¿¿{"start":{"line":563,"column":16},"end":{"line":563,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Identifier
12184¿Identifier¿¿14968¿v1548¿¿¿¿¿Identifier
12185¿ExpressionStatement¿¿14968¿¿¿¿{"start":{"line":563,"column":16},"end":{"line":563,"column":72},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿ExpressionStatement
12186¿Identifier¿¿14968¿v1549¿¿¿¿¿Identifier
12187¿TryStatement¿¿14968¿¿¿¿{"start":{"line":565,"column":16},"end":{"line":575,"column":30},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿TryStatement
12188¿VariableDeclarator¿¿14968¿v1550¿¿¿{"start":{"line":566,"column":43},"end":{"line":566,"column":57},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿VariableDeclarator
12189¿MemberExpression¿computed¿14968¿¿¿¿{"start":{"line":566,"column":43},"end":{"line":566,"column":57},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿MemberExpression
12190¿Identifier¿¿14968¿moduleOrder¿¿¿{"start":{"line":566,"column":43},"end":{"line":566,"column":54},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Identifier
12191¿Identifier¿¿14968¿i¿¿¿{"start":{"line":566,"column":55},"end":{"line":566,"column":56},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Identifier
12192¿VariableDeclarator¿¿14968¿v1551¿¿¿{"start":{"line":566,"column":43},"end":{"line":566,"column":62},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿VariableDeclarator
12193¿MemberExpression¿¿14968¿¿¿¿{"start":{"line":566,"column":43},"end":{"line":566,"column":62},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿MemberExpression
12194¿Identifier¿¿14968¿v1550¿¿¿¿¿Identifier
12195¿Identifier¿¿14968¿path¿¿¿{"start":{"line":566,"column":58},"end":{"line":566,"column":62},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Identifier
12196¿VariableDeclarator¿¿14968¿currentModuleDir¿¿¿{"start":{"line":566,"column":24},"end":{"line":566,"column":87},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿VariableDeclarator
12197¿CallExpression¿¿14968¿¿¿¿{"start":{"line":566,"column":43},"end":{"line":566,"column":87},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿CallExpression
12198¿MemberExpression¿¿14968¿¿¿¿{"start":{"line":566,"column":43},"end":{"line":566,"column":70},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿MemberExpression
12199¿Identifier¿¿14968¿v1551¿¿¿¿¿Identifier
12200¿Identifier¿¿14968¿replace¿¿¿{"start":{"line":566,"column":63},"end":{"line":566,"column":70},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Identifier
12201¿Identifier¿¿14968¿modulesPath¿¿¿{"start":{"line":566,"column":71},"end":{"line":566,"column":82},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Identifier
12202¿Literal¿string¿14968¿¿''¿¿{"start":{"line":566,"column":84},"end":{"line":566,"column":86},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Literal
12203¿VariableDeclarator¿¿14968¿v1552¿¿¿{"start":{"line":567,"column":57},"end":{"line":567,"column":71},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿VariableDeclarator
12204¿MemberExpression¿computed¿14968¿¿¿¿{"start":{"line":567,"column":57},"end":{"line":567,"column":71},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿MemberExpression
12205¿Identifier¿¿14968¿moduleOrder¿¿¿{"start":{"line":567,"column":57},"end":{"line":567,"column":68},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Identifier
12206¿Identifier¿¿14968¿i¿¿¿{"start":{"line":567,"column":69},"end":{"line":567,"column":70},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Identifier
12207¿VariableDeclarator¿¿14968¿v1553¿¿¿{"start":{"line":567,"column":57},"end":{"line":567,"column":76},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿VariableDeclarator
12208¿MemberExpression¿¿14968¿¿¿¿{"start":{"line":567,"column":57},"end":{"line":567,"column":76},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿MemberExpression
12209¿Identifier¿¿14968¿v1552¿¿¿¿¿Identifier
12210¿Identifier¿¿14968¿path¿¿¿{"start":{"line":567,"column":72},"end":{"line":567,"column":76},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Identifier
12211¿VariableDeclarator¿¿14968¿v1554¿¿¿{"start":{"line":567,"column":57},"end":{"line":567,"column":85},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿VariableDeclarator
12212¿BinaryExpression¿+¿14968¿¿¿¿{"start":{"line":567,"column":57},"end":{"line":567,"column":85},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿BinaryExpression
12213¿Identifier¿¿14968¿v1553¿¿¿¿¿Identifier
12214¿Literal¿string¿14968¿¿'buns'¿¿{"start":{"line":567,"column":79},"end":{"line":567,"column":85},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Literal
12215¿VariableDeclarator¿¿14968¿v1555¿¿¿{"start":{"line":567,"column":57},"end":{"line":567,"column":90},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿VariableDeclarator
12216¿BinaryExpression¿+¿14968¿¿¿¿{"start":{"line":567,"column":57},"end":{"line":567,"column":90},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿BinaryExpression
12217¿Identifier¿¿14968¿v1554¿¿¿¿¿Identifier
12218¿Identifier¿¿14968¿DS¿¿¿{"start":{"line":567,"column":88},"end":{"line":567,"column":90},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿Identifier
12219¿VariableDeclarator¿¿14968¿v1556¿¿¿{"start":{"line":567,"column":57},"end":{"line":567,"column":102},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿VariableDeclarator
12220¿BinaryExpression¿+¿14968¿¿¿¿{"start":{"line":567,"column":57},"end":{"line":567,"column":102},"fname":"/datasets/secbench-dataset/CWE-78/buns_1.1.6/src/index.js"}¿¿BinaryExpression
12221¿Identifier¿¿14968¿v1555¿¿¿¿¿Identifier
