Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
3175¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":270,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Program
4785¿MemberExpression¿¿5527¿¿¿¿{"start":{"line":195,"column":15},"end":{"line":195,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿MemberExpression
4786¿ThisExpression¿¿5527¿¿¿¿{"start":{"line":195,"column":15},"end":{"line":195,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿ThisExpression
4787¿Identifier¿¿5527¿gitExec¿¿¿{"start":{"line":195,"column":20},"end":{"line":195,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
4788¿Identifier¿¿5527¿v487¿¿¿¿¿Identifier
4789¿ReturnStatement¿¿5527¿¿¿¿{"start":{"line":195,"column":8},"end":{"line":195,"column":66},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿ReturnStatement
4790¿Identifier¿¿5527¿v488¿¿¿¿¿Identifier
4791¿BlockStatement¿¿5527¿¿¿¿{"start":{"line":194,"column":35},"end":{"line":196,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿BlockStatement
4792¿ExpressionStatement¿¿5395¿¿¿¿{"start":{"line":15,"column":0},"end":{"line":269,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿ExpressionStatement
4793¿AssignmentExpression¿=¿5395¿¿¿¿{"start":{"line":15,"column":0},"end":{"line":269,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿AssignmentExpression
4794¿MemberExpression¿¿5395¿¿¿¿{"start":{"line":15,"column":0},"end":{"line":269,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿MemberExpression
4795¿Identifier¿¿5395¿Git¿¿¿{"start":{"line":15,"column":6},"end":{"line":15,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
4796¿Identifier¿¿5395¿removeRemoteBranch¿¿¿{"start":{"line":194,"column":4},"end":{"line":194,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
4797¿Identifier¿¿5395¿removeRemoteBranch¿¿¿{"start":{"line":194,"column":4},"end":{"line":194,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
4798¿VariableDeclarator¿¿5395¿getLocalBranchList¿¿¿{"start":{"line":15,"column":0},"end":{"line":269,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
4799¿FunctionExpression¿¿5395¿getLocalBranchList¿¿¿{"start":{"line":197,"column":22},"end":{"line":210,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿FunctionExpression
4800¿VariableDeclarator¿¿5529¿v505¿¿¿{"start":{"line":198,"column":27},"end":{"line":209,"column":10},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
4801¿ArrowFunctionExpression¿¿5529¿¿¿¿{"start":{"line":198,"column":27},"end":{"line":209,"column":10},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿ArrowFunctionExpression
4802¿Identifier¿¿0¿resolve¿¿¿{"start":{"line":198,"column":28},"end":{"line":198,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
4803¿Identifier¿¿0¿reject¿¿¿{"start":{"line":198,"column":37},"end":{"line":198,"column":43},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
4804¿VariableDeclarator¿¿5531¿v489¿¿¿{"start":{"line":198,"column":64},"end":{"line":198,"column":70},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
4805¿UnaryExpression¿void¿5531¿¿¿¿{"start":{"line":198,"column":64},"end":{"line":198,"column":70},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿UnaryExpression
4806¿Literal¿number¿5531¿¿0¿¿{"start":{"line":198,"column":69},"end":{"line":198,"column":70},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Literal
4807¿VariableDeclarator¿¿5531¿v490¿¿¿{"start":{"line":198,"column":72},"end":{"line":198,"column":78},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
4808¿UnaryExpression¿void¿5531¿¿¿¿{"start":{"line":198,"column":72},"end":{"line":198,"column":78},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿UnaryExpression
4809¿Literal¿number¿5531¿¿0¿¿{"start":{"line":198,"column":77},"end":{"line":198,"column":78},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Literal
4810¿VariableDeclarator¿¿5531¿v503¿¿¿{"start":{"line":198,"column":80},"end":{"line":209,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
4811¿FunctionExpression¿¿5531¿anon¿¿¿{"start":{"line":198,"column":80},"end":{"line":209,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿FunctionExpression
4812¿TryStatement¿¿5533¿¿¿¿{"start":{"line":199,"column":12},"end":{"line":208,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿TryStatement
4813¿VariableDeclarator¿¿5533¿v491¿¿¿{"start":{"line":200,"column":50},"end":{"line":200,"column":58},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
4814¿TemplateLiteral¿¿5533¿¿¿¿{"start":{"line":200,"column":50},"end":{"line":200,"column":58},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿TemplateLiteral
4815¿VariableDeclarator¿¿5533¿v492¿¿¿{"start":{"line":200,"column":37},"end":{"line":200,"column":59},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
4816¿CallExpression¿¿5533¿¿¿¿{"start":{"line":200,"column":37},"end":{"line":200,"column":59},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿CallExpression
4817¿MemberExpression¿¿5533¿¿¿¿{"start":{"line":200,"column":37},"end":{"line":200,"column":49},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿MemberExpression
4818¿ThisExpression¿¿5533¿¿¿¿{"start":{"line":200,"column":37},"end":{"line":200,"column":41},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿ThisExpression
4819¿Identifier¿¿5533¿gitExec¿¿¿{"start":{"line":200,"column":42},"end":{"line":200,"column":49},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
4820¿Identifier¿¿5533¿v491¿¿¿¿¿Identifier
4821¿VariableDeclarator¿¿5533¿result¿¿¿{"start":{"line":200,"column":22},"end":{"line":200,"column":59},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
4822¿YieldExpression¿¿5533¿¿¿¿{"start":{"line":200,"column":31},"end":{"line":200,"column":59},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿YieldExpression
4823¿Identifier¿¿5533¿v492¿¿¿¿¿Identifier
4824¿VariableDeclarator¿¿5533¿v493¿¿¿{"start":{"line":201,"column":33},"end":{"line":201,"column":51},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
4825¿CallExpression¿¿5533¿¿¿¿{"start":{"line":201,"column":33},"end":{"line":201,"column":51},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿CallExpression
4826¿MemberExpression¿¿5533¿¿¿¿{"start":{"line":201,"column":33},"end":{"line":201,"column":45},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿MemberExpression
4827¿Identifier¿¿5533¿result¿¿¿{"start":{"line":201,"column":33},"end":{"line":201,"column":39},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
4828¿Identifier¿¿5533¿split¿¿¿{"start":{"line":201,"column":40},"end":{"line":201,"column":45},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
4829¿Literal¿string¿5533¿¿'\n'¿¿{"start":{"line":201,"column":46},"end":{"line":201,"column":50},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Literal
4830¿VariableDeclarator¿¿5533¿v496¿¿¿{"start":{"line":202,"column":25},"end":{"line":202,"column":68},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
4831¿ArrowFunctionExpression¿¿5533¿¿¿¿{"start":{"line":202,"column":25},"end":{"line":202,"column":68},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿ArrowFunctionExpression
4832¿Identifier¿¿0¿item¿¿¿{"start":{"line":202,"column":26},"end":{"line":202,"column":30},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
4833¿VariableDeclarator¿¿5535¿v494¿¿¿{"start":{"line":202,"column":35},"end":{"line":202,"column":61},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
4834¿CallExpression¿¿5535¿¿¿¿{"start":{"line":202,"column":35},"end":{"line":202,"column":61},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿CallExpression
4835¿MemberExpression¿¿5535¿¿¿¿{"start":{"line":202,"column":35},"end":{"line":202,"column":47},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿MemberExpression
4836¿Identifier¿¿5535¿item¿¿¿{"start":{"line":202,"column":35},"end":{"line":202,"column":39},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
4837¿Identifier¿¿5535¿replace¿¿¿{"start":{"line":202,"column":40},"end":{"line":202,"column":47},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
4838¿Literal¿object¿5535¿¿/^\s*\*/¿¿{"start":{"line":202,"column":48},"end":{"line":202,"column":56},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Literal
4839¿Literal¿string¿5535¿¿''¿¿{"start":{"line":202,"column":58},"end":{"line":202,"column":60},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Literal
4840¿VariableDeclarator¿¿5535¿v495¿¿¿{"start":{"line":202,"column":35},"end":{"line":202,"column":68},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
4841¿CallExpression¿¿5535¿¿¿¿{"start":{"line":202,"column":35},"end":{"line":202,"column":68},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿CallExpression
4842¿MemberExpression¿¿5535¿¿¿¿{"start":{"line":202,"column":35},"end":{"line":202,"column":66},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿MemberExpression
4843¿Identifier¿¿5535¿v494¿¿¿¿¿Identifier
4844¿Identifier¿¿5535¿trim¿¿¿{"start":{"line":202,"column":62},"end":{"line":202,"column":66},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
4845¿ReturnStatement¿¿5535¿¿¿¿¿¿ReturnStatement
4846¿Identifier¿¿5535¿v495¿¿¿¿¿Identifier
4847¿BlockStatement¿¿5535¿¿¿¿¿¿BlockStatement
4848¿VariableDeclarator¿¿5533¿v497¿¿¿{"start":{"line":201,"column":33},"end":{"line":202,"column":69},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
4849¿CallExpression¿¿5533¿¿¿¿{"start":{"line":201,"column":33},"end":{"line":202,"column":69},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿CallExpression
4850¿MemberExpression¿¿5533¿¿¿¿{"start":{"line":201,"column":33},"end":{"line":202,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿MemberExpression
4851¿Identifier¿¿5533¿v493¿¿¿¿¿Identifier
4852¿Identifier¿¿5533¿map¿¿¿{"start":{"line":202,"column":21},"end":{"line":202,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
4853¿Identifier¿¿5533¿v496¿¿¿¿¿Identifier
4854¿VariableDeclarator¿¿5533¿v500¿¿¿{"start":{"line":203,"column":28},"end":{"line":203,"column":53},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
4855¿ArrowFunctionExpression¿¿5533¿¿¿¿{"start":{"line":203,"column":28},"end":{"line":203,"column":53},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿ArrowFunctionExpression
4856¿Identifier¿¿0¿item¿¿¿{"start":{"line":203,"column":29},"end":{"line":203,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
4857¿VariableDeclarator¿¿5537¿v498¿¿¿{"start":{"line":203,"column":38},"end":{"line":203,"column":49},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
4858¿MemberExpression¿¿5537¿¿¿¿{"start":{"line":203,"column":38},"end":{"line":203,"column":49},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿MemberExpression
4859¿Identifier¿¿5537¿item¿¿¿{"start":{"line":203,"column":38},"end":{"line":203,"column":42},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
4860¿Identifier¿¿5537¿length¿¿¿{"start":{"line":203,"column":43},"end":{"line":203,"column":49},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
4861¿VariableDeclarator¿¿5537¿v499¿¿¿{"start":{"line":203,"column":38},"end":{"line":203,"column":53},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
4862¿BinaryExpression¿>¿5537¿¿¿¿{"start":{"line":203,"column":38},"end":{"line":203,"column":53},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿BinaryExpression
4863¿Identifier¿¿5537¿v498¿¿¿¿¿Identifier
4864¿Literal¿number¿5537¿¿0¿¿{"start":{"line":203,"column":52},"end":{"line":203,"column":53},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Literal
4865¿ReturnStatement¿¿5537¿¿¿¿¿¿ReturnStatement
4866¿Identifier¿¿5537¿v499¿¿¿¿¿Identifier
4867¿BlockStatement¿¿5537¿¿¿¿¿¿BlockStatement
4868¿VariableDeclarator¿¿5533¿branches¿¿¿{"start":{"line":201,"column":22},"end":{"line":203,"column":54},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
4869¿CallExpression¿¿5533¿¿¿¿{"start":{"line":201,"column":33},"end":{"line":203,"column":54},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿CallExpression
4870¿MemberExpression¿¿5533¿¿¿¿{"start":{"line":201,"column":33},"end":{"line":203,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿MemberExpression
4871¿Identifier¿¿5533¿v497¿¿¿¿¿Identifier
4872¿Identifier¿¿5533¿filter¿¿¿{"start":{"line":203,"column":21},"end":{"line":203,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
4873¿Identifier¿¿5533¿v500¿¿¿¿¿Identifier
4874¿VariableDeclarator¿¿5533¿v501¿¿¿{"start":{"line":204,"column":16},"end":{"line":204,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
4875¿CallExpression¿¿5533¿¿¿¿{"start":{"line":204,"column":16},"end":{"line":204,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿CallExpression
4876¿Identifier¿¿5533¿resolve¿¿¿{"start":{"line":204,"column":16},"end":{"line":204,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
4877¿Identifier¿¿5533¿branches¿¿¿{"start":{"line":204,"column":24},"end":{"line":204,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
4878¿ExpressionStatement¿¿5533¿¿¿¿{"start":{"line":204,"column":16},"end":{"line":204,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿ExpressionStatement
4879¿Identifier¿¿5533¿v501¿¿¿¿¿Identifier
4880¿BlockStatement¿¿5533¿¿¿¿{"start":{"line":199,"column":16},"end":{"line":205,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿BlockStatement
4881¿CatchClause¿¿5533¿¿¿¿{"start":{"line":206,"column":12},"end":{"line":208,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿CatchClause
4882¿VariableDeclarator¿¿5533¿v502¿¿¿{"start":{"line":207,"column":16},"end":{"line":207,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
4883¿CallExpression¿¿5533¿¿¿¿{"start":{"line":207,"column":16},"end":{"line":207,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿CallExpression
4884¿Identifier¿¿5533¿reject¿¿¿{"start":{"line":207,"column":16},"end":{"line":207,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
4885¿Identifier¿¿5533¿err¿¿¿{"start":{"line":207,"column":23},"end":{"line":207,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
4886¿ExpressionStatement¿¿5533¿¿¿¿{"start":{"line":207,"column":16},"end":{"line":207,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿ExpressionStatement
4887¿Identifier¿¿5533¿v502¿¿¿¿¿Identifier
4888¿BlockStatement¿¿5533¿¿¿¿{"start":{"line":206,"column":24},"end":{"line":208,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿BlockStatement
4889¿Identifier¿¿5533¿err¿¿¿{"start":{"line":206,"column":19},"end":{"line":206,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
4890¿BlockStatement¿¿5533¿¿¿¿{"start":{"line":198,"column":93},"end":{"line":209,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿BlockStatement
4891¿VariableDeclarator¿¿5531¿v504¿¿¿{"start":{"line":198,"column":48},"end":{"line":209,"column":10},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
4892¿CallExpression¿¿5531¿¿¿¿{"start":{"line":198,"column":48},"end":{"line":209,"column":10},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿CallExpression
4893¿Identifier¿¿5531¿__awaiter¿¿¿{"start":{"line":198,"column":48},"end":{"line":198,"column":57},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
4894¿ThisExpression¿¿5531¿¿¿¿{"start":{"line":198,"column":58},"end":{"line":198,"column":62},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿ThisExpression
4895¿Identifier¿¿5531¿v489¿¿¿¿¿Identifier
4896¿Identifier¿¿5531¿v490¿¿¿¿¿Identifier
4897¿Identifier¿¿5531¿v503¿¿¿¿¿Identifier
4898¿ReturnStatement¿¿5531¿¿¿¿¿¿ReturnStatement
4899¿Identifier¿¿5531¿v504¿¿¿¿¿Identifier
4900¿BlockStatement¿¿5531¿¿¿¿¿¿BlockStatement
4901¿VariableDeclarator¿¿5529¿v506¿¿¿{"start":{"line":198,"column":15},"end":{"line":209,"column":11},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿VariableDeclarator
4902¿NewExpression¿¿5529¿¿¿¿{"start":{"line":198,"column":15},"end":{"line":209,"column":11},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿NewExpression
4903¿Identifier¿¿5529¿Promise¿¿¿{"start":{"line":198,"column":19},"end":{"line":198,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
4904¿Identifier¿¿5529¿v505¿¿¿¿¿Identifier
4905¿ReturnStatement¿¿5529¿¿¿¿{"start":{"line":198,"column":8},"end":{"line":209,"column":12},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿ReturnStatement
4906¿Identifier¿¿5529¿v506¿¿¿¿¿Identifier
4907¿BlockStatement¿¿5529¿¿¿¿{"start":{"line":197,"column":25},"end":{"line":210,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿BlockStatement
4908¿ExpressionStatement¿¿5395¿¿¿¿{"start":{"line":15,"column":0},"end":{"line":269,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿ExpressionStatement
4909¿AssignmentExpression¿=¿5395¿¿¿¿{"start":{"line":15,"column":0},"end":{"line":269,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿AssignmentExpression
4910¿MemberExpression¿¿5395¿¿¿¿{"start":{"line":15,"column":0},"end":{"line":269,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿MemberExpression
4911¿Identifier¿¿5395¿Git¿¿¿{"start":{"line":15,"column":6},"end":{"line":15,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Identifier
