Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
2401¿Program¿¿-1¿¿¿¿{"start":{"line":13,"column":0},"end":{"line":324,"column":38},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Program
3570¿BlockStatement¿¿4200¿¿¿¿{"start":{"line":180,"column":49},"end":{"line":218,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿BlockStatement
3571¿VariableDeclarator¿¿4197¿v441¿¿¿{"start":{"line":180,"column":11},"end":{"line":218,"column":6},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
3572¿NewExpression¿¿4197¿¿¿¿{"start":{"line":180,"column":11},"end":{"line":218,"column":6},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿NewExpression
3573¿Identifier¿¿4197¿Promise¿¿¿{"start":{"line":180,"column":15},"end":{"line":180,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
3574¿Identifier¿¿4197¿v440¿¿¿¿¿Identifier
3575¿ReturnStatement¿¿4197¿¿¿¿{"start":{"line":180,"column":4},"end":{"line":218,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿ReturnStatement
3576¿Identifier¿¿4197¿v441¿¿¿¿¿Identifier
3577¿BlockStatement¿¿4197¿¿¿¿{"start":{"line":171,"column":35},"end":{"line":219,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿BlockStatement
3578¿BlockStatement¿¿4187¿¿¿¿{"start":{"line":140,"column":47},"end":{"line":220,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿BlockStatement
3579¿ExpressionStatement¿¿4163¿¿¿¿{"start":{"line":221,"column":0},"end":{"line":221,"column":38},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿ExpressionStatement
3580¿AssignmentExpression¿=¿4163¿¿¿¿{"start":{"line":221,"column":0},"end":{"line":221,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿AssignmentExpression
3581¿MemberExpression¿¿4163¿¿¿¿{"start":{"line":221,"column":0},"end":{"line":221,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿MemberExpression
3582¿Identifier¿¿4163¿exports¿¿¿{"start":{"line":221,"column":0},"end":{"line":221,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
3583¿Identifier¿¿4163¿installPlugin¿¿¿{"start":{"line":221,"column":8},"end":{"line":221,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
3584¿Identifier¿¿4163¿installPlugin¿¿¿{"start":{"line":221,"column":24},"end":{"line":221,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
3585¿VariableDeclarator¿exported¿4163¿loadPluginFromDir¿¿¿{"start":{"line":228,"column":0},"end":{"line":259,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
3586¿FunctionExpression¿¿4163¿anon¿¿¿{"start":{"line":228,"column":0},"end":{"line":259,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿FunctionExpression
3587¿Identifier¿¿0¿pluginDir¿¿¿{"start":{"line":228,"column":27},"end":{"line":228,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
3588¿Identifier¿¿0¿isBuiltin¿¿¿{"start":{"line":228,"column":38},"end":{"line":228,"column":47},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
3589¿VariableDeclarator¿¿4211¿v442¿¿¿{"start":{"line":229,"column":6},"end":{"line":229,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
3590¿UnaryExpression¿typeof¿4211¿¿¿¿{"start":{"line":229,"column":6},"end":{"line":229,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿UnaryExpression
3591¿Identifier¿¿4211¿isBuiltin¿¿¿{"start":{"line":229,"column":13},"end":{"line":229,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
3592¿VariableDeclarator¿¿4211¿v443¿¿¿{"start":{"line":229,"column":6},"end":{"line":229,"column":38},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
3593¿BinaryExpression¿===¿4211¿¿¿¿{"start":{"line":229,"column":6},"end":{"line":229,"column":38},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿BinaryExpression
3594¿Identifier¿¿4211¿v442¿¿¿¿¿Identifier
3595¿Literal¿string¿4211¿¿'undefined'¿¿{"start":{"line":229,"column":27},"end":{"line":229,"column":38},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Literal
3596¿IfStatement¿¿4211¿¿¿¿{"start":{"line":229,"column":2},"end":{"line":231,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿IfStatement
3597¿Identifier¿¿4211¿v443¿¿¿¿¿Identifier
3598¿ExpressionStatement¿¿4211¿¿¿¿{"start":{"line":230,"column":4},"end":{"line":230,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿ExpressionStatement
3599¿AssignmentExpression¿=¿4211¿¿¿¿{"start":{"line":230,"column":4},"end":{"line":230,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿AssignmentExpression
3600¿Identifier¿¿4211¿isBuiltin¿¿¿{"start":{"line":230,"column":4},"end":{"line":230,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
3601¿Literal¿boolean¿4211¿¿false¿¿{"start":{"line":230,"column":16},"end":{"line":230,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Literal
3602¿BlockStatement¿¿4211¿¿¿¿{"start":{"line":229,"column":40},"end":{"line":231,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿BlockStatement
3603¿VariableDeclarator¿¿4211¿v444¿¿¿{"start":{"line":233,"column":2},"end":{"line":233,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
3604¿CallExpression¿¿4211¿¿¿¿{"start":{"line":233,"column":2},"end":{"line":233,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿CallExpression
3605¿Identifier¿¿4211¿d¿¿¿{"start":{"line":233,"column":2},"end":{"line":233,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
3606¿Literal¿string¿4211¿¿'loading %s'¿¿{"start":{"line":233,"column":4},"end":{"line":233,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Literal
3607¿Identifier¿¿4211¿pluginDir¿¿¿{"start":{"line":233,"column":18},"end":{"line":233,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
3608¿ExpressionStatement¿¿4211¿¿¿¿{"start":{"line":233,"column":2},"end":{"line":233,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿ExpressionStatement
3609¿Identifier¿¿4211¿v444¿¿¿¿¿Identifier
3610¿TryStatement¿¿4211¿¿¿¿{"start":{"line":234,"column":2},"end":{"line":239,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿TryStatement
3611¿VariableDeclarator¿¿4211¿v445¿¿¿{"start":{"line":235,"column":9},"end":{"line":235,"column":34},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
3612¿CallExpression¿¿4211¿¿¿¿{"start":{"line":235,"column":9},"end":{"line":235,"column":34},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿CallExpression
3613¿Identifier¿¿4211¿validatePlugin¿¿¿{"start":{"line":235,"column":9},"end":{"line":235,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
3614¿Identifier¿¿4211¿pluginDir¿¿¿{"start":{"line":235,"column":24},"end":{"line":235,"column":33},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
3615¿VariableDeclarator¿¿4211¿v446¿¿¿{"start":{"line":235,"column":8},"end":{"line":235,"column":34},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
3616¿UnaryExpression¿!¿4211¿¿¿¿{"start":{"line":235,"column":8},"end":{"line":235,"column":34},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿UnaryExpression
3617¿Identifier¿¿4211¿v445¿¿¿¿¿Identifier
3618¿IfStatement¿¿4211¿¿¿¿{"start":{"line":235,"column":4},"end":{"line":235,"column":65},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿IfStatement
3619¿Identifier¿¿4211¿v446¿¿¿¿¿Identifier
3620¿VariableDeclarator¿¿4211¿v447¿¿¿{"start":{"line":235,"column":45},"end":{"line":235,"column":62},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
3621¿CallExpression¿¿4211¿¿¿¿{"start":{"line":235,"column":45},"end":{"line":235,"column":62},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿CallExpression
3622¿MemberExpression¿¿4211¿¿¿¿{"start":{"line":235,"column":45},"end":{"line":235,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿MemberExpression
3623¿Identifier¿¿4211¿Promise¿¿¿{"start":{"line":235,"column":45},"end":{"line":235,"column":52},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
3624¿Identifier¿¿4211¿resolve¿¿¿{"start":{"line":235,"column":53},"end":{"line":235,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
3625¿ReturnStatement¿¿4211¿¿¿¿{"start":{"line":235,"column":38},"end":{"line":235,"column":63},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿ReturnStatement
3626¿Identifier¿¿4211¿v447¿¿¿¿¿Identifier
3627¿BlockStatement¿¿4211¿¿¿¿{"start":{"line":235,"column":36},"end":{"line":235,"column":65},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿BlockStatement
3628¿BlockStatement¿¿4211¿¿¿¿{"start":{"line":234,"column":6},"end":{"line":236,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿BlockStatement
3629¿CatchClause¿¿4211¿¿¿¿{"start":{"line":236,"column":4},"end":{"line":239,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿CatchClause
3630¿VariableDeclarator¿¿4211¿v448¿¿¿{"start":{"line":237,"column":4},"end":{"line":237,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
3631¿CallExpression¿¿4211¿¿¿¿{"start":{"line":237,"column":4},"end":{"line":237,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿CallExpression
3632¿Identifier¿¿4211¿d¿¿¿{"start":{"line":237,"column":4},"end":{"line":237,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
3633¿Literal¿string¿4211¿¿'error loading %s: %s'¿¿{"start":{"line":237,"column":6},"end":{"line":237,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Literal
3634¿Identifier¿¿4211¿pluginDir¿¿¿{"start":{"line":237,"column":30},"end":{"line":237,"column":39},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
3635¿Identifier¿¿4211¿err¿¿¿{"start":{"line":237,"column":41},"end":{"line":237,"column":44},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
3636¿ExpressionStatement¿¿4211¿¿¿¿{"start":{"line":237,"column":4},"end":{"line":237,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿ExpressionStatement
3637¿Identifier¿¿4211¿v448¿¿¿¿¿Identifier
3638¿VariableDeclarator¿¿4211¿v449¿¿¿{"start":{"line":238,"column":11},"end":{"line":238,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
3639¿CallExpression¿¿4211¿¿¿¿{"start":{"line":238,"column":11},"end":{"line":238,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿CallExpression
3640¿MemberExpression¿¿4211¿¿¿¿{"start":{"line":238,"column":11},"end":{"line":238,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿MemberExpression
3641¿Identifier¿¿4211¿Promise¿¿¿{"start":{"line":238,"column":11},"end":{"line":238,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
3642¿Identifier¿¿4211¿resolve¿¿¿{"start":{"line":238,"column":19},"end":{"line":238,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
3643¿ReturnStatement¿¿4211¿¿¿¿{"start":{"line":238,"column":4},"end":{"line":238,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿ReturnStatement
3644¿Identifier¿¿4211¿v449¿¿¿¿¿Identifier
3645¿BlockStatement¿¿4211¿¿¿¿{"start":{"line":236,"column":16},"end":{"line":239,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿BlockStatement
3646¿Identifier¿¿4211¿err¿¿¿{"start":{"line":236,"column":11},"end":{"line":236,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
3647¿VariableDeclarator¿¿4211¿v450¿¿¿{"start":{"line":240,"column":7},"end":{"line":240,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
3648¿CallExpression¿¿4211¿¿¿¿{"start":{"line":240,"column":7},"end":{"line":240,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿CallExpression
3649¿Identifier¿¿4211¿require¿¿¿{"start":{"line":240,"column":7},"end":{"line":240,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
3650¿Identifier¿¿4211¿pluginDir¿¿¿{"start":{"line":240,"column":15},"end":{"line":240,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
3651¿VariableDeclarator¿¿4211¿v451¿¿¿{"start":{"line":240,"column":7},"end":{"line":240,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
3652¿MemberExpression¿¿4211¿¿¿¿{"start":{"line":240,"column":7},"end":{"line":240,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿MemberExpression
3653¿Identifier¿¿4211¿v450¿¿¿¿¿Identifier
3654¿Identifier¿¿4211¿getVersion¿¿¿{"start":{"line":240,"column":26},"end":{"line":240,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
3655¿VariableDeclarator¿¿4211¿v452¿¿¿{"start":{"line":240,"column":6},"end":{"line":240,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
3656¿UnaryExpression¿!¿4211¿¿¿¿{"start":{"line":240,"column":6},"end":{"line":240,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿UnaryExpression
3657¿Identifier¿¿4211¿v451¿¿¿¿¿Identifier
3658¿VariableDeclarator¿¿4211¿v453¿¿¿{"start":{"line":241,"column":11},"end":{"line":241,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
3659¿CallExpression¿¿4211¿¿¿¿{"start":{"line":241,"column":11},"end":{"line":241,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿CallExpression
3660¿Identifier¿¿4211¿require¿¿¿{"start":{"line":241,"column":11},"end":{"line":241,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
3661¿Identifier¿¿4211¿pluginDir¿¿¿{"start":{"line":241,"column":19},"end":{"line":241,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
3662¿VariableDeclarator¿¿4211¿v454¿¿¿{"start":{"line":241,"column":11},"end":{"line":241,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
3663¿MemberExpression¿¿4211¿¿¿¿{"start":{"line":241,"column":11},"end":{"line":241,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿MemberExpression
3664¿Identifier¿¿4211¿v453¿¿¿¿¿Identifier
3665¿Identifier¿¿4211¿getVersion¿¿¿{"start":{"line":241,"column":30},"end":{"line":241,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
3666¿VariableDeclarator¿¿4211¿v455¿¿¿{"start":{"line":241,"column":4},"end":{"line":241,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
3667¿UnaryExpression¿typeof¿4211¿¿¿¿{"start":{"line":241,"column":4},"end":{"line":241,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿UnaryExpression
3668¿Identifier¿¿4211¿v454¿¿¿¿¿Identifier
3669¿VariableDeclarator¿¿4211¿v456¿¿¿{"start":{"line":241,"column":4},"end":{"line":241,"column":55},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
3670¿BinaryExpression¿!==¿4211¿¿¿¿{"start":{"line":241,"column":4},"end":{"line":241,"column":55},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿BinaryExpression
3671¿Identifier¿¿4211¿v455¿¿¿¿¿Identifier
3672¿Literal¿string¿4211¿¿'function'¿¿{"start":{"line":241,"column":45},"end":{"line":241,"column":55},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Literal
3673¿VariableDeclarator¿¿4211¿v457¿¿¿{"start":{"line":240,"column":6},"end":{"line":241,"column":55},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
3674¿LogicalExpression¿||¿4211¿¿¿¿{"start":{"line":240,"column":6},"end":{"line":241,"column":55},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿LogicalExpression
3675¿Identifier¿¿4211¿v452¿¿¿¿¿Identifier
