Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1131¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":156,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js"}¿¿Program
2047¿PDG_OBJECT¿¿0¿1966.one-o293¿¿¿¿¿PDG_OBJECT
2048¿PDG_OBJECT¿¿0¿1969.this-o294¿¿¿¿¿PDG_OBJECT
2049¿PDG_OBJECT¿¿0¿1969.config-o295¿¿¿¿¿PDG_OBJECT
2050¿PDG_OBJECT¿¿0¿1972.this-o296¿¿¿¿¿PDG_OBJECT
2051¿PDG_OBJECT¿¿0¿1972.config-o297¿¿¿¿¿PDG_OBJECT
2052¿PDG_OBJECT¿¿0¿1978.this-o298¿¿¿¿¿PDG_OBJECT
2053¿PDG_OBJECT¿¿0¿1978.config-o299¿¿¿¿¿PDG_OBJECT
2054¿PDG_OBJECT¿¿0¿1981.this-o300¿¿¿¿¿PDG_OBJECT
2055¿PDG_OBJECT¿¿0¿1981.cmd-o301¿¿¿¿¿PDG_OBJECT
2056¿PDG_OBJECT¿¿0¿1981.cwd-o302¿¿¿¿¿PDG_OBJECT
2057¿PDG_OBJECT¿¿0¿1981.auth-o303¿¿¿¿¿PDG_OBJECT
2058¿PDG_OBJECT¿¿0¿1981.context-o304¿¿¿¿¿PDG_OBJECT
2059¿PDG_OBJECT¿¿0¿1981.done-o305¿¿¿¿¿PDG_OBJECT
2060¿PDG_OBJECT¿¿0¿1984.this-o306¿¿¿¿¿PDG_OBJECT
2061¿PDG_OBJECT¿¿0¿1984.cmd-o307¿¿¿¿¿PDG_OBJECT
2062¿PDG_OBJECT¿¿0¿1984.dest-o308¿¿¿¿¿PDG_OBJECT
2063¿PDG_OBJECT¿¿0¿1984.privkey-o309¿¿¿¿¿PDG_OBJECT
2064¿PDG_OBJECT¿¿0¿1984.context-o310¿¿¿¿¿PDG_OBJECT
2065¿PDG_OBJECT¿¿0¿1984.done-o311¿¿¿¿¿PDG_OBJECT
2066¿PDG_OBJECT¿¿0¿1990.this-o312¿¿¿¿¿PDG_OBJECT
2067¿PDG_OBJECT¿¿0¿1990.data-o313¿¿¿¿¿PDG_OBJECT
2068¿PDG_OBJECT¿¿0¿1990.done-o314¿¿¿¿¿PDG_OBJECT
2069¿PDG_OBJECT¿¿0¿1994.this-o315¿¿¿¿¿PDG_OBJECT
2070¿PDG_OBJECT¿¿0¿1994.config-o316¿¿¿¿¿PDG_OBJECT
2071¿PDG_OBJECT¿¿0¿1994.privkey-o317¿¿¿¿¿PDG_OBJECT
2072¿PDG_OBJECT¿¿0¿1994.done-o318¿¿¿¿¿PDG_OBJECT
2073¿PDG_OBJECT¿¿0¿1963.context.runnerId-o319¿¿¿¿¿PDG_OBJECT
2074¿PDG_OBJECT¿¿0¿1963.v118-o320¿¿¿¿¿PDG_OBJECT
2075¿PDG_OBJECT¿¿0¿1963.v119-o321¿¿¿¿¿PDG_OBJECT
2076¿PDG_CALL¿¿1963¿1963.CALL->require-o322¿¿¿¿¿PDG_CALL
2077¿PDG_OBJECT¿¿0¿1963.v120-o323¿¿¿¿¿PDG_OBJECT
2078¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
2079¿PDG_RETURN¿¿0¿1963.RET_OBJ-o324¿¿¿¿¿PDG_RETURN
2080¿PDG_CALL¿¿1963¿1963.CALL->require-o325¿¿¿¿¿PDG_CALL
2081¿PDG_OBJECT¿¿0¿1963.v121-o326¿¿¿¿¿PDG_OBJECT
2082¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
2083¿PDG_RETURN¿¿0¿1963.RET_OBJ-o327¿¿¿¿¿PDG_RETURN
2084¿PDG_CALL¿¿1966¿1966.CALL->Error-o328¿¿¿¿¿PDG_CALL
2085¿PDG_OBJECT¿¿0¿1966.v123-o329¿¿¿¿¿PDG_OBJECT
2086¿PDG_OBJECT¿¿0¿1966.v124-o330¿¿¿¿¿PDG_OBJECT
2087¿PDG_OBJECT¿¿0¿1966.v124.0-o331¿¿¿¿¿PDG_OBJECT
2088¿PDG_CALL¿¿1966¿1966.CALL->shellescape-o332¿¿¿¿¿PDG_CALL
2089¿PDG_OBJECT¿¿0¿1966.v125-o333¿¿¿¿¿PDG_OBJECT
2090¿PDG_RETURN¿¿0¿1966.RET_OBJ-o334¿¿¿¿¿PDG_RETURN
2091¿PDG_OBJECT¿¿0¿1969.config.auth-o335¿¿¿¿¿PDG_OBJECT
2092¿PDG_OBJECT¿¿0¿1969.v126.type-o336¿¿¿¿¿PDG_OBJECT
2093¿PDG_OBJECT¿¿0¿1969.v128-o337¿¿¿¿¿PDG_OBJECT
2094¿PDG_OBJECT¿¿0¿1969.v129-o338¿¿¿¿¿PDG_OBJECT
2095¿PDG_CALL¿¿1969¿1969.CALL->v129-o339¿¿¿¿¿PDG_CALL
2096¿PDG_OBJECT¿¿0¿1969.v130-o340¿¿¿¿¿PDG_OBJECT
2097¿PDG_RETURN¿¿0¿1969.RET_OBJ-o341¿¿¿¿¿PDG_RETURN
2098¿PDG_OBJECT¿¿0¿1972.config.url-o342¿¿¿¿¿PDG_OBJECT
2099¿PDG_CALL¿¿1972¿1972.CALL->base.indexOf-o343¿¿¿¿¿PDG_CALL
2100¿PDG_OBJECT¿¿0¿1972.v131-o344¿¿¿¿¿PDG_OBJECT
2101¿PDG_OBJECT¿¿0¿1972.v132-o345¿¿¿¿¿PDG_OBJECT
2102¿PDG_OBJECT¿¿0¿1972.v133-o346¿¿¿¿¿PDG_OBJECT
2103¿PDG_OBJECT¿¿0¿1972.v133.0-o347¿¿¿¿¿PDG_OBJECT
2104¿PDG_OBJECT¿¿0¿1972.v133.1-o348¿¿¿¿¿PDG_OBJECT
2105¿PDG_RETURN¿¿0¿1972.RET_OBJ-o349¿¿¿¿¿PDG_RETURN
2106¿PDG_CALL¿¿1972¿1972.CALL->base.indexOf-o350¿¿¿¿¿PDG_CALL
2107¿PDG_OBJECT¿¿0¿1972.v134-o351¿¿¿¿¿PDG_OBJECT
2108¿PDG_OBJECT¿¿0¿1972.v136-o352¿¿¿¿¿PDG_OBJECT
2109¿PDG_CALL¿¿1972¿1972.CALL->base.split-o353¿¿¿¿¿PDG_CALL
2110¿PDG_OBJECT¿¿0¿1972.v137-o354¿¿¿¿¿PDG_OBJECT
2111¿PDG_OBJECT¿¿0¿1972.v137.1-o355¿¿¿¿¿PDG_OBJECT
2112¿PDG_CALL¿¿1972¿1972.CALL->base.indexOf-o356¿¿¿¿¿PDG_CALL
2113¿PDG_OBJECT¿¿0¿1972.v138-o357¿¿¿¿¿PDG_OBJECT
2114¿PDG_OBJECT¿¿0¿1972.v140-o358¿¿¿¿¿PDG_OBJECT
2115¿PDG_OBJECT¿¿0¿1972.base-o359¿¿¿¿¿PDG_OBJECT
2116¿PDG_CALL¿¿1972¿1972.CALL->base.indexOf-o360¿¿¿¿¿PDG_CALL
2117¿PDG_OBJECT¿¿0¿1972.v141-o361¿¿¿¿¿PDG_OBJECT
2118¿PDG_OBJECT¿¿0¿1972.v143-o362¿¿¿¿¿PDG_OBJECT
2119¿PDG_CALL¿¿1972¿1972.CALL->base.replace-o363¿¿¿¿¿PDG_CALL
2120¿PDG_OBJECT¿¿0¿1972.base-o364¿¿¿¿¿PDG_OBJECT
2121¿PDG_CALL¿¿1972¿1972.CALL->shellEscape-o365¿¿¿¿¿PDG_CALL
2122¿PDG_OBJECT¿¿0¿1972.url-o366¿¿¿¿¿PDG_OBJECT
2123¿PDG_OBJECT¿¿0¿1972.v144-o367¿¿¿¿¿PDG_OBJECT
2124¿PDG_OBJECT¿¿0¿1972.v144.0-o368¿¿¿¿¿PDG_OBJECT
2125¿PDG_OBJECT¿¿0¿1972.v144.1-o369¿¿¿¿¿PDG_OBJECT
2126¿PDG_RETURN¿¿0¿1972.RET_OBJ-o370¿¿¿¿¿PDG_RETURN
2127¿PDG_OBJECT¿¿0¿1978.config.url-o371¿¿¿¿¿PDG_OBJECT
2128¿PDG_CALL¿¿1978¿1978.CALL->base.indexOf-o372¿¿¿¿¿PDG_CALL
2129¿PDG_OBJECT¿¿0¿1978.v145-o373¿¿¿¿¿PDG_OBJECT
2130¿PDG_OBJECT¿¿0¿1978.v147-o374¿¿¿¿¿PDG_OBJECT
2131¿PDG_CALL¿¿1978¿1978.CALL->base.split-o375¿¿¿¿¿PDG_CALL
2132¿PDG_OBJECT¿¿0¿1978.v148-o376¿¿¿¿¿PDG_OBJECT
2133¿PDG_OBJECT¿¿0¿1978.v148.1-o377¿¿¿¿¿PDG_OBJECT
2134¿PDG_OBJECT¿¿0¿1978.config.auth-o378¿¿¿¿¿PDG_OBJECT
2135¿PDG_OBJECT¿¿0¿1978.v149.type-o379¿¿¿¿¿PDG_OBJECT
2136¿PDG_OBJECT¿¿0¿1978.v151.username-o380¿¿¿¿¿PDG_OBJECT
2137¿PDG_CALL¿¿1978¿1978.CALL->encodeURIComponent-o381¿¿¿¿¿PDG_CALL
2138¿PDG_OBJECT¿¿0¿1978.v153-o382¿¿¿¿¿PDG_OBJECT
2139¿PDG_OBJECT¿¿0¿1978.v154.password-o383¿¿¿¿¿PDG_OBJECT
2140¿PDG_OBJECT¿¿0¿1978.url-o384¿¿¿¿¿PDG_OBJECT
2141¿PDG_OBJECT¿¿0¿1978.safe-o385¿¿¿¿¿PDG_OBJECT
2142¿PDG_OBJECT¿¿0¿1978.v158-o386¿¿¿¿¿PDG_OBJECT
2143¿PDG_OBJECT¿¿0¿1978.v158.0-o387¿¿¿¿¿PDG_OBJECT
2144¿PDG_OBJECT¿¿0¿1978.v158.1-o388¿¿¿¿¿PDG_OBJECT
2145¿PDG_RETURN¿¿0¿1978.RET_OBJ-o389¿¿¿¿¿PDG_RETURN
2146¿PDG_OBJECT¿¿0¿1981.auth.type-o390¿¿¿¿¿PDG_OBJECT
2147¿PDG_OBJECT¿¿0¿1981.v160-o391¿¿¿¿¿PDG_OBJECT
2148¿PDG_OBJECT¿¿0¿1981.auth.privkey-o392¿¿¿¿¿PDG_OBJECT
2149¿PDG_CALL¿¿1981¿1981.CALL->gitaneCmd-o393¿¿¿¿¿PDG_CALL
2150¿PDG_OBJECT¿¿0¿1981.v162-o394¿¿¿¿¿PDG_OBJECT
2151¿PDG_RETURN¿¿0¿1981.RET_OBJ-o395¿¿¿¿¿PDG_RETURN
2152¿PDG_OBJECT¿¿0¿1981.v163-o396¿¿¿¿¿PDG_OBJECT
2153¿PDG_CALL¿¿1981¿1981.CALL->context.cmd-o397¿¿¿¿¿PDG_CALL
2154¿PDG_OBJECT¿¿0¿1981.v164-o398¿¿¿¿¿PDG_OBJECT
2155¿PDG_CALL¿¿1984¿1984.CALL->Date-o399¿¿¿¿¿PDG_CALL
2156¿PDG_OBJECT¿¿0¿1984.start-o400¿¿¿¿¿PDG_OBJECT
2157¿PDG_OBJECT¿¿0¿1984.context.plugin-o401¿¿¿¿¿PDG_OBJECT
2158¿PDG_OBJECT¿¿0¿1984.v166-o402¿¿¿¿¿PDG_OBJECT
2159¿PDG_CALL¿¿1984¿1984.CALL->context.status-o403¿¿¿¿¿PDG_CALL
2160¿PDG_OBJECT¿¿0¿1984.v167-o404¿¿¿¿¿PDG_OBJECT
2161¿PDG_CALL¿¿1984¿1984.CALL->gitane-o405¿¿¿¿¿PDG_CALL
2162¿PDG_OBJECT¿¿0¿1984.v168-o406¿¿¿¿¿PDG_OBJECT
2163¿PDG_OBJECT¿¿0¿1984.context.status-o407¿¿¿¿¿PDG_OBJECT
2164¿PDG_OBJECT¿¿0¿1984.v170-o408¿¿¿¿¿PDG_OBJECT
2165¿PDG_OBJECT¿¿0¿1984.v170-o409¿¿¿¿¿PDG_OBJECT
2166¿PDG_OBJECT¿¿0¿1984.v170.emit-o410¿¿¿¿¿PDG_OBJECT
2167¿PDG_OBJECT¿¿0¿1984.context.runCmd-o411¿¿¿¿¿PDG_OBJECT
2168¿PDG_OBJECT¿¿0¿1984.context.cmd-o412¿¿¿¿¿PDG_OBJECT
2169¿PDG_OBJECT¿¿0¿1984.v173-o413¿¿¿¿¿PDG_OBJECT
2170¿PDG_OBJECT¿¿0¿1986.this-o414¿¿¿¿¿PDG_OBJECT
2171¿PDG_OBJECT¿¿0¿1986.err-o415¿¿¿¿¿PDG_OBJECT
2172¿PDG_OBJECT¿¿0¿1986.stdout-o416¿¿¿¿¿PDG_OBJECT
2173¿PDG_OBJECT¿¿0¿1986.stderr-o417¿¿¿¿¿PDG_OBJECT
2174¿PDG_OBJECT¿¿0¿1986.exitCode-o418¿¿¿¿¿PDG_OBJECT
2175¿PDG_OBJECT¿¿0¿1984.v189-o419¿¿¿¿¿PDG_OBJECT
2176¿PDG_CALL¿¿1984¿1984.CALL->v168.run-o420¿¿¿¿¿PDG_CALL
2177¿PDG_OBJECT¿¿0¿1984.v190-o421¿¿¿¿¿PDG_OBJECT
2178¿PDG_CALL¿¿1986¿1986.CALL->Date-o422¿¿¿¿¿PDG_CALL
2179¿PDG_OBJECT¿¿0¿1986.end-o423¿¿¿¿¿PDG_OBJECT
2180¿PDG_CALL¿¿1986¿1986.CALL->end.getTime-o424¿¿¿¿¿PDG_CALL
2181¿PDG_OBJECT¿¿0¿1986.v174-o425¿¿¿¿¿PDG_OBJECT
2182¿PDG_CALL¿¿1986¿1986.CALL->start.getTime-o426¿¿¿¿¿PDG_CALL
2183¿PDG_OBJECT¿¿0¿1986.v175-o427¿¿¿¿¿PDG_OBJECT
2184¿PDG_OBJECT¿¿0¿1986.elapsed-o428¿¿¿¿¿PDG_OBJECT
2185¿PDG_OBJECT¿¿0¿1986.err.stack-o429¿¿¿¿¿PDG_OBJECT
2186¿PDG_OBJECT¿¿0¿1986.err.message-o430¿¿¿¿¿PDG_OBJECT
2187¿PDG_OBJECT¿¿0¿1986.v180-o431¿¿¿¿¿PDG_OBJECT
2188¿PDG_CALL¿¿1986¿1986.CALL->debug-o432¿¿¿¿¿PDG_CALL
2189¿PDG_OBJECT¿¿0¿1986.v181-o433¿¿¿¿¿PDG_OBJECT
2190¿PDG_OBJECT¿¿0¿1986.v182-o434¿¿¿¿¿PDG_OBJECT
2191¿PDG_CALL¿¿1986¿1986.CALL->debug-o435¿¿¿¿¿PDG_CALL
2192¿PDG_OBJECT¿¿0¿1986.v183-o436¿¿¿¿¿PDG_OBJECT
2193¿PDG_OBJECT¿¿0¿1986.v184-o437¿¿¿¿¿PDG_OBJECT
2194¿PDG_CALL¿¿1986¿1986.CALL->context.status-o438¿¿¿¿¿PDG_CALL
2195¿PDG_OBJECT¿¿0¿1986.v185-o439¿¿¿¿¿PDG_OBJECT
2196¿PDG_OBJECT¿¿0¿1986.v186-o440¿¿¿¿¿PDG_OBJECT
2197¿PDG_OBJECT¿¿0¿1986.v187-o441¿¿¿¿¿PDG_OBJECT
2198¿PDG_CALL¿¿1986¿1986.CALL->done-o442¿¿¿¿¿PDG_CALL
2199¿PDG_OBJECT¿¿0¿1986.v188-o443¿¿¿¿¿PDG_OBJECT
2200¿PDG_CALL¿¿1990¿1990.CALL->data.trim-o444¿¿¿¿¿PDG_CALL
2201¿PDG_OBJECT¿¿0¿1990.v191-o445¿¿¿¿¿PDG_OBJECT
2202¿PDG_CALL¿¿1990¿1990.CALL->v191.split-o446¿¿¿¿¿PDG_CALL
2203¿PDG_OBJECT¿¿0¿1990.v192-o447¿¿¿¿¿PDG_OBJECT
2204¿PDG_OBJECT¿¿0¿1992.this-o448¿¿¿¿¿PDG_OBJECT
2205¿PDG_OBJECT¿¿0¿1992.line-o449¿¿¿¿¿PDG_OBJECT
2206¿PDG_OBJECT¿¿0¿1990.v199-o450¿¿¿¿¿PDG_OBJECT
2207¿PDG_CALL¿¿1990¿1990.CALL->v192.map-o451¿¿¿¿¿PDG_CALL
2208¿PDG_OBJECT¿¿0¿1990.v200-o452¿¿¿¿¿PDG_OBJECT
2209¿PDG_CALL¿¿1990¿1990.CALL->done-o453¿¿¿¿¿PDG_CALL
2210¿PDG_OBJECT¿¿0¿1990.v201-o454¿¿¿¿¿PDG_OBJECT
2211¿PDG_CALL¿¿1992¿1992.CALL->line.split-o455¿¿¿¿¿PDG_CALL
2212¿PDG_OBJECT¿¿0¿1992.v193-o456¿¿¿¿¿PDG_OBJECT
2213¿PDG_OBJECT¿¿0¿1992.v193.1-o457¿¿¿¿¿PDG_OBJECT
2214¿PDG_CALL¿¿1992¿1992.CALL->v194.split-o458¿¿¿¿¿PDG_CALL
2215¿PDG_OBJECT¿¿0¿1992.v195-o459¿¿¿¿¿PDG_OBJECT
2216¿PDG_CALL¿¿1992¿1992.CALL->v195.slice-o460¿¿¿¿¿PDG_CALL
2217¿PDG_OBJECT¿¿0¿1992.v197-o461¿¿¿¿¿PDG_OBJECT
2218¿PDG_OBJECT¿¿0¿1992.v197.0-o462¿¿¿¿¿PDG_OBJECT
2219¿PDG_RETURN¿¿0¿1992.RET_OBJ-o463¿¿¿¿¿PDG_RETURN
2220¿PDG_OBJECT¿¿0¿1994.config.auth-o464¿¿¿¿¿PDG_OBJECT
2221¿PDG_OBJECT¿¿0¿1994.v202.type-o465¿¿¿¿¿PDG_OBJECT
2222¿PDG_OBJECT¿¿0¿1994.v204-o466¿¿¿¿¿PDG_OBJECT
2223¿PDG_CALL¿¿1994¿1994.CALL->gitane-o467¿¿¿¿¿PDG_CALL
2224¿PDG_OBJECT¿¿0¿1994.v205-o468¿¿¿¿¿PDG_OBJECT
2225¿PDG_CALL¿¿1994¿1994.CALL->gitUrl-o469¿¿¿¿¿PDG_CALL
2226¿PDG_OBJECT¿¿0¿1994.v206-o470¿¿¿¿¿PDG_OBJECT
2227¿PDG_OBJECT¿¿0¿1994.v206.0-o471¿¿¿¿¿PDG_OBJECT
2228¿PDG_OBJECT¿¿0¿1994.v208.privkey-o472¿¿¿¿¿PDG_OBJECT
2229¿PDG_OBJECT¿¿0¿1994.v211-o473¿¿¿¿¿PDG_OBJECT
2230¿PDG_OBJECT¿¿0¿1996.this-o474¿¿¿¿¿PDG_OBJECT
2231¿PDG_OBJECT¿¿0¿1996.err-o475¿¿¿¿¿PDG_OBJECT
2232¿PDG_OBJECT¿¿0¿1996.stdout-o476¿¿¿¿¿PDG_OBJECT
2233¿PDG_OBJECT¿¿0¿1996.stderr-o477¿¿¿¿¿PDG_OBJECT
2234¿PDG_OBJECT¿¿0¿1996.exitCode-o478¿¿¿¿¿PDG_OBJECT
2235¿PDG_OBJECT¿¿0¿1994.v218-o479¿¿¿¿¿PDG_OBJECT
2236¿PDG_CALL¿¿1994¿1994.CALL->v205.run-o480¿¿¿¿¿PDG_CALL
2237¿PDG_OBJECT¿¿0¿1994.v219-o481¿¿¿¿¿PDG_OBJECT
2238¿PDG_CALL¿¿1994¿1994.CALL->httpUrl-o482¿¿¿¿¿PDG_CALL
2239¿PDG_OBJECT¿¿0¿1994.v220-o483¿¿¿¿¿PDG_OBJECT
2240¿PDG_OBJECT¿¿0¿1994.v220.0-o484¿¿¿¿¿PDG_OBJECT
2241¿PDG_OBJECT¿¿0¿1994.v222-o485¿¿¿¿¿PDG_OBJECT
2242¿PDG_OBJECT¿¿0¿1999.this-o486¿¿¿¿¿PDG_OBJECT
2243¿PDG_OBJECT¿¿0¿1999.err-o487¿¿¿¿¿PDG_OBJECT
2244¿PDG_OBJECT¿¿0¿1999.stdout-o488¿¿¿¿¿PDG_OBJECT
2245¿PDG_OBJECT¿¿0¿1994.v225-o489¿¿¿¿¿PDG_OBJECT
2246¿PDG_CALL¿¿1994¿1994.CALL->exec-o490¿¿¿¿¿PDG_CALL
2247¿PDG_OBJECT¿¿0¿1994.v226-o491¿¿¿¿¿PDG_OBJECT
2248¿TAINT_SINK¿¿0¿exec¿¿¿¿¿TAINT_SINK
2249¿PDG_OBJECT¿¿0¿1996.v212-o492¿¿¿¿¿PDG_OBJECT
2250¿PDG_CALL¿¿1996¿1996.CALL->Error-o493¿¿¿¿¿PDG_CALL
2251¿PDG_OBJECT¿¿0¿1996.v214-o494¿¿¿¿¿PDG_OBJECT
2252¿PDG_CALL¿¿1996¿1996.CALL->done-o495¿¿¿¿¿PDG_CALL
2253¿PDG_OBJECT¿¿0¿1996.v216-o496¿¿¿¿¿PDG_OBJECT
2254¿PDG_RETURN¿¿0¿1996.RET_OBJ-o497¿¿¿¿¿PDG_RETURN
2255¿PDG_CALL¿¿1996¿1996.CALL->processBranches-o498¿¿¿¿¿PDG_CALL
2256¿PDG_OBJECT¿¿0¿1996.v217-o499¿¿¿¿¿PDG_OBJECT
2257¿PDG_CALL¿¿1999¿1999.CALL->done-o500¿¿¿¿¿PDG_CALL
2258¿PDG_OBJECT¿¿0¿1999.v223-o501¿¿¿¿¿PDG_OBJECT
2259¿PDG_RETURN¿¿0¿1999.RET_OBJ-o502¿¿¿¿¿PDG_RETURN
2260¿PDG_CALL¿¿1999¿1999.CALL->processBranches-o503¿¿¿¿¿PDG_CALL
2261¿PDG_OBJECT¿¿0¿1999.v224-o504¿¿¿¿¿PDG_OBJECT
