Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
2329¿Program¿¿-1¿¿¿¿{"start":{"line":10,"column":0},"end":{"line":300,"column":3},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Program
3574¿BinaryExpression¿+¿4147¿¿¿¿{"start":{"line":226,"column":37},"end":{"line":227,"column":42},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿BinaryExpression
3575¿Identifier¿¿4147¿v385¿¿¿¿¿Identifier
3576¿Literal¿string¿4147¿¿'''¿¿{"start":{"line":227,"column":39},"end":{"line":227,"column":42},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Literal
3577¿VariableDeclarator¿¿4147¿v387¿¿¿{"start":{"line":226,"column":37},"end":{"line":227,"column":53},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿VariableDeclarator
3578¿BinaryExpression¿+¿4147¿¿¿¿{"start":{"line":226,"column":37},"end":{"line":227,"column":53},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿BinaryExpression
3579¿Identifier¿¿4147¿v386¿¿¿¿¿Identifier
3580¿Identifier¿¿4147¿msgHTTP200¿¿¿{"start":{"line":227,"column":43},"end":{"line":227,"column":53},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
3581¿VariableDeclarator¿¿4147¿v388¿¿¿{"start":{"line":226,"column":25},"end":{"line":227,"column":54},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿VariableDeclarator
3582¿CallExpression¿¿4147¿¿¿¿{"start":{"line":226,"column":25},"end":{"line":227,"column":54},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿CallExpression
3583¿MemberExpression¿¿4147¿¿¿¿{"start":{"line":226,"column":25},"end":{"line":226,"column":36},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿MemberExpression
3584¿Identifier¿¿4147¿console¿¿¿{"start":{"line":226,"column":25},"end":{"line":226,"column":32},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
3585¿Identifier¿¿4147¿log¿¿¿{"start":{"line":226,"column":33},"end":{"line":226,"column":36},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
3586¿Identifier¿¿4147¿v387¿¿¿¿¿Identifier
3587¿VariableDeclarator¿¿4147¿v389¿¿¿{"start":{"line":226,"column":16},"end":{"line":227,"column":54},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿VariableDeclarator
3588¿LogicalExpression¿&&¿4147¿¿¿¿{"start":{"line":226,"column":16},"end":{"line":227,"column":54},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿LogicalExpression
3589¿Identifier¿¿4147¿debug¿¿¿{"start":{"line":226,"column":16},"end":{"line":226,"column":21},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
3590¿Identifier¿¿4147¿v388¿¿¿¿¿Identifier
3591¿ExpressionStatement¿¿4147¿¿¿¿{"start":{"line":226,"column":16},"end":{"line":227,"column":55},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿ExpressionStatement
3592¿Identifier¿¿4147¿v389¿¿¿¿¿Identifier
3593¿VariableDeclarator¿¿4147¿v390¿¿¿{"start":{"line":228,"column":16},"end":{"line":228,"column":56},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿VariableDeclarator
3594¿MemberExpression¿computed¿4147¿¿¿¿{"start":{"line":228,"column":39},"end":{"line":228,"column":56},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿MemberExpression
3595¿Identifier¿¿4147¿contentTypes¿¿¿{"start":{"line":228,"column":39},"end":{"line":228,"column":51},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
3596¿Literal¿string¿4147¿¿'*'¿¿{"start":{"line":228,"column":52},"end":{"line":228,"column":55},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Literal
3597¿ExpressionStatement¿¿4147¿¿¿¿{"start":{"line":228,"column":16},"end":{"line":228,"column":57},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿ExpressionStatement
3598¿AssignmentExpression¿=¿4147¿¿¿¿{"start":{"line":228,"column":16},"end":{"line":228,"column":56},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿AssignmentExpression
3599¿MemberExpression¿computed¿4147¿¿¿¿{"start":{"line":228,"column":16},"end":{"line":228,"column":36},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿MemberExpression
3600¿Identifier¿¿4147¿head¿¿¿{"start":{"line":228,"column":16},"end":{"line":228,"column":20},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
3601¿Literal¿string¿4147¿¿'Content-Type'¿¿{"start":{"line":228,"column":21},"end":{"line":228,"column":35},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Literal
3602¿Identifier¿¿4147¿v390¿¿¿¿¿Identifier
3603¿BlockStatement¿¿4147¿¿¿¿{"start":{"line":225,"column":55},"end":{"line":229,"column":13},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿BlockStatement
3604¿VariableDeclarator¿¿4147¿v391¿¿¿{"start":{"line":230,"column":37},"end":{"line":231,"column":29},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿VariableDeclarator
3605¿BinaryExpression¿+¿4147¿¿¿¿{"start":{"line":230,"column":37},"end":{"line":231,"column":29},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿BinaryExpression
3606¿Literal¿string¿4147¿¿'Cannot detect file mime-type ''¿¿{"start":{"line":230,"column":37},"end":{"line":230,"column":69},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Literal
3607¿Identifier¿¿4147¿fullPath¿¿¿{"start":{"line":231,"column":21},"end":{"line":231,"column":29},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
3608¿VariableDeclarator¿¿4147¿v392¿¿¿{"start":{"line":230,"column":37},"end":{"line":231,"column":33},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿VariableDeclarator
3609¿BinaryExpression¿+¿4147¿¿¿¿{"start":{"line":230,"column":37},"end":{"line":231,"column":33},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿BinaryExpression
3610¿Identifier¿¿4147¿v391¿¿¿¿¿Identifier
3611¿Literal¿string¿4147¿¿'''¿¿{"start":{"line":231,"column":30},"end":{"line":231,"column":33},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Literal
3612¿VariableDeclarator¿¿4147¿v393¿¿¿{"start":{"line":230,"column":37},"end":{"line":231,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿VariableDeclarator
3613¿BinaryExpression¿+¿4147¿¿¿¿{"start":{"line":230,"column":37},"end":{"line":231,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿BinaryExpression
3614¿Identifier¿¿4147¿v392¿¿¿¿¿Identifier
3615¿Identifier¿¿4147¿msgHTTP200¿¿¿{"start":{"line":231,"column":34},"end":{"line":231,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
3616¿VariableDeclarator¿¿4147¿v394¿¿¿{"start":{"line":230,"column":25},"end":{"line":231,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿VariableDeclarator
3617¿CallExpression¿¿4147¿¿¿¿{"start":{"line":230,"column":25},"end":{"line":231,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿CallExpression
3618¿MemberExpression¿¿4147¿¿¿¿{"start":{"line":230,"column":25},"end":{"line":230,"column":36},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿MemberExpression
3619¿Identifier¿¿4147¿console¿¿¿{"start":{"line":230,"column":25},"end":{"line":230,"column":32},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
3620¿Identifier¿¿4147¿log¿¿¿{"start":{"line":230,"column":33},"end":{"line":230,"column":36},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
3621¿Identifier¿¿4147¿v393¿¿¿¿¿Identifier
3622¿VariableDeclarator¿¿4147¿v395¿¿¿{"start":{"line":230,"column":16},"end":{"line":231,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿VariableDeclarator
3623¿LogicalExpression¿&&¿4147¿¿¿¿{"start":{"line":230,"column":16},"end":{"line":231,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿LogicalExpression
3624¿Identifier¿¿4147¿debug¿¿¿{"start":{"line":230,"column":16},"end":{"line":230,"column":21},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
3625¿Identifier¿¿4147¿v394¿¿¿¿¿Identifier
3626¿ExpressionStatement¿¿4147¿¿¿¿{"start":{"line":230,"column":16},"end":{"line":231,"column":46},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿ExpressionStatement
3627¿Identifier¿¿4147¿v395¿¿¿¿¿Identifier
3628¿BlockStatement¿¿4147¿¿¿¿{"start":{"line":229,"column":19},"end":{"line":232,"column":13},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿BlockStatement
3629¿BlockStatement¿¿4147¿¿¿¿{"start":{"line":224,"column":41},"end":{"line":233,"column":9},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿BlockStatement
3630¿VariableDeclarator¿¿4147¿v396¿¿¿{"start":{"line":235,"column":8},"end":{"line":235,"column":32},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿VariableDeclarator
3631¿CallExpression¿¿4147¿¿¿¿{"start":{"line":235,"column":8},"end":{"line":235,"column":32},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿CallExpression
3632¿MemberExpression¿¿4147¿¿¿¿{"start":{"line":235,"column":8},"end":{"line":235,"column":21},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿MemberExpression
3633¿Identifier¿¿4147¿res¿¿¿{"start":{"line":235,"column":8},"end":{"line":235,"column":11},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
3634¿Identifier¿¿4147¿writeHead¿¿¿{"start":{"line":235,"column":12},"end":{"line":235,"column":21},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
3635¿Literal¿number¿4147¿¿200¿¿{"start":{"line":235,"column":22},"end":{"line":235,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Literal
3636¿Identifier¿¿4147¿head¿¿¿{"start":{"line":235,"column":27},"end":{"line":235,"column":31},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
3637¿ExpressionStatement¿¿4147¿¿¿¿{"start":{"line":235,"column":8},"end":{"line":235,"column":33},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿ExpressionStatement
3638¿Identifier¿¿4147¿v396¿¿¿¿¿Identifier
3639¿VariableDeclarator¿¿4147¿v397¿¿¿{"start":{"line":237,"column":29},"end":{"line":237,"column":54},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿VariableDeclarator
3640¿BinaryExpression¿+¿4147¿¿¿¿{"start":{"line":237,"column":29},"end":{"line":237,"column":54},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿BinaryExpression
3641¿Literal¿string¿4147¿¿'Reading file ''¿¿{"start":{"line":237,"column":29},"end":{"line":237,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Literal
3642¿Identifier¿¿4147¿fullPath¿¿¿{"start":{"line":237,"column":46},"end":{"line":237,"column":54},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
3643¿VariableDeclarator¿¿4147¿v398¿¿¿{"start":{"line":237,"column":29},"end":{"line":237,"column":62},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿VariableDeclarator
3644¿BinaryExpression¿+¿4147¿¿¿¿{"start":{"line":237,"column":29},"end":{"line":237,"column":62},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿BinaryExpression
3645¿Identifier¿¿4147¿v397¿¿¿¿¿Identifier
3646¿Literal¿string¿4147¿¿'' ...'¿¿{"start":{"line":237,"column":55},"end":{"line":237,"column":62},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Literal
3647¿VariableDeclarator¿¿4147¿v399¿¿¿{"start":{"line":237,"column":17},"end":{"line":237,"column":63},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿VariableDeclarator
3648¿CallExpression¿¿4147¿¿¿¿{"start":{"line":237,"column":17},"end":{"line":237,"column":63},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿CallExpression
3649¿MemberExpression¿¿4147¿¿¿¿{"start":{"line":237,"column":17},"end":{"line":237,"column":28},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿MemberExpression
3650¿Identifier¿¿4147¿console¿¿¿{"start":{"line":237,"column":17},"end":{"line":237,"column":24},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
3651¿Identifier¿¿4147¿log¿¿¿{"start":{"line":237,"column":25},"end":{"line":237,"column":28},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
3652¿Identifier¿¿4147¿v398¿¿¿¿¿Identifier
3653¿VariableDeclarator¿¿4147¿v400¿¿¿{"start":{"line":237,"column":8},"end":{"line":237,"column":63},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿VariableDeclarator
3654¿LogicalExpression¿&&¿4147¿¿¿¿{"start":{"line":237,"column":8},"end":{"line":237,"column":63},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿LogicalExpression
3655¿Identifier¿¿4147¿debug¿¿¿{"start":{"line":237,"column":8},"end":{"line":237,"column":13},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
3656¿Identifier¿¿4147¿v399¿¿¿¿¿Identifier
3657¿ExpressionStatement¿¿4147¿¿¿¿{"start":{"line":237,"column":8},"end":{"line":237,"column":64},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿ExpressionStatement
3658¿Identifier¿¿4147¿v400¿¿¿¿¿Identifier
3659¿VariableDeclarator¿¿4147¿v402¿¿¿{"start":{"line":238,"column":26},"end":{"line":240,"column":9},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿VariableDeclarator
3660¿FunctionExpression¿¿4147¿anon¿¿¿{"start":{"line":238,"column":26},"end":{"line":240,"column":9},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿FunctionExpression
3661¿Identifier¿¿0¿chunk¿¿¿{"start":{"line":238,"column":36},"end":{"line":238,"column":41},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
3662¿VariableDeclarator¿¿4155¿v401¿¿¿{"start":{"line":239,"column":12},"end":{"line":239,"column":38},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿VariableDeclarator
3663¿CallExpression¿¿4155¿¿¿¿{"start":{"line":239,"column":12},"end":{"line":239,"column":38},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿CallExpression
3664¿MemberExpression¿¿4155¿¿¿¿{"start":{"line":239,"column":12},"end":{"line":239,"column":21},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿MemberExpression
3665¿Identifier¿¿4155¿res¿¿¿{"start":{"line":239,"column":12},"end":{"line":239,"column":15},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
3666¿Identifier¿¿4155¿write¿¿¿{"start":{"line":239,"column":16},"end":{"line":239,"column":21},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
3667¿Identifier¿¿4155¿chunk¿¿¿{"start":{"line":239,"column":22},"end":{"line":239,"column":27},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Identifier
3668¿Literal¿string¿4155¿¿'binary'¿¿{"start":{"line":239,"column":29},"end":{"line":239,"column":37},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿Literal
3669¿ExpressionStatement¿¿4155¿¿¿¿{"start":{"line":239,"column":12},"end":{"line":239,"column":39},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿ExpressionStatement
3670¿Identifier¿¿4155¿v401¿¿¿¿¿Identifier
3671¿BlockStatement¿¿4155¿¿¿¿{"start":{"line":238,"column":43},"end":{"line":240,"column":9},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿BlockStatement
3672¿VariableDeclarator¿¿4147¿v403¿¿¿{"start":{"line":238,"column":8},"end":{"line":240,"column":10},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿VariableDeclarator
3673¿CallExpression¿¿4147¿¿¿¿{"start":{"line":238,"column":8},"end":{"line":240,"column":10},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿CallExpression
3674¿MemberExpression¿¿4147¿¿¿¿{"start":{"line":238,"column":8},"end":{"line":238,"column":17},"fname":"/datasets/secbench-dataset/CWE-22/http-file-server_0.2.6/src/http-file-server.js"}¿¿MemberExpression
