Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
4326¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":379,"column":30},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Program
6459¿Literal¿string¿7696¿¿'-'¿¿{"start":{"line":249,"column":22},"end":{"line":249,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Literal
6460¿VariableDeclarator¿¿7696¿v692¿¿¿{"start":{"line":249,"column":34},"end":{"line":249,"column":41},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
6461¿BinaryExpression¿+¿7696¿¿¿¿{"start":{"line":249,"column":34},"end":{"line":249,"column":41},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿BinaryExpression
6462¿Identifier¿¿7696¿idx¿¿¿{"start":{"line":249,"column":34},"end":{"line":249,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
6463¿Literal¿number¿7696¿¿1¿¿{"start":{"line":249,"column":40},"end":{"line":249,"column":41},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Literal
6464¿VariableDeclarator¿¿7696¿v693¿¿¿{"start":{"line":249,"column":29},"end":{"line":249,"column":42},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
6465¿MemberExpression¿computed¿7696¿¿¿¿{"start":{"line":249,"column":29},"end":{"line":249,"column":42},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
6466¿Identifier¿¿7696¿line¿¿¿{"start":{"line":249,"column":29},"end":{"line":249,"column":33},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
6467¿Identifier¿¿7696¿v692¿¿¿¿¿Identifier
6468¿VariableDeclarator¿¿7696¿v694¿¿¿{"start":{"line":249,"column":29},"end":{"line":249,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
6469¿BinaryExpression¿===¿7696¿¿¿¿{"start":{"line":249,"column":29},"end":{"line":249,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿BinaryExpression
6470¿Identifier¿¿7696¿v693¿¿¿¿¿Identifier
6471¿Literal¿string¿7696¿¿'>'¿¿{"start":{"line":249,"column":47},"end":{"line":249,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Literal
6472¿VariableDeclarator¿¿7696¿v695¿¿¿{"start":{"line":249,"column":8},"end":{"line":249,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
6473¿LogicalExpression¿&&¿7696¿¿¿¿{"start":{"line":249,"column":8},"end":{"line":249,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿LogicalExpression
6474¿Identifier¿¿7696¿v691¿¿¿¿¿Identifier
6475¿Identifier¿¿7696¿v694¿¿¿¿¿Identifier
6476¿IfStatement¿¿7696¿¿¿¿{"start":{"line":249,"column":4},"end":{"line":258,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿IfStatement
6477¿Identifier¿¿7696¿v695¿¿¿¿¿Identifier
6478¿VariableDeclarator¿¿7696¿v696¿¿¿{"start":{"line":250,"column":16},"end":{"line":250,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
6479¿MemberExpression¿¿7696¿¿¿¿{"start":{"line":250,"column":16},"end":{"line":250,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
6480¿Identifier¿¿7696¿ctx¿¿¿{"start":{"line":250,"column":16},"end":{"line":250,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
6481¿Identifier¿¿7696¿index¿¿¿{"start":{"line":250,"column":20},"end":{"line":250,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
6482¿VariableDeclarator¿¿7696¿v697¿¿¿{"start":{"line":250,"column":76},"end":{"line":250,"column":83},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
6483¿BinaryExpression¿+¿7696¿¿¿¿{"start":{"line":250,"column":76},"end":{"line":250,"column":83},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿BinaryExpression
6484¿Identifier¿¿7696¿idx¿¿¿{"start":{"line":250,"column":76},"end":{"line":250,"column":79},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
6485¿Literal¿number¿7696¿¿2¿¿{"start":{"line":250,"column":82},"end":{"line":250,"column":83},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Literal
6486¿VariableDeclarator¿¿7696¿v698¿¿¿{"start":{"line":250,"column":64},"end":{"line":250,"column":84},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
6487¿CallExpression¿¿7696¿¿¿¿{"start":{"line":250,"column":64},"end":{"line":250,"column":84},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿CallExpression
6488¿MemberExpression¿¿7696¿¿¿¿{"start":{"line":250,"column":64},"end":{"line":250,"column":75},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
6489¿Identifier¿¿7696¿line¿¿¿{"start":{"line":250,"column":64},"end":{"line":250,"column":68},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
6490¿Identifier¿¿7696¿substr¿¿¿{"start":{"line":250,"column":69},"end":{"line":250,"column":75},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
6491¿Identifier¿¿7696¿v697¿¿¿¿¿Identifier
6492¿VariableDeclarator¿¿7696¿v699¿¿¿{"start":{"line":250,"column":64},"end":{"line":250,"column":91},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
6493¿CallExpression¿¿7696¿¿¿¿{"start":{"line":250,"column":64},"end":{"line":250,"column":91},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿CallExpression
6494¿MemberExpression¿¿7696¿¿¿¿{"start":{"line":250,"column":64},"end":{"line":250,"column":89},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
6495¿Identifier¿¿7696¿v698¿¿¿¿¿Identifier
6496¿Identifier¿¿7696¿trim¿¿¿{"start":{"line":250,"column":85},"end":{"line":250,"column":89},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
6497¿VariableDeclarator¿¿7696¿v700¿¿¿{"start":{"line":250,"column":47},"end":{"line":250,"column":92},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
6498¿CallExpression¿¿7696¿¿¿¿{"start":{"line":250,"column":47},"end":{"line":250,"column":92},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿CallExpression
6499¿MemberExpression¿¿7696¿¿¿¿{"start":{"line":250,"column":47},"end":{"line":250,"column":63},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
6500¿Identifier¿¿7696¿strings¿¿¿{"start":{"line":250,"column":47},"end":{"line":250,"column":54},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
6501¿Identifier¿¿7696¿unescape¿¿¿{"start":{"line":250,"column":55},"end":{"line":250,"column":63},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
6502¿Identifier¿¿7696¿v699¿¿¿¿¿Identifier
6503¿VariableDeclarator¿¿7696¿v701¿¿¿{"start":{"line":250,"column":38},"end":{"line":250,"column":98},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
6504¿CallExpression¿¿7696¿¿¿¿{"start":{"line":250,"column":38},"end":{"line":250,"column":98},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿CallExpression
6505¿Identifier¿¿7696¿parseRef¿¿¿{"start":{"line":250,"column":38},"end":{"line":250,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
6506¿Identifier¿¿7696¿v700¿¿¿¿¿Identifier
6507¿Identifier¿¿7696¿ctx¿¿¿{"start":{"line":250,"column":94},"end":{"line":250,"column":97},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
6508¿VariableDeclarator¿¿7696¿v702¿¿¿{"start":{"line":250,"column":8},"end":{"line":250,"column":99},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
6509¿CallExpression¿¿7696¿¿¿¿{"start":{"line":250,"column":8},"end":{"line":250,"column":99},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿CallExpression
6510¿Identifier¿¿7696¿addProp¿¿¿{"start":{"line":250,"column":8},"end":{"line":250,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
6511¿Identifier¿¿7696¿v696¿¿¿¿¿Identifier
6512¿Identifier¿¿7696¿node¿¿¿{"start":{"line":250,"column":27},"end":{"line":250,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
6513¿Identifier¿¿7696¿key¿¿¿{"start":{"line":250,"column":33},"end":{"line":250,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
6514¿Identifier¿¿7696¿v701¿¿¿¿¿Identifier
6515¿ExpressionStatement¿¿7696¿¿¿¿{"start":{"line":250,"column":8},"end":{"line":250,"column":100},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿ExpressionStatement
6516¿Identifier¿¿7696¿v702¿¿¿¿¿Identifier
6517¿VariableDeclarator¿¿7696¿v703¿¿¿{"start":{"line":251,"column":15},"end":{"line":251,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
6518¿UpdateExpression¿¿7696¿¿¿¿{"start":{"line":251,"column":15},"end":{"line":251,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿UpdateExpression
6519¿Identifier¿¿7696¿i¿¿¿{"start":{"line":251,"column":17},"end":{"line":251,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
6520¿ReturnStatement¿¿7696¿¿¿¿{"start":{"line":251,"column":8},"end":{"line":251,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿ReturnStatement
6521¿Identifier¿¿7696¿v703¿¿¿¿¿Identifier
6522¿BlockStatement¿¿7696¿¿¿¿{"start":{"line":249,"column":52},"end":{"line":252,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿BlockStatement
6523¿VariableDeclarator¿¿7696¿v704¿¿¿{"start":{"line":253,"column":13},"end":{"line":253,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
6524¿MemberExpression¿computed¿7696¿¿¿¿{"start":{"line":253,"column":13},"end":{"line":253,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
6525¿Identifier¿¿7696¿line¿¿¿{"start":{"line":253,"column":13},"end":{"line":253,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
6526¿Identifier¿¿7696¿idx¿¿¿{"start":{"line":253,"column":18},"end":{"line":253,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
6527¿VariableDeclarator¿¿7696¿v705¿¿¿{"start":{"line":253,"column":13},"end":{"line":253,"column":30},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
6528¿BinaryExpression¿===¿7696¿¿¿¿{"start":{"line":253,"column":13},"end":{"line":253,"column":30},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿BinaryExpression
6529¿Identifier¿¿7696¿v704¿¿¿¿¿Identifier
6530¿Literal¿string¿7696¿¿'#'¿¿{"start":{"line":253,"column":27},"end":{"line":253,"column":30},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Literal
6531¿IfStatement¿¿7696¿¿¿¿{"start":{"line":253,"column":9},"end":{"line":258,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿IfStatement
6532¿Identifier¿¿7696¿v705¿¿¿¿¿Identifier
6533¿VariableDeclarator¿¿7696¿tstart¿¿¿{"start":{"line":254,"column":14},"end":{"line":254,"column":30},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
6534¿BinaryExpression¿+¿7696¿¿¿¿{"start":{"line":254,"column":23},"end":{"line":254,"column":30},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿BinaryExpression
6535¿Identifier¿¿7696¿idx¿¿¿{"start":{"line":254,"column":23},"end":{"line":254,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
6536¿Literal¿number¿7696¿¿1¿¿{"start":{"line":254,"column":29},"end":{"line":254,"column":30},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Literal
6537¿ExpressionStatement¿¿7696¿¿¿¿{"start":{"line":255,"column":8},"end":{"line":255,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿ExpressionStatement
6538¿AssignmentExpression¿=¿7696¿¿¿¿{"start":{"line":255,"column":8},"end":{"line":255,"column":39},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿AssignmentExpression
6539¿Identifier¿¿7696¿idx¿¿¿{"start":{"line":255,"column":8},"end":{"line":255,"column":11},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
6540¿CallExpression¿¿7696¿¿¿¿{"start":{"line":255,"column":14},"end":{"line":255,"column":39},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿CallExpression
6541¿MemberExpression¿¿7696¿¿¿¿{"start":{"line":255,"column":14},"end":{"line":255,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
6542¿Identifier¿¿7696¿line¿¿¿{"start":{"line":255,"column":14},"end":{"line":255,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
6543¿Identifier¿¿7696¿indexOf¿¿¿{"start":{"line":255,"column":19},"end":{"line":255,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
6544¿Literal¿string¿7696¿¿' '¿¿{"start":{"line":255,"column":27},"end":{"line":255,"column":30},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Literal
6545¿Identifier¿¿7696¿tstart¿¿¿{"start":{"line":255,"column":32},"end":{"line":255,"column":38},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
6546¿VariableDeclarator¿¿7696¿v706¿¿¿{"start":{"line":256,"column":31},"end":{"line":256,"column":58},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
6547¿CallExpression¿¿7696¿¿¿¿{"start":{"line":256,"column":31},"end":{"line":256,"column":58},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿CallExpression
6548¿MemberExpression¿¿7696¿¿¿¿{"start":{"line":256,"column":31},"end":{"line":256,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
6549¿Identifier¿¿7696¿line¿¿¿{"start":{"line":256,"column":31},"end":{"line":256,"column":35},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
6550¿Identifier¿¿7696¿substring¿¿¿{"start":{"line":256,"column":36},"end":{"line":256,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
6551¿Identifier¿¿7696¿tstart¿¿¿{"start":{"line":256,"column":46},"end":{"line":256,"column":52},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
6552¿Identifier¿¿7696¿idx¿¿¿{"start":{"line":256,"column":54},"end":{"line":256,"column":57},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
6553¿ExpressionStatement¿¿7696¿¿¿¿{"start":{"line":256,"column":8},"end":{"line":256,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿ExpressionStatement
6554¿AssignmentExpression¿=¿7696¿¿¿¿{"start":{"line":256,"column":8},"end":{"line":256,"column":59},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿AssignmentExpression
6555¿Identifier¿¿7696¿tag¿¿¿{"start":{"line":256,"column":8},"end":{"line":256,"column":11},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
6556¿CallExpression¿¿7696¿¿¿¿{"start":{"line":256,"column":14},"end":{"line":256,"column":59},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿CallExpression
6557¿MemberExpression¿¿7696¿¿¿¿{"start":{"line":256,"column":14},"end":{"line":256,"column":30},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
6558¿Identifier¿¿7696¿strings¿¿¿{"start":{"line":256,"column":14},"end":{"line":256,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
6559¿Identifier¿¿7696¿unescape¿¿¿{"start":{"line":256,"column":22},"end":{"line":256,"column":30},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
6560¿Identifier¿¿7696¿v706¿¿¿¿¿Identifier
6561¿VariableDeclarator¿¿7696¿v707¿¿¿{"start":{"line":257,"column":8},"end":{"line":257,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
6562¿UpdateExpression¿¿7696¿¿¿¿{"start":{"line":257,"column":8},"end":{"line":257,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿UpdateExpression
6563¿Identifier¿¿7696¿idx¿¿¿{"start":{"line":257,"column":8},"end":{"line":257,"column":11},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
6564¿ExpressionStatement¿¿7696¿¿¿¿{"start":{"line":257,"column":8},"end":{"line":257,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿ExpressionStatement
6565¿Identifier¿¿7696¿v707¿¿¿¿¿Identifier
6566¿BlockStatement¿¿7696¿¿¿¿{"start":{"line":253,"column":32},"end":{"line":258,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿BlockStatement
6567¿BlockStatement¿¿7696¿¿¿¿¿¿BlockStatement
6568¿VariableDeclarator¿¿7696¿v708¿¿¿{"start":{"line":259,"column":8},"end":{"line":259,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
6569¿MemberExpression¿computed¿7696¿¿¿¿{"start":{"line":259,"column":8},"end":{"line":259,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
6570¿Identifier¿¿7696¿line¿¿¿{"start":{"line":259,"column":8},"end":{"line":259,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
6571¿Identifier¿¿7696¿idx¿¿¿{"start":{"line":259,"column":13},"end":{"line":259,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
6572¿VariableDeclarator¿¿7696¿v709¿¿¿{"start":{"line":259,"column":8},"end":{"line":259,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
6573¿BinaryExpression¿===¿7696¿¿¿¿{"start":{"line":259,"column":8},"end":{"line":259,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿BinaryExpression
6574¿Identifier¿¿7696¿v708¿¿¿¿¿Identifier
6575¿Literal¿string¿7696¿¿'>'¿¿{"start":{"line":259,"column":22},"end":{"line":259,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Literal
6576¿VariableDeclarator¿¿7696¿v710¿¿¿{"start":{"line":259,"column":34},"end":{"line":259,"column":41},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
6577¿BinaryExpression¿+¿7696¿¿¿¿{"start":{"line":259,"column":34},"end":{"line":259,"column":41},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿BinaryExpression
6578¿Identifier¿¿7696¿idx¿¿¿{"start":{"line":259,"column":34},"end":{"line":259,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
6579¿Literal¿number¿7696¿¿1¿¿{"start":{"line":259,"column":40},"end":{"line":259,"column":41},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Literal
