Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
15326¿Program¿¿-1¿¿¿¿{"start":{"line":9,"column":0},"end":{"line":1714,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Program
23520¿BinaryExpression¿!==¿27784¿¿¿¿{"start":{"line":1226,"column":24},"end":{"line":1226,"column":52},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿BinaryExpression
23521¿Identifier¿¿27784¿num_files¿¿¿{"start":{"line":1226,"column":24},"end":{"line":1226,"column":33},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
23522¿Identifier¿¿27784¿v3181¿¿¿¿¿Identifier
23523¿IfStatement¿¿27784¿¿¿¿{"start":{"line":1226,"column":20},"end":{"line":1229,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿IfStatement
23524¿Identifier¿¿27784¿v3182¿¿¿¿¿Identifier
23525¿VariableDeclarator¿¿27784¿err_msg¿¿¿{"start":{"line":1227,"column":30},"end":{"line":1227,"column":106},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
23526¿Literal¿string¿27784¿¿'The number of results did not match the number of files to scan!'¿¿{"start":{"line":1227,"column":40},"end":{"line":1227,"column":106},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Literal
23527¿VariableDeclarator¿¿27784¿v3183¿¿¿{"start":{"line":1228,"column":48},"end":{"line":1228,"column":74},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
23528¿NewExpression¿¿27784¿¿¿¿{"start":{"line":1228,"column":48},"end":{"line":1228,"column":74},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿NewExpression
23529¿Identifier¿¿27784¿NodeClamError¿¿¿{"start":{"line":1228,"column":52},"end":{"line":1228,"column":65},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
23530¿Identifier¿¿27784¿err_msg¿¿¿{"start":{"line":1228,"column":66},"end":{"line":1228,"column":73},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
23531¿VariableDeclarator¿¿27784¿v3184¿¿¿{"start":{"line":1228,"column":99},"end":{"line":1228,"column":101},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
23532¿ObjectExpression¿¿27784¿¿¿¿{"start":{"line":1228,"column":99},"end":{"line":1228,"column":101},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿ObjectExpression
23533¿VariableDeclarator¿¿27784¿v3185¿¿¿{"start":{"line":1228,"column":103},"end":{"line":1228,"column":105},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
23534¿ArrayExpression¿¿27784¿¿¿¿{"start":{"line":1228,"column":103},"end":{"line":1228,"column":105},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿ArrayExpression
23535¿VariableDeclarator¿¿27784¿v3186¿¿¿{"start":{"line":1228,"column":41},"end":{"line":1228,"column":106},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
23536¿CallExpression¿¿27784¿¿¿¿{"start":{"line":1228,"column":41},"end":{"line":1228,"column":106},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿CallExpression
23537¿Identifier¿¿27784¿end_cb¿¿¿{"start":{"line":1228,"column":41},"end":{"line":1228,"column":47},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
23538¿Identifier¿¿27784¿v3183¿¿¿¿¿Identifier
23539¿Identifier¿¿27784¿good_files¿¿¿{"start":{"line":1228,"column":76},"end":{"line":1228,"column":86},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
23540¿Identifier¿¿27784¿bad_files¿¿¿{"start":{"line":1228,"column":88},"end":{"line":1228,"column":97},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
23541¿Identifier¿¿27784¿v3184¿¿¿¿¿Identifier
23542¿Identifier¿¿27784¿v3185¿¿¿¿¿Identifier
23543¿VariableDeclarator¿¿27784¿v3187¿¿¿{"start":{"line":1228,"column":134},"end":{"line":1228,"column":157},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
23544¿ObjectExpression¿¿27784¿¿¿¿{"start":{"line":1228,"column":134},"end":{"line":1228,"column":157},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿ObjectExpression
23545¿Property¿¿27784¿¿¿¿{"start":{"line":1228,"column":135},"end":{"line":1228,"column":145},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Property
23546¿Identifier¿¿27784¿good_files¿¿¿{"start":{"line":1228,"column":135},"end":{"line":1228,"column":145},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
23547¿Identifier¿¿27784¿good_files¿¿¿{"start":{"line":1228,"column":135},"end":{"line":1228,"column":145},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
23548¿Property¿¿27784¿¿¿¿{"start":{"line":1228,"column":147},"end":{"line":1228,"column":156},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Property
23549¿Identifier¿¿27784¿bad_files¿¿¿{"start":{"line":1228,"column":147},"end":{"line":1228,"column":156},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
23550¿Identifier¿¿27784¿bad_files¿¿¿{"start":{"line":1228,"column":147},"end":{"line":1228,"column":156},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
23551¿VariableDeclarator¿¿27784¿v3188¿¿¿{"start":{"line":1228,"column":116},"end":{"line":1228,"column":167},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
23552¿NewExpression¿¿27784¿¿¿¿{"start":{"line":1228,"column":116},"end":{"line":1228,"column":167},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿NewExpression
23553¿Identifier¿¿27784¿NodeClamError¿¿¿{"start":{"line":1228,"column":120},"end":{"line":1228,"column":133},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
23554¿Identifier¿¿27784¿v3187¿¿¿¿¿Identifier
23555¿Identifier¿¿27784¿err_msg¿¿¿{"start":{"line":1228,"column":159},"end":{"line":1228,"column":166},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
23556¿VariableDeclarator¿¿27784¿v3189¿¿¿{"start":{"line":1228,"column":109},"end":{"line":1228,"column":168},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
23557¿CallExpression¿¿27784¿¿¿¿{"start":{"line":1228,"column":109},"end":{"line":1228,"column":168},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿CallExpression
23558¿Identifier¿¿27784¿reject¿¿¿{"start":{"line":1228,"column":109},"end":{"line":1228,"column":115},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
23559¿Identifier¿¿27784¿v3188¿¿¿¿¿Identifier
23560¿VariableDeclarator¿¿27784¿v3190¿¿¿{"start":{"line":1228,"column":32},"end":{"line":1228,"column":168},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
23561¿IfStatement¿¿27784¿¿¿¿{"start":{"line":1228,"column":32},"end":{"line":1228,"column":168},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿IfStatement
23562¿Identifier¿¿27784¿has_cb¿¿¿{"start":{"line":1228,"column":32},"end":{"line":1228,"column":38},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
23563¿ExpressionStatement¿¿27784¿¿¿¿{"start":{"line":1228,"column":32},"end":{"line":1228,"column":168},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿ExpressionStatement
23564¿AssignmentExpression¿=¿27784¿¿¿¿{"start":{"line":1228,"column":32},"end":{"line":1228,"column":168},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿AssignmentExpression
23565¿Identifier¿¿27784¿v3190¿¿¿¿¿Identifier
23566¿Identifier¿¿27784¿v3186¿¿¿¿¿Identifier
23567¿BlockStatement¿¿27784¿¿¿¿¿¿BlockStatement
23568¿ExpressionStatement¿¿27784¿¿¿¿{"start":{"line":1228,"column":32},"end":{"line":1228,"column":168},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿ExpressionStatement
23569¿AssignmentExpression¿=¿27784¿¿¿¿{"start":{"line":1228,"column":32},"end":{"line":1228,"column":168},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿AssignmentExpression
23570¿Identifier¿¿27784¿v3190¿¿¿¿¿Identifier
23571¿Identifier¿¿27784¿v3189¿¿¿¿¿Identifier
23572¿BlockStatement¿¿27784¿¿¿¿¿¿BlockStatement
23573¿ReturnStatement¿¿27784¿¿¿¿{"start":{"line":1228,"column":24},"end":{"line":1228,"column":170},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿ReturnStatement
23574¿Identifier¿¿27784¿v3190¿¿¿¿¿Identifier
23575¿BlockStatement¿¿27784¿¿¿¿{"start":{"line":1226,"column":54},"end":{"line":1229,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿BlockStatement
23576¿VariableDeclarator¿¿27784¿v3191¿¿¿{"start":{"line":1232,"column":43},"end":{"line":1232,"column":61},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
23577¿NewExpression¿¿27784¿¿¿¿{"start":{"line":1232,"column":43},"end":{"line":1232,"column":61},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿NewExpression
23578¿Identifier¿¿27784¿Set¿¿¿{"start":{"line":1232,"column":47},"end":{"line":1232,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
23579¿Identifier¿¿27784¿bad_files¿¿¿{"start":{"line":1232,"column":51},"end":{"line":1232,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
23580¿ExpressionStatement¿¿27784¿¿¿¿{"start":{"line":1232,"column":20},"end":{"line":1232,"column":63},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿ExpressionStatement
23581¿AssignmentExpression¿=¿27784¿¿¿¿{"start":{"line":1232,"column":20},"end":{"line":1232,"column":62},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿AssignmentExpression
23582¿Identifier¿¿27784¿bad_files¿¿¿{"start":{"line":1232,"column":20},"end":{"line":1232,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
23583¿CallExpression¿¿27784¿¿¿¿{"start":{"line":1232,"column":32},"end":{"line":1232,"column":62},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿CallExpression
23584¿MemberExpression¿¿27784¿¿¿¿{"start":{"line":1232,"column":32},"end":{"line":1232,"column":42},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
23585¿Identifier¿¿27784¿Array¿¿¿{"start":{"line":1232,"column":32},"end":{"line":1232,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
23586¿Identifier¿¿27784¿from¿¿¿{"start":{"line":1232,"column":38},"end":{"line":1232,"column":42},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
23587¿Identifier¿¿27784¿v3191¿¿¿¿¿Identifier
23588¿VariableDeclarator¿¿27784¿v3192¿¿¿{"start":{"line":1233,"column":44},"end":{"line":1233,"column":63},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
23589¿NewExpression¿¿27784¿¿¿¿{"start":{"line":1233,"column":44},"end":{"line":1233,"column":63},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿NewExpression
23590¿Identifier¿¿27784¿Set¿¿¿{"start":{"line":1233,"column":48},"end":{"line":1233,"column":51},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
23591¿Identifier¿¿27784¿good_files¿¿¿{"start":{"line":1233,"column":52},"end":{"line":1233,"column":62},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
23592¿ExpressionStatement¿¿27784¿¿¿¿{"start":{"line":1233,"column":20},"end":{"line":1233,"column":65},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿ExpressionStatement
23593¿AssignmentExpression¿=¿27784¿¿¿¿{"start":{"line":1233,"column":20},"end":{"line":1233,"column":64},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿AssignmentExpression
23594¿Identifier¿¿27784¿good_files¿¿¿{"start":{"line":1233,"column":20},"end":{"line":1233,"column":30},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
23595¿CallExpression¿¿27784¿¿¿¿{"start":{"line":1233,"column":33},"end":{"line":1233,"column":64},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿CallExpression
23596¿MemberExpression¿¿27784¿¿¿¿{"start":{"line":1233,"column":33},"end":{"line":1233,"column":43},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
23597¿Identifier¿¿27784¿Array¿¿¿{"start":{"line":1233,"column":33},"end":{"line":1233,"column":38},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
23598¿Identifier¿¿27784¿from¿¿¿{"start":{"line":1233,"column":39},"end":{"line":1233,"column":43},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
23599¿Identifier¿¿27784¿v3192¿¿¿¿¿Identifier
23600¿VariableDeclarator¿¿27784¿v3193¿¿¿{"start":{"line":1235,"column":24},"end":{"line":1235,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
23601¿MemberExpression¿¿27784¿¿¿¿{"start":{"line":1235,"column":24},"end":{"line":1235,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
23602¿Identifier¿¿27784¿self¿¿¿{"start":{"line":1235,"column":24},"end":{"line":1235,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
23603¿Identifier¿¿27784¿settings¿¿¿{"start":{"line":1235,"column":29},"end":{"line":1235,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
23604¿VariableDeclarator¿¿27784¿v3194¿¿¿{"start":{"line":1235,"column":24},"end":{"line":1235,"column":48},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
23605¿MemberExpression¿¿27784¿¿¿¿{"start":{"line":1235,"column":24},"end":{"line":1235,"column":48},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
23606¿Identifier¿¿27784¿v3193¿¿¿¿¿Identifier
23607¿Identifier¿¿27784¿debug_mode¿¿¿{"start":{"line":1235,"column":38},"end":{"line":1235,"column":48},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
23608¿IfStatement¿¿27784¿¿¿¿{"start":{"line":1235,"column":20},"end":{"line":1239,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿IfStatement
23609¿Identifier¿¿27784¿v3194¿¿¿¿¿Identifier
23610¿VariableDeclarator¿¿27784¿v3195¿¿¿{"start":{"line":1236,"column":39},"end":{"line":1236,"column":55},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
23611¿MemberExpression¿¿27784¿¿¿¿{"start":{"line":1236,"column":39},"end":{"line":1236,"column":55},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
23612¿Identifier¿¿27784¿self¿¿¿{"start":{"line":1236,"column":39},"end":{"line":1236,"column":43},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
23613¿Identifier¿¿27784¿debug_label¿¿¿{"start":{"line":1236,"column":44},"end":{"line":1236,"column":55},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
23614¿VariableDeclarator¿¿27784¿v3196¿¿¿{"start":{"line":1236,"column":36},"end":{"line":1236,"column":73},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
23615¿TemplateLiteral¿¿27784¿¿¿¿{"start":{"line":1236,"column":36},"end":{"line":1236,"column":73},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿TemplateLiteral
23616¿Identifier¿¿27784¿v3195¿¿¿¿¿Identifier
23617¿VariableDeclarator¿¿27784¿v3197¿¿¿{"start":{"line":1236,"column":24},"end":{"line":1236,"column":74},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
23618¿CallExpression¿¿27784¿¿¿¿{"start":{"line":1236,"column":24},"end":{"line":1236,"column":74},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿CallExpression
23619¿MemberExpression¿¿27784¿¿¿¿{"start":{"line":1236,"column":24},"end":{"line":1236,"column":35},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
23620¿Identifier¿¿27784¿console¿¿¿{"start":{"line":1236,"column":24},"end":{"line":1236,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
23621¿Identifier¿¿27784¿log¿¿¿{"start":{"line":1236,"column":32},"end":{"line":1236,"column":35},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
23622¿Identifier¿¿27784¿v3196¿¿¿¿¿Identifier
23623¿ExpressionStatement¿¿27784¿¿¿¿{"start":{"line":1236,"column":24},"end":{"line":1236,"column":75},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿ExpressionStatement
23624¿Identifier¿¿27784¿v3197¿¿¿¿¿Identifier
23625¿VariableDeclarator¿¿27784¿v3198¿¿¿{"start":{"line":1237,"column":39},"end":{"line":1237,"column":55},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
23626¿MemberExpression¿¿27784¿¿¿¿{"start":{"line":1237,"column":39},"end":{"line":1237,"column":55},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
23627¿Identifier¿¿27784¿self¿¿¿{"start":{"line":1237,"column":39},"end":{"line":1237,"column":43},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
23628¿Identifier¿¿27784¿debug_label¿¿¿{"start":{"line":1237,"column":44},"end":{"line":1237,"column":55},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
23629¿VariableDeclarator¿¿27784¿v3199¿¿¿{"start":{"line":1237,"column":36},"end":{"line":1237,"column":74},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
23630¿TemplateLiteral¿¿27784¿¿¿¿{"start":{"line":1237,"column":36},"end":{"line":1237,"column":74},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿TemplateLiteral
23631¿Identifier¿¿27784¿v3198¿¿¿¿¿Identifier
23632¿VariableDeclarator¿¿27784¿v3200¿¿¿{"start":{"line":1237,"column":76},"end":{"line":1237,"column":92},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
23633¿MemberExpression¿¿27784¿¿¿¿{"start":{"line":1237,"column":76},"end":{"line":1237,"column":92},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
23634¿Identifier¿¿27784¿bad_files¿¿¿{"start":{"line":1237,"column":76},"end":{"line":1237,"column":85},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
23635¿Identifier¿¿27784¿length¿¿¿{"start":{"line":1237,"column":86},"end":{"line":1237,"column":92},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
