Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
3297¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":642,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Program
4849¿VariableDeclarator¿¿5743¿v480¿¿¿{"start":{"line":454,"column":32},"end":{"line":454,"column":52},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
4850¿BinaryExpression¿+¿5743¿¿¿¿{"start":{"line":454,"column":32},"end":{"line":454,"column":52},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿BinaryExpression
4851¿Identifier¿¿5743¿v479¿¿¿¿¿Identifier
4852¿Literal¿string¿5743¿¿'''¿¿{"start":{"line":454,"column":49},"end":{"line":454,"column":52},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
4853¿VariableDeclarator¿¿5743¿v481¿¿¿{"start":{"line":454,"column":8},"end":{"line":454,"column":53},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
4854¿CallExpression¿¿5743¿¿¿¿{"start":{"line":454,"column":8},"end":{"line":454,"column":53},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿CallExpression
4855¿MemberExpression¿¿5743¿¿¿¿{"start":{"line":454,"column":8},"end":{"line":454,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿MemberExpression
4856¿Identifier¿¿5743¿args¿¿¿{"start":{"line":454,"column":8},"end":{"line":454,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
4857¿Identifier¿¿5743¿push¿¿¿{"start":{"line":454,"column":13},"end":{"line":454,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
4858¿Literal¿string¿5743¿¿'--username'¿¿{"start":{"line":454,"column":18},"end":{"line":454,"column":30},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
4859¿Identifier¿¿5743¿v480¿¿¿¿¿Identifier
4860¿ExpressionStatement¿¿5743¿¿¿¿{"start":{"line":454,"column":8},"end":{"line":454,"column":54},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ExpressionStatement
4861¿Identifier¿¿5743¿v481¿¿¿¿¿Identifier
4862¿BlockStatement¿¿5743¿¿¿¿{"start":{"line":453,"column":18},"end":{"line":455,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿BlockStatement
4863¿IfStatement¿¿5743¿¿¿¿{"start":{"line":457,"column":4},"end":{"line":459,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿IfStatement
4864¿Identifier¿¿5743¿password¿¿¿{"start":{"line":457,"column":8},"end":{"line":457,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
4865¿VariableDeclarator¿¿5743¿v482¿¿¿{"start":{"line":458,"column":32},"end":{"line":458,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
4866¿BinaryExpression¿+¿5743¿¿¿¿{"start":{"line":458,"column":32},"end":{"line":458,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿BinaryExpression
4867¿Literal¿string¿5743¿¿'''¿¿{"start":{"line":458,"column":32},"end":{"line":458,"column":35},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
4868¿Identifier¿¿5743¿password¿¿¿{"start":{"line":458,"column":38},"end":{"line":458,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
4869¿VariableDeclarator¿¿5743¿v483¿¿¿{"start":{"line":458,"column":32},"end":{"line":458,"column":52},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
4870¿BinaryExpression¿+¿5743¿¿¿¿{"start":{"line":458,"column":32},"end":{"line":458,"column":52},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿BinaryExpression
4871¿Identifier¿¿5743¿v482¿¿¿¿¿Identifier
4872¿Literal¿string¿5743¿¿'''¿¿{"start":{"line":458,"column":49},"end":{"line":458,"column":52},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
4873¿VariableDeclarator¿¿5743¿v484¿¿¿{"start":{"line":458,"column":8},"end":{"line":458,"column":53},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
4874¿CallExpression¿¿5743¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":458,"column":53},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿CallExpression
4875¿MemberExpression¿¿5743¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":458,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿MemberExpression
4876¿Identifier¿¿5743¿args¿¿¿{"start":{"line":458,"column":8},"end":{"line":458,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
4877¿Identifier¿¿5743¿push¿¿¿{"start":{"line":458,"column":13},"end":{"line":458,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
4878¿Literal¿string¿5743¿¿'--password'¿¿{"start":{"line":458,"column":18},"end":{"line":458,"column":30},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
4879¿Identifier¿¿5743¿v483¿¿¿¿¿Identifier
4880¿ExpressionStatement¿¿5743¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":458,"column":54},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ExpressionStatement
4881¿Identifier¿¿5743¿v484¿¿¿¿¿Identifier
4882¿BlockStatement¿¿5743¿¿¿¿{"start":{"line":457,"column":18},"end":{"line":459,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿BlockStatement
4883¿IfStatement¿¿5743¿¿¿¿{"start":{"line":461,"column":4},"end":{"line":463,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿IfStatement
4884¿Identifier¿¿5743¿recursive¿¿¿{"start":{"line":461,"column":8},"end":{"line":461,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
4885¿VariableDeclarator¿¿5743¿v485¿¿¿{"start":{"line":462,"column":8},"end":{"line":462,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
4886¿CallExpression¿¿5743¿¿¿¿{"start":{"line":462,"column":8},"end":{"line":462,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿CallExpression
4887¿MemberExpression¿¿5743¿¿¿¿{"start":{"line":462,"column":8},"end":{"line":462,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿MemberExpression
4888¿Identifier¿¿5743¿args¿¿¿{"start":{"line":462,"column":8},"end":{"line":462,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
4889¿Identifier¿¿5743¿push¿¿¿{"start":{"line":462,"column":13},"end":{"line":462,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
4890¿Literal¿string¿5743¿¿'--recursive'¿¿{"start":{"line":462,"column":18},"end":{"line":462,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
4891¿ExpressionStatement¿¿5743¿¿¿¿{"start":{"line":462,"column":8},"end":{"line":462,"column":33},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ExpressionStatement
4892¿Identifier¿¿5743¿v485¿¿¿¿¿Identifier
4893¿BlockStatement¿¿5743¿¿¿¿{"start":{"line":461,"column":19},"end":{"line":463,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿BlockStatement
4894¿VariableDeclarator¿¿5743¿v486¿¿¿{"start":{"line":465,"column":4},"end":{"line":465,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
4895¿CallExpression¿¿5743¿¿¿¿{"start":{"line":465,"column":4},"end":{"line":465,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿CallExpression
4896¿MemberExpression¿¿5743¿¿¿¿{"start":{"line":465,"column":4},"end":{"line":465,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿MemberExpression
4897¿Identifier¿¿5743¿args¿¿¿{"start":{"line":465,"column":4},"end":{"line":465,"column":8},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
4898¿Identifier¿¿5743¿push¿¿¿{"start":{"line":465,"column":9},"end":{"line":465,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
4899¿Identifier¿¿5743¿path¿¿¿{"start":{"line":465,"column":14},"end":{"line":465,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
4900¿ExpressionStatement¿¿5743¿¿¿¿{"start":{"line":465,"column":4},"end":{"line":465,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ExpressionStatement
4901¿Identifier¿¿5743¿v486¿¿¿¿¿Identifier
4902¿VariableDeclarator¿¿5743¿v487¿¿¿{"start":{"line":467,"column":11},"end":{"line":467,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
4903¿CallExpression¿¿5743¿¿¿¿{"start":{"line":467,"column":11},"end":{"line":467,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿CallExpression
4904¿MemberExpression¿¿5743¿¿¿¿{"start":{"line":467,"column":11},"end":{"line":467,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿MemberExpression
4905¿ThisExpression¿¿5743¿¿¿¿{"start":{"line":467,"column":11},"end":{"line":467,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ThisExpression
4906¿Identifier¿¿5743¿manage¿¿¿{"start":{"line":467,"column":16},"end":{"line":467,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
4907¿Identifier¿¿5743¿args¿¿¿{"start":{"line":467,"column":23},"end":{"line":467,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
4908¿ReturnStatement¿¿5743¿¿¿¿{"start":{"line":467,"column":4},"end":{"line":467,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ReturnStatement
4909¿Identifier¿¿5743¿v487¿¿¿¿¿Identifier
4910¿BlockStatement¿¿5743¿¿¿¿{"start":{"line":449,"column":74},"end":{"line":468,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿BlockStatement
4911¿ExpressionStatement¿¿5643¿¿¿¿{"start":{"line":449,"column":0},"end":{"line":468,"column":2},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ExpressionStatement
4912¿AssignmentExpression¿=¿5643¿¿¿¿{"start":{"line":449,"column":0},"end":{"line":468,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿AssignmentExpression
4913¿MemberExpression¿¿5643¿¿¿¿{"start":{"line":449,"column":0},"end":{"line":449,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿MemberExpression
4914¿Identifier¿¿5643¿VBoxManage¿¿¿{"start":{"line":449,"column":0},"end":{"line":449,"column":10},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
4915¿Identifier¿¿5643¿rmdir¿¿¿{"start":{"line":449,"column":11},"end":{"line":449,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
4916¿Identifier¿¿5643¿v488¿¿¿¿¿Identifier
4917¿VariableDeclarator¿exported¿5643¿v498¿¿¿{"start":{"line":478,"column":0},"end":{"line":497,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
4918¿FunctionExpression¿¿5643¿anon¿¿¿{"start":{"line":478,"column":24},"end":{"line":497,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿FunctionExpression
4919¿Identifier¿¿0¿vmname¿¿¿{"start":{"line":478,"column":34},"end":{"line":478,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
4920¿Identifier¿¿0¿username¿¿¿{"start":{"line":478,"column":42},"end":{"line":478,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
4921¿Identifier¿¿0¿password¿¿¿{"start":{"line":478,"column":52},"end":{"line":478,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
4922¿Identifier¿¿0¿path¿¿¿{"start":{"line":478,"column":62},"end":{"line":478,"column":66},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
4923¿Identifier¿¿0¿force¿¿¿{"start":{"line":478,"column":68},"end":{"line":478,"column":73},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
4924¿VariableDeclarator¿¿5748¿args¿¿¿{"start":{"line":480,"column":8},"end":{"line":480,"column":53},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
4925¿ArrayExpression¿¿5748¿¿¿¿{"start":{"line":480,"column":15},"end":{"line":480,"column":53},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ArrayExpression
4926¿Literal¿string¿5748¿¿'guestcontrol'¿¿{"start":{"line":480,"column":16},"end":{"line":480,"column":30},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
4927¿Identifier¿¿5748¿vmname¿¿¿{"start":{"line":480,"column":32},"end":{"line":480,"column":38},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
4928¿Literal¿string¿5748¿¿'removefile'¿¿{"start":{"line":480,"column":40},"end":{"line":480,"column":52},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
4929¿IfStatement¿¿5748¿¿¿¿{"start":{"line":482,"column":4},"end":{"line":484,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿IfStatement
4930¿Identifier¿¿5748¿username¿¿¿{"start":{"line":482,"column":8},"end":{"line":482,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
4931¿VariableDeclarator¿¿5748¿v489¿¿¿{"start":{"line":483,"column":32},"end":{"line":483,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
4932¿BinaryExpression¿+¿5748¿¿¿¿{"start":{"line":483,"column":32},"end":{"line":483,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿BinaryExpression
4933¿Literal¿string¿5748¿¿'''¿¿{"start":{"line":483,"column":32},"end":{"line":483,"column":35},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
4934¿Identifier¿¿5748¿username¿¿¿{"start":{"line":483,"column":38},"end":{"line":483,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
4935¿VariableDeclarator¿¿5748¿v490¿¿¿{"start":{"line":483,"column":32},"end":{"line":483,"column":52},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
4936¿BinaryExpression¿+¿5748¿¿¿¿{"start":{"line":483,"column":32},"end":{"line":483,"column":52},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿BinaryExpression
4937¿Identifier¿¿5748¿v489¿¿¿¿¿Identifier
4938¿Literal¿string¿5748¿¿'''¿¿{"start":{"line":483,"column":49},"end":{"line":483,"column":52},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
4939¿VariableDeclarator¿¿5748¿v491¿¿¿{"start":{"line":483,"column":8},"end":{"line":483,"column":53},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
4940¿CallExpression¿¿5748¿¿¿¿{"start":{"line":483,"column":8},"end":{"line":483,"column":53},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿CallExpression
4941¿MemberExpression¿¿5748¿¿¿¿{"start":{"line":483,"column":8},"end":{"line":483,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿MemberExpression
4942¿Identifier¿¿5748¿args¿¿¿{"start":{"line":483,"column":8},"end":{"line":483,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
4943¿Identifier¿¿5748¿push¿¿¿{"start":{"line":483,"column":13},"end":{"line":483,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
4944¿Literal¿string¿5748¿¿'--username'¿¿{"start":{"line":483,"column":18},"end":{"line":483,"column":30},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
4945¿Identifier¿¿5748¿v490¿¿¿¿¿Identifier
4946¿ExpressionStatement¿¿5748¿¿¿¿{"start":{"line":483,"column":8},"end":{"line":483,"column":54},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ExpressionStatement
4947¿Identifier¿¿5748¿v491¿¿¿¿¿Identifier
4948¿BlockStatement¿¿5748¿¿¿¿{"start":{"line":482,"column":18},"end":{"line":484,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿BlockStatement
4949¿IfStatement¿¿5748¿¿¿¿{"start":{"line":486,"column":4},"end":{"line":488,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿IfStatement
4950¿Identifier¿¿5748¿password¿¿¿{"start":{"line":486,"column":8},"end":{"line":486,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
4951¿VariableDeclarator¿¿5748¿v492¿¿¿{"start":{"line":487,"column":32},"end":{"line":487,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
4952¿BinaryExpression¿+¿5748¿¿¿¿{"start":{"line":487,"column":32},"end":{"line":487,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿BinaryExpression
4953¿Literal¿string¿5748¿¿'''¿¿{"start":{"line":487,"column":32},"end":{"line":487,"column":35},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
4954¿Identifier¿¿5748¿password¿¿¿{"start":{"line":487,"column":38},"end":{"line":487,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
4955¿VariableDeclarator¿¿5748¿v493¿¿¿{"start":{"line":487,"column":32},"end":{"line":487,"column":52},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
4956¿BinaryExpression¿+¿5748¿¿¿¿{"start":{"line":487,"column":32},"end":{"line":487,"column":52},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿BinaryExpression
4957¿Identifier¿¿5748¿v492¿¿¿¿¿Identifier
4958¿Literal¿string¿5748¿¿'''¿¿{"start":{"line":487,"column":49},"end":{"line":487,"column":52},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
4959¿VariableDeclarator¿¿5748¿v494¿¿¿{"start":{"line":487,"column":8},"end":{"line":487,"column":53},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
4960¿CallExpression¿¿5748¿¿¿¿{"start":{"line":487,"column":8},"end":{"line":487,"column":53},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿CallExpression
4961¿MemberExpression¿¿5748¿¿¿¿{"start":{"line":487,"column":8},"end":{"line":487,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿MemberExpression
