Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
2614¿Program¿¿-1¿¿¿¿{"start":{"line":10,"column":0},"end":{"line":583,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Program
4001¿VariableDeclarator¿¿4671¿v387¿¿¿{"start":{"line":466,"column":18},"end":{"line":466,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4002¿BinaryExpression¿+¿4671¿¿¿¿{"start":{"line":466,"column":18},"end":{"line":466,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿BinaryExpression
4003¿Identifier¿¿4671¿le¿¿¿{"start":{"line":466,"column":18},"end":{"line":466,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4004¿Literal¿string¿4671¿¿'['¿¿{"start":{"line":466,"column":23},"end":{"line":466,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Literal
4005¿VariableDeclarator¿¿4671¿v388¿¿¿{"start":{"line":466,"column":18},"end":{"line":466,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4006¿BinaryExpression¿+¿4671¿¿¿¿{"start":{"line":466,"column":18},"end":{"line":466,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿BinaryExpression
4007¿Identifier¿¿4671¿v387¿¿¿¿¿Identifier
4008¿Identifier¿¿4671¿group¿¿¿{"start":{"line":466,"column":29},"end":{"line":466,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4009¿VariableDeclarator¿¿4671¿v389¿¿¿{"start":{"line":466,"column":18},"end":{"line":466,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4010¿BinaryExpression¿+¿4671¿¿¿¿{"start":{"line":466,"column":18},"end":{"line":466,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿BinaryExpression
4011¿Identifier¿¿4671¿v388¿¿¿¿¿Identifier
4012¿Literal¿string¿4671¿¿']'¿¿{"start":{"line":466,"column":37},"end":{"line":466,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Literal
4013¿ExpressionStatement¿¿4671¿¿¿¿{"start":{"line":466,"column":8},"end":{"line":466,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿ExpressionStatement
4014¿AssignmentExpression¿+=¿4671¿¿¿¿{"start":{"line":466,"column":8},"end":{"line":466,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿AssignmentExpression
4015¿Identifier¿¿4671¿output¿¿¿{"start":{"line":466,"column":8},"end":{"line":466,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4016¿BinaryExpression¿+¿4671¿¿¿¿{"start":{"line":466,"column":18},"end":{"line":466,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿BinaryExpression
4017¿Identifier¿¿4671¿v389¿¿¿¿¿Identifier
4018¿Identifier¿¿4671¿le¿¿¿{"start":{"line":466,"column":43},"end":{"line":466,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4019¿VariableDeclarator¿¿4671¿groupValues¿¿¿{"start":{"line":467,"column":12},"end":{"line":467,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4020¿MemberExpression¿computed¿4671¿¿¿¿{"start":{"line":467,"column":26},"end":{"line":467,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿MemberExpression
4021¿Identifier¿¿4671¿values¿¿¿{"start":{"line":467,"column":26},"end":{"line":467,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4022¿Identifier¿¿4671¿group¿¿¿{"start":{"line":467,"column":33},"end":{"line":467,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4023¿VariableDeclarator¿¿4671¿v390¿¿¿{"start":{"line":469,"column":8},"end":{"line":469,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4024¿CallExpression¿¿4671¿¿¿¿{"start":{"line":469,"column":8},"end":{"line":469,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿CallExpression
4025¿MemberExpression¿¿4671¿¿¿¿{"start":{"line":469,"column":8},"end":{"line":469,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿MemberExpression
4026¿Identifier¿¿4671¿Object¿¿¿{"start":{"line":469,"column":8},"end":{"line":469,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4027¿Identifier¿¿4671¿keys¿¿¿{"start":{"line":469,"column":15},"end":{"line":469,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4028¿Identifier¿¿4671¿groupValues¿¿¿{"start":{"line":469,"column":20},"end":{"line":469,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4029¿VariableDeclarator¿¿4671¿v399¿¿¿{"start":{"line":469,"column":41},"end":{"line":479,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4030¿FunctionExpression¿¿4671¿serializeKey¿¿¿{"start":{"line":469,"column":41},"end":{"line":479,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿FunctionExpression
4031¿Identifier¿¿0¿key¿¿¿{"start":{"line":469,"column":63},"end":{"line":469,"column":66},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4032¿VariableDeclarator¿¿4673¿value¿¿¿{"start":{"line":470,"column":16},"end":{"line":470,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4033¿MemberExpression¿computed¿4673¿¿¿¿{"start":{"line":470,"column":24},"end":{"line":470,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿MemberExpression
4034¿Identifier¿¿4673¿groupValues¿¿¿{"start":{"line":470,"column":24},"end":{"line":470,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4035¿Identifier¿¿4673¿key¿¿¿{"start":{"line":470,"column":36},"end":{"line":470,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4036¿VariableDeclarator¿¿4673¿v391¿¿¿{"start":{"line":471,"column":16},"end":{"line":471,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4037¿CallExpression¿¿4673¿¿¿¿{"start":{"line":471,"column":16},"end":{"line":471,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿CallExpression
4038¿MemberExpression¿¿4673¿¿¿¿{"start":{"line":471,"column":16},"end":{"line":471,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿MemberExpression
4039¿Identifier¿¿4673¿ws¿¿¿{"start":{"line":471,"column":16},"end":{"line":471,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4040¿Identifier¿¿4673¿test¿¿¿{"start":{"line":471,"column":19},"end":{"line":471,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4041¿Identifier¿¿4673¿value¿¿¿{"start":{"line":471,"column":24},"end":{"line":471,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4042¿IfStatement¿¿4673¿¿¿¿{"start":{"line":471,"column":12},"end":{"line":477,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿IfStatement
4043¿Identifier¿¿4673¿v391¿¿¿¿¿Identifier
4044¿VariableDeclarator¿¿4673¿v392¿¿¿{"start":{"line":472,"column":20},"end":{"line":472,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4045¿CallExpression¿¿4673¿¿¿¿{"start":{"line":472,"column":20},"end":{"line":472,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿CallExpression
4046¿MemberExpression¿¿4673¿¿¿¿{"start":{"line":472,"column":20},"end":{"line":472,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿MemberExpression
4047¿Identifier¿¿4673¿value¿¿¿{"start":{"line":472,"column":20},"end":{"line":472,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4048¿Identifier¿¿4673¿indexOf¿¿¿{"start":{"line":472,"column":26},"end":{"line":472,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4049¿Literal¿string¿4673¿¿'''¿¿{"start":{"line":472,"column":34},"end":{"line":472,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Literal
4050¿VariableDeclarator¿¿4673¿v393¿¿¿{"start":{"line":472,"column":41},"end":{"line":472,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4051¿UnaryExpression¿-¿4673¿¿¿¿{"start":{"line":472,"column":41},"end":{"line":472,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿UnaryExpression
4052¿Literal¿number¿4673¿¿1¿¿{"start":{"line":472,"column":42},"end":{"line":472,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Literal
4053¿VariableDeclarator¿¿4673¿v394¿¿¿{"start":{"line":472,"column":20},"end":{"line":472,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4054¿BinaryExpression¿>¿4673¿¿¿¿{"start":{"line":472,"column":20},"end":{"line":472,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿BinaryExpression
4055¿Identifier¿¿4673¿v392¿¿¿¿¿Identifier
4056¿Identifier¿¿4673¿v393¿¿¿¿¿Identifier
4057¿IfStatement¿¿4673¿¿¿¿{"start":{"line":472,"column":16},"end":{"line":476,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿IfStatement
4058¿Identifier¿¿4673¿v394¿¿¿¿¿Identifier
4059¿VariableDeclarator¿¿4673¿v395¿¿¿{"start":{"line":473,"column":28},"end":{"line":473,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4060¿BinaryExpression¿+¿4673¿¿¿¿{"start":{"line":473,"column":28},"end":{"line":473,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿BinaryExpression
4061¿Literal¿string¿4673¿¿'''¿¿{"start":{"line":473,"column":28},"end":{"line":473,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Literal
4062¿Identifier¿¿4673¿value¿¿¿{"start":{"line":473,"column":34},"end":{"line":473,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4063¿ExpressionStatement¿¿4673¿¿¿¿{"start":{"line":473,"column":20},"end":{"line":473,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿ExpressionStatement
4064¿AssignmentExpression¿=¿4673¿¿¿¿{"start":{"line":473,"column":20},"end":{"line":473,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿AssignmentExpression
4065¿Identifier¿¿4673¿value¿¿¿{"start":{"line":473,"column":20},"end":{"line":473,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4066¿BinaryExpression¿+¿4673¿¿¿¿{"start":{"line":473,"column":28},"end":{"line":473,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿BinaryExpression
4067¿Identifier¿¿4673¿v395¿¿¿¿¿Identifier
4068¿Literal¿string¿4673¿¿'''¿¿{"start":{"line":473,"column":42},"end":{"line":473,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Literal
4069¿BlockStatement¿¿4673¿¿¿¿{"start":{"line":472,"column":45},"end":{"line":474,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿BlockStatement
4070¿VariableDeclarator¿¿4673¿v396¿¿¿{"start":{"line":475,"column":28},"end":{"line":475,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4071¿BinaryExpression¿+¿4673¿¿¿¿{"start":{"line":475,"column":28},"end":{"line":475,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿BinaryExpression
4072¿Literal¿string¿4673¿¿'''¿¿{"start":{"line":475,"column":28},"end":{"line":475,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Literal
4073¿Identifier¿¿4673¿value¿¿¿{"start":{"line":475,"column":34},"end":{"line":475,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4074¿ExpressionStatement¿¿4673¿¿¿¿{"start":{"line":475,"column":20},"end":{"line":475,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿ExpressionStatement
4075¿AssignmentExpression¿=¿4673¿¿¿¿{"start":{"line":475,"column":20},"end":{"line":475,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿AssignmentExpression
4076¿Identifier¿¿4673¿value¿¿¿{"start":{"line":475,"column":20},"end":{"line":475,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4077¿BinaryExpression¿+¿4673¿¿¿¿{"start":{"line":475,"column":28},"end":{"line":475,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿BinaryExpression
4078¿Identifier¿¿4673¿v396¿¿¿¿¿Identifier
4079¿Literal¿string¿4673¿¿'''¿¿{"start":{"line":475,"column":42},"end":{"line":475,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Literal
4080¿BlockStatement¿¿4673¿¿¿¿{"start":{"line":474,"column":23},"end":{"line":476,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿BlockStatement
4081¿BlockStatement¿¿4673¿¿¿¿{"start":{"line":471,"column":32},"end":{"line":477,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿BlockStatement
4082¿VariableDeclarator¿¿4673¿v397¿¿¿{"start":{"line":478,"column":22},"end":{"line":478,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4083¿BinaryExpression¿+¿4673¿¿¿¿{"start":{"line":478,"column":22},"end":{"line":478,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿BinaryExpression
4084¿Identifier¿¿4673¿key¿¿¿{"start":{"line":478,"column":22},"end":{"line":478,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4085¿Literal¿string¿4673¿¿'='¿¿{"start":{"line":478,"column":28},"end":{"line":478,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Literal
4086¿VariableDeclarator¿¿4673¿v398¿¿¿{"start":{"line":478,"column":22},"end":{"line":478,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4087¿BinaryExpression¿+¿4673¿¿¿¿{"start":{"line":478,"column":22},"end":{"line":478,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿BinaryExpression
4088¿Identifier¿¿4673¿v397¿¿¿¿¿Identifier
4089¿Identifier¿¿4673¿value¿¿¿{"start":{"line":478,"column":34},"end":{"line":478,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4090¿ExpressionStatement¿¿4673¿¿¿¿{"start":{"line":478,"column":12},"end":{"line":478,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿ExpressionStatement
4091¿AssignmentExpression¿+=¿4673¿¿¿¿{"start":{"line":478,"column":12},"end":{"line":478,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿AssignmentExpression
4092¿Identifier¿¿4673¿output¿¿¿{"start":{"line":478,"column":12},"end":{"line":478,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4093¿BinaryExpression¿+¿4673¿¿¿¿{"start":{"line":478,"column":22},"end":{"line":478,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿BinaryExpression
4094¿Identifier¿¿4673¿v398¿¿¿¿¿Identifier
4095¿Identifier¿¿4673¿le¿¿¿{"start":{"line":478,"column":42},"end":{"line":478,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4096¿BlockStatement¿¿4673¿¿¿¿{"start":{"line":469,"column":68},"end":{"line":479,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿BlockStatement
4097¿VariableDeclarator¿¿4671¿v400¿¿¿{"start":{"line":469,"column":8},"end":{"line":479,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4098¿CallExpression¿¿4671¿¿¿¿{"start":{"line":469,"column":8},"end":{"line":479,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿CallExpression
4099¿MemberExpression¿¿4671¿¿¿¿{"start":{"line":469,"column":8},"end":{"line":469,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿MemberExpression
4100¿Identifier¿¿4671¿v390¿¿¿¿¿Identifier
4101¿Identifier¿¿4671¿forEach¿¿¿{"start":{"line":469,"column":33},"end":{"line":469,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4102¿Identifier¿¿4671¿v399¿¿¿¿¿Identifier
4103¿ThisExpression¿¿4671¿¿¿¿{"start":{"line":479,"column":11},"end":{"line":479,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿ThisExpression
4104¿ExpressionStatement¿¿4671¿¿¿¿{"start":{"line":469,"column":8},"end":{"line":479,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿ExpressionStatement
4105¿Identifier¿¿4671¿v400¿¿¿¿¿Identifier
4106¿BlockStatement¿¿4671¿¿¿¿{"start":{"line":465,"column":63},"end":{"line":480,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿BlockStatement
