Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
4342¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":419,"column":21},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Program
6112¿ObjectExpression¿¿7632¿¿¿¿{"start":{"line":213,"column":42},"end":{"line":213,"column":66},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿ObjectExpression
6113¿Property¿¿7632¿¿¿¿{"start":{"line":213,"column":44},"end":{"line":213,"column":64},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Property
6114¿Identifier¿¿7632¿maxNLines¿¿¿{"start":{"line":213,"column":44},"end":{"line":213,"column":53},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6115¿Identifier¿¿7632¿maxNLines¿¿¿{"start":{"line":213,"column":55},"end":{"line":213,"column":64},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6116¿VariableDeclarator¿¿7632¿v699¿¿¿{"start":{"line":212,"column":8},"end":{"line":213,"column":67},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
6117¿CallExpression¿¿7632¿¿¿¿{"start":{"line":212,"column":8},"end":{"line":213,"column":67},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿CallExpression
6118¿MemberExpression¿¿7632¿¿¿¿{"start":{"line":212,"column":8},"end":{"line":213,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
6119¿Identifier¿¿7632¿v696¿¿¿¿¿Identifier
6120¿Identifier¿¿7632¿parser¿¿¿{"start":{"line":213,"column":11},"end":{"line":213,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6121¿Identifier¿¿7632¿v697¿¿¿¿¿Identifier
6122¿Identifier¿¿7632¿v698¿¿¿¿¿Identifier
6123¿VariableDeclarator¿¿7632¿v700¿¿¿{"start":{"line":214,"column":18},"end":{"line":214,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
6124¿MemberExpression¿¿7632¿¿¿¿{"start":{"line":214,"column":18},"end":{"line":214,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
6125¿Identifier¿¿7632¿task¿¿¿{"start":{"line":214,"column":18},"end":{"line":214,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6126¿Identifier¿¿7632¿setResult¿¿¿{"start":{"line":214,"column":23},"end":{"line":214,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6127¿VariableDeclarator¿¿7632¿v701¿¿¿{"start":{"line":212,"column":8},"end":{"line":214,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
6128¿CallExpression¿¿7632¿¿¿¿{"start":{"line":212,"column":8},"end":{"line":214,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿CallExpression
6129¿MemberExpression¿¿7632¿¿¿¿{"start":{"line":212,"column":8},"end":{"line":214,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
6130¿Identifier¿¿7632¿v699¿¿¿¿¿Identifier
6131¿Identifier¿¿7632¿always¿¿¿{"start":{"line":214,"column":11},"end":{"line":214,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6132¿Identifier¿¿7632¿v700¿¿¿¿¿Identifier
6133¿VariableDeclarator¿¿7632¿v702¿¿¿{"start":{"line":212,"column":8},"end":{"line":215,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
6134¿CallExpression¿¿7632¿¿¿¿{"start":{"line":212,"column":8},"end":{"line":215,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿CallExpression
6135¿MemberExpression¿¿7632¿¿¿¿{"start":{"line":212,"column":8},"end":{"line":215,"column":16},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
6136¿Identifier¿¿7632¿v701¿¿¿¿¿Identifier
6137¿Identifier¿¿7632¿start¿¿¿{"start":{"line":215,"column":11},"end":{"line":215,"column":16},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6138¿ExpressionStatement¿¿7632¿¿¿¿{"start":{"line":212,"column":8},"end":{"line":215,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿ExpressionStatement
6139¿Identifier¿¿7632¿v702¿¿¿¿¿Identifier
6140¿BlockStatement¿¿7632¿¿¿¿{"start":{"line":205,"column":78},"end":{"line":216,"column":7},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿BlockStatement
6141¿VariableDeclarator¿¿7632¿v703¿¿¿{"start":{"line":217,"column":30},"end":{"line":217,"column":50},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
6142¿ObjectExpression¿¿7632¿¿¿¿{"start":{"line":217,"column":30},"end":{"line":217,"column":50},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿ObjectExpression
6143¿Property¿¿7632¿¿¿¿{"start":{"line":217,"column":32},"end":{"line":217,"column":48},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Property
6144¿Identifier¿¿7632¿encoding¿¿¿{"start":{"line":217,"column":32},"end":{"line":217,"column":40},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6145¿Literal¿string¿7632¿¿'utf8'¿¿{"start":{"line":217,"column":42},"end":{"line":217,"column":48},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Literal
6146¿VariableDeclarator¿¿7632¿v713¿¿¿{"start":{"line":217,"column":52},"end":{"line":228,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
6147¿FunctionExpression¿¿7632¿anon¿¿¿{"start":{"line":217,"column":52},"end":{"line":228,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿FunctionExpression
6148¿Identifier¿¿0¿err¿¿¿{"start":{"line":217,"column":61},"end":{"line":217,"column":64},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6149¿Identifier¿¿0¿text¿¿¿{"start":{"line":217,"column":66},"end":{"line":217,"column":70},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6150¿IfStatement¿¿7637¿¿¿¿{"start":{"line":218,"column":10},"end":{"line":218,"column":57},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿IfStatement
6151¿Identifier¿¿7637¿err¿¿¿{"start":{"line":218,"column":14},"end":{"line":218,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6152¿VariableDeclarator¿¿7637¿v704¿¿¿{"start":{"line":218,"column":41},"end":{"line":218,"column":55},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
6153¿ObjectExpression¿¿7637¿¿¿¿{"start":{"line":218,"column":41},"end":{"line":218,"column":55},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿ObjectExpression
6154¿Property¿¿7637¿¿¿¿{"start":{"line":218,"column":43},"end":{"line":218,"column":53},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Property
6155¿Identifier¿¿7637¿error¿¿¿{"start":{"line":218,"column":43},"end":{"line":218,"column":48},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6156¿Identifier¿¿7637¿err¿¿¿{"start":{"line":218,"column":50},"end":{"line":218,"column":53},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6157¿VariableDeclarator¿¿7637¿v705¿¿¿{"start":{"line":218,"column":26},"end":{"line":218,"column":56},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
6158¿CallExpression¿¿7637¿¿¿¿{"start":{"line":218,"column":26},"end":{"line":218,"column":56},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿CallExpression
6159¿MemberExpression¿¿7637¿¿¿¿{"start":{"line":218,"column":26},"end":{"line":218,"column":40},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
6160¿Identifier¿¿7637¿task¿¿¿{"start":{"line":218,"column":26},"end":{"line":218,"column":30},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6161¿Identifier¿¿7637¿setResult¿¿¿{"start":{"line":218,"column":31},"end":{"line":218,"column":40},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6162¿Identifier¿¿7637¿v704¿¿¿¿¿Identifier
6163¿ReturnStatement¿¿7637¿¿¿¿{"start":{"line":218,"column":19},"end":{"line":218,"column":57},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿ReturnStatement
6164¿Identifier¿¿7637¿v705¿¿¿¿¿Identifier
6165¿BlockStatement¿¿7637¿¿¿¿¿¿BlockStatement
6166¿VariableDeclarator¿¿7637¿diffs¿¿¿{"start":{"line":219,"column":14},"end":{"line":219,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
6167¿ArrayExpression¿¿7637¿¿¿¿{"start":{"line":219,"column":22},"end":{"line":219,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿ArrayExpression
6168¿VariableDeclarator¿¿7637¿diff¿¿¿{"start":{"line":220,"column":14},"end":{"line":220,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
6169¿ObjectExpression¿¿7637¿¿¿¿¿¿ObjectExpression
6170¿ExpressionStatement¿¿7637¿¿¿¿{"start":{"line":221,"column":10},"end":{"line":221,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿ExpressionStatement
6171¿AssignmentExpression¿=¿7637¿¿¿¿{"start":{"line":221,"column":10},"end":{"line":221,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿AssignmentExpression
6172¿Identifier¿¿7637¿text¿¿¿{"start":{"line":221,"column":10},"end":{"line":221,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6173¿CallExpression¿¿7637¿¿¿¿{"start":{"line":221,"column":17},"end":{"line":221,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿CallExpression
6174¿MemberExpression¿¿7637¿¿¿¿{"start":{"line":221,"column":17},"end":{"line":221,"column":30},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
6175¿Identifier¿¿7637¿text¿¿¿{"start":{"line":221,"column":17},"end":{"line":221,"column":21},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6176¿Identifier¿¿7637¿toString¿¿¿{"start":{"line":221,"column":22},"end":{"line":221,"column":30},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6177¿VariableDeclarator¿¿7637¿lines¿¿¿{"start":{"line":222,"column":14},"end":{"line":222,"column":38},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
6178¿CallExpression¿¿7637¿¿¿¿{"start":{"line":222,"column":22},"end":{"line":222,"column":38},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿CallExpression
6179¿MemberExpression¿¿7637¿¿¿¿{"start":{"line":222,"column":22},"end":{"line":222,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
6180¿Identifier¿¿7637¿text¿¿¿{"start":{"line":222,"column":22},"end":{"line":222,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6181¿Identifier¿¿7637¿split¿¿¿{"start":{"line":222,"column":27},"end":{"line":222,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6182¿Literal¿string¿7637¿¿'\n'¿¿{"start":{"line":222,"column":33},"end":{"line":222,"column":37},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Literal
6183¿VariableDeclarator¿¿7637¿v706¿¿¿{"start":{"line":223,"column":10},"end":{"line":223,"column":48},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
6184¿MemberExpression¿¿7637¿¿¿¿{"start":{"line":223,"column":36},"end":{"line":223,"column":48},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
6185¿Identifier¿¿7637¿lines¿¿¿{"start":{"line":223,"column":36},"end":{"line":223,"column":41},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6186¿Identifier¿¿7637¿length¿¿¿{"start":{"line":223,"column":42},"end":{"line":223,"column":48},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6187¿ExpressionStatement¿¿7637¿¿¿¿{"start":{"line":223,"column":10},"end":{"line":223,"column":49},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿ExpressionStatement
6188¿AssignmentExpression¿=¿7637¿¿¿¿{"start":{"line":223,"column":10},"end":{"line":223,"column":48},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿AssignmentExpression
6189¿MemberExpression¿¿7637¿¿¿¿{"start":{"line":223,"column":10},"end":{"line":223,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
6190¿Identifier¿¿7637¿diff¿¿¿{"start":{"line":223,"column":10},"end":{"line":223,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6191¿Identifier¿¿7637¿totalNumberOfLines¿¿¿{"start":{"line":223,"column":15},"end":{"line":223,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6192¿Identifier¿¿7637¿v706¿¿¿¿¿Identifier
6193¿IfStatement¿¿7637¿¿¿¿{"start":{"line":224,"column":10},"end":{"line":224,"column":59},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿IfStatement
6194¿Identifier¿¿7637¿maxNLines¿¿¿{"start":{"line":224,"column":14},"end":{"line":224,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6195¿ExpressionStatement¿¿7637¿¿¿¿{"start":{"line":224,"column":25},"end":{"line":224,"column":59},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿ExpressionStatement
6196¿AssignmentExpression¿=¿7637¿¿¿¿{"start":{"line":224,"column":25},"end":{"line":224,"column":58},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿AssignmentExpression
6197¿Identifier¿¿7637¿lines¿¿¿{"start":{"line":224,"column":25},"end":{"line":224,"column":30},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6198¿CallExpression¿¿7637¿¿¿¿{"start":{"line":224,"column":33},"end":{"line":224,"column":58},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿CallExpression
6199¿MemberExpression¿¿7637¿¿¿¿{"start":{"line":224,"column":33},"end":{"line":224,"column":44},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
6200¿Identifier¿¿7637¿lines¿¿¿{"start":{"line":224,"column":33},"end":{"line":224,"column":38},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6201¿Identifier¿¿7637¿slice¿¿¿{"start":{"line":224,"column":39},"end":{"line":224,"column":44},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6202¿Literal¿number¿7637¿¿0¿¿{"start":{"line":224,"column":45},"end":{"line":224,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Literal
6203¿Identifier¿¿7637¿maxNLines¿¿¿{"start":{"line":224,"column":48},"end":{"line":224,"column":57},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6204¿BlockStatement¿¿7637¿¿¿¿¿¿BlockStatement
6205¿VariableDeclarator¿¿7637¿v709¿¿¿{"start":{"line":225,"column":33},"end":{"line":225,"column":84},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
6206¿FunctionExpression¿¿7637¿anon¿¿¿{"start":{"line":225,"column":33},"end":{"line":225,"column":84},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿FunctionExpression
6207¿Identifier¿¿0¿line¿¿¿{"start":{"line":225,"column":42},"end":{"line":225,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6208¿Identifier¿¿0¿i¿¿¿{"start":{"line":225,"column":48},"end":{"line":225,"column":49},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6209¿VariableDeclarator¿¿7641¿v707¿¿¿{"start":{"line":225,"column":70},"end":{"line":225,"column":80},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
6210¿BinaryExpression¿+¿7641¿¿¿¿{"start":{"line":225,"column":70},"end":{"line":225,"column":80},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿BinaryExpression
6211¿Literal¿string¿7641¿¿'+'¿¿{"start":{"line":225,"column":70},"end":{"line":225,"column":73},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Literal
6212¿Identifier¿¿7641¿line¿¿¿{"start":{"line":225,"column":76},"end":{"line":225,"column":80},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6213¿VariableDeclarator¿¿7641¿v708¿¿¿{"start":{"line":225,"column":60},"end":{"line":225,"column":81},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
6214¿ArrayExpression¿¿7641¿¿¿¿{"start":{"line":225,"column":60},"end":{"line":225,"column":81},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿ArrayExpression
6215¿Literal¿object¿7641¿¿null¿¿{"start":{"line":225,"column":61},"end":{"line":225,"column":65},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Literal
6216¿Identifier¿¿7641¿i¿¿¿{"start":{"line":225,"column":67},"end":{"line":225,"column":68},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6217¿Identifier¿¿7641¿v707¿¿¿¿¿Identifier
6218¿ReturnStatement¿¿7641¿¿¿¿{"start":{"line":225,"column":53},"end":{"line":225,"column":82},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿ReturnStatement
6219¿Identifier¿¿7641¿v708¿¿¿¿¿Identifier
6220¿BlockStatement¿¿7641¿¿¿¿{"start":{"line":225,"column":51},"end":{"line":225,"column":84},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿BlockStatement
6221¿VariableDeclarator¿¿7637¿v710¿¿¿{"start":{"line":225,"column":10},"end":{"line":225,"column":85},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
6222¿CallExpression¿¿7637¿¿¿¿{"start":{"line":225,"column":23},"end":{"line":225,"column":85},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿CallExpression
6223¿MemberExpression¿¿7637¿¿¿¿{"start":{"line":225,"column":23},"end":{"line":225,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
6224¿Identifier¿¿7637¿lines¿¿¿{"start":{"line":225,"column":23},"end":{"line":225,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6225¿Identifier¿¿7637¿map¿¿¿{"start":{"line":225,"column":29},"end":{"line":225,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6226¿Identifier¿¿7637¿v709¿¿¿¿¿Identifier
6227¿ExpressionStatement¿¿7637¿¿¿¿{"start":{"line":225,"column":10},"end":{"line":225,"column":86},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿ExpressionStatement
6228¿AssignmentExpression¿=¿7637¿¿¿¿{"start":{"line":225,"column":10},"end":{"line":225,"column":85},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿AssignmentExpression
6229¿MemberExpression¿¿7637¿¿¿¿{"start":{"line":225,"column":10},"end":{"line":225,"column":20},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
6230¿Identifier¿¿7637¿diff¿¿¿{"start":{"line":225,"column":10},"end":{"line":225,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6231¿Identifier¿¿7637¿lines¿¿¿{"start":{"line":225,"column":15},"end":{"line":225,"column":20},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6232¿Identifier¿¿7637¿v710¿¿¿¿¿Identifier
6233¿VariableDeclarator¿¿7637¿v711¿¿¿{"start":{"line":226,"column":10},"end":{"line":226,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
6234¿CallExpression¿¿7637¿¿¿¿{"start":{"line":226,"column":10},"end":{"line":226,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿CallExpression
6235¿MemberExpression¿¿7637¿¿¿¿{"start":{"line":226,"column":10},"end":{"line":226,"column":20},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
6236¿Identifier¿¿7637¿diffs¿¿¿{"start":{"line":226,"column":10},"end":{"line":226,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6237¿Identifier¿¿7637¿push¿¿¿{"start":{"line":226,"column":16},"end":{"line":226,"column":20},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
6238¿Identifier¿¿7637¿diff¿¿¿{"start":{"line":226,"column":21},"end":{"line":226,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
