Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
2314¿Program¿¿-1¿¿¿¿{"start":{"line":2,"column":0},"end":{"line":349,"column":1},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Program
3464¿VariableDeclarator¿¿4088¿v345¿¿¿{"start":{"line":218,"column":15},"end":{"line":218,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3465¿ArrayExpression¿¿4088¿¿¿¿{"start":{"line":218,"column":15},"end":{"line":218,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿ArrayExpression
3466¿ReturnStatement¿¿4088¿¿¿¿{"start":{"line":218,"column":8},"end":{"line":218,"column":18},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿ReturnStatement
3467¿Identifier¿¿4088¿v345¿¿¿¿¿Identifier
3468¿BlockStatement¿¿4088¿¿¿¿{"start":{"line":216,"column":16},"end":{"line":219,"column":5},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿BlockStatement
3469¿VariableDeclarator¿¿4088¿v346¿¿¿{"start":{"line":221,"column":9},"end":{"line":221,"column":27},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3470¿CallExpression¿¿4088¿¿¿¿{"start":{"line":221,"column":9},"end":{"line":221,"column":27},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿CallExpression
3471¿MemberExpression¿¿4088¿¿¿¿{"start":{"line":221,"column":9},"end":{"line":221,"column":20},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿MemberExpression
3472¿Identifier¿¿4088¿file¿¿¿{"start":{"line":221,"column":9},"end":{"line":221,"column":13},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3473¿Identifier¿¿4088¿exists¿¿¿{"start":{"line":221,"column":14},"end":{"line":221,"column":20},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3474¿Identifier¿¿4088¿fpath¿¿¿{"start":{"line":221,"column":21},"end":{"line":221,"column":26},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3475¿VariableDeclarator¿¿4088¿v347¿¿¿{"start":{"line":221,"column":8},"end":{"line":221,"column":27},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3476¿UnaryExpression¿!¿4088¿¿¿¿{"start":{"line":221,"column":8},"end":{"line":221,"column":27},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿UnaryExpression
3477¿Identifier¿¿4088¿v346¿¿¿¿¿Identifier
3478¿IfStatement¿¿4088¿¿¿¿{"start":{"line":221,"column":4},"end":{"line":224,"column":5},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿IfStatement
3479¿Identifier¿¿4088¿v347¿¿¿¿¿Identifier
3480¿VariableDeclarator¿¿4088¿v348¿¿¿{"start":{"line":222,"column":20},"end":{"line":222,"column":41},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3481¿BinaryExpression¿+¿4088¿¿¿¿{"start":{"line":222,"column":20},"end":{"line":222,"column":41},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿BinaryExpression
3482¿Literal¿string¿4088¿¿'Can't find '¿¿{"start":{"line":222,"column":20},"end":{"line":222,"column":33},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Literal
3483¿Identifier¿¿4088¿fpath¿¿¿{"start":{"line":222,"column":36},"end":{"line":222,"column":41},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3484¿VariableDeclarator¿¿4088¿v349¿¿¿{"start":{"line":222,"column":20},"end":{"line":222,"column":50},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3485¿BinaryExpression¿+¿4088¿¿¿¿{"start":{"line":222,"column":20},"end":{"line":222,"column":50},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿BinaryExpression
3486¿Identifier¿¿4088¿v348¿¿¿¿¿Identifier
3487¿Literal¿string¿4088¿¿' in '¿¿{"start":{"line":222,"column":44},"end":{"line":222,"column":50},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Literal
3488¿VariableDeclarator¿¿4088¿v350¿¿¿{"start":{"line":222,"column":20},"end":{"line":222,"column":63},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3489¿BinaryExpression¿+¿4088¿¿¿¿{"start":{"line":222,"column":20},"end":{"line":222,"column":63},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿BinaryExpression
3490¿Identifier¿¿4088¿v349¿¿¿¿¿Identifier
3491¿Identifier¿¿4088¿parentPath¿¿¿{"start":{"line":222,"column":53},"end":{"line":222,"column":63},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3492¿VariableDeclarator¿¿4088¿v351¿¿¿{"start":{"line":222,"column":8},"end":{"line":222,"column":64},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3493¿CallExpression¿¿4088¿¿¿¿{"start":{"line":222,"column":8},"end":{"line":222,"column":64},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿CallExpression
3494¿MemberExpression¿¿4088¿¿¿¿{"start":{"line":222,"column":8},"end":{"line":222,"column":19},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿MemberExpression
3495¿Identifier¿¿4088¿logger¿¿¿{"start":{"line":222,"column":8},"end":{"line":222,"column":14},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3496¿Identifier¿¿4088¿warn¿¿¿{"start":{"line":222,"column":15},"end":{"line":222,"column":19},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3497¿Identifier¿¿4088¿v350¿¿¿¿¿Identifier
3498¿ExpressionStatement¿¿4088¿¿¿¿{"start":{"line":222,"column":8},"end":{"line":222,"column":65},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿ExpressionStatement
3499¿Identifier¿¿4088¿v351¿¿¿¿¿Identifier
3500¿VariableDeclarator¿¿4088¿v352¿¿¿{"start":{"line":223,"column":15},"end":{"line":223,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3501¿ArrayExpression¿¿4088¿¿¿¿{"start":{"line":223,"column":15},"end":{"line":223,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿ArrayExpression
3502¿ReturnStatement¿¿4088¿¿¿¿{"start":{"line":223,"column":8},"end":{"line":223,"column":18},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿ReturnStatement
3503¿Identifier¿¿4088¿v352¿¿¿¿¿Identifier
3504¿BlockStatement¿¿4088¿¿¿¿{"start":{"line":221,"column":29},"end":{"line":224,"column":5},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿BlockStatement
3505¿VariableDeclarator¿¿4088¿data¿¿¿{"start":{"line":226,"column":8},"end":{"line":226,"column":31},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3506¿CallExpression¿¿4088¿¿¿¿{"start":{"line":226,"column":15},"end":{"line":226,"column":31},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿CallExpression
3507¿MemberExpression¿¿4088¿¿¿¿{"start":{"line":226,"column":15},"end":{"line":226,"column":24},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿MemberExpression
3508¿Identifier¿¿4088¿file¿¿¿{"start":{"line":226,"column":15},"end":{"line":226,"column":19},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3509¿Identifier¿¿4088¿read¿¿¿{"start":{"line":226,"column":20},"end":{"line":226,"column":24},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3510¿Identifier¿¿4088¿fpath¿¿¿{"start":{"line":226,"column":25},"end":{"line":226,"column":30},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3511¿VariableDeclarator¿¿4088¿parsed¿¿¿{"start":{"line":227,"column":8},"end":{"line":227,"column":32},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3512¿CallExpression¿¿4088¿¿¿¿{"start":{"line":227,"column":17},"end":{"line":227,"column":32},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿CallExpression
3513¿MemberExpression¿¿4088¿¿¿¿{"start":{"line":227,"column":17},"end":{"line":227,"column":26},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿MemberExpression
3514¿Identifier¿¿4088¿ast¿¿¿{"start":{"line":227,"column":17},"end":{"line":227,"column":20},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3515¿Identifier¿¿4088¿parse¿¿¿{"start":{"line":227,"column":21},"end":{"line":227,"column":26},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3516¿Identifier¿¿4088¿data¿¿¿{"start":{"line":227,"column":27},"end":{"line":227,"column":31},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3517¿VariableDeclarator¿¿4088¿deps¿¿¿{"start":{"line":228,"column":8},"end":{"line":228,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3518¿ArrayExpression¿¿4088¿¿¿¿{"start":{"line":228,"column":15},"end":{"line":228,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿ArrayExpression
3519¿VariableDeclarator¿¿4088¿v354¿¿¿{"start":{"line":230,"column":25},"end":{"line":232,"column":5},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3520¿FunctionExpression¿¿4088¿anon¿¿¿{"start":{"line":230,"column":25},"end":{"line":232,"column":5},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿FunctionExpression
3521¿Identifier¿¿0¿meta¿¿¿{"start":{"line":230,"column":34},"end":{"line":230,"column":38},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3522¿VariableDeclarator¿¿4097¿v353¿¿¿{"start":{"line":231,"column":15},"end":{"line":231,"column":22},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3523¿MemberExpression¿¿4097¿¿¿¿{"start":{"line":231,"column":15},"end":{"line":231,"column":22},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿MemberExpression
3524¿Identifier¿¿4097¿meta¿¿¿{"start":{"line":231,"column":15},"end":{"line":231,"column":19},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3525¿Identifier¿¿4097¿id¿¿¿{"start":{"line":231,"column":20},"end":{"line":231,"column":22},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3526¿ReturnStatement¿¿4097¿¿¿¿{"start":{"line":231,"column":8},"end":{"line":231,"column":23},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿ReturnStatement
3527¿Identifier¿¿4097¿v353¿¿¿¿¿Identifier
3528¿BlockStatement¿¿4097¿¿¿¿{"start":{"line":230,"column":40},"end":{"line":232,"column":5},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿BlockStatement
3529¿VariableDeclarator¿¿4088¿ids¿¿¿{"start":{"line":230,"column":8},"end":{"line":232,"column":6},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3530¿CallExpression¿¿4088¿¿¿¿{"start":{"line":230,"column":14},"end":{"line":232,"column":6},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿CallExpression
3531¿MemberExpression¿¿4088¿¿¿¿{"start":{"line":230,"column":14},"end":{"line":230,"column":24},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿MemberExpression
3532¿Identifier¿¿4088¿parsed¿¿¿{"start":{"line":230,"column":14},"end":{"line":230,"column":20},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3533¿Identifier¿¿4088¿map¿¿¿{"start":{"line":230,"column":21},"end":{"line":230,"column":24},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3534¿Identifier¿¿4088¿v354¿¿¿¿¿Identifier
3535¿VariableDeclarator¿¿4088¿v368¿¿¿{"start":{"line":234,"column":19},"end":{"line":241,"column":5},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3536¿FunctionExpression¿¿4088¿anon¿¿¿{"start":{"line":234,"column":19},"end":{"line":241,"column":5},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿FunctionExpression
3537¿Identifier¿¿0¿meta¿¿¿{"start":{"line":234,"column":28},"end":{"line":234,"column":32},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3538¿VariableDeclarator¿¿4099¿v355¿¿¿{"start":{"line":235,"column":8},"end":{"line":235,"column":25},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3539¿MemberExpression¿¿4099¿¿¿¿{"start":{"line":235,"column":8},"end":{"line":235,"column":25},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿MemberExpression
3540¿Identifier¿¿4099¿meta¿¿¿{"start":{"line":235,"column":8},"end":{"line":235,"column":12},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3541¿Identifier¿¿4099¿dependencies¿¿¿{"start":{"line":235,"column":13},"end":{"line":235,"column":25},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3542¿VariableDeclarator¿¿4099¿v366¿¿¿{"start":{"line":235,"column":34},"end":{"line":240,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3543¿FunctionExpression¿¿4099¿anon¿¿¿{"start":{"line":235,"column":34},"end":{"line":240,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿FunctionExpression
3544¿Identifier¿¿0¿dep¿¿¿{"start":{"line":235,"column":43},"end":{"line":235,"column":46},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3545¿ExpressionStatement¿¿4101¿¿¿¿{"start":{"line":236,"column":12},"end":{"line":236,"column":45},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿ExpressionStatement
3546¿AssignmentExpression¿=¿4101¿¿¿¿{"start":{"line":236,"column":12},"end":{"line":236,"column":44},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿AssignmentExpression
3547¿Identifier¿¿4101¿dep¿¿¿{"start":{"line":236,"column":12},"end":{"line":236,"column":15},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3548¿CallExpression¿¿4101¿¿¿¿{"start":{"line":236,"column":18},"end":{"line":236,"column":44},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿CallExpression
3549¿MemberExpression¿¿4101¿¿¿¿{"start":{"line":236,"column":18},"end":{"line":236,"column":32},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿MemberExpression
3550¿Identifier¿¿4101¿iduri¿¿¿{"start":{"line":236,"column":18},"end":{"line":236,"column":23},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3551¿Identifier¿¿4101¿absolute¿¿¿{"start":{"line":236,"column":24},"end":{"line":236,"column":32},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3552¿Identifier¿¿4101¿alias¿¿¿{"start":{"line":236,"column":33},"end":{"line":236,"column":38},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3553¿Identifier¿¿4101¿dep¿¿¿{"start":{"line":236,"column":40},"end":{"line":236,"column":43},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3554¿VariableDeclarator¿¿4101¿v356¿¿¿{"start":{"line":237,"column":17},"end":{"line":237,"column":38},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3555¿CallExpression¿¿4101¿¿¿¿{"start":{"line":237,"column":17},"end":{"line":237,"column":38},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿CallExpression
3556¿MemberExpression¿¿4101¿¿¿¿{"start":{"line":237,"column":17},"end":{"line":237,"column":27},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿MemberExpression
3557¿Identifier¿¿4101¿_¿¿¿{"start":{"line":237,"column":17},"end":{"line":237,"column":18},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3558¿Identifier¿¿4101¿contains¿¿¿{"start":{"line":237,"column":19},"end":{"line":237,"column":27},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3559¿Identifier¿¿4101¿deps¿¿¿{"start":{"line":237,"column":28},"end":{"line":237,"column":32},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3560¿Identifier¿¿4101¿dep¿¿¿{"start":{"line":237,"column":34},"end":{"line":237,"column":37},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3561¿VariableDeclarator¿¿4101¿v357¿¿¿{"start":{"line":237,"column":16},"end":{"line":237,"column":38},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3562¿UnaryExpression¿!¿4101¿¿¿¿{"start":{"line":237,"column":16},"end":{"line":237,"column":38},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿UnaryExpression
3563¿Identifier¿¿4101¿v356¿¿¿¿¿Identifier
3564¿VariableDeclarator¿¿4101¿v358¿¿¿{"start":{"line":237,"column":43},"end":{"line":237,"column":63},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3565¿CallExpression¿¿4101¿¿¿¿{"start":{"line":237,"column":43},"end":{"line":237,"column":63},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿CallExpression
3566¿MemberExpression¿¿4101¿¿¿¿{"start":{"line":237,"column":43},"end":{"line":237,"column":53},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿MemberExpression
3567¿Identifier¿¿4101¿_¿¿¿{"start":{"line":237,"column":43},"end":{"line":237,"column":44},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3568¿Identifier¿¿4101¿contains¿¿¿{"start":{"line":237,"column":45},"end":{"line":237,"column":53},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3569¿Identifier¿¿4101¿ids¿¿¿{"start":{"line":237,"column":54},"end":{"line":237,"column":57},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3570¿Identifier¿¿4101¿dep¿¿¿{"start":{"line":237,"column":59},"end":{"line":237,"column":62},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3571¿VariableDeclarator¿¿4101¿v359¿¿¿{"start":{"line":237,"column":42},"end":{"line":237,"column":63},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3572¿UnaryExpression¿!¿4101¿¿¿¿{"start":{"line":237,"column":42},"end":{"line":237,"column":63},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿UnaryExpression
3573¿Identifier¿¿4101¿v358¿¿¿¿¿Identifier
3574¿VariableDeclarator¿¿4101¿v360¿¿¿{"start":{"line":237,"column":16},"end":{"line":237,"column":63},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3575¿LogicalExpression¿&&¿4101¿¿¿¿{"start":{"line":237,"column":16},"end":{"line":237,"column":63},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿LogicalExpression
3576¿Identifier¿¿4101¿v357¿¿¿¿¿Identifier
3577¿Identifier¿¿4101¿v359¿¿¿¿¿Identifier
3578¿VariableDeclarator¿¿4101¿v361¿¿¿{"start":{"line":237,"column":84},"end":{"line":237,"column":108},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3579¿CallExpression¿¿4101¿¿¿¿{"start":{"line":237,"column":84},"end":{"line":237,"column":108},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿CallExpression
3580¿MemberExpression¿¿4101¿¿¿¿{"start":{"line":237,"column":84},"end":{"line":237,"column":95},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿MemberExpression
3581¿Identifier¿¿4101¿dep¿¿¿{"start":{"line":237,"column":84},"end":{"line":237,"column":87},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3582¿Identifier¿¿4101¿replace¿¿¿{"start":{"line":237,"column":88},"end":{"line":237,"column":95},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3583¿Literal¿object¿4101¿¿/\.js$/¿¿{"start":{"line":237,"column":96},"end":{"line":237,"column":103},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Literal
