Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
5133¿Program¿¿-1¿¿¿¿{"start":{"line":6,"column":0},"end":{"line":769,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Program
6963¿ExpressionStatement¿¿9072¿¿¿¿{"start":{"line":335,"column":2},"end":{"line":344,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿ExpressionStatement
6964¿Identifier¿¿9072¿v802¿¿¿¿¿Identifier
6965¿BlockStatement¿¿9072¿¿¿¿{"start":{"line":334,"column":47},"end":{"line":345,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿BlockStatement
6966¿VariableDeclarator¿¿8978¿isObj¿¿¿{"start":{"line":347,"column":0},"end":{"line":349,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿VariableDeclarator
6967¿FunctionExpression¿¿8978¿anon¿¿¿{"start":{"line":347,"column":0},"end":{"line":349,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿FunctionExpression
6968¿Identifier¿¿0¿o¿¿¿{"start":{"line":347,"column":15},"end":{"line":347,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
6969¿VariableDeclarator¿¿9077¿v803¿¿¿{"start":{"line":348,"column":9},"end":{"line":348,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿VariableDeclarator
6970¿UnaryExpression¿typeof¿9077¿¿¿¿{"start":{"line":348,"column":9},"end":{"line":348,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿UnaryExpression
6971¿Identifier¿¿9077¿o¿¿¿{"start":{"line":348,"column":16},"end":{"line":348,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
6972¿VariableDeclarator¿¿9077¿v804¿¿¿{"start":{"line":348,"column":9},"end":{"line":348,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿VariableDeclarator
6973¿BinaryExpression¿===¿9077¿¿¿¿{"start":{"line":348,"column":9},"end":{"line":348,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿BinaryExpression
6974¿Identifier¿¿9077¿v803¿¿¿¿¿Identifier
6975¿Literal¿string¿9077¿¿'object'¿¿{"start":{"line":348,"column":22},"end":{"line":348,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Literal
6976¿VariableDeclarator¿¿9077¿v805¿¿¿{"start":{"line":348,"column":34},"end":{"line":348,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿VariableDeclarator
6977¿BinaryExpression¿!==¿9077¿¿¿¿{"start":{"line":348,"column":34},"end":{"line":348,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿BinaryExpression
6978¿Identifier¿¿9077¿o¿¿¿{"start":{"line":348,"column":34},"end":{"line":348,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
6979¿Literal¿object¿9077¿¿null¿¿{"start":{"line":348,"column":40},"end":{"line":348,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Literal
6980¿VariableDeclarator¿¿9077¿v806¿¿¿{"start":{"line":348,"column":9},"end":{"line":348,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿VariableDeclarator
6981¿LogicalExpression¿&&¿9077¿¿¿¿{"start":{"line":348,"column":9},"end":{"line":348,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿LogicalExpression
6982¿Identifier¿¿9077¿v804¿¿¿¿¿Identifier
6983¿Identifier¿¿9077¿v805¿¿¿¿¿Identifier
6984¿ReturnStatement¿¿9077¿¿¿¿{"start":{"line":348,"column":2},"end":{"line":348,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿ReturnStatement
6985¿Identifier¿¿9077¿v806¿¿¿¿¿Identifier
6986¿BlockStatement¿¿9077¿¿¿¿{"start":{"line":347,"column":18},"end":{"line":349,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿BlockStatement
6987¿VariableDeclarator¿¿8978¿overlay¿¿¿{"start":{"line":351,"column":0},"end":{"line":363,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿VariableDeclarator
6988¿FunctionExpression¿¿8978¿anon¿¿¿{"start":{"line":351,"column":0},"end":{"line":363,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿FunctionExpression
6989¿Identifier¿¿0¿from¿¿¿{"start":{"line":351,"column":17},"end":{"line":351,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
6990¿Identifier¿¿0¿to¿¿¿{"start":{"line":351,"column":23},"end":{"line":351,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
6991¿Identifier¿¿0¿schema¿¿¿{"start":{"line":351,"column":27},"end":{"line":351,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
6992¿VariableDeclarator¿¿9079¿v807¿¿¿{"start":{"line":352,"column":2},"end":{"line":352,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿VariableDeclarator
6993¿CallExpression¿¿9079¿¿¿¿{"start":{"line":352,"column":2},"end":{"line":352,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿CallExpression
6994¿MemberExpression¿¿9079¿¿¿¿{"start":{"line":352,"column":2},"end":{"line":352,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿MemberExpression
6995¿Identifier¿¿9079¿Object¿¿¿{"start":{"line":352,"column":2},"end":{"line":352,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
6996¿Identifier¿¿9079¿keys¿¿¿{"start":{"line":352,"column":9},"end":{"line":352,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
6997¿Identifier¿¿9079¿from¿¿¿{"start":{"line":352,"column":14},"end":{"line":352,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
6998¿VariableDeclarator¿¿9079¿v830¿¿¿{"start":{"line":352,"column":28},"end":{"line":362,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿VariableDeclarator
6999¿FunctionExpression¿¿9079¿anon¿¿¿{"start":{"line":352,"column":28},"end":{"line":362,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿FunctionExpression
7000¿Identifier¿¿0¿k¿¿¿{"start":{"line":352,"column":37},"end":{"line":352,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
7001¿VariableDeclarator¿¿9081¿v808¿¿¿{"start":{"line":354,"column":22},"end":{"line":354,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿VariableDeclarator
7002¿MemberExpression¿computed¿9081¿¿¿¿{"start":{"line":354,"column":22},"end":{"line":354,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿MemberExpression
7003¿Identifier¿¿9081¿from¿¿¿{"start":{"line":354,"column":22},"end":{"line":354,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
7004¿Identifier¿¿9081¿k¿¿¿{"start":{"line":354,"column":27},"end":{"line":354,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
7005¿VariableDeclarator¿¿9081¿v809¿¿¿{"start":{"line":354,"column":8},"end":{"line":354,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿VariableDeclarator
7006¿CallExpression¿¿9081¿¿¿¿{"start":{"line":354,"column":8},"end":{"line":354,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿CallExpression
7007¿MemberExpression¿¿9081¿¿¿¿{"start":{"line":354,"column":8},"end":{"line":354,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿MemberExpression
7008¿Identifier¿¿9081¿Array¿¿¿{"start":{"line":354,"column":8},"end":{"line":354,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
7009¿Identifier¿¿9081¿isArray¿¿¿{"start":{"line":354,"column":14},"end":{"line":354,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
7010¿Identifier¿¿9081¿v808¿¿¿¿¿Identifier
7011¿VariableDeclarator¿¿9081¿v810¿¿¿{"start":{"line":354,"column":41},"end":{"line":354,"column":48},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿VariableDeclarator
7012¿MemberExpression¿computed¿9081¿¿¿¿{"start":{"line":354,"column":41},"end":{"line":354,"column":48},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿MemberExpression
7013¿Identifier¿¿9081¿from¿¿¿{"start":{"line":354,"column":41},"end":{"line":354,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
7014¿Identifier¿¿9081¿k¿¿¿{"start":{"line":354,"column":46},"end":{"line":354,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
7015¿VariableDeclarator¿¿9081¿v811¿¿¿{"start":{"line":354,"column":35},"end":{"line":354,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿VariableDeclarator
7016¿CallExpression¿¿9081¿¿¿¿{"start":{"line":354,"column":35},"end":{"line":354,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿CallExpression
7017¿Identifier¿¿9081¿isObj¿¿¿{"start":{"line":354,"column":35},"end":{"line":354,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
7018¿Identifier¿¿9081¿v810¿¿¿¿¿Identifier
7019¿VariableDeclarator¿¿9081¿v812¿¿¿{"start":{"line":354,"column":34},"end":{"line":354,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿VariableDeclarator
7020¿UnaryExpression¿!¿9081¿¿¿¿{"start":{"line":354,"column":34},"end":{"line":354,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿UnaryExpression
7021¿Identifier¿¿9081¿v811¿¿¿¿¿Identifier
7022¿VariableDeclarator¿¿9081¿v813¿¿¿{"start":{"line":354,"column":8},"end":{"line":354,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿VariableDeclarator
7023¿LogicalExpression¿||¿9081¿¿¿¿{"start":{"line":354,"column":8},"end":{"line":354,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿LogicalExpression
7024¿Identifier¿¿9081¿v809¿¿¿¿¿Identifier
7025¿Identifier¿¿9081¿v812¿¿¿¿¿Identifier
7026¿VariableDeclarator¿¿9081¿v814¿¿¿{"start":{"line":354,"column":53},"end":{"line":354,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿VariableDeclarator
7027¿UnaryExpression¿!¿9081¿¿¿¿{"start":{"line":354,"column":53},"end":{"line":354,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿UnaryExpression
7028¿Identifier¿¿9081¿schema¿¿¿{"start":{"line":354,"column":54},"end":{"line":354,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
7029¿VariableDeclarator¿¿9081¿v815¿¿¿{"start":{"line":354,"column":8},"end":{"line":354,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿VariableDeclarator
7030¿LogicalExpression¿||¿9081¿¿¿¿{"start":{"line":354,"column":8},"end":{"line":354,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿LogicalExpression
7031¿Identifier¿¿9081¿v813¿¿¿¿¿Identifier
7032¿Identifier¿¿9081¿v814¿¿¿¿¿Identifier
7033¿VariableDeclarator¿¿9081¿v816¿¿¿{"start":{"line":354,"column":64},"end":{"line":354,"column":77},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿VariableDeclarator
7034¿MemberExpression¿¿9081¿¿¿¿{"start":{"line":354,"column":64},"end":{"line":354,"column":77},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿MemberExpression
7035¿Identifier¿¿9081¿schema¿¿¿{"start":{"line":354,"column":64},"end":{"line":354,"column":70},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
7036¿Identifier¿¿9081¿format¿¿¿{"start":{"line":354,"column":71},"end":{"line":354,"column":77},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
7037¿VariableDeclarator¿¿9081¿v817¿¿¿{"start":{"line":354,"column":64},"end":{"line":354,"column":90},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿VariableDeclarator
7038¿BinaryExpression¿===¿9081¿¿¿¿{"start":{"line":354,"column":64},"end":{"line":354,"column":90},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿BinaryExpression
7039¿Identifier¿¿9081¿v816¿¿¿¿¿Identifier
7040¿Literal¿string¿9081¿¿'object'¿¿{"start":{"line":354,"column":82},"end":{"line":354,"column":90},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Literal
7041¿VariableDeclarator¿¿9081¿v818¿¿¿{"start":{"line":354,"column":8},"end":{"line":354,"column":90},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿VariableDeclarator
7042¿LogicalExpression¿||¿9081¿¿¿¿{"start":{"line":354,"column":8},"end":{"line":354,"column":90},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿LogicalExpression
7043¿Identifier¿¿9081¿v815¿¿¿¿¿Identifier
7044¿Identifier¿¿9081¿v817¿¿¿¿¿Identifier
7045¿IfStatement¿¿9081¿¿¿¿{"start":{"line":354,"column":4},"end":{"line":361,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿IfStatement
7046¿Identifier¿¿9081¿v818¿¿¿¿¿Identifier
7047¿VariableDeclarator¿¿9081¿v819¿¿¿{"start":{"line":355,"column":24},"end":{"line":355,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿VariableDeclarator
7048¿MemberExpression¿computed¿9081¿¿¿¿{"start":{"line":355,"column":24},"end":{"line":355,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿MemberExpression
7049¿Identifier¿¿9081¿from¿¿¿{"start":{"line":355,"column":24},"end":{"line":355,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
7050¿Identifier¿¿9081¿k¿¿¿{"start":{"line":355,"column":29},"end":{"line":355,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
7051¿VariableDeclarator¿¿9081¿v820¿¿¿{"start":{"line":355,"column":6},"end":{"line":355,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿VariableDeclarator
7052¿CallExpression¿¿9081¿¿¿¿{"start":{"line":355,"column":14},"end":{"line":355,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿CallExpression
7053¿Identifier¿¿9081¿coerce¿¿¿{"start":{"line":355,"column":14},"end":{"line":355,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
7054¿Identifier¿¿9081¿k¿¿¿{"start":{"line":355,"column":21},"end":{"line":355,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
7055¿Identifier¿¿9081¿v819¿¿¿¿¿Identifier
7056¿Identifier¿¿9081¿schema¿¿¿{"start":{"line":355,"column":33},"end":{"line":355,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
7057¿ExpressionStatement¿¿9081¿¿¿¿{"start":{"line":355,"column":6},"end":{"line":355,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿ExpressionStatement
7058¿AssignmentExpression¿=¿9081¿¿¿¿{"start":{"line":355,"column":6},"end":{"line":355,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿AssignmentExpression
7059¿MemberExpression¿computed¿9081¿¿¿¿{"start":{"line":355,"column":6},"end":{"line":355,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿MemberExpression
7060¿Identifier¿¿9081¿to¿¿¿{"start":{"line":355,"column":6},"end":{"line":355,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
7061¿Identifier¿¿9081¿k¿¿¿{"start":{"line":355,"column":9},"end":{"line":355,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
7062¿Identifier¿¿9081¿v820¿¿¿¿¿Identifier
7063¿BlockStatement¿¿9081¿¿¿¿{"start":{"line":354,"column":92},"end":{"line":356,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿BlockStatement
7064¿VariableDeclarator¿¿9081¿v821¿¿¿{"start":{"line":357,"column":17},"end":{"line":357,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿VariableDeclarator
7065¿MemberExpression¿computed¿9081¿¿¿¿{"start":{"line":357,"column":17},"end":{"line":357,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿MemberExpression
7066¿Identifier¿¿9081¿to¿¿¿{"start":{"line":357,"column":17},"end":{"line":357,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
7067¿Identifier¿¿9081¿k¿¿¿{"start":{"line":357,"column":20},"end":{"line":357,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
7068¿VariableDeclarator¿¿9081¿v822¿¿¿{"start":{"line":357,"column":11},"end":{"line":357,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿VariableDeclarator
7069¿CallExpression¿¿9081¿¿¿¿{"start":{"line":357,"column":11},"end":{"line":357,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿CallExpression
7070¿Identifier¿¿9081¿isObj¿¿¿{"start":{"line":357,"column":11},"end":{"line":357,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
7071¿Identifier¿¿9081¿v821¿¿¿¿¿Identifier
7072¿VariableDeclarator¿¿9081¿v823¿¿¿{"start":{"line":357,"column":10},"end":{"line":357,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿VariableDeclarator
7073¿UnaryExpression¿!¿9081¿¿¿¿{"start":{"line":357,"column":10},"end":{"line":357,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿UnaryExpression
7074¿Identifier¿¿9081¿v822¿¿¿¿¿Identifier
7075¿IfStatement¿¿9081¿¿¿¿{"start":{"line":357,"column":6},"end":{"line":359,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿IfStatement
7076¿Identifier¿¿9081¿v823¿¿¿¿¿Identifier
7077¿VariableDeclarator¿¿9081¿v824¿¿¿{"start":{"line":358,"column":16},"end":{"line":358,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿VariableDeclarator
7078¿ObjectExpression¿¿9081¿¿¿¿¿¿ObjectExpression
7079¿ExpressionStatement¿¿9081¿¿¿¿{"start":{"line":358,"column":8},"end":{"line":358,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿ExpressionStatement
7080¿AssignmentExpression¿=¿9081¿¿¿¿{"start":{"line":358,"column":8},"end":{"line":358,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿AssignmentExpression
7081¿MemberExpression¿computed¿9081¿¿¿¿{"start":{"line":358,"column":8},"end":{"line":358,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿MemberExpression
