Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1085¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":209,"column":3},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js"}¿¿Program
1893¿CFG_F_END¿¿0¿1151_anon¿¿¿¿¿CFG_F_END
1894¿CFG_WHILE_END¿¿0¿¿¿¿¿¿CFG_WHILE_END
1895¿CFG_IF_END¿¿0¿1153¿¿¿¿¿CFG_IF_END
1896¿CFG_F_START¿¿1896¿1220_anon¿¿¿¿¿CFG_F_START
1897¿CFG_F_END¿¿0¿1220_anon¿¿¿¿¿CFG_F_END
1898¿CFG_IF_END¿¿0¿1254¿¿¿¿¿CFG_IF_END
1899¿CFG_WHILE_END¿¿0¿¿¿¿¿¿CFG_WHILE_END
1900¿CFG_F_START¿¿1900¿1284_anon¿¿¿¿¿CFG_F_START
1901¿CFG_F_END¿¿0¿1284_anon¿¿¿¿¿CFG_F_END
1902¿CFG_F_START¿¿1902¿1302_anon¿¿¿¿¿CFG_F_START
1903¿CFG_F_END¿¿0¿1302_anon¿¿¿¿¿CFG_F_END
1904¿CFG_IF_END¿¿0¿1323¿¿¿¿¿CFG_IF_END
1905¿CFG_F_START¿¿1905¿1364_anon¿¿¿¿¿CFG_F_START
1906¿CFG_F_END¿¿0¿1364_anon¿¿¿¿¿CFG_F_END
1907¿CFG_F_START¿¿1907¿1399_anon¿¿¿¿¿CFG_F_START
1908¿CFG_F_END¿¿0¿1399_anon¿¿¿¿¿CFG_F_END
1909¿CFG_F_START¿¿1909¿1415_anon¿¿¿¿¿CFG_F_START
1910¿CFG_F_END¿¿0¿1415_anon¿¿¿¿¿CFG_F_END
1911¿CFG_F_START¿¿1911¿1447_anon¿¿¿¿¿CFG_F_START
1912¿CFG_F_END¿¿0¿1447_anon¿¿¿¿¿CFG_F_END
1913¿CFG_F_START¿¿1913¿1472_anon¿¿¿¿¿CFG_F_START
1914¿CFG_F_END¿¿0¿1472_anon¿¿¿¿¿CFG_F_END
1915¿CFG_IF_END¿¿0¿1497¿¿¿¿¿CFG_IF_END
1916¿CFG_IF_END¿¿0¿1479¿¿¿¿¿CFG_IF_END
1917¿CFG_IF_END¿¿0¿1552¿¿¿¿¿CFG_IF_END
1918¿CFG_F_START¿¿1918¿1643_anon¿¿¿¿¿CFG_F_START
1919¿CFG_F_END¿¿0¿1643_anon¿¿¿¿¿CFG_F_END
1920¿CFG_IF_END¿¿0¿1649¿¿¿¿¿CFG_IF_END
1921¿CFG_IF_END¿¿0¿1661¿¿¿¿¿CFG_IF_END
1922¿CFG_F_START¿¿1922¿1722_anon¿¿¿¿¿CFG_F_START
1923¿CFG_F_END¿¿0¿1722_anon¿¿¿¿¿CFG_F_END
1924¿CFG_F_START¿¿1924¿1727_anon¿¿¿¿¿CFG_F_START
1925¿CFG_F_END¿¿0¿1727_anon¿¿¿¿¿CFG_F_END
1926¿CFG_IF_END¿¿0¿1773¿¿¿¿¿CFG_IF_END
1927¿CFG_IF_END¿¿0¿1744¿¿¿¿¿CFG_IF_END
1928¿CFG_IF_END¿¿0¿1809¿¿¿¿¿CFG_IF_END
1929¿CFG_IF_END¿¿0¿1821¿¿¿¿¿CFG_IF_END
1930¿CFG_F_START¿¿1930¿1854_anon¿¿¿¿¿CFG_F_START
1931¿CFG_F_END¿¿0¿1854_anon¿¿¿¿¿CFG_F_END
1932¿TAINT_SOURCE¿¿0¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
1933¿PDG_CALL¿¿1890¿1890.CALL->require-o230¿¿¿¿¿PDG_CALL
1934¿PDG_OBJECT¿¿0¿1890.v93-o231¿¿¿¿¿PDG_OBJECT
1935¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1936¿PDG_OBJECT¿¿0¿1890.module-o232¿¿¿¿¿PDG_OBJECT
1937¿PDG_OBJECT¿¿0¿1890.module.exports-o233¿¿¿¿¿PDG_OBJECT
1938¿PDG_CALL¿¿1890¿1890.CALL->require-o234¿¿¿¿¿PDG_CALL
1939¿PDG_OBJECT¿¿0¿1890.roots-o235¿¿¿¿¿PDG_OBJECT
1940¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1941¿PDG_OBJECT¿¿0¿1890.Type-o236¿¿¿¿¿PDG_OBJECT
1942¿PDG_OBJECT¿¿0¿1890.Enum-o237¿¿¿¿¿PDG_OBJECT
1943¿PDG_CALL¿¿1890¿1890.CALL->require-o238¿¿¿¿¿PDG_CALL
1944¿PDG_OBJECT¿¿0¿1890.v94-o239¿¿¿¿¿PDG_OBJECT
1945¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1946¿PDG_OBJECT¿¿0¿1890.util-o240¿¿¿¿¿PDG_OBJECT
1947¿PDG_OBJECT¿¿0¿1890.util.codegen-o241¿¿¿¿¿PDG_OBJECT
1948¿PDG_CALL¿¿1890¿1890.CALL->require-o242¿¿¿¿¿PDG_CALL
1949¿PDG_OBJECT¿¿0¿1890.v95-o243¿¿¿¿¿PDG_OBJECT
1950¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1951¿PDG_OBJECT¿¿0¿1890.util-o244¿¿¿¿¿PDG_OBJECT
1952¿PDG_OBJECT¿¿0¿1890.util.fetch-o245¿¿¿¿¿PDG_OBJECT
1953¿PDG_CALL¿¿1890¿1890.CALL->require-o246¿¿¿¿¿PDG_CALL
1954¿PDG_OBJECT¿¿0¿1890.v96-o247¿¿¿¿¿PDG_OBJECT
1955¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1956¿PDG_OBJECT¿¿0¿1890.util-o248¿¿¿¿¿PDG_OBJECT
1957¿PDG_OBJECT¿¿0¿1890.util.path-o249¿¿¿¿¿PDG_OBJECT
1958¿PDG_CALL¿¿1890¿1890.CALL->util.inquire-o250¿¿¿¿¿PDG_CALL
1959¿PDG_OBJECT¿¿0¿1890.v97-o251¿¿¿¿¿PDG_OBJECT
1960¿PDG_OBJECT¿¿0¿1890.util-o252¿¿¿¿¿PDG_OBJECT
1961¿PDG_OBJECT¿¿0¿1890.util.fs-o253¿¿¿¿¿PDG_OBJECT
1962¿PDG_OBJECT¿¿0¿1892.this-o254¿¿¿¿¿PDG_OBJECT
1963¿PDG_OBJECT¿¿0¿1892.object-o255¿¿¿¿¿PDG_OBJECT
1964¿PDG_OBJECT¿¿0¿1890.toArray-o256¿¿¿¿¿PDG_OBJECT
1965¿PDG_OBJECT¿¿0¿1890.util-o257¿¿¿¿¿PDG_OBJECT
1966¿PDG_OBJECT¿¿0¿1890.util.toArray-o258¿¿¿¿¿PDG_OBJECT
1967¿PDG_OBJECT¿¿0¿1896.this-o259¿¿¿¿¿PDG_OBJECT
1968¿PDG_OBJECT¿¿0¿1896.array-o260¿¿¿¿¿PDG_OBJECT
1969¿PDG_OBJECT¿¿0¿1890.toObject-o261¿¿¿¿¿PDG_OBJECT
1970¿PDG_OBJECT¿¿0¿1890.util-o262¿¿¿¿¿PDG_OBJECT
1971¿PDG_OBJECT¿¿0¿1890.util.toObject-o263¿¿¿¿¿PDG_OBJECT
1972¿PDG_OBJECT¿¿0¿1900.this-o264¿¿¿¿¿PDG_OBJECT
1973¿PDG_OBJECT¿¿0¿1900.name-o265¿¿¿¿¿PDG_OBJECT
1974¿PDG_OBJECT¿¿0¿1890.isReserved-o266¿¿¿¿¿PDG_OBJECT
1975¿PDG_OBJECT¿¿0¿1890.util-o267¿¿¿¿¿PDG_OBJECT
1976¿PDG_OBJECT¿¿0¿1890.util.isReserved-o268¿¿¿¿¿PDG_OBJECT
1977¿PDG_OBJECT¿¿0¿1902.this-o269¿¿¿¿¿PDG_OBJECT
1978¿PDG_OBJECT¿¿0¿1902.prop-o270¿¿¿¿¿PDG_OBJECT
1979¿PDG_OBJECT¿¿0¿1890.safeProp-o271¿¿¿¿¿PDG_OBJECT
1980¿PDG_OBJECT¿¿0¿1890.util-o272¿¿¿¿¿PDG_OBJECT
1981¿PDG_OBJECT¿¿0¿1890.util.safeProp-o273¿¿¿¿¿PDG_OBJECT
1982¿PDG_OBJECT¿¿0¿1905.this-o274¿¿¿¿¿PDG_OBJECT
1983¿PDG_OBJECT¿¿0¿1905.str-o275¿¿¿¿¿PDG_OBJECT
1984¿PDG_OBJECT¿¿0¿1890.ucFirst-o276¿¿¿¿¿PDG_OBJECT
1985¿PDG_OBJECT¿¿0¿1890.util-o277¿¿¿¿¿PDG_OBJECT
1986¿PDG_OBJECT¿¿0¿1890.util.ucFirst-o278¿¿¿¿¿PDG_OBJECT
1987¿PDG_OBJECT¿¿0¿1907.this-o279¿¿¿¿¿PDG_OBJECT
1988¿PDG_OBJECT¿¿0¿1907.str-o280¿¿¿¿¿PDG_OBJECT
1989¿PDG_OBJECT¿¿0¿1890.camelCase-o281¿¿¿¿¿PDG_OBJECT
1990¿PDG_OBJECT¿¿0¿1890.util-o282¿¿¿¿¿PDG_OBJECT
1991¿PDG_OBJECT¿¿0¿1890.util.camelCase-o283¿¿¿¿¿PDG_OBJECT
1992¿PDG_OBJECT¿¿0¿1911.this-o284¿¿¿¿¿PDG_OBJECT
1993¿PDG_OBJECT¿¿0¿1911.a-o285¿¿¿¿¿PDG_OBJECT
1994¿PDG_OBJECT¿¿0¿1911.b-o286¿¿¿¿¿PDG_OBJECT
1995¿PDG_OBJECT¿¿0¿1890.compareFieldsById-o287¿¿¿¿¿PDG_OBJECT
1996¿PDG_OBJECT¿¿0¿1890.util-o288¿¿¿¿¿PDG_OBJECT
1997¿PDG_OBJECT¿¿0¿1890.util.compareFieldsById-o289¿¿¿¿¿PDG_OBJECT
1998¿PDG_OBJECT¿¿0¿1913.this-o290¿¿¿¿¿PDG_OBJECT
1999¿PDG_OBJECT¿¿0¿1913.ctor-o291¿¿¿¿¿PDG_OBJECT
2000¿PDG_OBJECT¿¿0¿1913.typeName-o292¿¿¿¿¿PDG_OBJECT
2001¿PDG_OBJECT¿¿0¿1890.decorateType-o293¿¿¿¿¿PDG_OBJECT
2002¿PDG_OBJECT¿¿0¿1890.util-o294¿¿¿¿¿PDG_OBJECT
2003¿PDG_OBJECT¿¿0¿1890.util.decorateType-o295¿¿¿¿¿PDG_OBJECT
2004¿PDG_OBJECT¿¿0¿1918.this-o296¿¿¿¿¿PDG_OBJECT
2005¿PDG_OBJECT¿¿0¿1918.object-o297¿¿¿¿¿PDG_OBJECT
2006¿PDG_OBJECT¿¿0¿1890.decorateEnum-o298¿¿¿¿¿PDG_OBJECT
2007¿PDG_OBJECT¿¿0¿1890.util-o299¿¿¿¿¿PDG_OBJECT
2008¿PDG_OBJECT¿¿0¿1890.util.decorateEnum-o300¿¿¿¿¿PDG_OBJECT
2009¿PDG_OBJECT¿¿0¿1922.this-o301¿¿¿¿¿PDG_OBJECT
2010¿PDG_OBJECT¿¿0¿1922.dst-o302¿¿¿¿¿PDG_OBJECT
2011¿PDG_OBJECT¿¿0¿1922.path-o303¿¿¿¿¿PDG_OBJECT
2012¿PDG_OBJECT¿¿0¿1922.value-o304¿¿¿¿¿PDG_OBJECT
2013¿PDG_OBJECT¿¿0¿1890.setProperty-o305¿¿¿¿¿PDG_OBJECT
2014¿PDG_OBJECT¿¿0¿1890.util-o306¿¿¿¿¿PDG_OBJECT
2015¿PDG_OBJECT¿¿0¿1890.util.setProperty-o307¿¿¿¿¿PDG_OBJECT
2016¿PDG_OBJECT¿¿0¿1930.this-o308¿¿¿¿¿PDG_OBJECT
2017¿PDG_OBJECT¿¿0¿1890.v182-o309¿¿¿¿¿PDG_OBJECT
2018¿PDG_OBJECT¿¿0¿1890.v183-o310¿¿¿¿¿PDG_OBJECT
2019¿PDG_CALL¿¿1890¿1890.CALL->Object.defineProperty-o311¿¿¿¿¿PDG_CALL
2020¿PDG_OBJECT¿¿0¿1890.v184-o312¿¿¿¿¿PDG_OBJECT
2021¿PDG_CALL¿¿1892¿1892.CALL->Object.keys-o313¿¿¿¿¿PDG_CALL
2022¿PDG_OBJECT¿¿0¿1892.keys-o314¿¿¿¿¿PDG_OBJECT
2023¿PDG_OBJECT¿¿0¿1892.keys.length-o315¿¿¿¿¿PDG_OBJECT
2024¿PDG_CALL¿¿1892¿1892.CALL->Array-o316¿¿¿¿¿PDG_CALL
2025¿PDG_OBJECT¿¿0¿1892.array-o317¿¿¿¿¿PDG_OBJECT
2026¿PDG_OBJECT¿¿0¿1892.v100-o318¿¿¿¿¿PDG_OBJECT
2027¿PDG_OBJECT¿¿0¿1892.keys.*-o319¿¿¿¿¿PDG_OBJECT
2028¿PDG_OBJECT¿¿0¿1892.object.*-o320¿¿¿¿¿PDG_OBJECT
2029¿PDG_OBJECT¿¿0¿1892.array-o321¿¿¿¿¿PDG_OBJECT
2030¿PDG_OBJECT¿¿0¿1892.array.*-o322¿¿¿¿¿PDG_OBJECT
2031¿PDG_OBJECT¿¿0¿1892.v100-o323¿¿¿¿¿PDG_OBJECT
2032¿PDG_RETURN¿¿0¿1892.RET_OBJ-o324¿¿¿¿¿PDG_RETURN
2033¿PDG_OBJECT¿¿0¿1892.v104-o325¿¿¿¿¿PDG_OBJECT
2034¿PDG_RETURN¿¿0¿1892.RET_OBJ-o326¿¿¿¿¿PDG_RETURN
2035¿PDG_OBJECT¿¿0¿1896.object-o327¿¿¿¿¿PDG_OBJECT
2036¿PDG_OBJECT¿¿0¿1896.array.length-o328¿¿¿¿¿PDG_OBJECT
2037¿PDG_OBJECT¿¿0¿1896.v106-o329¿¿¿¿¿PDG_OBJECT
2038¿PDG_OBJECT¿¿0¿1896.array.*-o330¿¿¿¿¿PDG_OBJECT
2039¿PDG_OBJECT¿¿0¿1896.v109-o331¿¿¿¿¿PDG_OBJECT
2040¿PDG_OBJECT¿¿0¿1896.object-o332¿¿¿¿¿PDG_OBJECT
2041¿PDG_OBJECT¿¿0¿1896.object.*-o333¿¿¿¿¿PDG_OBJECT
2042¿PDG_OBJECT¿¿0¿1896.v106-o334¿¿¿¿¿PDG_OBJECT
2043¿PDG_RETURN¿¿0¿1896.RET_OBJ-o335¿¿¿¿¿PDG_RETURN
2044¿PDG_CALL¿¿1900¿1900.CALL->undefined.test-o336¿¿¿¿¿PDG_CALL
2045¿PDG_OBJECT¿¿0¿1900.v110-o337¿¿¿¿¿PDG_OBJECT
2046¿PDG_RETURN¿¿0¿1900.RET_OBJ-o338¿¿¿¿¿PDG_RETURN
2047¿PDG_CALL¿¿1902¿1902.CALL->undefined.test-o339¿¿¿¿¿PDG_CALL
2048¿PDG_OBJECT¿¿0¿1902.v111-o340¿¿¿¿¿PDG_OBJECT
2049¿PDG_CALL¿¿1902¿1902.CALL->util.isReserved-o341¿¿¿¿¿PDG_CALL
2050¿PDG_OBJECT¿¿0¿1902.v113-o342¿¿¿¿¿PDG_OBJECT
2051¿PDG_CALL¿¿1902¿1902.CALL->prop.replace-o343¿¿¿¿¿PDG_CALL
2052¿PDG_OBJECT¿¿0¿1902.v115-o344¿¿¿¿¿PDG_OBJECT
2053¿PDG_CALL¿¿1902¿1902.CALL->v115.replace-o345¿¿¿¿¿PDG_CALL
2054¿PDG_OBJECT¿¿0¿1902.v116-o346¿¿¿¿¿PDG_OBJECT
2055¿PDG_OBJECT¿¿0¿1902.v117-o347¿¿¿¿¿PDG_OBJECT
2056¿PDG_OBJECT¿¿0¿1902.v118-o348¿¿¿¿¿PDG_OBJECT
2057¿PDG_RETURN¿¿0¿1902.RET_OBJ-o349¿¿¿¿¿PDG_RETURN
2058¿PDG_OBJECT¿¿0¿1902.v119-o350¿¿¿¿¿PDG_OBJECT
2059¿PDG_RETURN¿¿0¿1902.RET_OBJ-o351¿¿¿¿¿PDG_RETURN
2060¿PDG_CALL¿¿1905¿1905.CALL->str.charAt-o352¿¿¿¿¿PDG_CALL
2061¿PDG_OBJECT¿¿0¿1905.v120-o353¿¿¿¿¿PDG_OBJECT
2062¿PDG_CALL¿¿1905¿1905.CALL->v120.toUpperCase-o354¿¿¿¿¿PDG_CALL
2063¿PDG_OBJECT¿¿0¿1905.v121-o355¿¿¿¿¿PDG_OBJECT
2064¿PDG_CALL¿¿1905¿1905.CALL->str.substring-o356¿¿¿¿¿PDG_CALL
2065¿PDG_OBJECT¿¿0¿1905.v122-o357¿¿¿¿¿PDG_OBJECT
2066¿PDG_OBJECT¿¿0¿1905.v123-o358¿¿¿¿¿PDG_OBJECT
2067¿PDG_RETURN¿¿0¿1905.RET_OBJ-o359¿¿¿¿¿PDG_RETURN
2068¿PDG_CALL¿¿1907¿1907.CALL->str.substring-o360¿¿¿¿¿PDG_CALL
2069¿PDG_OBJECT¿¿0¿1907.v124-o361¿¿¿¿¿PDG_OBJECT
2070¿PDG_CALL¿¿1907¿1907.CALL->str.substring-o362¿¿¿¿¿PDG_CALL
2071¿PDG_OBJECT¿¿0¿1907.v125-o363¿¿¿¿¿PDG_OBJECT
2072¿PDG_OBJECT¿¿0¿1909.this-o364¿¿¿¿¿PDG_OBJECT
2073¿PDG_OBJECT¿¿0¿1909.$0-o365¿¿¿¿¿PDG_OBJECT
2074¿PDG_OBJECT¿¿0¿1909.$1-o366¿¿¿¿¿PDG_OBJECT
2075¿PDG_OBJECT¿¿0¿1907.v127-o367¿¿¿¿¿PDG_OBJECT
2076¿PDG_CALL¿¿1907¿1907.CALL->v125.replace-o368¿¿¿¿¿PDG_CALL
2077¿PDG_OBJECT¿¿0¿1907.v128-o369¿¿¿¿¿PDG_OBJECT
2078¿PDG_OBJECT¿¿0¿1907.v129-o370¿¿¿¿¿PDG_OBJECT
2079¿PDG_RETURN¿¿0¿1907.RET_OBJ-o371¿¿¿¿¿PDG_RETURN
2080¿PDG_CALL¿¿1909¿1909.CALL->$1.toUpperCase-o372¿¿¿¿¿PDG_CALL
2081¿PDG_OBJECT¿¿0¿1909.v126-o373¿¿¿¿¿PDG_OBJECT
2082¿PDG_RETURN¿¿0¿1909.RET_OBJ-o374¿¿¿¿¿PDG_RETURN
2083¿PDG_OBJECT¿¿0¿1911.a.id-o375¿¿¿¿¿PDG_OBJECT
2084¿PDG_OBJECT¿¿0¿1911.b.id-o376¿¿¿¿¿PDG_OBJECT
2085¿PDG_OBJECT¿¿0¿1911.v132-o377¿¿¿¿¿PDG_OBJECT
2086¿PDG_RETURN¿¿0¿1911.RET_OBJ-o378¿¿¿¿¿PDG_RETURN
2087¿PDG_OBJECT¿¿0¿1913.ctor.$type-o379¿¿¿¿¿PDG_OBJECT
2088¿PDG_OBJECT¿¿0¿1913.v134.name-o380¿¿¿¿¿PDG_OBJECT
2089¿PDG_OBJECT¿¿0¿1913.v136-o381¿¿¿¿¿PDG_OBJECT
2090¿PDG_OBJECT¿¿0¿1913.v137-o382¿¿¿¿¿PDG_OBJECT
2091¿PDG_OBJECT¿¿0¿1913.util.decorateRoot-o383¿¿¿¿¿PDG_OBJECT
2092¿PDG_CALL¿¿1913¿1913.CALL->v138.remove-o384¿¿¿¿¿PDG_CALL
2093¿PDG_OBJECT¿¿0¿1913.v140-o385¿¿¿¿¿PDG_OBJECT
2094¿PDG_OBJECT¿¿0¿1913.v141-o386¿¿¿¿¿PDG_OBJECT
2095¿PDG_OBJECT¿¿0¿1913.v141.name-o387¿¿¿¿¿PDG_OBJECT
2096¿PDG_CALL¿¿1913¿1913.CALL->v142.add-o388¿¿¿¿¿PDG_CALL
2097¿PDG_OBJECT¿¿0¿1913.v144-o389¿¿¿¿¿PDG_OBJECT
2098¿PDG_RETURN¿¿0¿1913.RET_OBJ-o390¿¿¿¿¿PDG_RETURN
2099¿PDG_CALL¿¿1913¿1913.CALL->require-o391¿¿¿¿¿PDG_CALL
2100¿PDG_OBJECT¿¿0¿1913.Type-o392¿¿¿¿¿PDG_OBJECT
2101¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
2102¿PDG_OBJECT¿¿0¿1913.ctor.name-o393¿¿¿¿¿PDG_OBJECT
2103¿PDG_CALL¿¿1913¿1913.CALL->Type-o394¿¿¿¿¿PDG_CALL
2104¿PDG_OBJECT¿¿0¿1913.type-o395¿¿¿¿¿PDG_OBJECT
2105¿PDG_CALL¿¿1913¿1913.CALL->v149.add-o396¿¿¿¿¿PDG_CALL
2106¿PDG_OBJECT¿¿0¿1913.v150-o397¿¿¿¿¿PDG_OBJECT
2107¿PDG_OBJECT¿¿0¿1913.type-o398¿¿¿¿¿PDG_OBJECT
2108¿PDG_OBJECT¿¿0¿1913.type.ctor-o399¿¿¿¿¿PDG_OBJECT
2109¿PDG_OBJECT¿¿0¿1913.v151-o400¿¿¿¿¿PDG_OBJECT
2110¿PDG_CALL¿¿1913¿1913.CALL->Object.defineProperty-o401¿¿¿¿¿PDG_CALL
2111¿PDG_OBJECT¿¿0¿1913.v152-o402¿¿¿¿¿PDG_OBJECT
2112¿PDG_OBJECT¿¿0¿1913.ctor.prototype-o403¿¿¿¿¿PDG_OBJECT
2113¿PDG_OBJECT¿¿0¿1913.v154-o404¿¿¿¿¿PDG_OBJECT
2114¿PDG_CALL¿¿1913¿1913.CALL->Object.defineProperty-o405¿¿¿¿¿PDG_CALL
2115¿PDG_OBJECT¿¿0¿1913.v155-o406¿¿¿¿¿PDG_OBJECT
2116¿PDG_RETURN¿¿0¿1913.RET_OBJ-o407¿¿¿¿¿PDG_RETURN
2117¿PDG_OBJECT¿¿0¿1918.object.$type-o408¿¿¿¿¿PDG_OBJECT
2118¿PDG_RETURN¿¿0¿1918.RET_OBJ-o409¿¿¿¿¿PDG_RETURN
2119¿PDG_CALL¿¿1918¿1918.CALL->require-o410¿¿¿¿¿PDG_CALL
2120¿PDG_OBJECT¿¿0¿1918.Enum-o411¿¿¿¿¿PDG_OBJECT
2121¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
2122¿PDG_OBJECT¿¿0¿1918.v160-o412¿¿¿¿¿PDG_OBJECT
2123¿PDG_CALL¿¿1918¿1918.CALL->Enum-o413¿¿¿¿¿PDG_CALL
2124¿PDG_OBJECT¿¿0¿1918.enm-o414¿¿¿¿¿PDG_OBJECT
2125¿PDG_CALL¿¿1918¿1918.CALL->v161.add-o415¿¿¿¿¿PDG_CALL
2126¿PDG_OBJECT¿¿0¿1918.v162-o416¿¿¿¿¿PDG_OBJECT
2127¿PDG_OBJECT¿¿0¿1918.v163-o417¿¿¿¿¿PDG_OBJECT
2128¿PDG_CALL¿¿1918¿1918.CALL->Object.defineProperty-o418¿¿¿¿¿PDG_CALL
2129¿PDG_OBJECT¿¿0¿1918.v164-o419¿¿¿¿¿PDG_OBJECT
2130¿PDG_RETURN¿¿0¿1918.RET_OBJ-o420¿¿¿¿¿PDG_RETURN
2131¿PDG_OBJECT¿¿0¿1924.this-o421¿¿¿¿¿PDG_OBJECT
2132¿PDG_OBJECT¿¿0¿1924.dst-o422¿¿¿¿¿PDG_OBJECT
2133¿PDG_OBJECT¿¿0¿1924.path-o423¿¿¿¿¿PDG_OBJECT
2134¿PDG_OBJECT¿¿0¿1924.value-o424¿¿¿¿¿PDG_OBJECT
2135¿PDG_OBJECT¿¿0¿1922.setProp-o425¿¿¿¿¿PDG_OBJECT
2136¿PDG_OBJECT¿¿0¿1922.v174-o426¿¿¿¿¿PDG_OBJECT
2137¿PDG_CALL¿¿1922¿1922.CALL->TypeError-o427¿¿¿¿¿PDG_CALL
2138¿PDG_OBJECT¿¿0¿1922.v175-o428¿¿¿¿¿PDG_OBJECT
2139¿PDG_CALL¿¿1922¿1922.CALL->TypeError-o429¿¿¿¿¿PDG_CALL
2140¿PDG_OBJECT¿¿0¿1922.v177-o430¿¿¿¿¿PDG_OBJECT
2141¿PDG_CALL¿¿1922¿1922.CALL->path.split-o431¿¿¿¿¿PDG_CALL
2142¿PDG_OBJECT¿¿0¿1922.path-o432¿¿¿¿¿PDG_OBJECT
2143¿PDG_CALL¿¿1922¿1922.CALL->setProp-o433¿¿¿¿¿PDG_CALL
2144¿PDG_OBJECT¿¿0¿1922.v178-o434¿¿¿¿¿PDG_OBJECT
2145¿PDG_RETURN¿¿0¿1922.RET_OBJ-o435¿¿¿¿¿PDG_RETURN
2146¿PDG_CALL¿¿1924¿1924.CALL->path.shift-o436¿¿¿¿¿PDG_CALL
2147¿PDG_OBJECT¿¿0¿1924.part-o437¿¿¿¿¿PDG_OBJECT
2148¿PDG_OBJECT¿¿0¿1924.path.length-o438¿¿¿¿¿PDG_OBJECT
2149¿PDG_OBJECT¿¿0¿1924.v166-o439¿¿¿¿¿PDG_OBJECT
2150¿PDG_OBJECT¿¿0¿1924.dst.*-o440¿¿¿¿¿PDG_OBJECT
2151¿PDG_OBJECT¿¿0¿1924.v168-o441¿¿¿¿¿PDG_OBJECT
2152¿PDG_CALL¿¿1924¿1924.CALL->setProp-o442¿¿¿¿¿PDG_CALL
2153¿PDG_OBJECT¿¿0¿1924.v170-o443¿¿¿¿¿PDG_OBJECT
2154¿PDG_OBJECT¿¿0¿1924.dst-o444¿¿¿¿¿PDG_OBJECT
2155¿PDG_OBJECT¿¿0¿1924.dst.*-o445¿¿¿¿¿PDG_OBJECT
2156¿PDG_OBJECT¿¿0¿1924.v171-o446¿¿¿¿¿PDG_OBJECT
2157¿PDG_CALL¿¿1924¿1924.CALL->v171.concat-o447¿¿¿¿¿PDG_CALL
2158¿PDG_OBJECT¿¿0¿1924.v172-o448¿¿¿¿¿PDG_OBJECT
2159¿PDG_CALL¿¿1924¿1924.CALL->v172.concat-o449¿¿¿¿¿PDG_CALL
2160¿PDG_OBJECT¿¿0¿1924.value-o450¿¿¿¿¿PDG_OBJECT
2161¿PDG_OBJECT¿¿0¿1924.dst-o451¿¿¿¿¿PDG_OBJECT
2162¿PDG_OBJECT¿¿0¿1924.dst.*-o452¿¿¿¿¿PDG_OBJECT
2163¿PDG_RETURN¿¿0¿1924.RET_OBJ-o453¿¿¿¿¿PDG_RETURN
2164¿PDG_OBJECT¿¿0¿1930.roots."decorated"-o454¿¿¿¿¿PDG_OBJECT
2165¿PDG_CALL¿¿1930¿1930.CALL->require-o455¿¿¿¿¿PDG_CALL
2166¿PDG_OBJECT¿¿0¿1930.v180-o456¿¿¿¿¿PDG_OBJECT
2167¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
2168¿PDG_OBJECT¿¿0¿1930.v181-o457¿¿¿¿¿PDG_OBJECT
2169¿PDG_RETURN¿¿0¿1930.RET_OBJ-o458¿¿¿¿¿PDG_RETURN
