Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1066¿Program¿¿-1¿¿¿¿{"start":{"line":8,"column":0},"end":{"line":229,"column":2},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿Program
1845¿AssignmentExpression¿=¿1923¿¿¿¿{"start":{"line":218,"column":2},"end":{"line":218,"column":18},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿AssignmentExpression
1846¿MemberExpression¿¿1923¿¿¿¿{"start":{"line":218,"column":2},"end":{"line":218,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿MemberExpression
1847¿ThisExpression¿¿1923¿¿¿¿{"start":{"line":218,"column":2},"end":{"line":218,"column":6},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿ThisExpression
1848¿Identifier¿¿1923¿mtimes¿¿¿{"start":{"line":218,"column":7},"end":{"line":218,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿Identifier
1849¿Identifier¿¿1923¿v201¿¿¿¿¿Identifier
1850¿VariableDeclarator¿¿1923¿v202¿¿¿{"start":{"line":219,"column":16},"end":{"line":219,"column":18},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿VariableDeclarator
1851¿ObjectExpression¿¿1923¿¿¿¿¿¿ObjectExpression
1852¿ExpressionStatement¿¿1923¿¿¿¿{"start":{"line":219,"column":2},"end":{"line":219,"column":19},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿ExpressionStatement
1853¿AssignmentExpression¿=¿1923¿¿¿¿{"start":{"line":219,"column":2},"end":{"line":219,"column":18},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿AssignmentExpression
1854¿MemberExpression¿¿1923¿¿¿¿{"start":{"line":219,"column":2},"end":{"line":219,"column":12},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿MemberExpression
1855¿ThisExpression¿¿1923¿¿¿¿{"start":{"line":219,"column":2},"end":{"line":219,"column":6},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿ThisExpression
1856¿Identifier¿¿1923¿store¿¿¿{"start":{"line":219,"column":7},"end":{"line":219,"column":12},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿Identifier
1857¿Identifier¿¿1923¿v202¿¿¿¿¿Identifier
1858¿ReturnStatement¿¿1923¿¿¿¿{"start":{"line":220,"column":2},"end":{"line":220,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿ReturnStatement
1859¿Literal¿boolean¿1923¿¿true¿¿{"start":{"line":220,"column":9},"end":{"line":220,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿Literal
1860¿BlockStatement¿¿1923¿¿¿¿{"start":{"line":213,"column":37},"end":{"line":221,"column":1},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿BlockStatement
1861¿ExpressionStatement¿¿1892¿¿¿¿{"start":{"line":213,"column":0},"end":{"line":221,"column":2},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿ExpressionStatement
1862¿AssignmentExpression¿=¿1892¿¿¿¿{"start":{"line":213,"column":0},"end":{"line":221,"column":1},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿AssignmentExpression
1863¿MemberExpression¿¿1892¿¿¿¿{"start":{"line":213,"column":0},"end":{"line":213,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿MemberExpression
1864¿Identifier¿¿1892¿v199¿¿¿¿¿Identifier
1865¿Identifier¿¿1892¿reset¿¿¿{"start":{"line":213,"column":17},"end":{"line":213,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿Identifier
1866¿Identifier¿¿1892¿v203¿¿¿¿¿Identifier
1867¿VariableDeclarator¿¿1892¿v204¿¿¿{"start":{"line":227,"column":0},"end":{"line":227,"column":16},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿VariableDeclarator
1868¿MemberExpression¿¿1892¿¿¿¿{"start":{"line":227,"column":0},"end":{"line":227,"column":16},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿MemberExpression
1869¿Identifier¿¿1892¿Memory¿¿¿{"start":{"line":227,"column":0},"end":{"line":227,"column":6},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿Identifier
1870¿Identifier¿¿1892¿prototype¿¿¿{"start":{"line":227,"column":7},"end":{"line":227,"column":16},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿Identifier
1871¿VariableDeclarator¿¿1892¿v208¿¿¿{"start":{"line":227,"column":0},"end":{"line":229,"column":1},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿VariableDeclarator
1872¿FunctionExpression¿¿1892¿anon¿¿¿{"start":{"line":227,"column":28},"end":{"line":229,"column":1},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿FunctionExpression
1873¿VariableDeclarator¿¿1926¿v205¿¿¿{"start":{"line":228,"column":9},"end":{"line":228,"column":19},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿VariableDeclarator
1874¿MemberExpression¿¿1926¿¿¿¿{"start":{"line":228,"column":9},"end":{"line":228,"column":19},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿MemberExpression
1875¿ThisExpression¿¿1926¿¿¿¿{"start":{"line":228,"column":9},"end":{"line":228,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿ThisExpression
1876¿Identifier¿¿1926¿store¿¿¿{"start":{"line":228,"column":14},"end":{"line":228,"column":19},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿Identifier
1877¿VariableDeclarator¿¿1926¿v206¿¿¿{"start":{"line":228,"column":23},"end":{"line":228,"column":25},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿VariableDeclarator
1878¿ObjectExpression¿¿1926¿¿¿¿{"start":{"line":228,"column":23},"end":{"line":228,"column":25},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿ObjectExpression
1879¿VariableDeclarator¿¿1926¿v207¿¿¿{"start":{"line":228,"column":9},"end":{"line":228,"column":25},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿VariableDeclarator
1880¿LogicalExpression¿||¿1926¿¿¿¿{"start":{"line":228,"column":9},"end":{"line":228,"column":25},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿LogicalExpression
1881¿Identifier¿¿1926¿v205¿¿¿¿¿Identifier
1882¿Identifier¿¿1926¿v206¿¿¿¿¿Identifier
1883¿ReturnStatement¿¿1926¿¿¿¿{"start":{"line":228,"column":2},"end":{"line":228,"column":26},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿ReturnStatement
1884¿Identifier¿¿1926¿v207¿¿¿¿¿Identifier
1885¿BlockStatement¿¿1926¿¿¿¿{"start":{"line":227,"column":40},"end":{"line":229,"column":1},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿BlockStatement
1886¿ExpressionStatement¿¿1892¿¿¿¿{"start":{"line":227,"column":0},"end":{"line":229,"column":2},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿ExpressionStatement
1887¿AssignmentExpression¿=¿1892¿¿¿¿{"start":{"line":227,"column":0},"end":{"line":229,"column":1},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿AssignmentExpression
1888¿MemberExpression¿¿1892¿¿¿¿{"start":{"line":227,"column":0},"end":{"line":227,"column":25},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿MemberExpression
1889¿Identifier¿¿1892¿v204¿¿¿¿¿Identifier
1890¿Identifier¿¿1892¿loadSync¿¿¿{"start":{"line":227,"column":17},"end":{"line":227,"column":25},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-6xwr-q98w-rvg7/src/memory.js"}¿¿Identifier
1891¿Identifier¿¿1892¿v208¿¿¿¿¿Identifier
1892¿CFG_F_START¿¿1892¿__main__¿¿¿¿¿CFG_F_START
1893¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
1894¿CFG_F_START¿¿1894¿1072_anon¿¿¿¿¿CFG_F_START
1895¿CFG_F_END¿¿0¿1072_anon¿¿¿¿¿CFG_F_END
1896¿CFG_IF_END¿¿0¿1150¿¿¿¿¿CFG_IF_END
1897¿CFG_F_START¿¿1897¿1185_anon¿¿¿¿¿CFG_F_START
1898¿CFG_F_END¿¿0¿1185_anon¿¿¿¿¿CFG_F_END
1899¿CFG_IF_END¿¿0¿1245¿¿¿¿¿CFG_IF_END
1900¿CFG_WHILE_END¿¿0¿¿¿¿¿¿CFG_WHILE_END
1901¿CFG_F_START¿¿1901¿1278_anon¿¿¿¿¿CFG_F_START
1902¿CFG_F_END¿¿0¿1278_anon¿¿¿¿¿CFG_F_END
1903¿CFG_IF_END¿¿0¿1285¿¿¿¿¿CFG_IF_END
1904¿CFG_IF_END¿¿0¿1329¿¿¿¿¿CFG_IF_END
1905¿CFG_IF_END¿¿0¿1313¿¿¿¿¿CFG_IF_END
1906¿CFG_IF_END¿¿0¿1401¿¿¿¿¿CFG_IF_END
1907¿CFG_WHILE_END¿¿0¿¿¿¿¿¿CFG_WHILE_END
1908¿CFG_IF_END¿¿0¿1436¿¿¿¿¿CFG_IF_END
1909¿CFG_F_START¿¿1909¿1472_anon¿¿¿¿¿CFG_F_START
1910¿CFG_F_END¿¿0¿1472_anon¿¿¿¿¿CFG_F_END
1911¿CFG_IF_END¿¿0¿1478¿¿¿¿¿CFG_IF_END
1912¿CFG_IF_END¿¿0¿1559¿¿¿¿¿CFG_IF_END
1913¿CFG_WHILE_END¿¿0¿¿¿¿¿¿CFG_WHILE_END
1914¿CFG_F_START¿¿1914¿1607_anon¿¿¿¿¿CFG_F_START
1915¿CFG_F_END¿¿0¿1607_anon¿¿¿¿¿CFG_F_END
1916¿CFG_IF_END¿¿0¿1614¿¿¿¿¿CFG_IF_END
1917¿CFG_IF_END¿¿0¿1644¿¿¿¿¿CFG_IF_END
1918¿CFG_IF_END¿¿0¿1710¿¿¿¿¿CFG_IF_END
1919¿CFG_WHILE_END¿¿0¿¿¿¿¿¿CFG_WHILE_END
1920¿CFG_IF_END¿¿0¿1766¿¿¿¿¿CFG_IF_END
1921¿CFG_F_START¿¿1921¿1784_anon¿¿¿¿¿CFG_F_START
1922¿CFG_F_END¿¿0¿1784_anon¿¿¿¿¿CFG_F_END
1923¿CFG_F_START¿¿1923¿1832_anon¿¿¿¿¿CFG_F_START
1924¿CFG_F_END¿¿0¿1832_anon¿¿¿¿¿CFG_F_END
1925¿CFG_IF_END¿¿0¿1837¿¿¿¿¿CFG_IF_END
1926¿CFG_F_START¿¿1926¿1872_anon¿¿¿¿¿CFG_F_START
1927¿CFG_F_END¿¿0¿1872_anon¿¿¿¿¿CFG_F_END
1928¿TAINT_SOURCE¿¿0¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
1929¿PDG_CALL¿¿1892¿1892.CALL->require-o203¿¿¿¿¿PDG_CALL
1930¿PDG_OBJECT¿¿0¿1892.common-o204¿¿¿¿¿PDG_OBJECT
1931¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
1932¿PDG_OBJECT¿¿0¿1894.this-o205¿¿¿¿¿PDG_OBJECT
1933¿PDG_OBJECT¿¿0¿1894.options-o206¿¿¿¿¿PDG_OBJECT
1934¿PDG_OBJECT¿¿0¿1892.v114-o207¿¿¿¿¿PDG_OBJECT
1935¿PDG_OBJECT¿¿0¿1892.exports-o208¿¿¿¿¿PDG_OBJECT
1936¿PDG_OBJECT¿¿0¿1892.exports.Memory-o209¿¿¿¿¿PDG_OBJECT
1937¿PDG_OBJECT¿¿0¿1892.Memory.prototype-o210¿¿¿¿¿PDG_OBJECT
1938¿PDG_OBJECT¿¿0¿1897.this-o211¿¿¿¿¿PDG_OBJECT
1939¿PDG_OBJECT¿¿0¿1897.key-o212¿¿¿¿¿PDG_OBJECT
1940¿PDG_OBJECT¿¿0¿1892.v125-o213¿¿¿¿¿PDG_OBJECT
1941¿PDG_OBJECT¿¿0¿1892.v115-o214¿¿¿¿¿PDG_OBJECT
1942¿PDG_OBJECT¿¿0¿1892.v115.get-o215¿¿¿¿¿PDG_OBJECT
1943¿PDG_OBJECT¿¿0¿1901.this-o216¿¿¿¿¿PDG_OBJECT
1944¿PDG_OBJECT¿¿0¿1901.key-o217¿¿¿¿¿PDG_OBJECT
1945¿PDG_OBJECT¿¿0¿1901.value-o218¿¿¿¿¿PDG_OBJECT
1946¿PDG_OBJECT¿¿0¿1892.v149-o219¿¿¿¿¿PDG_OBJECT
1947¿PDG_OBJECT¿¿0¿1892.v126-o220¿¿¿¿¿PDG_OBJECT
1948¿PDG_OBJECT¿¿0¿1892.v126.set-o221¿¿¿¿¿PDG_OBJECT
1949¿PDG_OBJECT¿¿0¿1909.this-o222¿¿¿¿¿PDG_OBJECT
1950¿PDG_OBJECT¿¿0¿1909.key-o223¿¿¿¿¿PDG_OBJECT
1951¿PDG_OBJECT¿¿0¿1892.v167-o224¿¿¿¿¿PDG_OBJECT
1952¿PDG_OBJECT¿¿0¿1892.v150-o225¿¿¿¿¿PDG_OBJECT
1953¿PDG_OBJECT¿¿0¿1892.v150.clear-o226¿¿¿¿¿PDG_OBJECT
1954¿PDG_OBJECT¿¿0¿1914.this-o227¿¿¿¿¿PDG_OBJECT
1955¿PDG_OBJECT¿¿0¿1914.key-o228¿¿¿¿¿PDG_OBJECT
1956¿PDG_OBJECT¿¿0¿1914.value-o229¿¿¿¿¿PDG_OBJECT
1957¿PDG_OBJECT¿¿0¿1892.v198-o230¿¿¿¿¿PDG_OBJECT
1958¿PDG_OBJECT¿¿0¿1892.v168-o231¿¿¿¿¿PDG_OBJECT
1959¿PDG_OBJECT¿¿0¿1892.v168.merge-o232¿¿¿¿¿PDG_OBJECT
1960¿PDG_OBJECT¿¿0¿1923.this-o233¿¿¿¿¿PDG_OBJECT
1961¿PDG_OBJECT¿¿0¿1892.v203-o234¿¿¿¿¿PDG_OBJECT
1962¿PDG_OBJECT¿¿0¿1892.v199-o235¿¿¿¿¿PDG_OBJECT
1963¿PDG_OBJECT¿¿0¿1892.v199.reset-o236¿¿¿¿¿PDG_OBJECT
1964¿PDG_OBJECT¿¿0¿1926.this-o237¿¿¿¿¿PDG_OBJECT
1965¿PDG_OBJECT¿¿0¿1892.v208-o238¿¿¿¿¿PDG_OBJECT
1966¿PDG_OBJECT¿¿0¿1892.v204-o239¿¿¿¿¿PDG_OBJECT
1967¿PDG_OBJECT¿¿0¿1892.v204.loadSync-o240¿¿¿¿¿PDG_OBJECT
1968¿PDG_OBJECT¿¿0¿1894.v105-o241¿¿¿¿¿PDG_OBJECT
1969¿PDG_OBJECT¿¿0¿1894.this-o242¿¿¿¿¿PDG_OBJECT
1970¿PDG_OBJECT¿¿0¿1894.this.type-o243¿¿¿¿¿PDG_OBJECT
1971¿PDG_OBJECT¿¿0¿1894.v106-o244¿¿¿¿¿PDG_OBJECT
1972¿PDG_OBJECT¿¿0¿1894.this-o245¿¿¿¿¿PDG_OBJECT
1973¿PDG_OBJECT¿¿0¿1894.this.store-o246¿¿¿¿¿PDG_OBJECT
1974¿PDG_OBJECT¿¿0¿1894.v107-o247¿¿¿¿¿PDG_OBJECT
1975¿PDG_OBJECT¿¿0¿1894.this-o248¿¿¿¿¿PDG_OBJECT
1976¿PDG_OBJECT¿¿0¿1894.this.mtimes-o249¿¿¿¿¿PDG_OBJECT
1977¿PDG_OBJECT¿¿0¿1894.this-o250¿¿¿¿¿PDG_OBJECT
1978¿PDG_OBJECT¿¿0¿1894.this.readOnly-o251¿¿¿¿¿PDG_OBJECT
1979¿PDG_OBJECT¿¿0¿1894.options.loadFrom-o252¿¿¿¿¿PDG_OBJECT
1980¿PDG_OBJECT¿¿0¿1894.this-o253¿¿¿¿¿PDG_OBJECT
1981¿PDG_OBJECT¿¿0¿1894.this.loadFrom-o254¿¿¿¿¿PDG_OBJECT
1982¿PDG_OBJECT¿¿0¿1894.options.logicalSeparator-o255¿¿¿¿¿PDG_OBJECT
1983¿PDG_OBJECT¿¿0¿1894.this-o256¿¿¿¿¿PDG_OBJECT
1984¿PDG_OBJECT¿¿0¿1894.this.logicalSeparator-o257¿¿¿¿¿PDG_OBJECT
1985¿PDG_OBJECT¿¿0¿1894.options.parseValues-o258¿¿¿¿¿PDG_OBJECT
1986¿PDG_OBJECT¿¿0¿1894.this-o259¿¿¿¿¿PDG_OBJECT
1987¿PDG_OBJECT¿¿0¿1894.this.parseValues-o260¿¿¿¿¿PDG_OBJECT
1988¿PDG_OBJECT¿¿0¿1894.this.loadFrom-o261¿¿¿¿¿PDG_OBJECT
1989¿PDG_CALL¿¿1894¿1894.CALL->common.loadFilesSync-o262¿¿¿¿¿PDG_CALL
1990¿PDG_OBJECT¿¿0¿1894.v113-o263¿¿¿¿¿PDG_OBJECT
1991¿PDG_OBJECT¿¿0¿1894.this-o264¿¿¿¿¿PDG_OBJECT
1992¿PDG_OBJECT¿¿0¿1894.this.store-o265¿¿¿¿¿PDG_OBJECT
1993¿PDG_OBJECT¿¿0¿1897.this.store-o266¿¿¿¿¿PDG_OBJECT
1994¿PDG_OBJECT¿¿0¿1897.this.logicalSeparator-o267¿¿¿¿¿PDG_OBJECT
1995¿PDG_CALL¿¿1897¿1897.CALL->common.path-o268¿¿¿¿¿PDG_CALL
1996¿PDG_OBJECT¿¿0¿1897.path-o269¿¿¿¿¿PDG_OBJECT
1997¿PDG_OBJECT¿¿0¿1897.path.length-o270¿¿¿¿¿PDG_OBJECT
1998¿PDG_OBJECT¿¿0¿1897.v118-o271¿¿¿¿¿PDG_OBJECT
1999¿PDG_CALL¿¿1897¿1897.CALL->path.shift-o272¿¿¿¿¿PDG_CALL
2000¿PDG_OBJECT¿¿0¿1897.key-o273¿¿¿¿¿PDG_OBJECT
2001¿PDG_OBJECT¿¿0¿1897.v120-o274¿¿¿¿¿PDG_OBJECT
2002¿PDG_OBJECT¿¿0¿1897.v121-o275¿¿¿¿¿PDG_OBJECT
2003¿PDG_OBJECT¿¿0¿1897.Object-o276¿¿¿¿¿PDG_OBJECT
2004¿PDG_OBJECT¿¿0¿1897.Object.hasOwnProperty-o277¿¿¿¿¿PDG_OBJECT
2005¿PDG_CALL¿¿1897¿1897.CALL->v122.call-o278¿¿¿¿¿PDG_CALL
2006¿PDG_OBJECT¿¿0¿1897.v123-o279¿¿¿¿¿PDG_OBJECT
2007¿PDG_OBJECT¿¿0¿1897.v124-o280¿¿¿¿¿PDG_OBJECT
2008¿PDG_OBJECT¿¿0¿1897.target.*-o281¿¿¿¿¿PDG_OBJECT
2009¿PDG_RETURN¿¿0¿1897.RET_OBJ-o282¿¿¿¿¿PDG_RETURN
2010¿PDG_OBJECT¿¿0¿1897.v118-o283¿¿¿¿¿PDG_OBJECT
2011¿PDG_RETURN¿¿0¿1897.RET_OBJ-o284¿¿¿¿¿PDG_RETURN
2012¿PDG_OBJECT¿¿0¿1901.this.readOnly-o285¿¿¿¿¿PDG_OBJECT
2013¿PDG_RETURN¿¿0¿1901.RET_OBJ-o286¿¿¿¿¿PDG_RETURN
2014¿PDG_OBJECT¿¿0¿1901.this.store-o287¿¿¿¿¿PDG_OBJECT
2015¿PDG_OBJECT¿¿0¿1901.this.logicalSeparator-o288¿¿¿¿¿PDG_OBJECT
2016¿PDG_CALL¿¿1901¿1901.CALL->common.path-o289¿¿¿¿¿PDG_CALL
2017¿PDG_OBJECT¿¿0¿1901.path-o290¿¿¿¿¿PDG_OBJECT
2018¿PDG_OBJECT¿¿0¿1901.path.length-o291¿¿¿¿¿PDG_OBJECT
2019¿PDG_OBJECT¿¿0¿1901.v130-o292¿¿¿¿¿PDG_OBJECT
2020¿PDG_OBJECT¿¿0¿1901.v133-o293¿¿¿¿¿PDG_OBJECT
2021¿PDG_RETURN¿¿0¿1901.RET_OBJ-o294¿¿¿¿¿PDG_RETURN
2022¿PDG_CALL¿¿1901¿1901.CALL->this.reset-o295¿¿¿¿¿PDG_CALL
2023¿PDG_OBJECT¿¿0¿1901.v135-o296¿¿¿¿¿PDG_OBJECT
2024¿PDG_OBJECT¿¿0¿1901.this-o297¿¿¿¿¿PDG_OBJECT
2025¿PDG_OBJECT¿¿0¿1901.this.store-o298¿¿¿¿¿PDG_OBJECT
2026¿PDG_RETURN¿¿0¿1901.RET_OBJ-o299¿¿¿¿¿PDG_RETURN
2027¿PDG_CALL¿¿1901¿1901.CALL->Date.now-o300¿¿¿¿¿PDG_CALL
2028¿PDG_OBJECT¿¿0¿1901.v137-o301¿¿¿¿¿PDG_OBJECT
2029¿PDG_OBJECT¿¿0¿1901.v136-o302¿¿¿¿¿PDG_OBJECT
2030¿PDG_OBJECT¿¿0¿1901.v136.*-o303¿¿¿¿¿PDG_OBJECT
2031¿PDG_OBJECT¿¿0¿1901.v139-o304¿¿¿¿¿PDG_OBJECT
2032¿PDG_CALL¿¿1901¿1901.CALL->path.shift-o305¿¿¿¿¿PDG_CALL
2033¿PDG_OBJECT¿¿0¿1901.key-o306¿¿¿¿¿PDG_OBJECT
2034¿PDG_OBJECT¿¿0¿1901.target.*-o307¿¿¿¿¿PDG_OBJECT
2035¿PDG_OBJECT¿¿0¿1901.v144-o308¿¿¿¿¿PDG_OBJECT
2036¿PDG_OBJECT¿¿0¿1901.v146-o309¿¿¿¿¿PDG_OBJECT
2037¿PDG_OBJECT¿¿0¿1901.target-o310¿¿¿¿¿PDG_OBJECT
2038¿PDG_OBJECT¿¿0¿1901.target.*-o311¿¿¿¿¿PDG_OBJECT
2039¿PDG_OBJECT¿¿0¿1901.v139-o312¿¿¿¿¿PDG_OBJECT
2040¿PDG_CALL¿¿1901¿1901.CALL->path.shift-o313¿¿¿¿¿PDG_CALL
2041¿PDG_OBJECT¿¿0¿1901.key-o314¿¿¿¿¿PDG_OBJECT
2042¿PDG_OBJECT¿¿0¿1901.this.parseValues-o315¿¿¿¿¿PDG_OBJECT
2043¿PDG_OBJECT¿¿0¿1901.common.parseValues-o316¿¿¿¿¿PDG_OBJECT
2044¿PDG_CALL¿¿1901¿1901.CALL->v148.call-o317¿¿¿¿¿PDG_CALL
2045¿PDG_OBJECT¿¿0¿1901.value-o318¿¿¿¿¿PDG_OBJECT
2046¿PDG_OBJECT¿¿0¿1901.target-o319¿¿¿¿¿PDG_OBJECT
2047¿PDG_OBJECT¿¿0¿1901.target.*-o320¿¿¿¿¿PDG_OBJECT
2048¿PDG_RETURN¿¿0¿1901.RET_OBJ-o321¿¿¿¿¿PDG_RETURN
2049¿PDG_OBJECT¿¿0¿1909.this.readOnly-o322¿¿¿¿¿PDG_OBJECT
2050¿PDG_RETURN¿¿0¿1909.RET_OBJ-o323¿¿¿¿¿PDG_RETURN
2051¿PDG_OBJECT¿¿0¿1909.this.store-o324¿¿¿¿¿PDG_OBJECT
2052¿PDG_OBJECT¿¿0¿1909.this.logicalSeparator-o325¿¿¿¿¿PDG_OBJECT
2053¿PDG_CALL¿¿1909¿1909.CALL->common.path-o326¿¿¿¿¿PDG_CALL
2054¿PDG_OBJECT¿¿0¿1909.path-o327¿¿¿¿¿PDG_OBJECT
2055¿PDG_OBJECT¿¿0¿1909.this.mtimes-o328¿¿¿¿¿PDG_OBJECT
2056¿PDG_OBJECT¿¿0¿1909.v153.*-o329¿¿¿¿¿PDG_OBJECT
2057¿PDG_OBJECT¿¿0¿1909.path.length-o330¿¿¿¿¿PDG_OBJECT
2058¿PDG_OBJECT¿¿0¿1909.v157-o331¿¿¿¿¿PDG_OBJECT
2059¿PDG_OBJECT¿¿0¿1909.v158-o332¿¿¿¿¿PDG_OBJECT
2060¿PDG_OBJECT¿¿0¿1909.path.*-o333¿¿¿¿¿PDG_OBJECT
2061¿PDG_OBJECT¿¿0¿1909.target.*-o334¿¿¿¿¿PDG_OBJECT
2062¿PDG_OBJECT¿¿0¿1909.v161-o335¿¿¿¿¿PDG_OBJECT
2063¿PDG_OBJECT¿¿0¿1909.v163-o336¿¿¿¿¿PDG_OBJECT
2064¿PDG_OBJECT¿¿0¿1909.v164-o337¿¿¿¿¿PDG_OBJECT
2065¿PDG_RETURN¿¿0¿1909.RET_OBJ-o338¿¿¿¿¿PDG_RETURN
2066¿PDG_OBJECT¿¿0¿1909.v158-o339¿¿¿¿¿PDG_OBJECT
2067¿PDG_OBJECT¿¿0¿1909.target.*-o340¿¿¿¿¿PDG_OBJECT
2068¿PDG_RETURN¿¿0¿1909.RET_OBJ-o341¿¿¿¿¿PDG_RETURN
2069¿PDG_OBJECT¿¿0¿1914.this.readOnly-o342¿¿¿¿¿PDG_OBJECT
2070¿PDG_RETURN¿¿0¿1914.RET_OBJ-o343¿¿¿¿¿PDG_RETURN
2071¿PDG_OBJECT¿¿0¿1914.v171-o344¿¿¿¿¿PDG_OBJECT
2072¿PDG_CALL¿¿1914¿1914.CALL->Array.isArray-o345¿¿¿¿¿PDG_CALL
2073¿PDG_OBJECT¿¿0¿1914.v172-o346¿¿¿¿¿PDG_OBJECT
2074¿PDG_OBJECT¿¿0¿1914.v174-o347¿¿¿¿¿PDG_OBJECT
2075¿PDG_CALL¿¿1914¿1914.CALL->this.set-o348¿¿¿¿¿PDG_CALL
2076¿PDG_OBJECT¿¿0¿1914.v176-o349¿¿¿¿¿PDG_OBJECT
2077¿PDG_RETURN¿¿0¿1914.RET_OBJ-o350¿¿¿¿¿PDG_RETURN
2078¿PDG_OBJECT¿¿0¿1914.this.store-o351¿¿¿¿¿PDG_OBJECT
2079¿PDG_OBJECT¿¿0¿1914.this.logicalSeparator-o352¿¿¿¿¿PDG_OBJECT
2080¿PDG_CALL¿¿1914¿1914.CALL->common.path-o353¿¿¿¿¿PDG_CALL
2081¿PDG_OBJECT¿¿0¿1914.path-o354¿¿¿¿¿PDG_OBJECT
2082¿PDG_CALL¿¿1914¿1914.CALL->Date.now-o355¿¿¿¿¿PDG_CALL
